# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;FYGT10
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=2)
"FYGT10";"GDP284A";"Sfygm6"
-0.00891316848764223;0.00405623273533851;-0.158964879852126
-0.00172512938470404;0.00338875139914352;0.0018484288354898
0.093444508338131;0.00533985068955956;0.0517560073937156
0.00517538815411145;0.00946796603033451;0.00554528650646946
0.0221391604370269;0.001242542179686;-0.0351201478743072
0.108395629672228;0.00627432456023247;0.171903881700555
-0.0287521564117279;-0.0099916821556566;-0.11645101663586
-0.0968947671075384;-0.0104743225064439;-0.0166358595194084
-0.0138010350776308;-0.0104537846191762;0.0351201478743072
-0.0664174813110981;-0.00370708865179026;-0.0277264325323475
-0.0411155836687693;-0.00989926166295285;-0.022181146025878
-0.0497412305922972;-0.00138630739055867;-0.0369685767097969
-0.103795284646348;-0.00470317618426597;-0.022181146025878
-0.0822311673375506;-0.00335794456824223;-0.00554528650646952
-0.0255894192064398;-0.00344009611731244;0.0129390018484288
-0.00373778033352562;0.00820488596338098;-0.00554528650646946
-0.00603795284646341;0.00421026688984505;-0.0258780036968577
0.0991949396204712;0.0125383801768312;0.175600739371534
0.0460034502587698;0.00341955823004492;-0.101663585951941
0.0212765957446802;0.0161325104486501;0.22735674676525
-0.0609545715928687;0.0114601410952856;-0.134935304990758
0.0425531914893613;0.020486542549368;-0.0129390018484292
0.0163887291546865;0.0124151528532258;-0.0129390018484286
-0.0123634272570439;-0.00219755393762633;-0.070240295748614
0.021564117308798;0.010063564761093;-0.0480591497227354
-0.0373778033352506;0.00110904591244698;-0.0702402957486137
-0.0575043128234611;-0.00630513139113376;-0.0369685767097969
-0.0172512938470384;-0.00306014520286302;0.00184842883549019
0.0445658424381822;0.00100635647610925;0.0462107208872456
0.0218516388729159;0.00350170977911513;0.0314232902033272
0.0023001725129379;0.00934473870672914;-0.0369685767097967
-0.0264519838987917;0.0150850781980058;0.0240295748613678
-0.0327774583093732;0.00403569484807098;0.0258780036968577
0.00977573317998831;-0.00587383575851552;0.0609981515711645
-0.0163887291546865;-0.00679804068555456;-0.033271719038817
-0.0511788384128806;0.0022899744303303;-0.0147874306839187
-0.00373778033352556;-0.00139657633419243;0.0314232902033272
0.00632547441058129;0.000708557110729924;0.0092421441774494
-0.0655549166187462;0.000451833519885869;-0.0277264325323477
0.0109258194364572;-0.0021256713321901;0.0609981515711647
-0.0399654974123055;0.000400488801716947;-0.0277264325323474
-0.0250143760782058;0.00258777379570962;-0.00739371534195976
-0.0322024151811382;-0.00154034154506522;0.00184842883549025
-0.000862564692351908;-0.00126308006695353;0.0147874306839182
0.0396779758481885;0.00492909294420885;0.0369685767097969
0.0876940770557784;0.00385085386266315;0.120147874306839
0.0215641173087981;0.0064899723765417;-0.00739371534195976
0.043415756181714;0.00666454441831565;0.044362292051756
-0.0304772857964352;0.0112958379971452;-0.10351201478743
-0.0744680851063825;0.00816381018884593;-0.157116451016636
-0.0255894192064407;-0.00260831168297726;-0.0166358595194085
-0.0370902817711327;-0.00507285815508152;-0.00739371534195932
0.00143760782058683;-0.00207432661402129;-0.0147874306839187
0.0698677400805058;-0.00370708865179037;0.0942698706099814
0.00517538815411156;-0.00756821145808728;0.00184842883549025
-0.0376653248993676;-0.0101867920846983;-0.0166358595194087
0.0189764232317423;-0.00257750485207575;-0.00924214417744923
0.0115008625646929;-0.000842053377969054;0.0776340110905731
-0.0391029327199545;-0.00276234583748358;-0.0739371534195933
-0.0290396779758475;-0.00434376315708407;-0.00554528650646952
-0.0276020701552616;-0.0101867920846983;-0.0462107208872459
0.000862564692351991;-0.00557603639313631;0.0757855822550832
-0.033927544565843;-0.00784547293619908;-0.0462107208872458
-0.046003450258769;-0.00303960731559527;-0.00554528650646952
0.0270270270270266;-0.00214620921945763;-0.0166358595194085
0.0480161012075907;0.00194083034678216;0.0683918669131238
0.0296147211040824;0.00205378872675366;-0.00184842883548958
0.022139160437033;0.00474425195880102;0.0203327171903878
0.0293271995399655;0.00671588913648447;0.00369685767097983
-0.0261644623346747;0.00542200223862976;0.0425138632162664
-0.0244393329499718;0.00240293281030179;-0.136783733826248
-0.0281771132834956;0.00106797013791193;-0.0499075785582255
-0.044565842438183;0.00018484098540783;-0.0443622920517561
0.0189764232317423;-0.00336821351187611;0.0831792975970426
-0.0250143760782057;-0.00518581653505301;-0.0147874306839187
-0.0181138585393905;-0.00912909089042002;0.0369685767097967
0.0264519838987926;-0.00270073217568112;0.0609981515711645
0.00201265094882086;0.00706503322003271;0.00739371534195915
-0.0724554341575616;0.00743471519084826;-0.0850277264325321
-0.0218516388729151;0.00142738316509383;0.0184842883548983
-0.00747556066705033;0.0103613641264723;-0.00554528650646952
-0.0258769407705577;0.00279315266838498;-0.00369685767097966
0.0529039677975843;0.00237212597940051;0.033271719038817
0.00460034502587749;0.0077838592743964;0.011090573012939
-0.0230017251293849;0.014232755876403;-0.011090573012939
0.0500287521564116;0.0125075733459299;0.105360443622921
-0.0255894192064406;0.00501124449327894;0.00369685767097927
-0.011213341000575;0.0111828796171738;-0.0203327171903879
0.010638297872341;0.0122713876423534;0.0166358595194086
-0.0117883841288099;0.00957065546667213;-0.0184842883548988
0.00460034502587664;0.00698288167096239;0
0.0238642898217368;0.00896478779227994;0.0314232902033273
0.0069005175388154;0.00813300335794453;-0.105360443622921
0.0431282346175962;0.0162660067158892;0.0240295748613676
-0.0149511213340997;0.0133907024984339;-0.0369685767097965
-0.0230017251293849;-0.00228997443033041;-0.0295748613678373
0.0043128234617596;0.0104845914500776;-0.0351201478743069
0.0143760782058657;0.0153109949579486;0.0628465804066544
-0.010063254744106;0.0103408262392048;0.0295748613678376
-0.0405405405405405;0.0182376438935726;0.0332717190388169
-0.0514663599769984;0.0267300602786992;-0.0720887245841036
0.0192639447958602;0.0324806687136094;0.0887245841035122
-0.0020126509488217;0.0208664934638173;0.066543438077634
-0.0526164462334674;-0.0820591285774432;0.0591497227356743
