# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP263
# prediction_type;rolling
# method; Part-GFS_te(n_components=1)
"GDP263";"p_gfsm"
-0.00288606695675331;-0.0153500106386214
0.0183820264630138;-0.0142405544241465
0.0334783766983394;-0.0123256026019027
0.0175088062043041;-0.00167178333687956
0.0118846757244767;0.000896683789780806
0.00583873545866276;-0.00867807532143827
0.0184116271497499;0.000592723183075239
0.015259154012373;0.00141341682118012
0.0170203948731611;-0.00310039818839469
0.000784418198502168;-0.0108513936593817
0.0212236923896635;-0.00322198243107708
0.0327531598733092;-0.00317638834007117
0.0115812686854334;-0.00275084349068355
0.00756297546103069;-0.00457460713091584
0.0327013586715212;-0.00911881820116101
0.00140603261995675;-0.00621599440712495
0.0196030547908712;-0.0053497066780146
0.0499881597253056;-0.00648955895315961
0.0106710475683034;-0.0051673303139913
0.0125136903176154;-0.000258366515699548
0.0298078915430837;-0.00522812243533244
0.00765917769292268;-0.00193014985257911
-0.0683035846431639;-0.0114441168424572
