# max_attributes; 15
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 100
# predict; LHU14
# lag_parameter; 4
# horizon; 1
# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te_(n_components=13)
# prediction_type; rolling
LHU14;HSFR;HHSNTN;HSBR;EXRUS;HSSOU;sFYAAAC;FYGM6;LHU26;EXRJAN;FYGT1;HSMW;EXRCAN;FYAAAC
0.00109836465706614;0.0621693121693085;-0.0847554038680322;0.0158357771260997;0.0103192354615746;0.0134607034303091;0.0115236875800256;-0.00767620376831821;-0.0241160471441522;0.00025152110381832004;-0.0123966942148761;0.0627906976744186;0.0396514190503663;-0.0104166666666663
0.028679521601174;-0.0226757369614513;-0.0437997724687129;0.0158357771260997;0.00132167547784157;-0.00955275727312288;-0.0294494238156208;0.0137241218888116;0.00435176790571168;-0.0036650217984958203;0.0108742931709435;-0.0271317829457373;0.00713415362314218;0.0036764705882352203
-0.0220893336587771;0.0808767951625113;0.0728100113765626;0.008015640273706659;-0.00259251728344856;0.10898827616152901;0.00256081946222761;-0.008374040474528971;0.0270172257479603;-0.009138600105401679;-0.0121792083514567;0.0713178294573653;-0.0024814447384842197;-0.007352941176470509
0.0501586526726874;-0.0916477702192006;0.00967007963595057;0.0127077223851379;0.0007116714111328191;-0.0625271385149804;-0.0192061459667093;0.00581530588508933;-0.0143245693563014;0.000431179035117246;0.00195737277076985;-0.182945736434109;0.00206787061539843;-0.00551470588235299
-0.0191603612399305;0.12925170068027197;-0.0705346985210457;0.0518084066471201;0.0031008540057033697;0.041684759009987;-0.0179257362355952;0.0041870202372645;-0.00126926563916574;0.0126239639725986;0.007612005219660291;0.265116279069768;-0.00020678706153518;0.00214460784313694
0.00231876983158291;0.0185185185185204;0.0273037542662113;0.0119257086999003;0.00208418056119364;0.0764220581849765;-0.00128040973111419;0.0274482437776232;0.00471441523118785;0.0026230057969624;0.0250108742931714;-0.008527131782946621;0.00516967653850328;0.00612745098039246
-0.00744447156455827;-0.0234315948601644;0.0102389078498293;0.0293255131964809;-0.00142334282228029;-0.0581849761181072;-0.0153649167733675;0.014887183065828997;-0.00616500453309191;-0.000946198438175894;0.0132666376685514;0.0023255813953488897;-0.0038772574038814203;0.00428921568627396
-0.0130583353673432;0.00907029478458043;0.0278725824800905;-0.0279569892473137;0.000711671411147696;0.0178028658271823;-0.00640204865556954;0.0032565712956503803;0.00435176790571168;-9.581756335708121e-05;0.00630709003914767;0.11472868217054401;0.0030501091577253;0.0039828431372554395
-0.0123260922626288;-0.0897581254724149;-0.0216154721274182;-0.0406647116324516;0.000508336722239822;-0.0451584889274863;0.00384122919334187;-0.00488485694347521;-0.0255666364460563;0.00026349829923699703;0.00217485863418854;-0.158139534883721;0.000982238542311359;0.0027573529411765
-0.0136685379546033;0.0228647014361337;0.0255972696245733;0.00625610948191785;-0.000406669377800983;0.00347372991749934;0.0038412291933418896;0.000697836706210736;-0.0203082502266544;-0.0012336511282506901;-0.00608960417572837;0.0364341085271301;-0.0034636832807956;0.000306372549019329
-0.0151330241640213;-0.0173847316704478;0.0329920364050119;-0.04437927663734299;-0.00345668971125468;0.0017368649587490301;0.0153649167733675;0.0146545708304257;0.00652765185856755;-0.00562928184736355;0.0106568073075248;-0.026356589147286;-0.0063070053769857205;0.0018382352941176102
0.0063461069074921;-0.0523431594860148;0.0307167235494878;0.00234604105571845;-0.00045750305002034697;0.0121580547112458;-0.0153649167733675;0.0107001628285645;-0.00906618313689957;-0.00334163752215788;0.00521966072205302;-0.0759689922480629;0.00351538004619101;-0.0009191176470588029
-0.017207712960703;0.0353363567649264;0.0136518771331057;-0.00977517106549552;0.00462586417242283;-0.0282240555796779;0.00768245838668374;-0.0032565712956503803;-0.0213961922030824;0.008803238633641521;0.000652457590256617;0.14341085271317902;0.0052730700692789605;0.00214460784313694
-0.0379546009275066;0.00736961451247165;0.015358361774744;0.0201368523949207;0.0009150061000406939;0.0412505427702988;0.005121638924455721;0.00279134682484297;-0.0161378059836811;0.000598859770997051;0.0041322314049585295;0.0387596899224815;-0.00129241913463771;0.00490196078431433
-0.0106175250183061;0.0236205593348469;0.0273037542662113;0.0365591397849442;-0.00355835705570851;-0.0234476769431177;-0.0422535211267606;0.0246568969527802;-0.0190389845874887;-0.00249125664734562;0.024793388429752;0.0651162790697675;-0.0064103989077455605;0.0107230392156857
-0.0394190871369296;-0.0804988662131519;-0.0989761092150165;-0.0355816226783987;0.00137250915006082;-0.0542770299609197;-0.0371318822023048;0.0309374273086762;-0.011604714415231001;0.000179657931298594;0.0304480208786431;-0.12248062015504;0.00067205795000122;0.0183823529411765
-0.0117158896753722;-0.0625472411186734;-0.0773606370876054;-0.105376344086017;0.0018300122000813898;-0.0243161094224928;0.0691421254801536;-0.00255873458943956;-0.0279238440616499;0.00256311981986557;0.000217485863418687;-0.0821705426356582;0.00155090296155244;0.0174632352941177
0.0214791310715159;-0.10582010582010198;-0.0784982935153579;-0.116520039100686;-0.0012708418056222;-0.101172383847156;-0.0166453265044813;0.0416375901372414;-0.0099728014505897;0.0008264264839743519;0.0376250543714661;-0.0945736434108536;-0.00201617385001815;0.029105392156863
-0.0156211862338298;-0.0863567649281955;-0.00455062571103426;-0.0713587487781037;0.00284668564457602;-0.0529743812418575;0.0768245838668375;0.005582693649686;0.009428830462375729;-4.79087816820378e-05;-0.004567203131796429;-0.114728682170542;0.00940881130009091;0.0058210784313722395
0.0346595069563096;0.0854119425547999;0.0767918088737198;0.124926686217009;-0.000813338755586646;0.070343030829353;0.0601792573623562;-0.0623400790881598;-0.00271985494106981;-0.000503042207636639;-0.0545889517181385;0.10465116279069801;-0.00139581266539754;-0.0242034313725487
0.0120820112277276;0.07501889644746601;-0.0136518771331058;0.0826979472140743;-0.0012200081333875199;0.0599218410768562;-0.0358514724711911;-0.0458246103745059;-0.0018132366273802699;-0.0018923968763451301;-0.0232709873858195;0.124806201550386;0.00155090296155277;0.0131740196078428
0.00024408103490337202;0.103741496598639;0.0034129692832765;0.0791788856304984;-0.000559170394474395;0.0642640034737294;-0.0281690140845069;0.0681553849732498;-0.000362647325475585;0.000682700138935455;0.0574162679425837;0.0697674418604651;-0.0082714824616088;0.032475490196078996
0.0123260922626313;0.0273998488284239;-0.0494880546075084;0.0404692082111436;0.0174867832452268;0.0408163265306118;0.0051216389244556895;0.0302395906024654;0.0188576609247503;-0.000611316054235034;0.0284906481078726;0.072093023255814;-0.000155090296155236;0.0376838235294118
-0.0309982914327558;0.00547996976568038;0.0250284414106927;-0.000195503421307919;0.0236884912566034;0.0225792444637437;0.0512163892445586;-0.0016282856478248;-0.003989120580235529;0.000439802615819551;-0.005872118312309721;-0.0372093023255814;0.0144750943078192;0.0091911764705882
-0.0141567000244079;0.00018896447468241798;-0.0523321956769041;-0.00156402737048089;-0.00172834485562734;-0.0134607034303091;-0.0025608194622280802;0.0283786927192366;-0.0224841341795103;7.89297178184212e-05;0.0306655067420618;-0.0147286821705418;-0.0112181980885588;0.0116421568627446
-0.00488162069807199;0.0370370370370352;-0.00853242320819103;0.055131964809384;-0.00320252135014221;0.0421189752496751;0.0409731113956468;-0.0248895091881828;0.00072529465095177;-0.008408829588462341;-0.0282731622444539;-0.00155038759690007;-0.00806469540007365;-0.0162377450980387
-0.00122040517451783;0.0347694633408901;0.0375426621160407;0.0158357771260997;-0.00223668157788237;0.0742509769865393;-0.0550576184379005;0.0274482437776225;-0.014687216681777;-0.00575935418962426;0.0213136146150502;0.0410852713178304;-0.000258483826930556;0.0153186274509798
0.0062240663900415;0.0544217687074829;0.0762229806598392;0.0285434995112433;0.0018300122000813898;-0.014329135909683;0.0192061459667094;0.0388462433123984;0.0030825022665459697;-0.0009066736932865641;0.0343627664201823;0.20697674418604697;0.00263653503463945;0.0419730392156866
-0.0241640224554552;-0.0755857898715023;-0.0881683731513068;-0.0535679374389031;0.00213501423342832;-0.0851063829787241;0.00384122919334187;0.006745754826703421;0.0130553037171351;0.0018135869304830602;0.0137016093953893;-0.269767441860465;0.00454931535388264;0.0171568627450984
0.0517451793995606;-0.0759637188208616;-0.0858930602957914;-0.0508308895405688;0.007777551850345571;-0.0373425966131125;-0.125480153649168;0.0632705280297746;-0.0103354487760653;0.0026089924783211397;0.0704654197477164;0.0054263565891464706;0.00217126414617341;0.0162377450980385
-0.00244081034903566;-0.0559334845049149;-0.10921501706484599;-0.0578690127077242;-0.0133184221228091;-0.0382110290924889;-0.0140845070422537;0.0246568969527795;0.011604714415231001;-0.00443731135917091;0.0160939538929972;-0.180620155038758;-0.00471009229423519;0.0370710784313732
0.059799853551379005;-0.0430839002267574;-0.0716723549488049;-0.0488758553274662;-0.0036600244001627797;-0.0395136778115497;0.13700384122919398;-0.0286113049546406;0.0335448776065279;-0.0007060556700041459;-0.0226185297955635;-0.061240310077521;-0.00480262950426433;0.0392156862745092
0.0638271906272871;0.0434618291761167;-0.0602957906712165;0.10987292277614599;-0.00696421309475903;0.0725141120277902;-0.0384122919334187;-0.0255873458943936;0.04406165004533099;0.00321276289943828;-0.00652457590256639;0.0596899224806209;-0.0177764497453157;0.0226715686274513
0.0595557725164767;0.0965608465608447;0.0426621160409554;0.0527859237536656;-0.0159109394062578;0.10030395136778099;0.128040973111396;-0.0223307745987438;0.0355394378966454;-0.000367340583527831;-0.0337103088299255;0.031782945736435;-0.0593142837645792;0.00735294117647062
0.0785940932389567;0.126606198034773;-0.0409556313993173;0.134701857282504;-0.00284668564457602;0.132001736864958;0.11267605633802699;-0.0697836706210747;0.0690843155031733;-0.00287608393618788;-0.0841670291431057;0.135658914728681;-0.00543798275086768;-0.0287990196078429
0.0154991457163766;0.0678382464096713;0.0529010238907849;0.0306940371456481;-0.007574217161452791;0.0451584889274863;0.0563380281690155;-0.110956036287509;0.0322756119673616;-0.000137617975374926;-0.104175728577643;0.0348837209302326;-0.0174300814172254;-0.0634191176470588
-0.0181840371003185;0.10997732426303901;0.0130830489192268;0.12316715542522;-0.0042700284668565295;0.10811984368215401;0.0102432778489129;0.0374505698999762;0.00689029918404369;-0.0008885881282038039;0.0615484993475422;0.124806201550388;0.00623256203481563;0.0235906862745092
-0.0075665120820088095;0.0417611489040079;0.0312855517633667;0.0877810361681346;-0.020892639284262;0.0338688666956143;-0.0588988476312446;0.0572226099092812;0.0154125113327288;-0.0253734489531932;0.0493692909960855;0.0604651162790698;0.00522240723921204;0.00765931372549084
0.000976324139611962;0.0610355253212416;0.0147895335608651;0.0330400782013665;-0.040209434729555;0.0729483282674772;0.129321382842511;-0.0607117934403349;0.00036264732547614;-0.085362190389496;-0.0667681600695952;0.0596899224806186;-0.0206128444749392;-0.0235906862745102
-0.0385648035147658;0.115835222978078;0.16268486916951;0.0535679374389092;-0.0643554290361985;0.13069908814589598;-0.0806658130601793;-0.0418702023726448;-0.0304623753399819;-0.0712045465433813;-0.0208786428882123;-0.0651162790697675;0.000631165808591613;-0.00612745098039247
0.0178179155479631;-0.0933484504913096;-0.072241183162684;-0.0240469208211144;-0.0133692557950391;-0.0303951367781109;-0.0256081946222804;0.0300069783670621;-0.0355394378966454;-0.0120925358118167;0.0284906481078726;0.0248062015503884;-0.0232625621847518;0.00398284313725555
-0.009397119843789329;0.0738851095993992;0.0978384527872572;0.0903225806451612;0.00320252135014226;0.0521059487624834;-0.0832266325224059;0.0344266108397307;0.0232094288304621;-0.008379485459682371;0.0202261852979556;0.0162790697674419;-0.0076362326085613295;-0.0064338235294118
-0.0156211862338309;0.0296674225245634;-0.0563139931740613;0.0304985337243401;0.00996339975599803;0.0746851932262224;-0.0588988476312424;0.0311700395440795;-0.0208522212148684;-9.76141426736188e-05;0.0184862983906051;-0.106976744186047;0.0090392311243467;-0.00643382352941174
-0.0452770319746132;-0.0258881330309921;-0.21103526734926;-0.08758553274682698;-0.0537820252135007;-0.043855840208428;-0.0563380281690139;0.0567573854384745;-0.029374433363554;-0.0744329995688208;0.0569812962157458;0.268217054263565;0.0127824388155868;0.007659313725489841
0.0115938491579181;-0.13567649281934802;-0.11490329920363901;-0.130791788856305;-0.0631354209028064;-0.247069040382106;-0.0448143405889887;0.0560595487322632;-0.0308250226654581;-0.0556497628515308;0.0461070030448023;-0.130232558139535;0.004328932043050429;0.007965686274510159
-0.0148889431291165;-0.0697278911564626;-0.0608646188850969;-0.10909090909090899;-0.0383794225294843;-0.0112896222318719;-0.0460947503201025;0.11281693417073801;0.00507706255666404;0.000731088008433134;0.0972161809482383;-0.0596899224806186;0.0060845024987631795;0.025735294117647006
-0.0040273370759092205;-0.211829176114892;0.012514220705348;-0.240664711632451;0.0388877592517285;-0.20191055145462397;0.198463508322664;-0.0553617120260531;-0.0072529465095199095;0.0353292531020913;-0.0713353632013923;-0.266666666666668;-0.00627707294982319;0.00582107843137231
0.0422260190383196;-0.0319349962207087;-0.19965870307167102;0.00586510263929618;0.0576453843025623;-0.0603560573165432;-0.0204865556978235;-0.009304489416143041;0.0186763372620131;0.0554227949983255;-0.00391474554153981;0.0519379844961232;-0.0307558015402534;0.0226715686274513
0.0181840371003185;-0.040060468631899;0.147326507394766;-0.127663734115349;-0.0559678731191545;-0.05601389491967;-0.00896286811779762;0.0558269364968597;0.024841341795104003;-0.0375079049489772;0.0872118312309702;-0.00542635658914636;-0.022691261230476;0.0428921568627444
0.0467415181840348;-0.177248677248674;-0.0682593856655287;-0.140566959921796;0.037972753151687993;-0.217108119843682;0.0781049935979503;0.0172133054198654;0.0219401631912968;0.062960163848032;0.0208786428882123;-0.12248062015504;0.0239662068584036;0.0572916666666673
0.13107151574322698;-0.101473922902494;-0.0995449374288954;-0.0553274682306943;-0.00310085400569293;-0.11723838471558802;0.12419974391805601;-0.0746685275645499;0.0763372620126926;0.00908254683083298;-0.0872118312309702;-0.0488372093023257;0.00829205777423708;0.00275735294117641
0.250549182328536;-0.026832955404386002;0.009670079635948741;-0.0609970674486802;-0.0451911346075652;-0.0104211897524967;-0.0691421254801537;-0.110956036287509;0.217407071622849;-0.0247390169117988;-0.0891692040017394;-0.0519379844961232;0.0191547372072476;-0.0284926470588234
0.00549182328533071;0.0536659108087681;0.262229806598407;0.109872922776149;0.00838755591703944;0.0403821102909249;-0.13188220230473902;-0.00930448941614376;0.21958295557570004;-0.0025414410961528398;0.0143540669856459;-0.00465116279069772;0.0363560087408838;0.0153186274509797
-0.11484012692213999;0.101473922902494;0.04778156996587;0.06881720430107499;0.0634912566083787;0.082935301780287;-0.0793854033290652;0.0735054663875324;-0.0598368087035359;0.0205674795189971;0.0648107872988253;0.15891472868217002;0.0137544413983616;0.00367647058823539
-0.008298755186723291;0.051965230536661;0.0130830489192268;0.0428152492668621;0.0189101260675074;0.0664350846721666;0.0499359795134444;-0.0572226099092812;-0.103898458748867;0.0195282182724081;-0.0548064375815572;0.0356589147286839;-0.0205473963699617;-0.00949754901960753
-0.0975103734439822;0.056878306878305;0.144482366325368;0.0492668621700879;0.0041175274501829605;0.0455927051671733;0.021766965428937;-0.0493137939055597;-0.10299184043517501;-0.00455097494370849;-0.045889517181383;0.0713178294573628;-0.0346274756934687;-0.0232843137254899
0.0258725896997816;0.00434618291761335;0.0108077360637098;-0.006842619745847429;0.0214009760065062;-0.0334346504559275;-0.0166453265044814;0.0183763665968827;-0.0766999093381687;-0.0113180903559622;0.0197912135711176;0.0503875968992257;-0.0250630571295785;-0.00214460784313791
0.0600439345862828;0.0608465608465589;0.0767918088737197;0.10185728250244601;-0.00686254575030509;0.0712114633087281;-0.0102432778489118;-0.00790881600372151;0.10516772438803099;-0.0295742107028218;-0.0173988690735104;0.0573643410852721;-0.00244112126148373;-0.0064338235294118
0.0250183060776166;0.0761526832955386;0.0136518771331057;0.0844574780058649;0.00818422122814216;0.0247503256621798;0.0998719590268887;-0.0414049779018374;-0.014143245693563;0.0100980932304904;-0.0513266637668547;-0.00542635658914892;0.0227133874460614;-0.025735294117647006
-0.0462533561142288;0.0867346938775511;-0.0227531285551773;0.0428152492668621;0.00289751931679544;0.13590968302214498;-0.120358514724712;0.00372179576645715;-0.059111514052582;-0.0296719446174484;0.0126141800782947;-0.0333333333333325;0.0582674242655311;-0.0137867647058824
-0.0508908957773981;0.0421390778533672;-0.015358361774744;0.0770283479960878;-0.00726921512810147;0.0508033000434216;-0.0140845070422537;0.0139567341242149;-0.0516772438803265;-0.0369117999329276;0.0178338408003478;0.18837209302325603;0.0353848850031352;-0.0018382352941176399
0.0183060776177691;0.0512093726379422;-0.0398179749715578;0.0119257086999061;-0.007777551850345571;0.0898827616152844;-0.0204865556978232;0.0479181204931383;0.0397098821396193;-0.0325116178795573;0.0382775119617227;-0.0751937984496116;0.0267603136339258;-0.00612745098039152
-0.0297778862582403;0.0376039304610714;-0.0784982935153579;0.027761485826;-0.0329910532736881;0.0347372991749895;-0.0320102432778488;0.0458246103745052;-0.0259292837715324;-0.0693764672064376;0.0443671161374511;0.0620155038759673;0.0495761640689906;0.014399509803921
-0.0306321698803979;-0.139455782312925;-0.0403868031854384;-0.00156402737048089;-0.0460044733631566;-0.114198871037777;-0.0256081946222793;0.0193068155384976;-0.0143245693563009;-0.0325510228524901;0.0228360156589821;-0.12558139534883697;0.0178777754054808;0.0318627450980394
-0.0288015621186246;0.161375661375663;-0.0580204778156992;0.0825024437927682;-0.0131150874339163;0.154580981328702;-0.0345710627400768;0.0211677134217257;-0.0547597461468724;-0.0614365448186652;0.0311004784688997;0.12403100775194001;0.0217472782945393;0.0202205882352942
0.00695630949475223;-0.0536659108087698;-0.0193401592718994;-0.0916911045943284;-0.0657787718584787;-0.0673035171515418;-0.0332906530089631;0.0423354268434522;-0.0422484134179513;-0.10027918842523899;0.0430622009569379;-0.08992248062015598;0.025457038178572998;0.00765931372548995
0.0;0.0115268329554081;-0.116609783845277;0.032453567937437006;-0.0196217974786505;-0.00998697351280975;-0.021766965428937;0.10118632240055801;0.029374433363554;-0.00792950222775707;0.0893866898651588;0.0558139534883721;0.0539429898410739;0.0251225490196085
0.022455455211129;-0.212018140589569;-0.0796359499431173;-0.140957966764416;0.015148434322895;-0.106817194963092;-0.00768245838668374;0.0279134682484298;0.00797824116047163;0.0395106117951432;0.0315354501957371;-0.425581395348837;0.0122841853908094;0.0245098039215679
-0.0342933854039518;0.10204081632653099;-0.0836177474402726;0.0484848484848446;0.0217059780398548;0.0382110290924889;0.0345710627400769;-0.00604791812049332;-0.0259292837715324;0.0582621089445682;-0.0237059591126576;0.283720930232558;-0.0439851588925934;0.00888480392156904
0.0286795216011704;-0.0315570672713549;-0.0711035267349263;-0.030889540566956;-0.0235359902399362;0.0117238384715588;-0.0345710627400769;0.0195394277739009;-0.0235720761559383;0.004344009006852279;0.0141365811222247;-0.0589147286821697;0.0131687170465432;-0.009191176470588371
0.008664876739078559;-0.126039304610731;0.0335608646188854;-0.147018572825026;0.0247559983733237;-0.0998697351280941;-0.034571062740077006;0.148639218422887;0.026835902085222;0.0703928520097733;0.13810352327099;-0.204651162790698;0.0129981177207723;0.11519607843136902
0.0742006346106883;-0.18235071806500602;0.00170648464163824;-0.10635386119256901;0.0012708418056115401;-0.11854103343464999;0.0230473751600514;0.10258199581298;0.0689029918404355;0.0180189718775451;0.108525445846018;-0.18217054263566101;-0.0168262631975482;0.147058823529412
0.163534293385405;-0.106575963718821;-0.0602957906712165;-0.132942326490715;-0.00366002440016261;-0.0890143291359093;0.218950064020487;-0.253547336589902;0.0944696282864934;-0.0408738561778385;-0.238147020443671;-0.10542635658914698;0.00997333997809607;-0.0863970588235294
0.0259946302172321;0.189342403628118;0.21331058020477697;0.25865102639296106;-0.0360410736071571;0.19235779418150198;-0.039692701664532995;-0.0183763665968828;0.122393472348142;-0.0444995927753545;-0.00956937799042623;0.173643410852714;-0.018334257843826002;0.0343137254902023
-0.0990969001708581;0.0640589569160998;0.139931740614334;-0.0218963831867038;0.0309068727124839;0.10811984368215401;-0.0832266325224071;0.272854152128404;0.0027198549410697398;-0.0329630383749365;0.241626794258371;0.0984496124031;0.0393034998193302;0.11519607843136902
-0.0124481327800829;-0.0786092214663662;-0.0841865756541531;-0.0772238514174016;0.0495628304188697;-0.0607902735562302;-0.0781049935979517;0.0272156315422192;-0.0756119673617408;-0.0179114166626718;0.0182688125271857;-0.0798449612403093;0.0146555160190077;0.0306372549019577
0.0316084940200172;-0.10468631897203;0.12229806598407301;-0.0516129032258064;0.0927714518096802;-0.13764654798089498;0.0115236875800256;0.043963712491277;0.0025385312783282603;0.0513941455468774;0.0656807307525034;-0.146511627906977;0.00801299863469374;0.0753676470588236
-0.00170856724432633;-0.12339380196523199;-0.0381114903299197;-0.130596285434995;0.0799105327368899;-0.170646982197134;-0.0614596670934699;0.0546638753198396;0.00108794197642792;0.0423393858094177;0.0778599391039561;-0.0798449612403117;0.0199549514386484;0.0860906862745128
0.126189895045156;-0.051398337112623;-0.17576791808873599;-0.0774193548387095;-0.0546970313135475;-0.0503690838037347;0.17541613316261198;-0.19865084903466199;0.0489573889392567;-0.0257988789345087;-0.18094823836450397;-0.0193798449612396;-0.0307595754041369;-0.0278799019607812
0.103734439834024;0.0037792894935753797;0.00455062571103415;0.0426197458455524;0.0551037006913331;0.10030395136778099;0.0717029449423818;0.0597813444987231;0.133272892112421;0.0332247400948606;0.0513266637668508;-0.0899224806201552;0.0268306212348601;0.0361519607843106
0.0771296070295351;0.0385487528344671;0.0483503981797506;0.0510263929618767;0.0570862139081033;-0.0169344333478073;-0.0524967989756724;-0.0360548964875576;0.10915684496827001;0.0370454654338139;-0.0350152240104349;0.128682170542637;0.0554706292582028;-0.0459558823529412
0.0259946302172323;0.0967498110355272;0.0125142207053463;0.0504398826979471;0.0693879625864176;0.166304819800261;0.0217669654289375;-0.151895789718535;0.0959202175883936;0.0540051741484213;-0.127664201826884;-0.0038759689922488296;0.00801299863469374;-0.06954656862745401
0.0324627776421746;0.0929705215419501;0.135949943117178;0.14017595307917902;0.0203334688897877;0.10551454624403;0.220230473751601;-0.14747615724587398;0.13490480507706298;0.000335361471756612;-0.176816006959548;0.0395348837209303;-0.0284849177271878;-0.17248774509803302
-0.0945814010251392;0.19708994708994299;0.0455062571103513;0.125708699902246;-0.0433102887352586;0.22188449848024303;0.0268886043533931;-0.00604791812049266;-0.0710788757932875;-0.0844871364921179;-0.0176163549369291;0.12015503875969098;-0.00625530861159035;-0.00306372549020228
-0.0759092018550146;0.0170068027210883;0.29692832764505;0.12355816226784101;0.0381760878405808;0.02648719062093;-0.0973111395646596;0.020469876715515;-0.137624660018133;0.00651559430843573;0.0208786428882123;-0.0224806201550395;0.0058417344885045;-0.0251225490196048
-0.0472296802538443;0.0801209372637981;-0.0250284414106927;0.0173998044965806;0.0561203741358277;0.0990013026487191;-0.119078104993599;0.0583856710862993;-0.0625566636446058;0.0177142720260622;0.0728577642453263;0.0503875968992257;0.0024297479731043;0.0710784313725459
-0.088967537222358;-0.0410052910052946;-0.000568828213880601;-0.0160312805474134;0.0055917039446981;-0.0199739470256196;0.00256081946222769;-0.0230286113049546;-0.11441523118767401;-0.0298831025726991;-0.0224010439321469;-0.0542635658914745;0.00873675335007423;0.00612745098039535
-0.0467415181840385;0.11942554799697802;0.13026166097838499;0.101075268817208;0.0134709231394825;0.0104211897524967;-0.147247119078105;0.021400325657129;-0.106074342701723;-0.0116298567527441;0.0145715528490672;0.14108527131783;0.0261068665194792;-0.0116421568627483
