# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;FYGT1
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=4)
"FYGT1";"GDP255";"CES006";"GDP272A";"EXRUS"
0.0178338408003478;0.00289710289710288;0.0305385072262926;0.00653855898345385;-0.00726921512810147
0.0382775119617227;0.00687312687312686;-0.0205899821817468;0.00569078755042782;-0.00777755185034557
0.0443671161374511;0.00512487512487514;-0.0334587210453374;0.00707450644111399;-0.0329910532736881
0.0228360156589821;0.00701298701298708;-0.12873688378539;0.00712322893726491;-0.0460044733631566
0.0311004784688997;0.00642357642357633;0.255394971292815;0.00835103584026817;-0.0131150874339163
0.0430622009569379;0.00236763236763238;0.0250940407840032;0.00762994289723451;-0.0657787718584787
0.0893866898651588;0.00247752247752253;0.0261334389229857;0.00916957377560362;-0.0196217974786505
0.0315354501957371;0.0049550449550449;0.0236586814492176;0.00833154684180787;0.015148434322895
-0.0237059591126576;0.00459540459540464;0.0159869332805391;0.0113328526047046;0.0217059780398548
0.0141365811222247;0.00189810189810186;0.029350623638884;0.00984194422248641;-0.0235359902399362
0.13810352327099;0.00339660339660341;0.0223223124133832;0.00960807624096199;0.0247559983733237
0.108525445846018;0.00127872127872131;0.0233617105523656;0.0109235836370369;0.00127084180561154
-0.238147020443671;-0.00298701298701298;0.0406355177192642;0.0112354076124028;-0.00366002440016261
-0.00956937799042623;0.00630369630369632;0.000494951494752871;0.0117908440685233;-0.0360410736071571
0.241626794258371;0.00768231768231764;0.0567214412987486;0.0149383173198729;0.0309068727124839
0.0182688125271857;-0.00315684315684317;0.06048307265889;0.0142367133752997;0.0495628304188697
0.0656807307525034;0.00429570429570431;-0.0968125123737882;0.0099004112178675;0.0927714518096802
0.0778599391039561;0.000109890109890098;0.221639279350615;0.0105143146693691;0.0799105327368899
-0.180948238364504;0.000909090909090915;0.0344486240348448;0.0101635126970825;-0.0546970313135475
0.0513266637668508;0.00231768231768231;0;0.00837052483872858;0.0551037006913331
-0.0350152240104349;0.0026873126873127;-0.0634032864779256;0.00747403090955151;0.0570862139081033
-0.127664201826884;0.00484515484515485;-0.111265096020586;0.00840950283564929;0.0693879625864176
-0.176816006959548;0.00938061938061929;-0.0944367451989708;0.00655804798191423;0.0203334688897877
-0.0176163549369291;0.00719280719280718;-0.0845872104533766;0.00533024107891089;-0.0433102887352586
0.0208786428882123;0.0078821178821179;-0.0483567610374175;0.00456042563972642;0.0381760878405808
0.0728577642453263;0.00815184815184822;0.000940407840031132;0.00644111399115199;0.0561203741358277
-0.0224010439321469;0.00644355644355638;0.0174717877647996;0.00465787063202816;0.0055917039446981
0.0145715528490672;0.00192807192807204;0.00910710750346422;0.00797100037029097;0.0134709231394825
0.0893866898651589;0.00558441558441558;0.0105424668382499;0.00585644403734092;0.0199776331842214
0.0171813832100892;0.00736263736263731;0.0118788358740844;0.00535947457660163;0.102582350549009
-0.117007394519354;0.00785214785214783;-0.0259849534745596;0.00392703318976428;0.0507828385522574
-0.0408873423227512;0.0114685314685314;-0.0173233023163736;0.00767866539338552;0.106954046360304
-0.060243584167029;0.00555444555444568;-0.00277172837061879;0.00352750872132679;-0.0619662464416381
-0.0308829926054811;0.00950049950049947;-0.0336567016432396;0.00325466274288166;-0.100294835298908
-0.00913440626359285;0.00553446553446552;-0.0310334587210455;0.00412192317436805;-0.124339162261077
-0.025880817746846;0.00143856143856136;-0.0447931102751937;0.00351776422209654;-0.0925172834485619
-0.0554588951718138;0.00266733266733277;-0.114531775885963;0.003322874237493;-0.0742171614477332
-0.0402348847324926;0.00536463536463527;-0.0672639081370031;0.00442400265050374;-0.0636945912972807
-0.0126141800782947;0.00659340659340674;-0.0352405464264499;0.00492097211124315;-0.00299918666124949
0.00826446280991688;0.00988011988011989;-0.0144525836468036;0.00539845257352228;-0.0860614070760426
0.0550239234449765;0.00613386613386607;0.00791922391605721;0.00380035469977202;-0.0452419682797893
0.0234884732492388;0.00608391608391617;0.0118788358740844;0.00532049657968081;0.0186051240341603
0.00739451935624164;0.00589410589410577;0.0131657097604426;0.00485276061663176;-0.0773688491256607
-0.0300130491518051;0.00855144855144863;-0.00905761235398944;0.00600261152579373;-0.0418869459129734
0.0339277946933449;0.00469530469530466;-0.00509800039596064;0.00713297343649522;-0.0120475803172023
0.045889517181383;0.00831168831168827;-0.0124232825183138;0.00859464832102275;0.0733529890199272
0.0341452805567642;0.00551448551448558;-0.0189566422490587;0.00592465553195221;-0.0573912159414395
0.0498042627229228;0.0045554445554446;-0.00841417541081041;0.00781508838260792;0.0258235054900364
-0.0237059591126575;0.00326673326673327;-0.00153434963373536;0.00734735241955919;0.0576453843025621
-0.0541539799913006;0.00425574425574426;-0.000346466046328486;0.00556410906043536;0.00503253355022387
-0.0176163549369291;0.00751248751248745;0.0163333993268661;0.00506713959969607;-0.0307543716958106
0.0195737277076991;0.00197802197802188;0.00856266085923629;0.00931574126405632;-0.0266876779178529
0.00956937799043012;0.00915084915084929;0.00762225301920383;0.00913059577868292;0.00218584790565224
-0.0291431056981292;0.00581418581418569;-0.000940407840031299;0.00708425094034426;-0.0667954453029689
-0.0341452805567642;-0.000279720279720341;-0.00202930112848981;0.00619750151039733;-0.0581537210248067
-0.0565463244889078;-0.000749250749250585;0.000148485448425939;0.00948139775096968;0.0172834485563232
-0.0126141800782954;0.00724275724275714;-0.0139576321520491;0.00518407359045814;0.0824522163481101
-0.0232709873858195;0.00305694305694304;-0.0226192833102352;0.00563232055504681;0.000508336722244151
-0.0665506742061766;0.00431568431568441;-0.0270243516135419;0.00417064567051895;-0.0583570557137055
-0.0332753371030883;0.00884115884115888;-0.018362700455356;0.00551538656428452;0.00970923139487651
-0.00891692040017422;0.00694305694305686;-0.0156899623836856;0.00434604665666227;0.00533753558357072
-0.0524140930839493;0.00717282717282719;-0.0177687586616518;0.00365418721131927;-0.0617120780805215
0.00956937799043014;0.00574425574425574;-0.0060384082359933;0.00443374714973377;0.0763013420089482
-0.0102218355806868;0.00386613386613388;-0.00811720451395673;0.00669447097113696;0.0423444489629923
-0.00173988690735125;0.00293706293706297;-0.00772124331815494;0.00462863713433759;-0.0369052460349738
0.00282731622444521;0.00877122877122871;-0.0148980399920818;0.00384907719592298;0.0277551850345672
0.00674206176598563;0.0059840159840161;0.00579093248861628;0.00419987916820941;0.0187576250508336
0.0250108742931708;0.00724275724275714;0.00316768956642334;0.0055348755627449;0.00793005286701931
0.0798173118747279;0.00404595404595409;-0.010987923183528;0.00372239870593061;-0.0226209841398939
0.0304480208786431;0.00456543456543446;-0.00252425262324284;0.0053107520804504;-0.0479869865799114
0.0650282731622447;0.00383616383616381;-0.00430607800435573;0.0042193681666699;-0.0104209028060182
0.00848194867333618;0.00519480519480531;-0.0093050881013666;0.00580772154119003;-0.0100142334282234
-0.0493692909960855;0.00759240759240754;-0.00782023361710606;0.00328389624057235;-0.068269621797478
-0.0206611570247936;0.00570429570429565;-0.0068303306275984;0.0038003546997718;0.0319743798291979
-0.0137016093953893;0.00503496503496514;-0.00588992278756588;0.00441425815127372;0.0186051240341603
-0.0208786428882122;0.00834165834165834;0.00188081568006232;0.0055348755627449;0.0276535176901192
0.0352327098738582;0.00486513486513485;0.00628588398337071;0.00305002825904765;0.0157076047173649
0.00782949108307956;0.00538461538461543;0.000395961195801778;0.00437528015435273;-0.00543920292802003
-0.0197912135711176;0.00491508491508497;0.00222728172639082;0.00381009919900233;0.00726921512810144
0.0108742931709441;0.00811188811188801;0.0102454959413978;0.00495020560893356;0.0661346075640498
0.0132666376685513;0.00740259740259741;0.00717679667392707;0.00319619574750063;0.0217568117120785
-0.0202261852979556;0.00983016983016982;0.00490001979805975;0.00243612480754607;0.0246543310288742
-0.00369725967812118;0.00917082917082923;0.00242526232429172;0.00314747325134968;0.00920089467263063
-0.0110917790343628;0.0102697302697302;0.00470203920015885;0.00226072382140285;0.0385319235461577
0.0063070900391477;0.0101598401598402;-0.0118293407246094;0.0018319658552749;0.0177917852785676
-0.0206611570247936;0.0101998001998002;-0.0137101564046719;0.00327415174134182;0.0212484749898345
-0.045889517181383;0.00296703296703305;-0.0179172441100779;0.00273820428368188;-0.0806730378202524
0.0178338408003478;0.0108391608391608;-0.0266778855672149;0.00363469821285878;0.0116917446116297
0.0141365811222272;0.0107092907092907;-0.0227677687586613;0.00416090117128876;0.0381760878405868
0.0182688125271858;0.0111288711288712;-0.00663235002969759;0.00312798425288952;-0.0125050833672227
0.0291431056981298;0.00833166833166821;4.94951494763203e-05;0.00441425815127328;-0.0266876779178529
0.0378425402348848;0.0142557442557443;0.00113838843793214;0.00796125587106089;0.0346177307848722
0.00195737277076991;0.00943056943056952;0.00910710750346571;0.00475531562433007;0.0454961366409106
-0.00565463244889108;0.0104595404595403;0.0059394179370422;0.00449221414511525;0.0285176901179343
-0.0150065245759025;0.00953046953046954;0.00702831122549945;0.00434604665666227;0.0501220008133441
-0.085036972596781;0.00282717282717282;0.00658285488022119;0.00799048936875124;-0.0114375762505083
-0.0532840365376253;0.00459540459540464;0.00534547614333802;0.00762994289723462;0.0585603904026031
-0.0311004784688997;0.00300699300699303;-0.000494951494753065;0.0038977996920736;-0.0156567710451457
-0.0691605045672031;0.005944055944056;-0.0104434765392987;0.00420962366743993;0.0104717364782485
0.0050021748586344;0.00464535464535454;-0.00757275786972884;0.00419987916820941;0.044225294835299
0.00152240104393195;0.00667332667332665;-0.0157394575331619;0.00381009919900233;-0.0642029280195204
-0.0345802522836016;0.00337662337662337;-0.00772124331815485;0.00392703318976428;-0.07111630744206
-0.0184862983906044;0.00469530469530477;-0.000692932092655391;0.005642065054277;-0.00218584790564769
-0.0150065245759026;0.00402597402597393;-0.00415759255592956;0.00795151137183059;-0.0728954859699069
-0.00956937799043084;0.00458541458541462;-0.005840427638091;0.00325466274288133;-0.0646095973973167
0.00456720313179644;0.00746253746253756;0.00272223322114389;0.00526202958429989;-0.00111834078893824
0.0050021748586344;0.00750249750249754;0.00534547614333793;0.0057297655473485;-0.0804188694591296
-0.0050021748586344;0.0108591408591407;0.0092060978024154;0.00951063124866014;-0.0398027653517692
0.0361026533275341;0.008061938061938;0.0139576321520491;0.00979322172633545;0.0408194387962579
0.0197912135711177;0.00778221778221777;0.0104434765392988;0.00606107852117488;-0.0217059780398533
0.02522836015659;0.00914085914085927;0.00494951494753607;0.00847771433026068;-0.0690829605530707
0.0389299695519787;0.00461538461538458;0.019847554939615;0.0107286936524331;-0.00838755591703944
0.0178338408003484;0.00480519480519481;0.0194020985943384;0.00564206505427667;0.0344652297681985
0.0293605915615485;0.0104795204795205;0.0102949910908726;0.0110112841301085;0.0192659617730782
0.0326228795128316;0.00700299700299689;0.0248465650366276;0.0102219796924636;0.0232309882065891
0.0226185297955629;0.00452547452547458;0.0242031280934469;0.00974449923018461;-0.0119459129727543
0.02522836015659;0.0078821178821179;0.0266778855672136;0.00761045389877413;-0.0425986173241151
0.00456720313179643;0.00556443556443564;0.0165808750742434;0.00771764339030623;-0.00594753965026437
-0.00674206176598496;0.011158841158841;0.0191546228469611;0.00616826801270687;-5.08336722239988e-05
0.00152240104393192;0.00881118881118881;0.0151950108889325;0.01162518758161;0.00315168767791696
-0.00500217485863441;0.00421578421578428;0.0149475351415566;0.00580772154119003;-0.0346685644570962
-0.026750761200522;0.00688311688311694;0.0105919619877247;0.00441425815127372;-0.0339060593737288
-0.0589386689865156;0.004145854145854;0.015195010888934;0.00820486835181522;-0.0558153721024809
-0.0991735537190082;0.00718281718281732;0.0231142348049883;0.00766892089415527;-0.0244001626677512
-0.00173988690735123;0.00197802197802188;0.0191051276974863;0.00329364073980232;-0.018401789345263
0.00326228795128315;-0.000209790209790173;0.0358839833696304;0.0115277425893086;0.0392435949572996
-0.0737277076989994;0.00459540459540464;0.00900811720451306;0.00163707587067108;0.103090687271249
