# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP251
# prediction_type;rolling
# method; Part-GFS_te(n_components=1)
"GDP251";"p_gfsm"
-0.00248198979860123;-0.0658622577757428
0.00442761739496239;0.058580965191975
-0.00405952568754275;0.0226102659971441
0.00134616395856338;-0.0689504700699205
-0.00451175264237264;0.00125381519851631
-0.00180890781931953;-0.0703782080674579
-0.00550034179944262;-0.0769044924148207
0.00332334227270339;0.00810639362163457
0.00774044276173955;0.0441468834937808
0.00609980543724034;-0.00514285789097618
0.0106010411736867;-0.0213370141453506
0.0035967818267866;-0.0253019907060572
0.00232423620970709;-0.00477789192475436
0.0034916127675238;-0.0102757456851898
0.00593153494241994;0.0227461211539964
0.00975968869958455;-0.00284721793513659
0.00907608981437663;-0.0344450729745602
-5.2584529631361e-05;-0.0646686659899767
0.00166167113635168;-0.0764986389810852
0.0203922805910501;-0.00371874538316347
0.00530052058684333;-0.0721293196073644
0.00715149602986803;-0.0155453950086885
0.00107272440448014;0.0144795010278777
0.000525845296313887;0.0116356064583275
0.00397539044013251;-0.0228295074178043
0.00163012041857286;-0.00450295895351349
0.0017773571015407;0.0127832753741722
-0.0112846400588947;0.0057357261699843
-0.000914970815586003;-0.0157935396391409
0.0101488142188568;0.0275539233690316
0.0112951569648209;0.0516704796412134
-0.00443813430088863;0.0431936818187612
0.00682547194615346;0.0177044748513372
-0.0071199453120892;-0.0810397662848175
-0.00924436030919706;0.0139178522437713
0.00297628437713626;0.037020278471851
-0.00210338118525527;0.036093764429576
0.000494294578534948;0.00763367004397614
0.00685702266393229;-0.0375943143458705
0.0126939054530157;0.017724616460953
0.0113582584003786;0.0217227259694737
0.0120103065678078;0.00369598536429977
0.011715833201872;0.0112188765553969
0.0105063890203502;0.0151565612350765
0.00603670400168266;0.0593069695105377
0.00515328390387554;0.0224881071348319
0.00584739969500969;0.071714201033205
0.00544775726981123;-0.0488333325108832
0.0100646789714466;-0.0709790322822689
0.00501656412683388;-0.067786587158332
0.00629962664983963;-0.0471615789128627
0.0026397433874954;-0.0342105239306009
0.00639427880317617;-0.0539996553770584
0.00339696061418721;-0.006646731172857
0.00445916811274133;-0.0355297993603629
0.00749855392543503;-0.0166369695417582
0.00625755902613451;0.0100708048073611
0.0121470263448494;-0.0371511989343487
0.00346006204974503;-0.00829834316126493
0.0090445390965978;0.0132733207361013
0.00383867066309085;0.0441101250562328
0.0095598674869854;-0.021118477681032
0.00744596939580372;0.0264157210097019
0.0048588105379398;0.0340292494440654
0.00532155439869575;-0.0110476728736709
0.00190355997265618;-0.0158514467667842
0.00869748120103059;-0.0301117063740047
0.00194562759636119;-0.0188626174041826
5.25845296314165e-05;-0.0326797615998813
-0.00577378135352591;-0.0188122633801447
-0.00385970447494338;0.0112390181650127
0.00489036125571857;0.0498806962108496
0.00367040016827047;0.0122360278409413
0.00357574801493399;-0.0251870828232061
0.00794026397433867;0.00715027141322591
0.00746700320765648;0.00661651875843494
0.00766682442025557;-0.0529522916770951
0.00869748120103053;0.0261135968654811
0.00096755534521753;0.0349658342911528
0.0040490087816164;-0.0129510549822648
0.00412262712310041;0.00425995043351288
0.0108639638218436;-0.00261840924991433
0.0083188725876846;-0.00465271182099994
0.0107798285744335;-0.0134747368322465
0.00469054004311931;-0.0294067500374875
0.00987537466477351;-0.00424987962870654
0.0023663038334123;-0.0161737125206177
0.00152495135931008;-0.0264056502048955
0.00697270862912125;0.0072610502661049
0.00631014355576609;-0.00871124615836458
0.00613135615501914;0.0123165942794012
0.014345059683441;0.0156500306706361
0.00745648630173001;-0.00610290771325962
0.0104853552084977;0.0194970781070462
0.00701477625282643;0.0449157894408225
0.0139033496345375;0.00287017937009737
0.0115580796129779;0.012900700958227
0.00693064100541607;-0.0168786688571348
0.0104748383025716;0.0131121878591815
0.00633117736761823;0.00513611045175316
0.0110953357522218;-0.00726105026610491
0.0148078035441974;-0.0326294075758435
0.00840300783509473;0.0197287066176164
0.00825577115212717;0.0265365706673902
0.0117473839196508;0.0040887467517868
0.0180890781931955;0.00454193296812092
0.00262922648156916;0.0262492506062362
0.0163117210916549;0.0139034509928957
-0.0012094441815218;0.00993897797243076
0.00547930798759011;0.0113295547002319
-0.0013040963348584;-0.0249801277844148
0.00324972393121947;0.0263519728152713
-0.00373350160382813;-0.0181170757242927
0.0041752116527316;-0.012937560103822
0.0072040805594995;0.0099731180007277
0.00581584897723098;-0.0261047345572516
0.00633117736761835;-0.032315399881951
0.00054687910816642;-0.0064744197026041
0.00323920702529312;-0.0301848204169031
0.00928642793290224;-0.00897761894552024
0.0199295367302939;0.0108363873888135
0.00730924961876211;-0.0199617450408578
0.00821370352842199;-0.0157701753719888
0.00970710416995324;0.00698168614075076
0.010117263501078;-0.00610985656857671
0.00725666508913081;-0.0221109554947972
0.00850817689435768;-0.000436670096449161
0.00753010464321391;0.0133491538963007
0.0111268864700006;0.014653725951043
0.00387022138086968;0.00803489090750435
0.0140505863175053;-0.00168947821448251
0.00797181469211772;-0.0154544556412782
0.00239785455119101;-0.00193359452301294
0.00453278645422506;-0.000926514042278004
0.000157753588894138;-0.000553894264403748
0.0143029920597361;-0.00339386122007904
0.0143976442130725;-0.00722076704687648
-0.000536362202240181;-0.0158313051571685
0.00270284482305316;-0.0237066745165243
0.00871851501288312;-0.0107254071198374
-0.00159856970079386;0.0127798513005387
-0.0203922805910502;0.0253482157001228
