# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;LHU14
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=11)
"LHU14";"GDP252";"FSDXP";"IPS11";"LHU5";"GDP274_2";"GDP275_1";"GDP276_4";"PW561R";"HHSNTN";"MOCMQ";"CES278.R"
-0.0375884793751538;0.00481563152013766;-0.0159999999999999;0.0093440904151397;-0.0227553118574352;-0.00260267109813164;9.14411119240337e-06;0.00100268085196211;-0.000438100424281759;-0.00910125142207152;0.024284051293489;0.0205898657935665
-0.049304369050526;0.0026105271484935;0.0186666666666679;0.00382730824375404;-0.0352296093214544;-0.00200393455443004;0.00152706656912946;0.000886580963840158;-0.000855960579987478;0.0711035267349263;0.00384365079607545;0.0132575516828584
0.00109836465706614;0.00299617320452097;0.085333333333332;0.00652931982620589;-0.0213845099383139;-0.00239494617480662;0.00067666422823703;0.00109767166951638;-0.00086134973119617;-0.0847554038680322;-0.0132511236109535;-0.00161825802361949
0.028679521601174;0.00203700224465781;0.0466666666666679;0.00450309781480693;0.0413982179575064;-0.00249269907990085;0.000557790782735917;0.00107656259894877;-0.000653008936359667;-0.0437997724687129;0.0133030648379278;0.007359921647951
-0.0220893336587771;0.00358947482917857;-0.0159999999999998;0.00180108623235505;0.0183687457162413;-0.000989748164078125;0.000877834674469643;0.00120321702235451;-0.000321993017697766;0.0728100113765626;0.00666069851784207;0.00644003038445874
0.0501586526726874;0.00171068635109614;-0.05;0.00607866603419693;0.0113776559287196;-0.000794242353890112;0.000923555230431593;0.00226922508601946;-0.000700266904283112;0.00967007963595057;0.0174308646992138;0.0130203657009813
-0.0191603612399305;0.00247209010274006;-0.0280000000000001;0.00574153571651091;0.0023303632625099;-0.00100196727721494;-0.000283467446964144;0.00156207122200409;-0.000800376738470124;-0.0705346985210457;0.0145496542853046;0.0161179189926138
0.00231876983158291;0.00353014466671281;-0.00333333333333402;0.00326504214702285;-0.0330363262508594;0.000562079204291438;0.0013624725676664;0.000496063158339145;-0.00088872867615962;0.0273037542662113;-0.00336701365443255;0.00851583705032929
-0.00744447156455827;0.00223476945287701;-0.00466666666666599;0.00574077124866996;0.0419465387251542;0.00268820489008906;0.000384052670080483;0.000675490258163935;-0.00271492745899046;0.0102389078498293;0.0157931883663873;0.0110412487387156
-0.0130583353673432;0.00527049609904183;-0.012;0.00405320849063889;-0.0102810143934201;-0.000525421864881109;0.00174652523774688;0.0011398898106516;-0.000938289095192293;0.0278725824800905;0.0100582658352002;-0.00105907771518848
-0.0123260922626288;0.00479585479931572;-0.00533333333333402;0.00776737549398997;-0.0176833447566826;-0.0016007038209167;0.000429773226042434;0.00198425263335658;-0.000615991484229403;-0.0216154721274182;0.0144702147616962;0.017223430506819
-0.0136685379546033;0.00510239397205547;-0.00466666666666599;0.00326465991310296;-0.0386566141192597;-0.0033969134520217;0.00106986100950988;0.00146708040444979;-0.000659077688306808;0.0255972696245733;0.0140577403121976;0.0115305814960708
-0.0151330241640213;0.000781180472465871;-0.002;0.00360217246470892;0.0187799862919821;-0.00274930045577285;0.000886978785662013;0.00102378992252972;-0.000598710457441892;0.0329920364050119;0.00230069081831874;-0.0109043880379278
0.0063461069074921;0.00620989033808304;0.000666666666666038;0.0141847007815538;0.00671692940369982;-0.00206503012011386;1.82882223848067e-05;0.000306081523230535;-0.000836677158618668;0.0307167235494878;0.0273669158827109;0.0299250650908089
-0.017207712960703;0.00318405205232919;-0.00200000000000006;0.00731710393590095;0.000274160383825869;-0.00233385060912281;0.00221287490855886;0.000749372005150593;-0.000666572580722558;0.0136518771331057;0.00687151879202977;0.0103714689605299
-0.0379546009275066;0.00499362200753496;0.012666666666666;0.00720510939725882;-0.0245373543522974;-0.00461882476569853;0.00155449890270667;0.00216367973318136;-0.000594351486831318;0.015358361774744;0.00576547619411355;0.00690360918463828
-0.0106175250183061;0.00831611110561756;-0.013333333333332;0.0108068996280489;-0.0540095956134325;-0.00615843302093139;0.000521214337966338;0.00166761657484218;-0.000613067525367897;0.0273037542662113;0.0191907556837454;0.0145551837116412
-0.0394190871369296;0.00447942726616499;0.0253333333333319;0.0103570103038798;0.00699108978752569;-0.00120969220053996;0.00384967081199707;-0.00385240537859116;-0.00107379029602771;-0.0989761092150165;0.0258331220038311;0.00947144879154105
-0.0117158896753722;0.000850398995342602;0.0333333333333341;0.00821802928599774;0.0397532556545592;0.00272486222949936;0.00233174835406001;0.00395795073142929;-0.00110746760998209;-0.0773606370876054;0.00038497615286609;0.00563072275993642
0.0214791310715159;0.00354003302712377;0.060666666666666;0.00540325869706401;-0.00328992460589445;0.00455772920001454;0.00149963423555229;0.00453845017203892;-0.000634515766628013;-0.0784982935153579;-0.00823115679223199;0.0122239691256796
-0.0156211862338298;0.0012953752138358;0.0193333333333339;0.00562877671002893;-0.0267306374228924;0.00541306711958861;0.00121616678858817;0.00206868891562706;-0.000213003992235075;-0.00455062571103426;-0.00172628195531196;0.0086557372645894
0.0346595069563096;0.00184912339684955;-0.0566666666666659;0.00376385741298696;0.0230294722412611;0.00322584586810684;-0.000667520117044625;0.000569944905325803;-0.00099580039298218;0.0767918088737198;-0.0148490801819776;0.0111513264804252
0.0120820112277276;0.00423221825589104;-0.036;0.00204189360213083;0.00575736806031528;0.000684270335659015;0.000164594001463063;0.00123488062820595;-0.00138129986164628;-0.0136518771331058;0.00694179221675967;0.00895608056415015
0.000244081034903372;0.00163157946780842;-0.019333333333334;0.00159582661716517;0.00986977381768333;0.0049609599335281;0.00241404535479151;0.00155151668672027;-0.000880843965528011;0.0034129692832765;0.0135261065772873;0.0104276366361856
0.0123260922626313;0.0019381186405482;0.000666666666666094;0.0107296883761519;0.0167237834132941;0.00557191559036629;0.00131675201170445;0.00174149832182888;-0.00161212376672416;-0.0494880546075084;0.0130005835749616;0.00555289717433788
-0.0309982914327558;0.00771292112054901;0.0273333333333339;0.00519035440346813;-0.0283755997258396;0.0117059103850244;0.00223116313094367;0.00542503113587912;-0.00238808526293445;0.0250284414106927;0.0114942879927159;0.0352471588485205
-0.0141567000244079;0.00510239397205547;-0.037333333333334;0.00364345372809907;-0.00836189170664704;0.0086511321008321;0.00197512801755671;0.00447512296033605;-0.00239912231103079;-0.0523321956769041;0.0054079983378808;0.0125139294858398
-0.00488162069807199;0.00632855066301456;-0.00599999999999995;0.00429554479609542;0.0093214530500356;0.00678160779090645;0.00215801024140454;0.00225867055073563;-0.000738354306127245;-0.00853242320819103;0.000125270017996337;0.0029767505275724
-0.00122040517451783;0.00152280750328786;-0.020666666666666;0.00737749689530542;-0.0272789581905441;0.00775913684184809;0.00268836869056328;0.00448567749561987;-0.00242360291263867;0.0375426621160407;0.0336579150791494;0.0202609919523185
0.0062240663900415;0.00386634892068551;0.036;0.00808310071214005;-0.00383824537354218;0.00664719754640203;0.00138990490124358;0.00337745129081968;0.000209353157050993;0.0762229806598392;-0.00433250940289021;0.0118596790333881
-0.0241640224554552;0.00220510437164412;-0.00133333333333407;-0.000575644283940219;0.0430431802604536;0.00846784540378057;0.00341989758595466;0.00246976125641186;0.00535452034586582;-0.0881683731513068;-0.00123742334849802;0.00101361716618992
0.0517451793995606;0.0016118027469865;0.0486666666666681;0.00440562816513579;0.0141192597669623;0.00652500641503445;0.00439831748354058;0.0026597428915205;-0.002398745281613;-0.0858930602957914;0.00967634504862641;0.017792441741551
-0.00244081034903566;0.0027687409150689;0.00800000000000001;-0.00468312999125833;-0.0050719671007526;0.00586517430564881;0.00370336503291881;0.00291305173833196;-0.00233117870339679;-0.109215017064846;-0.0123956210490291;0.0028962853283041
0.059799853551379;0.00213588584876742;0.0453333333333321;-0.00866524297272533;0.102673063742286;0.00376348684612476;0.00444403803950257;0.00197369809807271;-0.00216333477291265;-0.0716723549488049;-0.0420143418893777;-0.00276249442594145
0.0638271906272871;0.00166124454904132;0.0819999999999999;0.000139133146982329;0.0849897189856078;0.00475323501020292;0.00293525969275785;0.0047706499482828;-0.00208105975077054;-0.0602957906712165;-0.00149407411707558;0.00658480235510089
0.0595557725164767;0.00313461025027439;0.00133333333333407;-0.00468848126614266;0.027553118574366;0.00182064785737851;0.00199341623994147;0.00477064994828276;-0.00498544974294567;0.0426621160409554;-0.000146657582044185;0.0143816568149333
0.0785940932389567;-0.00102838948273987;-0.078;-0.00937466912876234;0.0745716244002726;0.00608511834211078;0.0016276517922458;0.00594220336478588;0.00218199947933941;-0.0409556313993173;-0.0225119388437883;-0.0226607167309826
0.0154991457163766;0.0069416290084941;-0.0880000000000001;0.0076160108615583;-0.0642906100068525;0.00489986436784418;0.000182882223847838;0.00598442150592109;0.0101709485400819;0.0529010238907849;0.0485222720925901;0.0525108236757474
-0.0181840371003185;0.00339170762095939;-0.031333333333334;0.00242947879729372;-0.00123372172721042;0.00577964051369145;0.00386795903438188;0.00626939395858402;-0.0023892452270794;0.0130830489192268;-0.0136391551301128;0.00874033086099191
-0.00756651208200881;0.00295661976287712;0.018;0.00709005698725518;0.03193968471556;0.00507093195175906;0.00232260424286758;0.00902412766765877;-0.00190415806605795;0.0312855517633667;0.0125575554625366;0.00710786090945259
0.000976324139611962;0.00624944377972686;0.011333333333334;0.0112831630927163;-0.000274160383825994;0.00118525397426644;0.0017465252377469;0.00207924345091089;-0.00113836799833437;0.0147895335608651;0.0187660597690751;0.0136368232176192
-0.0385648035147658;0.00504306380958972;-0.055333333333334;0.0160220992363345;-0.014804660726525;0.00361685748848356;0.00435259692757864;0.00606885778819154;-0.004630863072317;0.16268486916951;0.0322891109800701;0.0383559974350884
0.0178179155479631;0.00728772162287775;-0.010666666666666;0.00873557401405631;-0.00520904729266763;0.00292036803968759;0.00143562545720556;0.00294471534418342;-0.00133710971391747;-0.072241183162684;0.0134405563210943;0.030299995545089
-0.00939711984378933;0.00603189985068575;-0.00333333333333391;0.00875201007262796;0.0254969156956819;0.00438666161610002;0.00299012435991219;0.0034196694319549;0.000225764810994872;0.0978384527872572;0.0241190615136893;0.0172426752523163
-0.0156211862338309;0.00929505878630268;-0.0186666666666661;0.0165033317419662;-0.0467443454420807;0.00503427461234851;0.00339246525237749;0.00379963270217212;-0.000375135449987463;-0.0563139931740613;0.0490691826589637;0.0326098956806153
-0.0452770319746132;0.00736682850616538;0.00466666666666599;0.0132914201098617;-0.0157642220699137;0.00437444250296321;0.00791880029261155;0.0030080425558863;-0.00094336715764011;-0.21103526734926;0.0518251230548774;0.01660130694069
0.0115938491579181;-0.000217543929041136;0.0433333333333341;0.00344889666267784;0.0514050719671006;0.00580407873996497;0.0108723482077542;0.00527726764190573;0.00912579368836343;-0.114903299203639;-0.024476539369923;-0.010238236265948
-0.0148889431291165;0.00148325406164404;0.024;0.00459368725391301;-0.00452364633310481;0.00646391084935066;0.0112106803218727;0.00309247883815675;0.00940201270621151;-0.0608646188850969;-0.017253653454244;0.00119340204666962
-0.00402733707590922;-0.00123604505137004;0.052;0.00739584412347882;-0.0122001370801891;0.00597514632387969;0.0102505486466716;0.0054355856711629;0.0157356733573528;0.012514220705348;0.0107640554487871;-0.0103804126738122
0.0422260190383196;-0.00357958646876763;0.0659999999999999;-0.00741036901244974;0.0770390678546935;0.0159703808697565;0.0122165325530358;0.00753593819264137;0.0849271117439291;-0.199658703071671;-0.00327229729936174;-0.0412306338013065
0.0181840371003185;0.00165135618863038;0.052;0.00187944418601182;0.0063056888279629;0.0264299417148303;0.00785479151426483;0.00997403584320183;0.00519268051566102;0.147326507394766;0.00357477856232796;-0.0032501353526313
0.0467415181840348;0.00184912339684953;0.192666666666666;-0.000935708636843002;0.0777244688142563;0.0377081831400679;0.0077359180687637;0.0069343296814641;0.0273233992605543;-0.0682593856655287;-0.0333218247869642;0.0166584017505234
0.131071515743227;-0.00599234640904192;0.078;-0.0160022230724804;0.142837559972587;0.036046383753467;0.0123536942209217;0.00402127794313217;-0.00558932961680475;-0.0995449374288954;-0.0770227288698506;0.00588141929651154
0.250549182328536;0.00350047958548;-0.122666666666666;-0.034063922507424;0.0730637422892362;0.024022776426887;0.00587051938551578;0.00454900470732278;-0.00537181758611896;0.00967007963594874;-0.068305768837097;0.00126944907637561
0.00549182328533071;0.0067339734398639;-0.110666666666666;-0.0013248227676867;-0.0815627141877983;0.018683023986119;-9.14411119237735e-06;0.00523504950077042;0.0143533398904409;0.262229806598407;0.0152829421955248;0.0068453931412007
-0.11484012692214;0.00596268132780906;0.022;0.0136870322173505;-0.0370116518163125;0.0114004325566051;0.00760790051207016;0.00618495767631358;0.0138162158836115;0.04778156996587;0.0501905020883431;0.0033037129719018
-0.00829875518672329;0.00442998546411019;-0.0226666666666681;0.00848750419979555;-0.0172721041809458;0.0164958027346375;0.00599853694220925;0.00915078209106451;0.00352517661830343;0.0130830489192268;0.0104676849184064;0.00163758261141522
-0.0975103734439822;0.00856332011589159;-0.0873333333333319;0.0124956090878409;-0.0364633310486649;0.0132943950928041;0.000155449890270637;0.0137314504042387;-0.0212464116058823;0.144482366325368;0.038525113583242;0.0313083589507877
0.0258725896997816;0.00390590236232927;0.00333333333333197;0.00519341227483078;0.0471555860178219;0.0082479013673189;-3.65764447695371e-05;0.00706098410486983;-0.00857126520241275;0.0108077360637098;0.0148979660426587;0.0259979579590522
0.0600439345862828;0.00462775267232943;-0.00533333333333208;0.00721084290606305;0.033995887594244;0.00650056818876088;0.00477322604242866;0.00771536529246619;0.00605330203099633;0.0767918088737197;0.00478775898048595;0.0269811242387783
0.0250183060776166;0.00588357444452137;0.0486666666666661;0.0134045613502646;-0.0104180945853353;0.00708708561932569;0.00381309436722752;0.00701876596373463;0.00836946534669267;0.0136518771331057;0.0174278093329217;0.00297407099274283
-0.0462533561142288;0.00536937970315141;0.05;0.0124199267716256;0.0287868403015764;0.0131722039614365;0.00666605705925383;0.00327190593798157;-0.000253405938942103;-0.0227531285551773;0.0504013223625317;0.0177990342369929
-0.0508908957773981;0.00248197846315099;0.0593333333333339;0.0159284519258657;0.00068540095956271;0.00718483852441987;0.0103419897585955;0.00443290481920075;-0.0015979443266009;-0.015358361774744;0.0108526610712725;0.0158984910376767
0.0183060776177691;0.00439043202246639;0.044666666666666;0.0097225019962171;-0.0368745716244017;0.0120847028922642;0.00479151426481347;0.00440124121334937;-0.00359586696138453;-0.0398179749715578;0.0111551423342388;0.0187902157192045
-0.0297778862582403;0.00699107081054892;0.064666666666666;0.00427605086616123;-0.0139821795750513;0.00882219968474685;0.00419714703730795;0.00540392206531148;0.00751040047568993;-0.0784982935153579;0.0129914174760838;0.0130625609755928
-0.0306321698803979;0.00267974567137025;0.092666666666668;0.00321535173738696;-0.0105551747772419;0.0127200967753761;0.00917154352596927;0.00589998522365059;0.00341950895220838;-0.0403868031854384;-0.0126919915794109;0.019735503714426
-0.0288015621186246;0.0101355694212342;-0.045333333333334;0.0192535047983732;-0.00699108978752561;0.0244504453866737;0.0156272860277981;0.00639604838198976;0.000922820337040747;-0.0580204778156992;0.0564631690870233;-0.00523588060170477
0.00695630949475223;0.00211610912794546;-0.0439999999999999;0.00634049626958882;0.0630568882796421;0.0189396253619912;0.00975676664228239;0.00892913685010449;0.00303932920624184;-0.0193401592718994;-0.0135413834087469;0.0137148236302911
0;0.00395534416438409;0.053333333333334;0.0104495109125866;-0.027553118574366;0.0245481982917679;0.00749817117776153;0.0047706499482828;0.00120400282364616;-0.116609783845277;0.0172505980879518;0.0194656574171491
0.022455455211129;0.00257097370684972;0.00866666666666605;0.00640241816467396;-0.0183687457162454;0.0203570424858566;0.0148683247988295;0.00193147995693749;0.00802472228420054;-0.0796359499431173;-0.00365727345222777;0.0137272287822324
-0.0342933854039518;-0.000187878847808298;0.0253333333333339;-0.00298677585306051;0.017135023989035;0.0157626559464312;0.0105797366495977;0.00353576932007682;0.0136497953386981;-0.0836177474402726;-0.0113476304106718;-0.0325171051716835
0.0286795216011704;0.00488485004301437;-0.0233333333333339;-0.000143337720104664;0.0649760109664153;0.0136609684869073;0.00629114850036572;0.00544614020644668;0.0528692928569571;-0.0711035267349263;-0.0330223988902913;-0.0141992041006563
0.00866487673907856;0.00143381225958927;0.0459999999999998;0.00367250350604115;-0.00685400959561488;0.0230819047153558;0.00917154352596922;0.00522449496548671;0.0567073857703681;0.0335608646188854;-0.0253900938914061;-0.0165402413533916
0.0742006346106883;-0.000791068832876773;-0.0186666666666658;0.00256287843547059;0.0498971898560686;0.0334070553159252;0.00893379663496713;0.00606885778819155;0.0575619922290136;0.00170648464163824;-0.00718927688645932;-0.0278013420371385
0.163534293385405;-0.0111342938227413;0.0459999999999999;-0.0224505093075879;0.149554489376282;0.0291181466049192;0.0104059985369422;-2.11090705676265e-05;0.0132337751522661;-0.0602957906712165;-0.10009074437889;-0.00776800799047606
0.0259946302172321;0.00531004954068576;-0.136666666666668;-0.00208929060824509;-0.0704592186429046;0.0264177226016936;0.0158193123628383;0.0188081818757521;0.0104642071519364;0.213310580204777;0.0364199662076494;0.0157307354997305
-0.0990969001708581;0.00656587131287756;-0.0660000000000001;0.0187558362341712;-0.0745716244002727;0.0222143476826454;0.0151609363569861;0.00844362822704914;0.0271786884448381;0.139931740614334;0.0622469774788951;0.016947436353084
-0.0124481327800829;0.00213588584876739;0.034;0.00188594216265581;0.0622344071281685;0.0277373868204643;0.00928127286027802;0.0136786777278196;0.1755687409618;-0.0841865756541531;-0.0252862114374586;-0.00842071666071464
0.0316084940200172;0.000118660324931574;0.0126666666666679;0.00495413384073679;0.000137080191910832;0.0252569068537006;0.00420629114850041;0.0171616743714775;0.0208958265019451;0.122298065984073;0.0229366347584578;0.0196918258510518
-0.00170856724432633;0.00198756044260301;0.077333333333332;0.00364651159946167;0.0254969156956819;0.0231307811679028;0.00780907095830286;0.0224600510839508;-0.0479748026394766;-0.0381114903299197;-0.0311066842248377;0.00988970676671841
0.126189895045156;-0.0038070187582197;0.048666666666668;-0.00565171074524567;0.177793008910215;0.0183897652708366;0.00299926847110465;0.0226500327190594;-0.0230985323206465;-0.175767918088736;-0.0560415285386489;-0.00275240883024819
0.103734439834024;0.00329282401684977;0.102;-0.00906544188725739;0.028923920493487;0.0181331638949647;0.00580651060716886;0.0115255525299221;-0.0287856676903353;0.00455062571103415;-0.00342201024769906;0.0202863281140402
0.0771296070295351;0.00177990487397284;-0.024;-0.00249522303158134;-0.0254969156956819;0.0164102689426799;0.00551389904901256;0.0146391404386465;-0.05405323199095;0.0483503981797506;0.00718622152016685;0.00390124029411265
0.0259946302172323;0.0038960140019183;0.0219999999999999;-0.00563374575099224;0.0477039067854694;-0.000891995258984202;0.00427029992684708;0.0098684904903637;-0.0097655476933346;0.0125142207053463;-0.00600073939864221;-0.0104102723143258
0.0324627776421746;0.00924561698424786;-0.219333333333334;-0.00788969034847847;-0.000548320767647437;0.00551082002468295;0.000338332114118434;0.00852806450931959;0.000799691842763961;0.135949943117178;-0.0330498971869245;-0.0196583795020698
-0.0945814010251392;0.0050826172512336;-0.0566666666666661;0.00463840862258574;-0.125154215215904;-0.000537640978018006;0.00189283101682525;0.0146285859033628;-0.0370542713555056;0.0455062571103513;0.0467501596428884;0.0101595509991087
-0.0759092018550146;0.0104124435127411;-0.076666666666668;0.0127601149606741;-0.0160383824537353;0.00147851268954913;0.00601682516459401;0.00525615857133799;-0.0208851294058639;0.29692832764505;0.0400130769677329;-0.00290119907071174
-0.0472296802538443;0.00948293763411096;-0.0113333333333319;0.0201968581136223;0.0141192597669665;-0.00177177140483153;0.0020391367959034;0.00672323897578792;-0.0112138173310743;-0.0250284414106927;0.0418921272376737;-0.00774282738355758
-0.088967537222358;0.0085732084763025;0.00533333333333197;0.0130483193365643;-0.0775873886223455;0.00167401849973725;0.00375822970007317;0.00679712072277461;-0.00462230155376026;-0.000568828213880601;0.0445075207841321;0.0167322496757694
-0.0467415181840385;0.00475630135767191;0.040666666666668;0.0194358303783462;-0.044139821795749;-0.0040934029008175;0.0100036576444769;0.025468093639837;-0.00529461103482654;0.130261660978385;0.0129272547839367;-0.000273392396317518
-0.0486941664632659;0.0079799068516449;0.0486666666666661;0.0095172423810273;-0.0248115147361234;0.00185730519678895;0.00192026335040241;0.00483397715998568;-0.00797303800228344;-0.0915813424345849;-0.0135077743795345;-0.00535927961681038
0.0397852086892861;0.0043607669412335;-0.00866666666666605;0.00648421622361217;0.0677176148046621;-0.00840674983809697;0.00437088514996337;0.00653325734067922;-0.00711349067011025;0.0580204778156995;0.000403308350621634;0.00543559645840586
-0.0145228215767648;0.00750526555191883;-0.012;0.00879902484482337;-0.0134338588074038;0.00138075978445484;0.00195683979517192;0.00624828488801643;-0.0143075789447663;-0.0625711035267352;-0.00615350771326917;0.0135854261188894
0.0128142543324384;0.00969059320274102;-0.048666666666668;0.00216306175485848;0.0645647703906785;0.000195505810188568;0.00448975859546452;0.00667046629936885;-0.0365289544416078;-0.0392491467576789;0.00515134756930336;0.00237419314098031
0.0167195508908971;0.00532982626150758;-0.019333333333332;0.00190199598730872;-0.0160383824537355;0.000305477828419276;0.00179224579370885;0.0111244801891374;-0.00461697335153116;-0.0102389078498295;0.00278038332625197;0.00191160204502749
0.00866487673907479;0.0112232890664399;-0.013333333333334;0.0010778996551869;-0.00712816997943655;-0.020589205635455;0.00180138990490125;0.0133514871340215;-0.00699035578143609;-0.0250284414106926;0.00830143021696461;-8.56694024752302e-05
-0.0114718086404674;0.0013645937367126;-0.0313333333333341;0.00596093798675057;-0.0285126799177504;0.000977529050941284;0.00543160204828097;0.00519283135963511;6.13250637707119e-05;-0.0255972696245733;0.00447611161863837;-0.00128320879407406
0.00292897241884305;0.00504306380958969;-0.0733333333333319;0.00521023056732345;0.0149417409184358;-0.0118403206295287;0.00442574981711774;0.00699765689316711;-0.108080855640883;0.0375426621160408;0.0083472607113535;-0.00355786199929986
0.0576031242372456;0.00645709934835703;-0.0606666666666679;-0.000558825991448686;0.0389307745030858;0.002370507948533;0.00358449158741764;0.0095940725729845;-0.147084361744272;0.0358361774744025;0.00151546168112049;0.00434149069088297
-0.0552843544056627;0.0106794292438371;-0.000666666666666094;0.00455890396716813;-0.0525017135024004;-0.00210168745952422;0.00811082662765183;0.00238532497414146;-0.0138029378388745;-0.0602957906712179;0.0070517854032992;-0.0136222127665158
0.00463753966316949;0.00398500924561707;0.00466666666666599;0.00793173607970948;-0.0320767649074708;-0.000317696941555701;0.00462692026335038;0.00199480716864042;0.0168260489796984;-0.0494880546075084;0.0104218544240177;-0.00952333870994049
-0.0511349768123031;0.00027687409150684;-0.0786666666666661;0.00993731745941356;0.00589444825222607;0.0116570339324769;0.00614484272128746;-0.0048867498364048;0.0507418269581054;-0.006825938566553;0.02467819354523;-0.0173270582302802
-0.0851842811813498;0.00862265027835735;-0.0106666666666659;0.0115706030007652;-0.0623714873200792;-0.0062561859260255;0.00493782004389182;0.00300804255588638;0.014112655708823;0.00170648464163836;0.00901944129571997;-0.0136537009144697
-0.0216011715889676;0.00717894965835714;-0.042;0.0126511782933947;-0.00164496230294719;-0.00428890871100573;0.00374908558888071;0.00244865218584422;0.0227349240254058;0.0409556313993171;0.00833809461247559;-0.00849682976682109
-0.0131803758847937;0.0015821376657536;0.154666666666666;0.0177551478308804;-0.00562028786840452;-0.00541306711958822;0.00320043891733734;0.0027125155679395;-0.0227168354846314;-0.13367463026166;0.00876584589343177;-0.00375668857805511
0.0151330241640212;0.0107882012083577;0.00533333333333397;0.00861517032916848;-0.0556545579163795;0.00184508608365186;0.00479151426481345;0.000591053975893319;-0.038952944670306;0.103526734926052;-0.00315619338024031;-0.00819491302349673
-0.055894556992923;0.00471674791602794;0.0166666666666661;0.00534974594822457;0.0161754626456462;0.00669607399894911;0.00630029261155807;0.0141430772803074;0.00411181769873534;0.0420932878270749;0.0164714796833418;-0.00463761060851386
0.00366121552355386;0.0055374818301378;0.00933333333333386;0.00293326310422093;0.00260452364633168;-0.00244382262735354;0.0111192392099489;0.0012032170223546;-0.0332569839562424;0.0295790671217303;-0.000186377343854072;-0.0157004181426238
-0.00805467415181843;0.00785135816630239;-0.00666666666666782;0.0069543639455566;-0.0201507882111034;0.00103862461662541;0.0057882223847841;0.0053405948536086;-0.0201474132885272;-0.0102389078498295;0.0227899771764201;0.00136761655070106
