# max_attributes; 15
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 100
# predict; FMRRA
# lag_parameter; 4
# horizon; 1
# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te_(n_components=10)
# prediction_type; rolling
FMRRA;GDP274_2;GDP253;FSDJ;HSNE;IPS25;GDP264;FYGT1;LHEL;PW561R;CES048
-8.98463685440885e-05;-0.0010019672772149401;0.0021090466218123;0.00311458202612404;0.21585903083700303;0.00101780073281681;0.00142561724526883;0.007612005219660291;-0.0073800738007383;-0.000800376738470124;0.00474500829327097
0.00014235398652433101;0.000562079204291438;0.00109908063390218;0.000163186197729063;-0.0440528634361221;0.0034678024968175197;0.00157444541922546;0.0250108742931714;0.0073800738007383;-0.0008887286761596199;0.0016376577295345199
0.00012660170113008;0.00268820489008906;0.00166347339185195;0.0025119075469291602;-0.0209251101321608;0.0032415623339249;-0.00021149266825416102;0.0132666376685514;0.011070110701107002;-0.00271492745899046;0.00380020575699463
1.1084941573547198e-05;-0.000525421864881109;0.00373538891116755;0.0033859651297242;-0.0429515418502202;0.0033174423885590897;-5.4831432510336604e-05;0.00630709003914767;0.011070110701107002;-0.000938289095192293;0.00734846417099037
-5.717496180058921e-05;-0.0016007038209167;0.00268829182076074;0.0020620958625309303;0.0209251101321607;0.00467432336551227;0.0014177841834816301;0.00217485863418854;0.0258302583025826;-0.0006159914842294031;0.00266644271347073
0.000381555357323092;-0.0033969134520217;0.00355715961918341;0.0021018660105961;0.00110132158590204;0.00275156198112491;0.0017311066549693;-0.00608960417572837;0.0258302583025837;-0.000659077688306808;0.007390455394820309
0.000343049770804248;-0.00274930045577285;-0.00362399560367746;0.0020383427400758897;0.0958149779735682;0.00335468241537162;0.00180160421105402;0.0106568073075248;0.0184501845018442;-0.000598710457441892;0.00634067479896912
-0.000103848400005487;-0.00206503012011386;0.0101516434225965;0.00151596770670174;-0.12665198237885303;0.0049002835282035894;-0.00245958140117809;0.00521966072205302;0.0258302583025836;-0.000836677158618668;0.0074114510067417
0.000140603732591656;-0.00233385060912281;0.00023021283547950498;0.0008399810574077559;0.128854625550661;0.00523964377254382;0.007754731169319471;0.000652457590256617;0.0405904059040582;-0.000666572580722558;0.0102248630036301
0.000153438928097699;-0.004618824765698529;0.00410669993613451;-0.000773617430903203;-0.0616740088105738;0.00546560393523514;0.00030548940970046;0.0041322314049585295;0.0295202952029523;-0.000594351486831318;0.00604673623212745
0.000173858557312476;-0.00615843302093139;0.0051092397035452704;0.0043886133743584;0.105726872246696;0.00701120504806709;0.00360320842210804;0.024793388429752;0.0774907749077487;-0.000613067525367897;0.00751642906632298
7.6427755060011e-05;-0.00120969220053996;0.00605236970696135;0.000935760443343415;-0.13215859030837;0.00704872507508264;0.00198176463215942;0.0304480208786431;0.0553505535055349;-0.00107379029602771;0.007621407125910641
7.292724719484009e-05;0.0027248622294993603;-0.00548797694901158;-0.00429615978706625;-0.0958149779735682;0.005164323718313071;0.00197393157037222;0.000217485863418687;0.011070110701107002;-0.00110746760998209;0.008230279871508971
-7.00101573069883e-06;0.00455772920001454;0.00432206033061534;-0.00614704677859733;-0.066079295154185;0.0055784440164797205;0.00456667502193258;0.0376250543714661;0.0;-0.000634515766628013;0.0062776879632178
-8.05116809030376e-05;0.00541306711958861;7.4262204993527605e-06;-0.00257077521577668;-0.140969162995596;7.53200542298743e-05;0.000979132723398918;-0.004567203131796429;-0.0147601476014756;-0.000213003992235075;0.00644565285855039
0.00024795264046231297;0.0032258458681068396;-0.0024655052057805803;0.0039837309573497294;0.114537444933922;-0.000417760300787148;0.00130812131846096;-0.0545889517181385;-0.011070110701107002;-0.00099580039298218;0.0050599424720211795
0.000181442991020495;0.0006842703356590151;0.0056662062409957;0.00220177940555992;-0.0165198237885463;-0.000133280095961946;-0.00068147637548565;-0.0232709873858195;-0.0147601476014767;-0.00138129986164628;0.00256146465388946
0.000515158074184049;0.0049609599335281;-0.00124017882338961;0.00256562126073592;0.16409691629956;-0.00207760149587279;0.00117495926807871;0.0574162679425837;-0.00369003690036862;-0.0008808439655280109;0.00604673623212748
0.000672680928124596;0.00557191559036629;0.00023021283547949902;-0.0016590286912104401;-0.0198237885462554;0.00256592184746401;0.0047076701341020105;0.0284906481078726;0.0184501845018453;-0.0016121237667241599;0.00545885909845054
0.00012485144719740502;0.0117059103850244;0.00847331758974589;-0.00241275071951378;-0.105726872246696;0.00400176288126927;0.0054596440656724;-0.005872118312309721;0.011070110701107002;-0.00238808526293445;0.00438808289067155
-6.70930674191387e-05;0.0086511321008321;0.00267343937976205;0.00358091941806784;0.0572687224669592;0.0018222413120134897;0.0015117809249279401;0.0306655067420618;0.0258302583025826;-0.0023991223110307897;0.0074114510067417
0.000485403757328399;0.00678160779090645;0.00649794293692169;0.00016602913585525602;0.136563876651981;0.000578480416506183;0.00602362451435017;-0.0282731622444539;0.0332103321033209;-0.0007383543061272451;0.008524218438344191
0.00035880205619832;0.007759136841848091;-0.000995113546911439;0.00454818199142006;-0.149779735682818;0.0040801629377170395;-0.00090080210552701;0.0213136146150502;0.0516605166051662;-0.00242360291263867;0.00902811312436125
2.97543168554706e-05;0.00664719754640203;0.00275512780525479;-0.0027158967494449603;0.15088105726872303;0.00445676320886981;-0.00993232234615868;0.0343627664201823;0.0295202952029512;0.000209353157050993;0.0064666484704653795
6.65096494416404e-05;0.00846784540378057;-0.000490130552956367;-0.000101992019116089;-0.0374449339207071;0.0029299221095439;0.0188385135981953;0.0137016093953893;0.0;0.00535452034586582;0.0102878498393878
-7.58443370819841e-06;0.00652500641503445;-0.000415868347963005;-0.00729868460532225;-0.28524229074889695;0.00290528209180257;-0.00148828173956635;0.0704654197477164;-0.0184501845018442;-0.002398745281613;0.00760041151398927
0.0006691804202592481;0.00586517430564881;-0.000750048270433235;-0.000861916352032671;0.0242290748898667;-0.00163520117734428;-0.00124545682416344;0.0160939538929972;-0.00738007380073835;-0.0023311787033967898;0.007306472947154
7.58443370837535e-06;0.00376348684612476;-0.00263630827726537;-0.00379084496459109;0.13215859030837;-0.00393960283651407;-0.000360320842210798;-0.0226185297955635;-0.0811808118081174;-0.00216333477291265;0.00484998635285225
2.1586465169596103e-05;0.004753235010202921;0.00150009654086647;-0.0039535224803847295;-0.0484581497797335;-7.644005503684709e-05;0.00219325730041358;-0.00652457590256639;-0.0848708487084872;-0.00208105975077054;0.000629868357513275
0.000346550278669597;0.00182064785737851;0.000408442127463673;0.00108373266156332;0.0737885462555055;-0.0029663221357525;-0.000250657977190122;-0.0337103088299255;-0.0553505535055348;-0.0049854497429456706;0.0026454471015557603
0.000361719146086171;0.006085118342110779;-0.0107457410625436;0.0038615879035952;0.0825991189427312;-0.00865228622964583;0.0017702719639052398;-0.0841670291431057;-0.0442804428044278;0.00218199947933941;-0.00067185958134322
0.000415977017998909;0.00489986436784418;0.0155653581666147;0.00711664102599855;-0.0484581497797367;-0.00264544190471791;-0.00137078581275848;-0.104175728577643;-0.0147601476014756;0.0101709485400819;0.00367423208549197
0.000336632173051226;0.00577964051369145;0.00348289741419003;0.00331650293305484;0.0814977973568292;-0.00236824170513458;0.008577202656974559;0.0615484993475422;0.0184501845018442;-0.0023892452270794;0.00417812677150259
0.00054841289890469;0.00507093195175906;0.00415125725913054;-0.0024279853561574;0.0649779735682831;0.00352044253471864;0.0027024063165810197;0.0493692909960855;0.011070110701107002;-0.00190415806605795;0.00396817065233365
-2.9170898877971398e-05;0.0011852539742664401;0.00718858144336022;-0.00258911616901042;0.045154185022024;0.00615104442875228;-0.00848320591552826;-0.0667681600695952;0.0147601476014766;-0.00113836799833437;0.00451405656218062
0.00030571102024057903;0.0036168574884835603;0.00409927371563516;0.005011681609521279;0.12114537444934;0.009428446788481409;0.0170369093871413;-0.0208786428882123;0.0516605166051652;-0.004630863072317;0.0113796216590754
0.0006341753416057531;0.00292036803968759;0.00421066702312525;0.00236420387145683;-0.11343612334801599;0.00625884450636807;-0.00474683544303799;0.0284906481078726;0.0332103321033208;-0.00133710971391747;0.00810430619999988
0.000318546215746802;0.00438666161610002;0.00461168293008955;-0.000386538881633074;0.17511013215859;0.0040040028828823605;0.00267107406943226;0.0202261852979556;0.0479704797047976;0.00022576481099487202;0.00575279766529219
0.000836621379818521;0.0050342746123485105;0.00985459460262295;0.00337666683708803;0.0859030837004404;0.00890036640826412;0.00592179471111669;0.0184862983906051;0.0811808118081174;-0.000375135449987463;0.010959709420731
0.000621923564077208;0.00437444250296321;0.0122012802804141;-0.000191078493495873;-0.16079295154185097;0.0108855678376089;0.00634478004762501;0.0569812962157458;0.0774907749077487;-0.0009433671576401099;0.0119045119570009
-0.00011434992360153501;0.00580407873996497;-0.0026437344977647;-0.00510748165259141;-0.0638766519823776;0.00611324440153541;-0.00414368968542424;0.0461070030448023;-0.00369003690036862;0.009125793688363429;0.00757941590207428
0.000215864651696668;0.00646391084935066;-0.00204963685781757;-0.0016290680998586199;-0.116740088105729;0.007493645395424741;-0.00385386639929815;0.0972161809482383;0.00738007380073724;0.009402012706211509;0.00512292930777253
0.00023570086293341202;0.00597514632387969;-0.0051092397035452704;-0.000687879994443266;-0.0991189427312773;0.00784084564540943;0.00103396415590926;-0.0713353632013923;-0.0147601476014756;0.0157356733573528;0.00814629742384265
0.00032379697754482596;0.0159703808697565;-0.00493101041156115;-0.0027918168827660603;0.0;0.000929320669110584;-0.0046606717633788704;-0.00391474554153981;-0.0405904059040592;0.0849271117439291;0.00566881521761947
0.000355884966310649;0.0264299417148303;0.0011213592954001901;-0.00137137551210332;-0.10022026431717901;0.00142156102352367;0.00701059029953628;0.0872118312309702;0.0036900369003697296;0.005192680515661021;0.005017951248184879
0.00010151472809513299;0.0377081831400679;0.00122532638239094;-0.008931370285848209;-0.112334801762114;0.00224140161380976;-0.00242824915402932;0.0208786428882123;-0.0664206642066418;0.0273233992605543;0.003989166264255
5.25076179802436e-05;0.036046383753467005;-0.0189294360528153;-0.00739370484156755;-0.10022026431717901;-0.00243656175432477;-0.00137078581275848;-0.0872118312309702;-0.140221402214022;-0.00558932961680475;-0.00109177181969394
-0.000215281233718993;0.024022776426887;0.0036314218241768103;0.00701774499490541;0.0319383259911872;-0.0188692135858335;-0.0135511968918411;-0.0891692040017394;-0.0996309963099627;-0.00537181758611896;-0.010602784018138
0.000340132680916398;0.018683023986119;0.0032526845787105;0.00837027087183957;-0.0407488986784129;-0.00961856692536851;-0.00975216192505328;0.0143540669856459;0.0;0.0143533398904409;-0.0032963110709839896
0.00032671406743267596;0.0114004325566051;0.011607182640467;0.000436640179055987;0.0803964757709239;-0.000924840665885274;0.00930567740318336;0.0648107872988253;0.0332103321033209;0.0138162158836115;0.007537424678237929
7.70111730376884e-05;0.0164958027346375;0.00557709159500362;0.000709830781919066;-0.0165198237885462;0.0029769621434127397;0.00647010903622007;-0.0548064375815572;0.0258302583025826;0.00352517661830343;0.00592076256062479
2.27533011247713e-05;0.0132943950928041;0.0101962007455925;0.00960634215341331;0.0781938325991199;0.00636944458600042;0.0079975560847224;-0.045889517181383;0.0442804428044279;-0.0212464116058823;0.0142980117155514
0.00017969273708782;0.0082479013673189;0.000846589136924675;0.0019975448995727;-0.0737885462555055;0.0051461237052088105;0.00588262940218073;0.0197912135711176;0.0221402214022139;-0.00857126520241275;0.00923806924353021
0.000176775647200148;0.006500568188760879;0.00238381678028782;5.8098190589953005e-05;-0.013215859030837;0.005270163794517921;0.0057807995989472396;-0.0173988690735104;0.0036900369003696203;0.00605330203099633;0.0062356967393814
0.0005233259258697451;0.0070870856193256905;0.0035051760756880396;-0.00247420827659077;0.0837004405286332;0.00797468574177407;0.00487999749342023;-0.0513266637668547;0.0258302583025826;0.00836946534669267;0.00484998635285228
0.000186693752818698;0.0131722039614365;0.0090080054656983;-0.00038448091461525097;-0.0374449339207037;0.0111790080488855;0.00721424990600325;0.0126141800782947;0.0516605166051662;-0.000253405938942103;0.0115685821663293
0.00023920137079894;0.00718483852441987;0.005049829939550579;-0.00223432730299934;0.1079295154185;0.0123589288984288;0.0014647825542048;0.0178338408003478;0.0553505535055349;-0.0015979443266009;0.0129542925528521
0.000586335067446035;0.0120847028922642;0.00302989796373032;-0.0035687781873054705;0.00881057268722574;0.00977508703806268;-0.00224808873292395;0.0382775119617227;0.0479704797047965;-0.00359586696138453;0.0129332969409436
0.000247952640462136;0.00882219968474685;0.00452999450459682;-0.00419546400313575;-0.0110132158590297;0.00231868166945057;0.00224025567113675;0.0443671161374511;0.0774907749077487;0.00751040047568993;0.0128703101051858
0.000683765869698321;0.0127200967753761;-0.006186041675949439;-0.00439635463548684;-0.238986784140971;0.0045505632764061;0.0107939591427497;0.0228360156589821;0.0479704797047965;0.00341950895220838;0.0140880555963824
0.00046323387418130597;0.0244504453866737;0.0178674865214098;0.00445290354099439;0.29625550660793;0.0148008106565837;0.0005483143251033969;0.0311004784688997;0.0811808118081185;0.0009228203370407471;0.0174893447269477
0.0006376758494711;0.0189396253619912;-0.0035423071781847102;0.0032230293997501;-0.00110132158590193;0.0113162081476693;0.00225592179471111;0.0430622009569379;0.011070110701107002;0.00303932920624184;0.011715551449747
-0.000169191213491949;0.0245481982917679;0.0018194240223380603;-0.00331443721961163;-0.0407488986784162;0.0142769302793904;0.00242824915402931;0.0893866898651588;0.0553505535055381;0.00120400282364616;0.0152848054756576
-0.000634758759583251;0.0203570424858566;-0.00252491496977528;0.00104525100225831;0.0066079295154185;0.0115866883424151;-0.0005248151397418129;0.0315354501957371;-0.0221402214022139;0.008024722284200541;0.011526590942493
0.00012776853708525501;0.0157626559464312;-0.00559937025650165;0.0007901353920233559;-0.111233480176209;0.0033454424087188102;0.000979132723398918;-0.0237059591126576;0.0221402214022139;0.0136497953386981;0.00422011799533895
0.000666263330371395;0.0136609684869073;0.0068692539618886396;0.00123942806591898;-0.0363436123348017;0.00716352515773816;-0.00271023937836821;0.0141365811222247;0.0;0.0528692928569571;0.0038212013689160602
0.000866959114651671;0.0230819047153558;-0.00636427096793363;-0.00249667291028555;0.0748898678414074;0.0019409613974925;0.0037833688432134397;0.13810352327099;-0.011070110701107002;0.0567073857703681;0.00902811312435481
0.000341299516871573;0.0334070553159252;-0.00317842237371713;0.00129649339978736;-0.205947136563875;0.007413845337968629;0.000187993482892612;0.108525445846018;-0.077490774907752;0.0575619922290136;0.00321232862331772
-0.000253203402260337;0.0291181466049192;-0.0261774272601702;-0.00150125724484437;0.00330396475770925;-0.0100595672428887;-0.0130107156285249;-0.238147020443671;-0.180811808118081;0.0132337751522661;-0.00814629742383621
0.000813868078693752;0.0264177226016936;0.009921430587117;0.00824736092196917;0.0451541850220275;-0.00243600175392125;-0.0119219200401053;-0.00956937799042623;0.0036900369003697296;0.0104642071519364;-0.00237250414663553
0.00132610906298995;0.0222143476826454;0.00700292593087673;0.00161228934241632;-0.0561674008810572;0.0150836108602001;0.00827171324727408;0.241626794258371;0.0369003690036894;0.0271786884448381;0.00516492053160889
0.000159273107873399;0.0277373868204643;0.00670587711090317;0.00073823434176299;0.0242290748898667;0.00275184198132616;0.0068852613109412295;0.0182688125271857;-0.0147601476014756;0.1755687409618;0.00650863969430171
0.000799282629254678;0.0252569068537006;-0.00940159515216324;0.00221651052455175;-0.040748898678413;0.00130900094248049;0.000297656347913261;0.0656807307525034;-0.0036900369003696203;0.0208958265019451;0.00623569673938146
0.000126601701130259;0.0231307811679028;0.00720343388435887;-0.00653488447755782;0.026431718061674;0.00129108092957819;-0.00191910013786188;0.0778599391039561;-0.0258302583025826;-0.0479748026394766;0.00275042516114343
-5.54247078680958e-05;0.0183897652708366;-0.0169837662819884;-0.0035016425004015;-0.0605726872246717;-0.006111284400124479;0.00478600075197393;-0.18094823836450397;-0.0959409594095941;-0.0230985323206465;-0.00482899074093723
0.000347133696647097;0.0181331638949647;0.00732225341234832;-0.00240319937698088;-0.0330396475770915;-0.0132045295072615;-0.0048956636169946;0.0513266637668508;-0.0553505535055349;-0.0287856676903353;-0.00453505217409561
-0.000329631157320348;0.0164102689426799;0.000638654962943158;-7.333282723349241e-05;0.0363436123348007;-0.00693700499464334;-0.002741571625517;-0.0350152240104349;-0.0664206642066418;-0.054053231990949996;-0.0008818157005185961
6.35925595537899e-05;-0.000891995258984202;0.0017674404788427;0.00185242853018805;0.063876651982381;-0.0127366491703877;0.00761373605715003;-0.127664201826884;-0.0774907749077487;-0.0097655476933346;-0.00348527157823797
0.00153263902704557;0.00551082002468295;0.0105972166525568;0.0124397263549404;0.015418502202641;-0.009186526614298921;-0.00675993232234616;-0.176816006959548;-0.0147601476014756;0.000799691842763961;-0.00636167041088409
0.0009906437258939;-0.0005376409780180059;0.00216103016530769;0.00598411363076509;0.22246696035242497;0.00322196231981237;0.00379120190500061;-0.0176163549369291;0.0295202952029523;-0.0370542713555056;0.0021205568036301603
0.00203962924954356;0.00147851268954913;0.017696683449925;0.00830055304313133;-0.11343612334802;0.0044654432151191;0.0130028825667377;0.0208786428882123;0.062730627306272;-0.0208851294058639;0.0092590648554452
0.0006592623146408769;-0.0017717714048315302;0.009936283028115691;0.000966237463055741;0.025330396475772;0.0135522897576489;0.0141856748966036;0.0728577642453263;0.0774907749077487;-0.0112138173310743;0.0143819941632177
2.91708988779706e-05;0.00167401849973725;0.0133152133553149;0.00308979088266412;-0.0484581497797367;0.0145390104680873;0.009634665998245421;-0.0224010439321469;0.0922509225092255;-0.00462230155376026;0.0151378361922336
0.00048190324946305;-0.0040934029008175;0.0107828721650403;-0.00450661209051775;0.15088105726872303;0.0144354103934955;0.0165277603709738;0.0145715528490672;0.0701107011070105;-0.0052946110348265395;0.0196728883663356
0.000364052817996344;0.00185730519678895;0.00654250025991771;-0.00433903108743779;-0.012114537444934998;0.00969304697899442;0.00932134352675776;0.0893866898651589;0.0664206642066417;-0.00797303800228344;0.0138571038652922
0.000257287328103185;-0.00840674983809697;-3.7131102496645896e-05;0.00315873406883087;-0.008810572687222459;0.0126837291322844;0.00600795839077578;0.0171813832100892;0.0184501845018453;-0.00711349067011025;0.0143609985513027
0.000922967240497084;0.0013807597844548401;0.00959467688514609;0.00154825222567662;0.12665198237885303;0.00884716636996041;0.0069949241759619295;-0.117007394519354;0.0184501845018442;-0.0143075789447663;0.0155997396544079
0.00150113445625742;0.000195505810188568;0.0109313965750271;0.00492311156350286;-0.0176211453744483;0.000339920244741998;-0.00539697957137486;-0.0408873423227512;0.011070110701107002;-0.0365289544416078;0.0093640429150329
0.00152272092142702;0.00030547782841927596;0.00358686450118079;0.00179562141050013;0.1079295154185;-0.00129584093300489;0.0117652588043615;-0.06024358416702901;0.0147601476014767;-0.00461697335153116;0.0121564593000062
0.00230450101135513;-0.020589205635455;0.0208454009416448;0.00329326365681863;-0.10022026431717901;-0.0017558812642350901;-0.00245174833939094;-0.0308829926054811;0.00369003690036862;-0.00699035578143609;0.00692855193264608
0.00242235144282183;0.000977529050941284;-0.0126097224078777;0.00811231490561989;0.16409691629956;0.000792120570326793;0.009665998245394191;-0.00913440626359285;-0.00369003690036862;6.13250637707119e-05;0.00613071867979376
0.00136286439557594;-0.0118403206295287;0.0068172704183932795;0.0166153078661851;0.116740088105726;-0.0016060811563783901;-0.000109662865020704;-0.025880817746846002;-0.00738007380073835;-0.10808085564088302;0.00346427596632304
0.00257754062485238;0.002370507948533;0.011629461301965;0.0137269240442336;-0.0825991189427312;-0.005908004253762871;0.0109506203784936;-0.0554588951718138;0.0;-0.147084361744272;0.00676058703731341
0.00334881919118427;-0.00210168745952422;0.030596028457277002;-0.00025072596916844703;0.0297356828193833;4.45200320544625e-05;0.00748057400676774;-0.0402348847324926;0.011070110701107002;-0.0138029378388745;0.0103508366751327
0.0040273342990845605;-0.000317696941555701;-0.00580730443048322;0.00407771833687345;-0.0363436123348018;0.00171640123580857;0.00221675648577518;-0.0126141800782947;0.0221402214022139;0.0168260489796984;0.0056478196057046
0.00274498158441166;0.0116570339324769;-0.0235039878804081;0.0241512887211527;-0.00881057268722585;0.00991144713624253;-0.00178593808747965;0.00826446280991688;0.011070110701107002;0.0507418269581054;0.00501795124818483
0.00100931310117564;-0.0062561859260255;0.0147039165886914;0.0107853481011187;-0.0407488986784128;0.00838124603449664;0.00694792580523876;0.0550239234449765;0.0405904059040593;0.014112655708822999;0.0111696655399064
-0.000817368586559099;-0.00428890871100573;0.0150083916291642;0.0188434380288554;-0.0275330396475759;0.0111031279942522;0.00552230855996991;0.0234884732492388;0.0405904059040548;0.0227349240254058;0.0091960780196938
0.000389139791031466;-0.00541306711958822;-0.010820003267537;-0.0423732052177861;-0.0363436123348018;0.0200460544331598;0.0066346033337511;0.007394519356241641;0.0147601476014833;-0.0227168354846314;0.0114845997186567
3.67553325861733e-05;0.00184508608365186;0.0184318792793596;-0.00243289400772627;0.0814977973568257;0.00749784539844867;-0.00127678907131215;-0.0300130491518051;-0.011070110701107002;-0.038952944670306;0.00902811312435481
0.00100406233937762;0.00669607399894911;0.000155950630486068;0.00407152119654385;-0.138766519823788;0.0120593286827164;-0.00343871412457702;0.0339277946933449;0.00369003690036529;0.00411181769873534;0.0131012618362761
0.000857624427010623;-0.00244382262735354;-0.00495328907305914;0.00272648353084083;-0.00881057268722241;0.00390824281393515;0.00679909763128209;0.045889517181383;-0.00369003690036529;-0.0332569839562424;0.0114426084948267
5.600812584558721e-05;0.00103862461662541;0.0105749379910589;0.0040374369247310705;-0.0925110132158589;0.00687120494726762;0.0089766888081213;0.0341452805567642;0.007380073800730691;-0.0201474132885272;0.00650863969430171
-0.000477235905642526;-0.0045088527474676;-0.0023986692212865104;0.0111070829698974;0.0297356828193832;0.0040798829375156605;-0.000861636796591014;0.0498042627229228;-0.0147601476014724;0.0494323525969571;0.0112326523756577
-0.00156706068772156;-0.011094954728186;0.0055251080515082394;0.0119103872851204;-0.0991189427312774;-0.000351680253210029;0.00458234114550693;-0.0237059591126575;-0.0332103321033208;0.0355124067396159;0.00873417455751313
0.00034363318878192405;0.00739256344774519;0.008844628614712859;0.0169184513139743;-0.0561674008810572;0.00345576248814899;0.00036815390399797004;-0.0541539799913006;-0.0405904059040593;-0.0138579604897637;0.0045980390098469
0.00134827894613705;-0.000928652598394697;-0.0128696401253546;0.00321244261835374;-0.0330396475770925;0.000482720347558974;0.00408885825291394;-0.0176163549369291;0.0036900369003697296;0.00611346084995695;-0.00104978059585115
0.000761360460713512;-0.00272486222949919;0.017652126126929;-0.0017455278595023302;0.0429515418502202;0.0118504485323224;0.00694009274345153;0.0195737277076991;-0.0295202952029523;0.0196581643217342;0.00938503852694783
7.99282629255355e-05;-0.00571854494800783;-0.013426606662805;0.0103680739855924;-0.16079295154185097;0.007088485103709571;0.00360320842210804;0.00956937799043012;-0.0627306273062732;-0.0582386357855048;-0.000587877133683357
0.00016160677978358;-0.0028592724740036397;-0.0041512572591305705;-0.0059412500768182;-0.0187224669603535;0.00286664206398263;-0.000477816769018646;-0.0291431056981292;-0.0516605166051651;0.0873909127028337;-0.00335929790673528
0.000586918485423533;-0.0061095565683843;-0.0112284453950007;-0.0148935357112799;0.0495594713656387;-0.0104790075448855;-0.0102769770647951;-0.0341452805567642;-0.11439114391143901;0.125247618163004;-0.0036952276974133703
