# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;IPS299
# prediction_type;rolling
# method; Part-GFS_te(n_components=4)
"IPS299";"CES033";"IPS13";"LHU15";"HSBR"
0.00266243740493685;-0.0180893159977401;0.0224078926090086;0.190971952451249;0.109872922776149
0.0147032927340724;0.0439513849632573;0.0345207841730585;0.0608344339989123;0.068817204301075
0.00810933903142214;0.0617580553985276;0.0092282801479984;-0.0283583249164797;0.0428152492668621
0.0119695165748094;0.0415488976823063;0.0167062075051668;-0.0522880895035343;0.0492668621700879
0.00456155013856546;-0.001413227812322;0.00136538773972605;-0.0789371455209394;-0.00684261974584743
0.00533538788945831;-0.00353306953080712;0.00472238804402181;0.0258721156087328;0.101857282502446
0.0137695059866353;0.0118711136235161;0.0202136668596486;0.00240851526687824;0.0844574780058649
0.0136471037028948;0.0238835500282633;0.0210072351667454;-0.0458394841115671;0.0428152492668621
0.0132889080627439;0.0282645562464682;0.0201660152402631;-0.0504234325227271;0.0770283479960878
0.00950232207645341;0.011447145279819;0.00844109040412694;-0.0144510916012742;0.0119257086999061
0.00418157740498865;0.0132843414358381;0.00220660766620828;-0.02222049568798;0.027761485826
0.0034569258478705;0.0145562464669292;-0.013382976065005;-0.0428871105586202;-0.00156402737048089
0.0199733493432517;0.015404183154327;0.0217088771214819;-0.037603915779659;0.0825024437927682
0.00658719529434565;0.00155455059355314;-0.00243848719991174;-0.02727060834434;-0.0916911045943284
0.0101999400003525;0.015545505935558;0.000656616802561016;-0.00722554580063711;0.032453567937437
0.00656541820091966;0.00749010740531508;0.000622847938430371;0.00637091135109863;-0.140957966764416
-0.00390410719736695;0.000423968343696957;-0.0218293194035517;-0.0178696293994259;0.0484848484848446
0.0002984963667923;-0.00847936687394002;-0.0157719355975235;-0.0142957035195393;-0.030889540566956
0.00358871480981282;-0.00664217071792106;-0.00562964486035977;0.0184134876854945;-0.147018572825026
0.0052212458825332;-0.0179479932165052;-0.0192508790222945;0.0336415196954386;-0.106353861192569
-0.0178876294469854;-0.0329282080271353;-0.0490988028187244;0.0797140859296092;-0.132942326490715
-0.00120299667824231;-0.0310910118711123;-0.00548969167901414;0.0988268199829073;0.258651026392961
0.0175294338068346;0.0096099491237962;0.0283253232336913;0.0446740734985635;-0.0218963831867038
0.00170687356407362;-0.000423968343696957;-0.00175898261166074;-0.0024862093077469;-0.0772238514174016
0.00516830501747956;0.0130016958733761;0.0132970530662691;-0.0238520705461883;-0.0516129032258064
0.00435466775101573;0.00409836065573899;-0.00368943601119209;-0.00264159738947939;-0.130596285434995
-0.00241012349489345;-0.0312323346523472;-0.0228558928731561;0.0275036904669412;-0.0774193548387095
-0.00905326339131635;-0.0463538722442045;-0.0175917021646213;0.0862403853624428;0.0426197458455524
-0.00199260404851193;-0.0391464104013591;0.0137270432695464;0.130603682697536;0.0510263929618767
-0.0067415122839703;-0.0320802713397375;-0.00122093204316298;0.103099992230595;0.0504398826979471
-0.00858205214562568;-0.01808931599774;-0.0125323758984866;0.170305337580609;0.140175953079179
0.00230912283745011;-0.00508762012436415;0.0198891105543842;0.0457617900707009;0.125708699902246
0.0109167067477831;0.0175240248728082;0.0226514036403581;-0.0421878641908165;0.123558162267841
0.0190913770594842;0.0237422272470322;0.0288157221828046;-0.0874057959754488;0.0173998044965806
0.0122056853983463;0.0272752967778431;0.019154825364319;-0.131380623106206;-0.0160312805474134
0.0199151519384051;0.0211984171848502;0.0220454401339948;-0.111568642685107;0.101075268817208
0.00863161380652705;0.0141322781232321;-0.0021266880210965;-0.0599797995493737;-0.0385141739980468
0.00605853757806468;-0.00593555681175806;0.00528257597900622;-0.0445963794576973;-0.131573802541542
0.0104789120764872;-0.011447145279819;-0.000280281572293317;-0.0322430269598313;0.0197458455522933
0.0021472965052643;-0.0113058224985881;-0.00203626250714301;-0.0231528241783847;0.056695992179865
-0.000272213667829924;-0.0173827020915771;-0.0047073796599626;-0.00559397094242875;0.00782013685239302
0.00149060449832222;-0.00678349349915208;0.0036350306189803;-0.0128972107839345;0.0649071358748796
0.00656504273379083;-0.00296777840587903;0.00773719719178045;-0.00924559086317922;-0.0375366568914955
0.00413013840844784;0.000282645562466044;0.0176115882734992;-0.00404009012508899;0.032258064516129
-0.0032260135641255;-0.00395703787450408;0.000405976788784013;0.00435086628855647;0.00997067448680344
0.00373251871985153;-0.00353306953081101;0.0150444041802849;0.0115764120891936;-0.0494623655913958
0.00737980640163988;0.0105992085924251;0.0128381717236797;-0.0242405407505245;0.00586510263929618
0.00932472612488983;0.00678349349915208;0.0121170188696653;-0.0152280320099465;-0.0271749755620762
0.00925639110758719;0.012436404748448;-0.00245987414719506;-0.00567166498329497;-0.0899315738025395
0.0125090628378026;0.0210570944036153;0.00142729732396746;-0.0479372232149802;-0.0160312805474077
0.0194567065750686;0.016252119841721;0.0241462386925893;-0.0238520705461884;-0.0570869990224865
0.00966752761279055;0.0121537591859782;-0.00389617650159779;-0.0125864346204646;-0.00821114369501469
0.00723787982724033;0.00522894290559894;0.0197097603648836;-0.0353507885945156;0.0295210166177946
0.00270937079594125;-0.0077727529677809;-0.00458243486267512;0.00528319477896122;-0.00449657869012898
0.00780858986186272;0.009751271905031;0.024854259210551;-0.0224535778105812;0.0371456500488738
0.00381887615930121;0.0105992085924251;0.0146864542204896;-0.0297568176520869;-0.0903225806451611
-0.00322826636689355;0.00438100621820492;-0.0175009014410678;-0.00714785175977078;0.00312805474096178
-0.00536617619395741;-0.000282645562465933;-0.0157910712871982;0.00404009012508891;-0.028934506353865
0.0048972177510348;0.000141322781231024;0.000652114287344574;0.00683707559630103;0.0391006842619764
0.00669232609019665;0.00734878462408395;-4.87772481982951e-06;-0.00714785175977081;0.0375366568914955
0.00646479301060399;-0.00975127190503111;0.0130779306590152;0.0104110014761876;-0.197849462365589
0.00218259041530089;-0.015121537591861;-0.0103966828469561;0.0473156708880429;-0.0367546432062579
-0.0157050390316859;-0.0139909553420011;-0.0463886638673524;0.0379146919431287;-0.0774193548387095
-0.010936981972696;-0.0179479932165052;-0.0245979910527522;0.0492580219097188;-0.0346041055718475
0.00653688269918773;-0.0172413793103461;0.0223305994311079;0.0802579442156779;0.0627565982404691
0.00916139792419213;0.00565291124929201;0.0268582536919677;0.0275036904669412;0.00391006842619765
0.000877842145359908;0.00777275296778102;0.0102154566094492;0.0701577189029602;0.0283479960899313
-0.00676929685144578;-0.00706613906161802;-0.00928381116901467;0.0924559086318089;0.0525904203323576
0.0170000251562973;0.00664217071792095;0.0425889162333311;0.0694584725351566;-0.0269794721407624
0.00758856612483005;0.000282645562462158;0.0144466952851533;0.0283583249164797;0.0217008797653959
0.0102164605539868;-0.000423968343697068;0.0155738249279506;-0.0111879418848574;0.0289345063538592
0.00640058813171007;0.00819672131147797;0.0179008748762277;-0.070080024862094;-0.00879765395894427
-0.00124317166094312;0.000565291124928091;0.00475390565054357;-0.0306891461424917;-0.00684261974584743
0.00429684581329803;-0.00226116449971603;-0.00428977137353337;-0.0110325538031224;0.0604105571847506
0.0108311002425886;-0.00183719615602296;0.0325817009526942;-0.0101779193535865;0.0879765395894426
0.00938442539824924;0;0.0212755100317913;0.019423510216768;-0.0203323558162229
0.0120802793775799;0.00593555681175806;0.0191698337483784;-0.0575712842824956;0.0281524926686216
0.00815176681689123;0.00847936687394002;0.0189668453539859;-0.0135187631108694;-0.00410557184750732
0.015707291834454;0.00522894290559894;0.0171065561499286;-0.0162380545412175;0.00175953079178887
0.0102213416266508;0.00155455059355314;0.0118258562189303;-0.083987258177297;-0.0725317693059647
0.00217470560561206;-0.0118711136235161;-0.00738299932799957;0.0223758837697149;0.0142717497556188
0.012161004810109;-0.0145562464669291;0.00519177525545167;-0.023929764587057;0.0637341153470204
0.00317870470599235;-0.0166760881854142;0.00781899288490107;-0.00512780669722634;0.0217008797653959
0.00449509245690327;-0.0138496325607701;-0.0113992429020661;0.0147618677647416;-0.00547409579667452
0.01903655885879;-0.0145562464669291;0.0422789931025214;0.0062932173102323;0.0205278592375366
0.00981133152283165;-0.00381571509327305;0.016064599086665;-0.0333307435319711;-0.0183773216031318
0.0119372264017965;-0.00310910118711394;-0.00628588645332062;-0.0181027115220246;-0.0144672531769268
0.0169016527687509;-0.00226116449971603;0.0214053325538984;-0.0107994716805238;0.0160312805474077
0.0117911696889893;-0.00395703787450408;-0.000817206511987689;-0.00233082122601197;-0.00508308895405862
0.0241511720769604;-0.00678349349915208;0.0306508723435628;-0.0143733975604055;0.0285434995112433
0.0298154691705825;0.00296777840587903;0.0434852919712273;-0.0411001476186793;0.00801564027370671
0.0103948074398057;-0.00466365178066708;0.010776770173238;-0.0197342863802332;0.0748778103616773
0.00862034979268578;-0.011305822498588;-0.00653540083829318;-0.0648745241240012;-0.0303030303030264
0.00642274069226378;-0.0152628603730921;0.00285009213271759;0.0242405407505245;0.0369501466275659
0.00965175799341389;-0.0186546071226682;0.056234163809758;-0.0124310465387297;0.0570869990224808
0.00891321415255764;-0.017665347654043;0.00804336822657481;-0.0169373009090211;-0.00312805474095601
0.0033165011419829;-0.0224703222159411;0.0142699715628649;0.00745862792323831;-0.0342130987292315
0.00282388826999391;-0.0132843414358382;0.0109925156940788;-0.0149172558464766;-0.0074291300097713
0.0195318000006725;-0.00522894290559506;0.0266984144017455;-0.0175588532359561;0.0195503421309853
0.00548707660919412;-0.00734878462408395;0.0177020137874483;-0.0154611141325453;0.0129032258064516
0.0162738717306594;-0.0110231769361221;0.00784113025138666;-0.0127418227021995;-0.0699902248289325
0.00229898522499294;-0.0148388920293951;-0.0230637589923629;0.0154611141325453;-0.00938416422287391
0.00159611076130106;-0.0195025438100621;-0.0293533975417024;-0.00357392587988425;0.0136852394916892
-0.00867554346050803;-0.0243075183719603;-0.0293068715511201;0.0313106984694267;0.0547409579667624
-0.0108494981318634;-0.0423968343697003;0.0217039993966632;0.0115764120891935;-0.0111436950146627
-0.0172245544988583;-0.0532786885245914;-0.00650913616619131;0.0723331520472373;-0.0349951124144634
-0.0134447269208841;-0.0472018089315984;-0.00396746632587552;0.10721777639655;0.023264907135871
0.00615615903135469;-0.0340587902769913;0.0295942821058409;0.0824333773599574;0.0480938416422286
0.00519421224931427;-0.0240248728094982;0.0288967674567209;0.0727993162924396;0
0.00435842242230033;-0.0214810627473161;0.0150823003500363;-0.00139849273560722;0.0181818181818182
-0.00107346051906843;-0.0219050310910093;0.00623973567233627;0.0428094165177539;0.0449657869012726
0.0102153341526028;-0.0203504804974561;0.00938999548622832;0.00877942661797926;-0.009188660801566
-0.00688418979262961;-0.0323629169022072;-0.0139525442400222;0.056716649832957;0.0183773216031319
0.0102652712806284;-0.0278405879027673;0.0322766555467009;0.0355838707171169;0.058455522971648
0.00749695214559176;-0.0195025438100622;0.0154256171353722;-0.0341076839406435;0.0205278592375366
0.0089199725608623;-0.0176653476540431;0.0115823451875842;-0.0241628467096557;0.0130987292277653
0.000414515709356911;-0.00254381006218204;-0.0260789433497362;-0.0560950975060222;0.0500488758553255
0.00335479878903988;-0.010881854154891;-0.0082069596128137;-0.0411778416595455;-0.00606060606060399
0.0155435881666355;-0.0158281514980202;0.0171842245374397;0.0197342863802354;0.00957966764418161
0.0193230402774774;-0.0159694742792551;0.00546567826451294;-0.0308445342242242;0.0111436950146628
0.00850695872002538;-0.0107405313736561;-0.0155730745087475;-0.0578820604459656;0.0191593352883696
0.00700809394487167;-0.0124364047484442;0.0140909965829736;-0.0158495843368813;0.0531769305962813
0.0167349453639007;-0.00932730356133407;0.0105475171067401;-0.014062621396938;-0.0346041055718475
-0.000470460311427279;-0.00466365178066705;-0.00594744739280373;-0.0209773910341077;-0.00723362658846327
0.0103178366785578;-0.0135669869983041;-0.00857729148945829;-0.0251728692409292;-0.137047898338223
0.00754876660924997;-0.011164499717357;-0.0181398833923562;0.0035739258798842;-0.12316715542522
0.00468695615933168;-0.0175240248728082;-0.00530696460310509;-0.0419547820682154;-0.0776148582600175
0.00357782626310732;-0.00650084793668611;0.00454641474093465;0.0166265247455537;0
0.00236919757793308;-0.012577727529679;0.0272293359878236;0.0226866599331823;-0.0584555229716538
0.00776803941202953;-0.00975127190503108;-0.00236494611802518;0.0229974360966522;-0.0856304985337242
-0.00348959148800998;-0.00494629734313298;-0.0166352928904946;0.00792479216844066;-0.102834799608991
0.00427919885827943;-0.0100339174674932;-0.0350126839605773;0.00808018025017321;-0.100684261974585
-0.0167830051562825;-0.0139909553420011;-0.0521016052592381;0.085851915158109;0.0260019550342152
-0.0263705582708162;-0.0183719615602061;-0.02884536374132;0.143811669644938;-0.0975562072336285
-0.0214402994125029;-0.0344827586206883;-0.0850438826389385;0.179706316525522;-0.13822091886608
