# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;PMCP
# prediction_type;rolling
# method; FCBF(n_components=1)
"PMCP";"GDP281A"
-0.048971596474046;-0.0019005701710515
-0.0832517140058755;0.00618757055688146
-0.137120470127327;0.000328670029580258
0.0465230166503433;-0.00771660069449387
0.156709108716945;0.000557310050157911
-0.132223310479922;0.00245788022120919
0.151811949069539;-0.000200060018005543
-0.0612144955925568;0.00172909015561817
-0.31586679725759;0.0041726803755413
0.144466209598434;0.00151474013632646
0.168952007835455;0.000228640020577764
-0.122428991185114;-0.00400120036010809
0.0563173359451528;0.00122894011060459
0.178746327130263;-0.0014004201260378
0.137120470127327;0.00573029051572616
-0.215475024485799;0.00870261078323487
-0.678256611165524;0.0103030909272782
