# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;PMNV
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=13)
"PMNV";"GDP279A";"PMP";"LHEL";"LBLCPU";"GDP284A";"IPS32";"IPS18";"PMDEL";"CES275R";"CES278.R";"PMI";"PMNO";"EXRJAN"
0.105116279069768;0.000258718824381702;-0.0682170542635653;0.0405904059040592;-0.000722369371538641;0.0023105123175979;0.0119201492534522;0.0128475624416089;0.038120567375887;0.0147845163021044;0.0205898657935665;0.0305410122164058;0.0739357729648992;0
0.0716279069767454;1.29359412190527e-05;0.0565891472868212;0.0184501845018442;-0.000183000240789774;0.00052371612532217;0.00539797990076493;0.00301064607981237;0.0487588652482274;0.00819160944737707;0.0132575516828584;-0.0244328097731229;-0.190440627333831;-0.000515019403055317
-0.231627906976745;0.000633861119735065;-0.236434108527133;0;0.00218637129785697;-0.0029574557665253;-0.00168684533734473;0.00602222223255673;-0.152482269503547;0.00385792515288332;-0.00161825802361949;-0.213787085514835;-0.133681852128453;0.00025152110381832
-0.173953488372095;-0.000116423470971753;-0.0612403100775186;-0.011070110701107;-0.00147363351793886;-0.000195109929041582;0.00191168322772899;0.00481824282251009;-0.00886524822695078;0.0116472608796008;0.007359921647951;-0.0663176265270498;-0.0321135175504121;-0.00366502179849582
0.151627906976746;-0.000491565766325115;0.113178294573644;-0.0147601476014756;0.000654948230195053;0.000431295632618251;0.00326145878265057;0.000802652940031165;0.0514184397163125;0.00524100295997659;0.00644003038445874;0.102094240837696;0.0896191187453323;-0.00913860010540168
-0.0493023255813964;0.000323398530477059;-0.0286821705426372;0.011070110701107;0.000963159162051508;0.000431295632618289;0.00584765568153455;0.0160586392381949;0.047872340425532;0.0109062845116718;0.0130203657009813;0.0244328097731231;0.0575056011949223;0.000431179035117246
0.142325581395349;-0.000245782883162558;0.089147286821707;-0.0073800738007383;-0.00118468576932336;-0.000441564576252032;0.0133817825941051;0.00501867353928653;0.064716312056738;0.0137107110098929;0.0161179189926138;0.092495636998254;0.0791635548917095;0.0126239639725986
-0.0725581395348839;0.000336334471696112;-0.0124031007751955;0.0073800738007383;-0.00262942451240067;-0.000729094997997571;0.000337443888730679;0.00120444444651081;-0.128989361702128;0.00959299990205995;0.00851583705032929;-0.0706806282722514;-0.0560119492158327;0.0026230057969624
-0.146046511627906;-7.76156473145015e-05;0.0596899224806212;0.011070110701107;0.00291837226101611;0.000308068309013063;0.00618472546395657;0.00722666667906764;0.00842198581560233;0.00912957912783627;0.0110412487387156;0.0148342059336832;0.032860343539956;-0.000946198438175894
0.126511627906976;2.58718824381978e-05;0.0279069767441857;0.011070110701107;-0.00288947748615456;0.000780439716166403;0.00562319189745672;0.0072262016426022;0.105496453900709;-0.00138991155551985;-0.00105907771518848;0.0523560209424083;-0.0112023898431666;-9.58175633570812e-05
0.0837209302325582;0.00212149435992965;-0.0620155038759697;0.0258302583025826;0.00122321213580543;-9.24204927039186e-05;0.00865869047080152;0.0150550905449246;0.0407801418439721;0.014586179072275;0.017223430506819;0.0244328097731231;0.0253920836445101;0.000263498299236997
0.103255813953488;9.05515885335547e-05;0.0682170542635675;0.0258302583025837;0.00129063327714905;0.00248508435937192;0.010120697917761;0.00361333333953384;0.102836879432624;0.0122966734180942;0.0115305814960708;0.100349040139618;0.0970873786407784;-0.00123365112825069
0.107906976744187;0.00248370071406396;-0.0395348837209304;0.0184501845018442;0.00470984830243198;0.00341955823004489;0.00843422668672376;0.00702577092582712;0.0416666666666675;-0.00431450508052544;-0.0109043880379278;-0.0401396160558481;-0.128454070201645;-0.00562928184736355
0.0260465116279059;0.000672668943392316;-0.0286821705426371;0.0258302583025836;-0.0026390561040212;0.00713691582546904;0.0142818823682583;0.0114422222418576;-0.0301418439716316;0.0226560344638052;0.0299250650908089;0.0270506108202461;0.0761762509335326;-0.00334163752215788
-0.0381395348837218;0.00117717065093658;-0.00930232558139532;0.0405904059040582;0.000115579099446188;-0.00106797013791194;0.0112456355822984;0.000803583012961961;0.0226063829787234;0.0137464117704057;0.0103714689605299;-0.0523560209424083;-0.125466766243466;0.00880323863364152
-0.107906976744184;0.00130653006312738;-0.0240310077519373;0.0295202952029523;-0.00196484469058513;0.000318337252646843;0.00899613435953109;0.00381376405630751;-0.0704787234042553;0.00552987182924208;0.00690360918463828;-0.0418848167539267;-0.00896191187453321;0.000598859770997051
-0.22418604651163;0.0022896615957777;0.0496124031007745;0.0774907749077487;-0.0011268962196003;-0.00119119746151713;0.00393559834749804;0.0106386392288956;0.0265957446808511;0.014836698386279;0.0145551837116412;0.0314136125654451;0.0791635548917118;-0.00249125664734562
0.0753488372093022;-0.000789092414364069;0.0968992248062023;0.0553505535055349;0.00111726462797977;0.00538092646409461;0.0140570444778729;0.00863154184235362;0.193705673758866;0.00727303665763568;0.00947144879154105;0.141361256544503;0.0754294249439865;0.000179657931298594
0.0874418604651184;0.00461813101521266;-0.171317829457365;0.011070110701107;0.00595232362147847;0.00271100111931489;0.0100080919194156;0.00722666667906763;-0.0704787234042553;0.00656875420036851;0.00563072275993642;-0.140488656195463;-0.179238237490665;0.00256311981986557
0.0893023255813953;0.000983131532650321;-0.0100775193798442;0;0.00358295208283169;0.00386112280629689;0.00843422668672375;0.0094351248553155;-0.0252659574468086;0.0148512300834654;0.0122239691256796;-0.0296684118673638;-0.0604929051530992;0.000826426483974352
-0.0204651162790715;0.0042947324847356;-0.0744186046511627;-0.0147601476014756;0.00187816036600048;0.00575060843491033;0.00168684533734478;0.0100364170056395;-0.13563829787234;0.00136644978822847;0.0086557372645894;-0.123909249563702;-0.131441374159819;-4.79087816820378e-05
-0.264186046511626;0.00250957259650215;-0.0937984496124024;-0.011070110701107;0.00136768601011317;0.00588410470214929;-0.0125000140289858;0.014516113281023;-0.235372340425532;0.0144163776073243;0.0111513264804252;-0.18586387434555;-0.0791635548917117;-0.000503042207636639
-0.189767441860465;0.00243195694918756;-0.0790697674418605;-0.0147601476014767;0.0036600048157958;-0.000441564576252031;-0.00760745174870461;0.00463269327264343;-0.125443262411348;0.0096734994828746;0.00895608056415015;-0.0689354275741701;0.0687079910380889;-0.00189239687634513
0.0734883720930225;0.00315636965745628;0.187596899224805;-0.00369003690036862;0.00303395136046233;-0.000349144083548115;0.00519895534554973;-0.00109888116876736;0.108156028368795;0.0180336421915586;0.0104276366361856;0.196335078534031;0.188946975354742;0.000682700138935455
0.182325581395348;0.00466987478008905;0.0604651162790698;0.0184501845018453;0.00314953045990848;0.00192029245951467;0.013129634943324;0.018093638812687;0.0895390070921981;0.00870658648514822;0.00555289717433788;0.0636998254799293;0.00821508588498943;-0.000611316054235034
0.120930232558142;0.00344096036427608;-0.0139534883720931;0.011070110701107;0.00154105465928245;0.00252616013390704;0.00818394956747701;0.00349567911367815;0.0270390070921982;0.0264231251226473;0.0352471588485205;0.0130890052356021;0.00149365197908957;0.000439802615819551
0.0437209302325563;0.00483804201593711;0.0139534883720931;0.0258302583025826;0.00216710811461596;0.0072087984309054;0.00999424998606449;0.0054725491299405;-0.0452127659574468;0.0144077639966099;0.0125139294858398;0.0122164048865629;0.019417475728154;7.89297178184212e-05
-0.106976744186046;0.00423005277864015;-0.0418604651162791;0.0332103321033209;0.00522032265831927;-0.00432322526981649;0.00236173311480617;0.00916912399685776;0.0168439716312062;0.00364297942411412;0.0029767505275724;-0.0715532286212905;-0.08439133681852;-0.00840882958846234
-0.170232558139535;0.00787798820242163;0.0922480620155046;0.0516605166051662;0.00660727185167349;0.00250562224663949;0.00649224084814315;0.00701507508711247;0.0908687943262407;0.0183531756805849;0.0202609919523185;0.0994764397905759;0.0955937266616865;-0.00575935418962426
0.0372093023255805;0.00358325571768595;-0.0503875968992256;0.0295202952029512;0.00136768601011316;0.00542200223862969;0.0107578009582366;0.0105116842737228;0.0514184397163124;0.0184342330580322;0.0118596790333881;-0.0087260034904032;-0.0365944734876766;-0.000906673693286564
0.0893023255813953;0.00465693883886991;-0.0519379844961233;0;0.00756079942210454;0.000605867674392309;0.00609568816293932;-0.00290322265620457;0.0514184397163125;0.0132214517695897;0.00101361716618992;-0.0139616055846414;-0.0515309932785663;0.00181358693048306
0.0176744186046532;0.00527786401738592;-0.0635658914728674;-0.0184501845018442;0.00555742836503731;0.00494963083147636;0.00805563110424629;0.0135860403493535;0.0403368794326237;0.0180516490269717;0.017792441741551;-0.0471204188481674;-0.097087378640776;0.00260899247832114
0.108837209302326;0.00632567525613169;-0.0418604651162791;-0.00738007380073835;0.00779195762099684;0.00841026483605634;-0.00027309760396213;-0.00269488631950981;-0.0319148936170212;0.0121680980355743;0.0028962853283041;-0.0191972076788822;-0.00896191187453321;-0.00443731135917091
-0.103255813953488;0.00562713443030109;-0.103875968992249;-0.0811808118081174;0.00512400674211418;-0.000349144083548109;-0.0164879872594356;0.00483870442700718;-0.145390070921986;0.00708694078709071;-0.00276249442594145;-0.146596858638743;-0.102315160567589;-0.000706055670004146
-0.187906976744188;0.0091586463831109;-0.00697674418604666;-0.0848708487084872;0.000394895256441097;0.00733202575451061;-0.00678254734221748;0.00641610811911825;0.0757978723404256;0.015011450814125;0.00658480235510089;0.00261780104712045;0.055265123226289;0.00321276289943828
0.0595348837209321;0.00310462589257988;0.0689922480620164;-0.0553505535055348;0.000452684806164255;-0.000811246547067698;0.00316980273748513;-0.00297809352720446;-0.175531914893617;0.0172469401026333;0.0143816568149333;-0.0209424083769634;0.0321135175504101;-0.000367340583527831
0;0.00737348649487737;-0.154263565891474;-0.0442804428044278;0.00659764026005293;0.00139657633419253;-0.0113376657337703;0.00344824539416305;-0.124556737588653;-0.00214177412669525;-0.0226607167309826;-0.11692844677138;-0.0694548170276327;-0.00287608393618788
0.0948837209302328;0.00759339749560181;0.275193798449614;-0.0147601476014756;-0.00306284613532384;0.0111212659553711;0.0111195617569083;0.00556555642310647;0.0651595744680851;0.0388249340419413;0.0525108236757474;0.230366492146597;0.262882748319641;-0.000137617975374926
0.213953488372091;0.00695953637586667;0.0581395348837209;0.0184501845018442;0.00411268962196003;0.000965280701574242;0.00735979337360501;0.00546557358295297;0.0762411347517726;0.018187268736495;0.00874033086099191;0.075043630017453;0.000746825989546007;-0.000888588128203804
-0.182325581395348;0.00500620925178516;-0.00542635658914881;0.011070110701107;0.00184926559113893;-0.001817603023177;-0.00733285771951564;0.0110162488391523;-0.000886524822694135;0.0147136175670128;0.00710786090945259;0.0052356020942409;0.0201643017176998;-0.0253734489531932
-0.210232558139534;0.00329866501086623;0.0705426356589164;0.0147601476014766;0.005663375872863;0.00243373964120305;0.0104854515668885;0.0198854243155481;0.0403368794326238;0.0146172607086242;0.0136368232176192;0.0157068062827224;0.0231516056758768;-0.085362190389496
0.225116279069766;0.00670081755148505;0.124031007751937;0.0516605166051652;0.00354442571634965;0.011706595742496;0.0276898524038388;0.0182182685855316;0.0434397163120571;0.0347936630788724;0.0383559974350884;0.13176265270506;0.112770724421209;-0.0712045465433813
0.0316279069767459;0.00410069336644936;-0.0488372093023254;0.0332103321033208;-0.00241752949674938;0.00319364147010197;0.0113518817734278;0.00561112999675867;0.0172872340425533;0.0226090985074346;0.030299995545089;-0.00610820244328003;-0.02539208364451;-0.0120925358118167
0.0372093023255805;0.00375142295353406;0.0488372093023254;0.0479704797047976;0.00294726703587772;0.00155061048869906;0.00443128920400354;0.00815673961073565;0.0944148936170213;0.0128575589543448;0.0172426752523163;0.0663176265270496;0.0530246452576557;-0.00837948545968237
0.278139534883722;0.00346683224671429;0.113178294573644;0.0811808118081174;0.0043438478208524;0.00930366293219415;0.0199282688567344;0.0148062960357037;0.168882978723404;0.0282749692059513;0.0326098956806153;0.178883071553228;0.123973114264376;-9.76141426736188e-05
-0.0223255813953488;0.00464400289765085;-0.0317829457364349;0.0774907749077487;0.00134842282687214;0.0118914367279038;0.0186503217127189;0.00665048649789879;0.125;0.0136441640351679;0.01660130694069;0.0340314136125653;-0.0306198655713227;-0.0744329995688208
-0.0520930232558149;0.00840836179240401;-0.153488372093023;-0.00369003690036862;0.00530700698290387;0.0194083034678223;0.00544436908280738;0.00185642557161153;0.0110815602836873;-0.0109756831700609;-0.010238236265948;-0.120418848167539;-0.158327109783419;-0.0556497628515308
0.069767441860465;0.00911983855945356;-0.154263565891472;0.00738007380073724;0.0104791716831207;0.0262268820406445;0.00554949295501628;-0.00142812698657807;0.0137411347517726;-0.000877064555679818;0.00119340204666962;-0.117801047120419;-0.165048543689321;0.000731088008433134
0.0530232558139537;0.0064032909034461;0.0682170542635651;-0.0147601476014756;0.0105658560077053;0.0243887411301999;0.00960742406483789;0.010590740472915;0.0722517730496463;-0.00942230702718871;-0.0103804126738122;0.121291448516581;0.159073935772965;0.0353292531020913
-0.132093023255813;0.0108403187415917;-0.116279069767442;-0.0405904059040592;0.00979532867806407;0.0350170977911502;-0.00271563768103511;-0.00690114115298379;-0.0390070921985823;-0.0416160603728151;-0.0412306338013065;-0.134380453752183;-0.148618371919342;0.0554227949983255
-0.0204651162790717;0.0199213494773879;-0.0379844961240302;0.00369003690036973;0.0114326992535516;0.0184635606535156;-0.000981280842726473;0.0056064796321007;-0.176418439716311;-0.00654384677554909;-0.0032501353526313;-0.106457242582895;-0.0731889469753556;-0.0375079049489772
-0.103255813953488;0.0275923626203043;-0.0666666666666675;-0.0664206642066418;0.01607512641464;0.0312792023084585;-0.00411853633152137;-0.00134442042272787;-0.187943262411348;0.0107058409044379;0.0166584017505234;-0.143106457242584;-0.118745332337565;0.062960163848032
-0.287441860465117;0.0309039635723896;-0.227131782945737;-0.140221402214022;0.00668432458463764;0.0298723570306322;-0.0293127255627214;-0.0162032655790699;-0.375886524822694;0.00527831500162135;0.00588141929651154;-0.369982547993018;-0.347274085138163;0.00908254683083298
-0.349767441860464;0.0280709924454103;-0.0821705426356582;-0.0996309963099627;0.00856248495063813;0.0174572041774063;-0.0385086326900828;-0.0306677598123866;-0.220744680851064;0.00583562070184551;0.00126944907637561;-0.129144851657942;0.0918595967139657;-0.0247390169117988
-0.106976744186046;0.0191710648866811;0.318604651162791;0;0.00182037081627737;-0.00187921668497965;-0.0131472179397438;0.0125164564779351;0.0735815602836875;0.00331285785435598;0.0068453931412007;0.23647469458988;0.260642270351008;-0.00254144109615284
0.00279069767441865;0.00958553244334059;0.233333333333332;0.0332103321033209;0.00309174091018541;-0.00189975457224717;0.0114360556924581;0.026898174220331;0.1697695035461;-0.00580208310397434;0.0033037129719018;0.25479930191972;0.256908140403287;0.0205674795189971
0.316279069767441;0.0108661906240298;0.0426356589147303;0.0258302583025826;0.00808090536961231;0.00383031597539557;0.0144008481738184;0.0153713153416924;0.111702127659574;-0.00665896701434965;0.00163758261141522;0.103839441535777;0.0776699029126221;0.0195282182724081
0.17953488372093;0.00870588844044295;0.0697674418604654;0.0442804428044279;0.0032940043342162;0.00921124243949023;0.0206110128666386;0.0139292372611409;0.150709219858156;0.0248763538127126;0.0313083589507877;0.120418848167539;0.0343539955190434;-0.00455097494370849
0.143255813953491;0.00981837938528407;-0.0666666666666677;0.0221402214022139;0.00515290151697573;0.00702395744549766;0.00878738304033883;0.00736617761881786;0.0328014184397167;0.0223550880843378;0.0259979579590522;-0.00959860383944233;-0.0448095593726662;-0.0113180903559622
-0.0297674418604663;0.010594535858429;-0.172868217054263;0.00369003690036962;0.00951601252106909;0.00384058491902939;0.00658801206268367;0.00666397255540707;-0.0549645390070931;0.0204048132984437;0.0269811242387783;-0.118673647469458;-0.127707244212099;-0.0295742107028218
-0.0669767441860465;0.0120045534513092;0.056589147286821;0.0258302583025826;0.00849506380929446;0.011747671517031;0.00637776431826464;0.0161135135411644;-0.0545212765957447;0.00585961069015384;0.00297407099274283;-0.0191972076788848;0.00448095593726672;0.0100980932304904
0.119069767441861;0.0171918658801614;0.000775193798448703;0.0516605166051662;0.00581748133879123;0.00753740462718594;0.0113283130761007;0.00867153497841572;0.090868794326242;0.0105691026440444;0.0177990342369929;0.0558464223385706;0.0440627333831225;-0.0296719446174484
0.0204651162790689;0.0129876849839595;0.112403100775195;0.0553505535055349;0.00720443053214542;0.0100122200429242;0.0195305938526104;0.00242749035165601;-0.0296985815602845;0.00769193898868425;0.0158984910376767;0.0453752181500864;0.0403286034353995;-0.0369117999329276
-0.124651162790699;0.0149151402256029;-0.118604651162791;0.0479704797047965;0.00465205875270894;-0.00338875139914352;0.00388434578346653;0.00472430545641178;0.0230496453900718;0.00774291024597762;0.0187902157192045;-0.0602094240837696;-0.0612397311426452;-0.0325116178795573
-0.0186046511627889;0.0148504605195073;0.0852713178294557;0.0774907749077487;0.0159595473151938;0.00322444830100321;0.0036733498264333;0.0162339579858165;-0.00664893617021278;0.0117558218319451;0.0130625609755928;0.0418848167539267;0.0171769977595229;-0.0693764672064376
0.0669767441860465;0.0129359412190831;-0.0860465116279069;0.0479704797047965;0.0145244401637371;0.0134523161602366;-0.00761792672529443;0.00727828572677519;0.048315602836879;0.00854182293548789;0.019735503714426;-0.0261780104712042;-0.0268857356235999;-0.0325510228524901
0.084651162790697;0.0148633964607265;0.116279069767442;0.0811808118081185;-0.00138694919335419;0.0173545147410685;0.0292117168598863;0.0161897795215602;-0.0101950354609933;0.0157682590245796;-0.00523588060170477;0.0881326352530548;0.106796116504855;-0.0614365448186652
0.0604651162790708;0.0148763324019455;0.0829457364341094;0.011070110701107;0.00996869732723327;0.0116860578552285;0.00574215770301684;-0.00301576148093557;0.0195035460992912;0.0141688194068567;0.0137148236302911;0.0401396160558457;-0.00298730395817914;-0.100279188425239
-0.00837209302325603;0.0160793749353204;-0.0875968992248071;0.0553505535055381;0.00962196002889482;0.0238034113430751;0.0126279583859112;0.00404488717982771;0.0562943262411344;0.0134066526811193;0.0194656574171491;-0.0191972076788822;-0.0500373412994765;-0.00792950222775707
-0.0827906976744195;0.0198954775949498;-0.0658914728682163;-0.0221402214022139;0.020428605827113;0.022037153038067;-0.00125437844668852;-0.00549115058857336;0.0195035460992912;0.00461877576243308;0.0137272287822324;-0.0558464223385707;-0.0597460791635557;0.0395106117951432
0.00186046511627991;0.0214865983648971;-0.134883720930232;0.0221402214022139;0.0134842282687214;0.0314537743502326;0.00123791776918919;-0.0039755967464194;0.0159574468085107;-0.0184061906149214;-0.0325171051716835;-0.0968586387434555;-0.119492158327109;0.0582621089445682
-0.00465116279069855;0.0209432888336956;-0.0860465116279071;0;0.0136768601011317;0.0189051252297676;-0.0046677243898981;-0.00814743888141989;-0.175975177304964;-0.012795014747339;-0.0141992041006563;-0.112565445026178;-0.0836445108289763;0.00434400900685228
-0.22046511627907;0.0185113318845078;0.0240310077519373;-0.011070110701107;0.0157476522995425;0.0152801881270473;0.00122594636737239;0.00550975204720788;-0.111258865248227;-0.0147643196859527;-0.0165402413533916;-0.0750436300174502;-0.0545182972367452;0.0703928520097733
0.00186046511627996;0.0226896408982719;-0.0124031007751931;-0.077490774907752;0.0151504936190706;0.0245735821156078;0.00277137952074696;0.00846505878758369;-0.038563829787234;-0.0302233825007779;-0.0278013420371385;-0.0157068062827225;0.0328603435399559;0.0180189718775451
-0.168372093023258;0.0240737866087135;-0.393023255813953;-0.180811808118081;0.0235781362870213;0.0118914367279038;-0.0325708173886108;-0.00930165938962052;-0.124556737588653;0.000776619160172465;-0.00776800799047606;-0.37434554973822;-0.453323375653472;-0.0408738561778385
-0.0325581395348819;0.0226120252509573;0.306976744186047;0.00369003690036973;0.0143125451480858;0.0246043889465091;-0.0179398938361127;1.76713857023003e-05;0.0820035460992913;0.00946797537144028;0.0157307354997305;0.292321116928445;0.465272591486183;-0.0444995927753545
0.233488372093022;0.0225732174273001;0.368992248062016;0.0369003690036894;0.0105465928244642;0.0300469290724064;0.0288701578017817;0.00177457915362433;0.11436170212766;0.0103289330310825;0.016947436353084;0.315008726003492;0.269604182225543;-0.0329630383749365
-0.0567441860465108;0.0319517748111352;-0.226356589147288;-0.0147601476014756;0.00759932578858658;0.0234748051467946;0.00107705205726705;0.000618963536024641;0.0155141843971636;-0.00940531345335738;-0.00842071666071464;-0.166666666666667;-0.225541448842421;-0.0179114166626718
0.103255813953489;0.0282779675049156;0.0961240310077535;-0.00369003690036962;0.0209487117746207;0.00403569484807098;-0.00159107412280524;-0.00149834749291866;0.0106382978723404;0.0110041077305105;0.0196918258510518;0.0715532286212906;0.0731889469753556;0.0513941455468774
-0.0827906976744195;0.0211502638932008;-0.209302325581395;-0.0258302583025826;0.00929448591379728;0.00151980365779769;0.00973087914607945;0.00645145089052263;-0.0394503546099296;0.0161984568857838;0.00988970676671841;-0.159685863874346;-0.170276325616132;0.0423393858094177
-0.0483720930232551;0.0244489289040671;-0.217829457364342;-0.0959409594095941;0.0197543944136769;0.00326552407553826;-0.0222986064165961;0.012115595044385;-0.0930851063829787;0.00829844495660692;-0.00275240883024819;-0.205933682373471;-0.185959671396565;-0.0257988789345087
-0.248372093023256;0.0162992859360447;0.0333333333333326;-0.0553505535055349;0.0235685046954009;0.00548361590043245;-0.0160315775651437;0.00316829344173009;-0.0093085106382978;0.0242379854113898;0.0202863281140402;-0.0052356020942407;0.0507841672890201;0.0332247400948606
-0.111627906976744;0.013233467867122;0.00620155038759754;-0.0664206642066418;0.00474837466891398;-0.000564791899857364;-0.0135258135222225;-0.0029320549170867;0.036347517730496;0.000572609321750517;0.00390124029411265;-0.0148342059336832;0.0156833457804332;0.0370454654338139
0.0465116279069777;0.00584704543102554;0.0341085271317838;-0.0774907749077487;0.0103250662171924;-0.00694180589642746;-0.0131026992892357;0.00645563621871492;0.0509751773049654;-0.00689349536887285;-0.0104102723143258;0.0340314136125654;0.00149365197908957;0.0540051741484213
0.0567441860465108;0.000802028355583184;0.0488372093023256;-0.0147601476014756;0.00339995184204189;-0.00563765005493877;-0.0139036608920861;0.00203592964742283;0.022163120567375;-0.0112221151299966;-0.0196583795020698;0.051483420593369;0.061239731142643;0.000335361471756612
0.184186046511628;-0.00963727620821697;0.323255813953488;0.0295202952029523;-0.00201300264868776;0.00405623273533851;0.00941662984837055;-0.00958021623265592;0.0239361702127659;0.0070863338948649;0.0101595509991087;0.287085514834204;0.315907393577297;-0.0844871364921179
0.156279069767442;-0.0076322053192589;0.0976744186046511;0.062730627306272;-0.0113171201541055;0.00338875139914352;0.0140035472760018;0.0138013522330359;0.0620567375886529;-0.0147183336992965;-0.00290119907071174;0.117801047120419;0.0881254667662451;0.00651559430843573
0.105116279069768;-0.00447583566180287;0.203875968992247;0.0774907749077487;-0.00314953045990846;0.00533985068955956;0.0218923269674153;0.0173342342639797;0.0815602836879429;-0.0127486484178823;-0.00774282738355758;0.186736474694592;0.162808065720686;0.0177142720260622
0.167441860465116;-0.00165580047604263;0.0906976744186044;0.0922509225092255;0.00476763785215512;0.00946796603033451;0.0197879789916859;-0.00571715831096897;0.0558510638297872;0.0113538361780572;0.0167322496757694;0.0968586387434553;0.0612397311426455;-0.0298831025726991
-0.0800000000000008;-0.00117717065093648;-0.275193798449612;0.0701107011070105;0.0104695400915001;0.001242542179686;0.0191531205890532;0.0134325783156283;-0.00443262411347478;-0.000173406736007631;-0.000273392396317518;-0.171029668411869;-0.179238237490665;-0.0116298567527441
0.0586046511627906;0.00377729483597211;-0.0116279069767442;0.0664206642066417;0.0027546352034673;0.00627432456023247;0.0111730589587795;0.00426112913644072;-0.0359042553191489;-0.00533441940778567;-0.00535927961681038;-0.0261780104712043;-0.0492905153099329;-0.00409620083361273
-0.0995348837209312;0.000814964296802279;-0.148837209302326;0.0184501845018453;0.00746448350589934;-0.0099916821556566;0.00289146764522979;-0.0137297366172965;-0.0718085106382979;0.00428305256557604;0.00543559645840586;-0.162303664921466;-0.206123973114264;0.0497532697743509
