# max_attributes; 15
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 100
# predict; FM1
# lag_parameter; 4
# horizon; 1
# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te_(n_components=5)
# prediction_type; rolling
FM1;GDP285A;GDP274_2;IPS25;FYGT5;CES015
0.00277791081948391;8.44573194936846e-06;0.0049609599335281;-0.00207760149587279;0.0420231504781071;-0.00201811125485118
0.00210738062167704;8.4457319493577e-05;0.00557191559036629;0.00256592184746401;0.0291897332662307;0.016921086675291002
0.00172422050864505;0.00140199150359366;0.0117059103850244;0.00400176288126927;-0.00528434826371416;0.0181630012936609
0.0022750131711291198;0.00152023175088469;0.0086511321008321;0.0018222413120134897;0.017362858580775003;0.0200776196636427
0.00263422577709684;0.000405395133569266;0.00678160779090645;0.000578480416506183;-0.0251635631605432;0.0114877102199223
0.0029694908759995697;0.0014526658952897901;0.007759136841848091;0.0040801629377170395;0.0188726723704076;0.0143855109961243
0.0025384357488383;0.000844573194935951;0.00664719754640203;0.00445676320886981;0.0420231504781072;0.0229236739974019
0.0011494803390967;0.00090369331858145;0.00846784540378057;0.0029299221095439;0.0148465022647208;0.0150064683053093
0.0006465826907418941;0.00150334028698598;0.00652500641503445;0.00290528209180257;0.0508303975842975;0.0127813712807191
0.00117342784616169;0.00538837698369127;0.00586517430564881;-0.00163520117734428;0.0349773527931559;-0.0240103492884758
0.00155658795919297;0.0022296732346309;0.00376348684612476;-0.00393960283651407;0.00503271263210814;-0.0217335058214746
0.00110158532496814;0.00248304519311167;0.004753235010202921;-7.644005503684709e-05;0.00301962757926527;-0.0506597671410194
0.0019636955792899603;0.00532925686004575;0.00182064785737851;-0.0029663221357525;-0.0218922999496728;-0.0423285899094329
0.00270606829829038;0.00222122750268153;0.006085118342110779;-0.00865228622964583;-0.0732259687971814;-0.095316946959896
0.00256238325590258;0.0057177605297163;0.00489986436784418;-0.00264544190471791;-0.0777554101660794;0.007451487710219859
0.0033047559749029994;0.000777007339341058;0.00577964051369145;-0.00236824170513458;0.0505787619526923;-0.00708926261320064
0.00275396331241965;0.00284621166693414;0.00507093195175906;0.00352044253471864;0.0271766482133871;-0.00610608020698045
0.00150869294506441;0.00349653302703477;0.0011852539742664401;0.00615104442875228;-0.0538500251635629;0.00512289780077624
0.00320896594664448;0.00400327694399635;0.0036168574884835603;0.009428446788481409;-0.00629089079013556;0.0308926261319532
0.00273001580535465;0.00629207030227276;0.00292036803968759;0.00625884450636807;0.0196275792652239;0.0341526520051745
0.0035442310455486396;0.0040539513356925;0.00438666161610002;0.0040040028828823605;0.00780070457976817;0.0165588615782559
0.00423870875041905;0.00568397760191885;0.0050342746123485105;0.00890036640826412;0.00553598389531929;0.0509702457956118
0.00354423104554792;0.0076349416822209;0.00437444250296321;0.0108855678376089;0.032209360845496006;0.0581112548512234
0.00213132812874202;0.0209538609663606;0.00580407873996497;0.00611324440153541;0.0105686965274281;0.0269598965071203
0.00210738062167704;0.0135469540467725;0.00646391084935066;0.007493645395424741;0.0465525918470058;0.00703751617075787
0.00234685569232265;0.022347406738005;0.00597514632387969;0.00784084564540943;-0.0382486160040263;0.0237516170763259
0.00308922841132238;0.0513416045201557;0.0159703808697565;0.000929320669110584;0.0148465022647208;-0.0041397153945718105
0.0017960630298385898;0.0429465469624925;0.0264299417148303;0.00142156102352367;0.0785103170608957;-0.0069857697283312
0.00170027300158006;0.0216464109862082;0.0377081831400679;0.00224140161380976;0.0296930045294411;-0.0187322121604033
0.00234685569232265;0.0143492985819615;0.036046383753467005;-0.00243656175432477;-0.0608958228485156;-0.0819663648124187
0.00122132286029027;0.00678192275533557;0.024022776426887;-0.0188692135858335;-0.0286864620030195;-0.151772315653303
0.00299343838306454;0.00127530552435334;0.018683023986119;-0.00961856692536851;0.0352289884247611;-0.0520569210866697
0.00375975860912854;-0.0103122387101679;0.0114004325566051;-0.000924840665885274;0.0352289884247611;0.0109184993531641
0.0013889554097416;0.0005743097725565139;0.0164958027346375;0.0029769621434127397;-0.0274282838449929;0.0384476067270425
0.00301738589012883;0.00752514716687919;0.0132943950928041;0.00636944458600042;-0.0284348263714136;0.0513324708926154
0.00356817855261293;0.0069423916623734296;0.0082479013673189;0.0051461237052088105;0.00125817815802659;0.022457956015529
0.00215527563580629;0.00835282889791644;0.006500568188760879;0.005270163794517921;-0.0130850528434824;0.0108667529107374
0.0038316011303220795;0.0049069702625778;0.0070870856193256905;0.00797468574177407;-0.0644187216909911;0.00848641655886684
0.0052445040471286895;0.016756332187528998;0.0131722039614365;0.0111790080488855;0.024408656265727004;0.0330142302716581
0.00438239379280614;0.0137834345413546;0.00718483852441987;0.0123589288984288;0.0037745344740816;0.0380853816300233
0.0035921260596771796;0.0067734770233862105;0.0120847028922642;0.00977508703806268;0.0105686965274281;0.028253557567917
0.0045260788351932394;0.00527858246834961;0.00882219968474685;0.00231868166945057;0.0309511826874685;0.0226131953428096
0.0049810814694195;0.00881734415513119;0.0127200967753761;0.0045505632764061;0.0332159033719175;0.0323415265200621
0.00598687676612839;0.012829066831076999;0.0244504453866737;0.0148008106565837;0.0266733769501758;0.0314618369986956
0.0042387087504191;0.00896092159827022;0.0189396253619912;0.0113162081476693;0.0196275792652239;0.0251487710219921
0.00397528617270915;0.0095436771027762;0.0245481982917679;0.0142769302793904;0.0309511826874685;0.0366364812419144
0.0035921260596771796;0.0219082286766382;0.0203570424858566;0.0115866883424151;0.0251635631605439;0.0267529107373973
0.007184252119354359;0.0303708520898964;0.0157626559464312;0.0033454424087188102;-0.00478107700050379;0.0135575679172003
0.0058192442166770395;0.046037684855958;0.0136609684869073;0.00716352515773816;0.0007549068948162759;-0.00688227684346165
0.0019397480722256602;0.0441627323632002;0.0230819047153558;0.0019409613974925;0.11600402617010601;-0.0201293661060854
0.00500502897648381;0.0585035852132126;0.0334070553159252;0.007413845337968629;0.121540010065425;-0.0140750323415317
-0.001580535466258;0.0277020007938988;0.0291181466049192;-0.0100595672428887;-0.14620030196276002;-0.0791203104786437
0.009650845346999141;0.0218997829446888;0.0264177226016936;-0.00243600175392125;0.024911927528937998;-0.0545407503234255
0.00723214713348358;0.0136736400260129;0.0222143476826454;0.0150836108602001;0.14972320080523902;0.0316688227684345
0.0040471286939027795;0.0217730969654485;0.0277373868204643;0.00275184198132616;0.0415198792148966;0.00786545924968185
0.007711097274774091;0.00488163306672973;0.0252569068537006;0.00130900094248049;0.074987418218417;0.018990944372569003
0.000838162747257565;-0.022254503686562;0.0231307811679028;0.00129108092957819;0.0933568193256188;-0.00108667529107376
0.0037358111020642203;0.0018749524927578198;0.0183897652708366;-0.006111284400124479;-0.0978862606945166;-0.0541785252263903
0.0073997796829350405;-0.00266040556404812;0.0181331638949647;-0.0132045295072615;0.019627579265224;-0.0679430789133139
0.00335265098903226;-0.0144337559014552;0.0164102689426799;-0.00693700499464334;-0.0249119275289381;-0.061267787839591
0.0035921260596771796;-0.0096534716181178;-0.000891995258984202;-0.0127366491703877;-0.0719677906391518;-0.0615265200517409
0.0130513913501606;-0.00619072151888045;0.00551082002468295;-0.009186526614298921;-0.19929542023150398;-0.0645278137128121
0.00989032041764409;-0.0168830181667694;-0.0005376409780180059;0.00322196231981237;-0.0259184700553649;-0.00739974126779308
0.0108003256860965;-8.44573194935805e-06;0.00147851268954913;0.0044654432151191;0.00780070457977355;0.0267529107373972
0.008118204894870359;0.0014948945550366;-0.0017717714048315302;0.0135522897576489;0.090337191746346;0.0410349288486362
0.00634608937209613;-0.00495764465427395;0.00167401849973725;0.0145390104680873;-0.00100654252641919;0.0499353169469648
0.00632214186503183;0.0023479134819219803;-0.0040934029008175;0.0144354103934955;0.0176144942123779;0.0396895213453967
0.00668135447099949;0.00435799768586931;0.00185730519678895;0.00969304697899442;0.102918973326628;0.0305821474773608
0.00313712342545169;-0.0140030235720379;-0.00840674983809697;0.0126837291322844;-0.0135883241066934;0.016093143596383
0.004262656257483339;-0.00958590576252283;0.0013807597844548401;0.00884716636996041;-0.10115752390538499;-0.00015523932729633
0.0106326931366444;-0.0180992035674772;0.000195505810188568;0.000339920244741998;-0.0221439355812834;-0.00771021992238552
0.00972268786819269;0.00309958362541485;0.00030547782841927596;-0.00129584093300489;-0.0661801711122243;-0.0183182406209572
0.0145600842952251;-0.0006080927003537791;-0.020589205635455;-0.0017558812642350901;-0.0410166079516886;-0.0160413971539404
0.0122611236170316;0.0148222595711257;0.000977529050941284;0.000792120570326793;-0.0407649723200804;-0.00786545924968174
0.00965084534699912;0.00167225492597312;-0.0118403206295287;-0.0016060811563783901;-0.0810266733769498;-0.00646830530399978
0.0176014176924182;-0.0234200146955736;0.002370507948533;-0.005908004253762871;-0.057121288374434004;-0.0121086675291073
0.019828535849418;0.0050927763654636795;-0.00210168745952422;4.45200320544625e-05;-0.0359838953195766;-0.0131953428201811
0.0212174912591597;0.00899470452606788;-0.000317696941555701;0.00171640123580857;-0.013085052843483;-0.0029495472186286103
0.016691412423967;0.0197461212976022;0.0116570339324769;0.00991144713624253;-0.00100654252642152;0.00227684346700108
0.0091479476986443;0.0200839505755767;-0.0062561859260255;0.00838124603449664;0.0913437342727728;0.00688227684347753
0.000622635183677667;0.00809101120748623;-0.00428890871100573;0.0111031279942522;0.0357322596879716;0.0160413971539403
0.00577134920254779;0.0125756948725961;-0.00541306711958822;0.0200460544331598;0.015349773527931999;0.020646830530401
0.00385554863738702;0.0113679552038378;0.00184508608365186;0.00749784539844867;-0.0543532964267739;0.007451487710219859
0.010153742995354;0.0148391510350244;0.00669607399894911;0.0120593286827164;0.0387518872672367;0.0116429495472186
0.0072560946405478294;-0.0090876075775107;-0.00244382262735354;0.00390824281393515;0.0259184700553595;0.00253557567916673
0.00155658795919372;0.00699306605406957;0.00103862461662541;0.00687120494726762;0.0025163563160549;0.013609314359643
-0.0005747401695483929;0.0133611479438865;-0.0045088527474676;0.0040798829375156605;0.0387518872672367;0.0092108667529055
-0.00593898175199981;0.00917206489700428;-0.011094954728186;-0.000351680253210029;-0.0359838953195774;-0.00331177231564805
0.00251448824177403;-0.0148729339628219;0.00739256344774519;0.00345576248814899;-0.0606441872169096;-0.0125226390685692
0.00701661956990296;0.00446779220121107;-0.000928652598394697;0.000482720347558974;-0.0140915953699046;-0.0105562742561448
0.0066095119498060205;0.0127699467074314;-0.00272486222949919;0.0118504485323224;0.0405133366884753;-0.0050194049159068
0.005819244216677071;-0.0150587400657077;-0.00571854494800783;0.007088485103709571;0.020130850528435003;-0.007606727037516079
0.00632214186503183;0.0248557891269646;-0.0028592724740036397;0.00286664206398263;-0.0166079516859587;-0.0236481241914565
0.00498108146941878;0.048900787986791;-0.0061095565683843;-0.0104790075448855;-0.030196275792652;-0.0291849935316946
0.00766320226064487;-0.0277864581133925;0.0012707877662238;-0.009674006965285309;-0.0286864620030196;-0.0367917205692107
0.0119977010393217;-0.0240449988598261;-0.00453329097374089;0.00421932303791261;0.0100654252642171;-0.0248382923673997
0.0119019110110633;-0.0102869015143198;-0.00911545840002947;0.00572096411909445;-0.0216406643180677;-0.007968952134551179
0.0153742995354182;0.00880045269123253;-0.0101785212429282;-7.336005281982641e-05;-0.0704579768495215;-0.0092108667529055
0.0262943627568369;-0.004003276943996379;0.00261489021126848;-0.00108192077898295;0.0022647206844489997;-0.0205950840879741
0.0182480003831601;0.0052701367364003104;-0.00844340717750713;0.0151832909319701;0.00452944136889788;0.000672703751627646
0.0182958953972894;0.0133864851397346;-0.0116203765930668;0.005581244018495471;-0.0787619526925009;-0.00646830530401565
0.0285933234350303;-0.00388503669670526;-0.00519312308312669;0.007114805122659659;0.0226472068444891;-0.00460543337646058
0.0138895540974161;-0.0129641985422667;-0.016043695548577;0.00647836466442231;-0.0319577252138907;0.006054333764553671
0.0206427510896162;0.00631740749812082;-0.00343357079143203;0.0019208013829772898;-0.0226472068444891;-0.00584734799481479
0.0225824991618347;-0.0075927130224741094;-0.00624396681288863;-0.00214984154788567;-0.0176144942123801;-0.00150064683053575
0.0200919584271302;-0.0020607585956437;-0.000806461467026787;0.0148310506783565;0.00176144942123777;0.007347994825350529
0.00991426792470895;-0.00449312939705915;-0.0010264055034885401;0.00420952303085637;0.0379969803724212;0.0114359637774955
0.00510081900474157;0.0109963429980658;0.000891995258984202;0.00867916624899945;0.0898339204831402;0.0150582147477361
0.00562766416015859;0.0141803839429745;-0.00260267109813161;0.0103356474416667;0.0218922999496727;0.0164036222509755
-0.000287370084774308;0.00418908304688226;-0.0221410330038248;0.0170668522881331;0.0510820332159028;0.0169210866752909
-0.0015086929450642802;0.0037752421813636;-0.00837009249868648;0.0131446094641194;-0.0181177654755914;0.0124191461836999
-0.0015805354662580301;0.0155992669104669;-0.0151883576290033;0.00669984482388836;-0.0749874182184192;-0.000103492884869438
-0.00143685042387087;-0.00615693859108302;-0.0169723481469716;0.0151827309315657;-0.0239053850025165;-0.00429495472186814
-0.00816609990900186;-0.007668724610018329;-0.0213223524236611;0.009817927068907491;-0.0299446401610463;-0.0026908150064630697
-0.00821399492312602;-0.00352187022288286;-0.0157015603807475;0.010911047855955;-0.00880724710619046;-0.00108667529107376
-0.0019158005651634898;-0.0038934824286547295;-0.0262955314703257;0.0197803342418409;0.06945143432310001;0.0011901681759432
-0.011111643277930001;-0.00982238625710485;-0.014687373990396003;0.021510175487326002;0.00402617010568662;0.00393272962483304
-0.0140811341539345;0.0015286774828340301;-0.0231430002810394;0.015883011435768;-0.0332159033719174;0.00507115135834935
-0.00459792135638681;-0.0101771069989781;-0.0227153313212528;0.0282573403452854;0.0191243080020135;0.006623544631295999
-0.009243737726905009;-0.0164185029095547;-0.0244626644998106;0.0283293003970962;0.0161046804227477;0.007606727037516079
0.0035202835384837705;-0.00552350869488094;-0.0220066227593201;0.0288923808025144;-0.0332159033719174;0.0104527813712912
0.0;-0.00548128003513426;-0.0175710846906733;0.0304643019342975;-0.0223955712128839;0.0182147477360878
0.00517266152593499;-0.023614266530409;-0.0200637837705738;0.0203249346339528;-0.0246602918973321;0.0119534282018111
0.00040710762009910095;-0.00891869293852343;-0.0141130756729677;0.0132123695129059;0.00603925515853038;-0.00103492884864698
-0.00035921260596771804;-0.00970414600981395;-0.0318185706081452;0.01403193010299;-0.0354806240563663;-0.0168693402328484
0.0110876957708679;-1.68914638987161e-05;-0.0256723567003507;0.0162842517246614;-0.054856567689985;-0.00610608020699621
0.00390344365151341;-0.00413840865518611;-0.0180354109898703;0.008645006224407229;0.0372420734776041;-0.0117981888745149
0.0027779108194862;0.0105149362769524;-0.0179620963110497;0.0106878876952736;0.042274786109713;-0.0115394566623491
-0.00244264572058051;0.011536869842825;-0.0195750192451032;0.0135438897516035;0.0249119275289381;-0.00512289780077613
0.0102255855165453;0.01081053689518;-0.0198316206209752;0.0125322490232165;0.0218922999496728;-0.00217335058214752
0.000670530197811159;0.0118831448527487;-0.009567565586089791;0.023516656931992997;0.0395067941620538;0.00243208279431317
-0.00404712869390778;0.00140199150359366;-0.0101785212429282;0.0260414187498245;-0.0128334172118772;-0.00015523932729621899
-0.0048134489199672705;0.00860620085639718;-0.0132210804139836;0.0146787305686888;-0.0271766482133869;-0.00217335058214752
-0.005675559174289971;0.00152023175088478;-0.0168379379024671;0.00233100167832123;-0.0382486160040263;-0.0123156532988461
0.007280042147617241;-0.00641875628151312;-0.0221165947775511;-0.0145177304527661;-0.05686965274282799;-0.0265459249676584
0.0123808611523515;-0.0127530552435328;-0.0216033920258067;-0.0402710289951438;0.00276799194765928;-0.0569728331177228
0.0317304468604843;-0.0112074862967999;-0.0169601290338346;-0.0362465860975448;-0.0264217413185707;-0.0654592496765738
0.00632214186503177;-0.0213930390277274;-0.0160314764354405;-0.0362255860824164;-0.029693004529441003;-0.0626131953428304
0.013099286364286998;-0.00346275009923735;-0.0208946834638741;-0.00793436571274619;0.0279315551082032;-0.0488486416558754
-0.0017481680157072099;0.0196616639781088;-0.0103251506005694;-0.00255836184202329;-0.00125817815802742;-0.0275808538163053
0.00306528090425306;0.00700995751796829;-0.0146140593115751;-0.000224560161680487;-0.0827881227981875;-0.0258732212160465
0.0128598112936442;0.00115706527706216;-0.0151272620633194;-0.007284765245030741;-0.0254151987921492;-0.0293919793014176
0.0169308874946142;0.0222713951504607;-0.0152738914209607;-0.000334040240509315;-0.007549068948163009;-0.0306338939197875
0.0220796015134799;-0.0083190459701189;-0.0205281100697712;-0.0029794821452271397;-0.0254151987921492;-0.0368434670116533
0.0196848508070311;0.00541371417953929;-0.0225809210767482;0.00959308690701988;0.0427780573729241;-0.0274773609314358
0.0055797691460343106;0.0008614646588346321;-0.00865113210083213;0.0145079304457155;0.00830397584297934;-0.00915912031047861
0.013338761434937;0.0186735133400336;-0.00552303913781935;0.0143082903019635;-0.0193759436336187;-0.00476067270374106
0.0116624359404162;0.0154134608075809;-0.00772247950243776;0.00699300503496358;0.0551082033215902;0.0068305304010349
0.011638488433354;0.0113172808121417;-0.0121946749104949;0.0165662119276755;-0.0163563160543528;0.0008796895213348529
0.0139613966186096;0.0148729339628219;-0.00588961253192241;0.00751800541296388;-0.00100654252642224;-0.004243208279425479
-0.00040710762009199504;0.0051434507571598296;-0.00955534647295311;0.0235152569309822;0.0294413688978359;-0.00600258732212686
-0.00220317064993769;0.0212325701206896;-0.0062195285866152;0.0146050905156653;-0.000754906894816304;-0.00429495472185229
0.0043344987786746395;0.0231750884690421;-0.016679089431688998;0.00207704149547261;0.0123301459486668;-0.0071410090556274
0.00131711288855307;0.0106247307922941;-0.0100807683378341;0.042542110630317;0.0266733769501758;0.00031047865459249397
0.00435844628573689;-0.0025506110487064602;-0.00983638607509858;0.0200681744490885;0.0118268746854557;0.0029495472186287
-0.00062263518367256;0.0238423012930414;-0.0100685492246972;0.0253545782552964;0.0334675390035226;-0.0013454075032394198
-0.00998611044590259;0.0121280710792802;-0.0111316120675961;0.0240732973327771;-0.0110719677906394;-0.00864165588616306
0.0015086929450645;-0.0236227122623582;-0.0102151785823385;0.0036971226619254604;-0.0183694011071965;-0.0147994825355703
0.00035921260596771804;0.00216210737903599;-0.0094453744547222;-0.00950880684634103;0.00352289884247636;-0.00962483829236735
0.00366396858087059;0.0298641081729348;-0.008748885005926191;0.00476924343385821;0.008807247106189709;-0.0127296248382923
-0.00536424158245352;0.0181583236911227;-0.0137831596182749;0.0198646143025195;-0.0196275792652239;-0.0124191461836998
0.00050289764835465;0.0313083283362752;-0.01198694998717;0.009114846562689679;-0.054101660795168004;-0.00869340232858985
0.00217922314286856;0.0322204673868062;-0.0040323073351336;0.0139921700743595;-0.0785103170608956;-0.0130401034928848
0.00452607883519318;0.0710623886219098;-0.0116570339324771;-0.0161865316542973;0.0312028183190736;-0.0223544631306597
0.0270367354758417;0.0257848196413942;-0.005437505345862089;-0.0383191475897863;-0.0040261701056867;-0.0250452781371227
0.0838402222328654;-0.13041899276200802;-0.009091020173755779;-0.0483851548373172;-0.0699547055863111;-0.0505045278137231
