# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;CCINRV
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=4)
"CCINRV";"GDP255";"GDP252";"FMFBA";"CES088"
0.0102144993458132;0.00192807192807204;0.00475630135767191;0.00243072257442618;0.00938254958143769
0.0101033799861872;0.00558441558441558;0.0079799068516449;0.00220084217819126;0.00837125681218098
0.0102229810856768;0.00736263736263731;0.0043607669412335;0.0021475861459071;0.00898926906005904
0.00746722953434392;0.00785214785214783;0.00750526555191883;0.00175134172221729;0.0110680375301988
0.0095773621848996;0.0114685314685314;0.00969059320274102;0.00231126294237574;0.0110680375301974
0.0108645304648032;0.00555444555444568;0.00532982626150758;0.0026305548423541;0.011405135119951
0.00896564882504125;0.00950049950049947;0.0112232890664399;0.00353273157274074;0.0120793302994556
0.00869840976373343;0.00553446553446552;0.0013645937367126;0.00321221820413331;0.0145513792909708
0.0060926950501376;0.00143856143856136;0.00504306380958969;0.0024551519470332;0.01275352547896
0.00680908079058573;0.00266733266733277;0.00645709934835703;0.00332459331812664;0.0141580987695937
0.00745941176906534;0.00536463536463527;0.0106794292438371;0.00375455027601528;0.0137086353165904
0.00686583990835954;0.00659340659340674;0.00398500924561707;0.00423190021676231;0.0110118545985725
-0.0025709310127407;0.00988011988011989;0.00027687409150684;0.00396513146788988;0.0110680375301988
0.00102230667598169;0.00613386613386607;0.00862265027835735;0.002880467324126;0.0117984156413281
0.00390455609507895;0.00608391608391617;0.00717894965835714;0.00230197978078547;0.00741614697454918
0.00469055207430558;0.00589410589410577;0.0015821376657536;0.00379534732826969;0.00449463453003029
0.00341160851184558;0.00855144855144863;0.0107882012083577;0.00308616264147965;0.0048879150514074
0.00537716605109079;0.00469530469530466;0.00471674791602794;0.00341400482186932;0.00320242710264618
0.00362583669900673;0.00831168831168827;0.0055374818301378;0.00343696843212066;0.00241586605989053
0.00150330271667937;0.00551448551448558;0.00785135816630239;0.00262078309331068;0.00309006123939504
0.0122997436586893;0.0045554445554446;0.00252153190479498;0.00200711725341568;0.00235968312826562
0.00504646387055158;0.00326673326673327;0.00320382877315112;0.00135827311696538;0.00252823192314178
0.00238958027681874;0.00425574425574426;0.00649665279000083;0.00193407342931959;0.00292151244452032
0.00305935928508744;0.00751248751248745;0.00315438697109632;0.00230662136158064;0.00168548794876122
0.000175781916818829;0.00197802197802188;0.00562647707383646;0.00378362122941817;0.00230350019663916
-0.00317307028745006;0.00915084915084929;0.00232376469657564;0.0041950118641248;0.00353952469239849
-0.000711952103700675;0.00581418581418569;0.00287751287958943;0.0052325273187569;0.00224731726501592
-0.00190948381459138;-0.000279720279720341;-0.00503317544917881;0.00518537862962434;-0.00264059778639303
-0.00563348165954408;-0.000749250749250585;-0.00296650812328803;0.00680333597740576;-0.00151693915388507
-0.00522927106685311;0.00724275724275714;0.00607145329232961;0.00275734328618521;-0.00606775661554015
-0.00668489612460316;0.00305694305694304;0.00303572664616469;0.00353859462216724;-0.00516882970953481
-0.00674401128122804;0.00431568431568441;-0.000613078345479523;0.00439044684498271;-0.00252823192314167
-0.00162478864725091;0.00884115884115888;0.0115990467620564;0.00523032867522222;-0.00252823192314189
-0.00302583927779804;0.00694305694305686;0.00411355793095941;0.00465770418130676;0.00297769537614534
-0.000706361866063321;0.00717282717282719;0.00715917293753532;0.00616768370216417;0.00303387830777013
-0.000591215821854674;0.00574425574425574;0.00844465979095999;0.0078701666791666;0.0059553907522889
0.00179245293930219;0.00386613386613388;0.00263030386931551;0.00582420672330533;0.00679813472667101
0.00220516669039084;0.00293706293706297;0.00653620623164475;0.0065365672285341;0.00904545199168394
0.00353262323464704;0.00877122877122871;0.00812823225780923;0.00746781491232376;0.0106747570088217
0.00797870415035928;0.0059840159840161;0.00670430835863112;0.00682385665039587;0.0113489521883248
0.00949496508071995;0.00724275724275714;0.00841499470972717;0.00666677578453123;0.00977583010281469
0.011374955572604;0.00404595404595409;0.00552759346972675;0.00617452392649398;0.00393280521377559
0.00996184630684654;0.00456543456543446;0.0055374818301378;0.00596565279070155;-0.00157312208550997
0.0151304386640199;0.00383616383616381;0.00778213964342567;0.00486510955474273;-0.00584302488903921
0.0129934471705622;0.00519480519480531;0.00124593341178103;0.00445836050083193;-0.00393280521377548
0.0106298475767093;0.00759240759240754;0.00651642951082287;0.00517878269902033;-0.00140457329063381
0.00892371133349334;0.00570429570429565;0.00692185228767206;0.00131381165882061;0.00269678071801782
0.0115895478748591;0.00503496503496514;0.00546826330726113;0.00152194991343407;0.00550592729928545
0.0103969638455562;0.00834165834165834;0.00710973113548041;0.000778075517542554;0.00651722006854372
0.00886701647132465;0.00486513486513485;0.00885997092822033;0.00268918533661089;0.00803415922242878
0.00997332664161155;0.00538461538461543;0.00524083101780903;0.00462716746554809;0.00898926906005904
0.0049044804019765;0.00491508491508497;0.00689218720643925;0.00353224298528915;0.00674195179504467
0.00396182925769284;0.00811188811188801;0.00901818469479576;0.00405356579672855;0.00719141524804812
0.00931487803836378;0.00740259740259741;0.00392567908315122;0.0036697803530677;0.010562391145569
0.00361125067666485;0.00983016983016982;0.013912923098221;0.00527039284629777;0.0107309399404466
0.00624853631086381;0.00917082917082923;0.00890941273027523;0.00655537784544191;0.0124164278892077
0.00412512416860228;0.0102697302697302;0.00960159795904247;0.00550686917313659;0.0119107815045779
0.0120334041758517;0.0101598401598402;0.0139722532606867;0.0041525047557881;0.0133153547952132
0.011972704047636;0.0101998001998002;0.0107980895687687;0.00681115337664034;0.0125287937524591
0.00831831644146314;0.00296703296703305;0.0122022367471251;0.00880288012531266;0.00927018371818644
0.0130291304498871;0.0108391608391608;0.00916651010096003;0.0076708229986911;0.00758469576942522
0.0139916579946588;0.0107092907092907;0.0144370062000021;0.00875548714245428;0.00589920782066411
0.0120474975718882;0.0111288711288712;0.00983891860890518;0.00898097025162053;0.00488791505140729
0.0113516522065139;0.00833166833166821;0.011747372168221;0.0213959774106476;0.000561829316253259
0.0118104372264076;0.0142557442557443;0.0153269586369882;0.00316213799028858;0.000224731726500949
0.0150431367153229;0.00943056943056952;0.00617033689643942;-0.0035122108997514;-0.000898926906005459
0.0234133288485776;0.0104595404595403;0.00948293763411101;0.00288315455511307;0.00247204899151687
0.0201439179906545;0.00953046953046954;0.00836555290767205;0.00345993204237127;0.00747232990617408
0.0172626966612424;0.00282717282717282;0.00412344629137051;0.00553227572064841;0.00814652508567848
0.0152407869563863;0.00459540459540464;0.00252153190479476;0.00634552953474482;0.00528119557278595
0.0137554115535069;0.00300699300699303;0.00443987382452127;0.016355953548037;0.00162930501713476
0.0264823050558837;0.005944055944056;0.017176082033838;0.0079639754699779;0.00325861003427264
0.0172794031185494;0.00464535464535454;0.00361913991041152;0.0102598479076125;-0.000730378111130858
0.0151705341615588;0.00667332667332665;0.00605167657150762;0.00900368956814462;-0.000786561042754208
0.0115188881278602;0.00337662337662337;0.00582424428205564;0.00879506272607883;0.00258441485476657
0.00810734387162815;0.00469530469530477;0.00366858171246631;0.0054040215144594;0.00825889094892973
0.0129659243530713;0.00402597402597393;0.0053891564239732;0.0092826730033202;0.00623630541041631
0.0144341649279478;0.00458541458541462;0.00944338419246715;0.00790632215062514;0.00898926906005904
0.0120755558527496;0.00746253746253756;0.0151984099516458;0.00583568852843103;0.00393280521377715
0.0138644318967051;0.00750249750249754;0.00608134165274066;0.0064928386515668;-0.00258441485476812
0.0140325673965283;0.0108591408591407;0.0118561441327414;0.00458856905682836;0.000168548794876044
0.0130183997638457;0.008061938061938;0.00665486655657632;0.00721008503131726;0.00634867127366756
0.00921532468764386;0.00778221778221777;0.00954226779657663;0.0109299455982304;0.00191021967526217
0.0173768574528362;0.00914085914085927;0.0115594933204124;0.00652142101751729;0.00438226866677904
0.012285243310486;0.00461538461538458;0.00487496168260337;0.00392482300308861;0.00505646384628355
0.01462885941118;0.00480519480519481;0.0101059043400016;0.00350048480089915;0.00241586605989197
0.0135459382811185;0.0104795204795205;0.0105212154772617;0.0062192296783653;0.00943873251306249
0.0059061610287463;0.00700299700299689;0.00393556744356205;0.00567421037549631;0.0124164278892063
0.00765648370968552;0.00452547452547458;0.0121033531430152;0.00834409650774837;0.00955109837631385
0.00757252305244793;0.0078821178821179;0.00802934865369986;0.00612859670599208;0.0055621102309118
0.00955695032103387;0.00556443556443564;0.00648676442959006;0.000788091560311122;0.000730378111129304
0.00725831314386527;0.011158841158841;0.0107980895687684;0.00254871644411936;0.00376425641890099
0.00942051425302837;0.00881118881118881;0.0113320610309606;0.00355691665162206;-0.00140457329063537
0.0111496325843086;0.00421578421578428;0.00588357444452137;0.00401423450683125;-0.00573065902578795
0.0147691508154871;0.00688311688311694;0.00605167657150762;0.00330627128867111;-0.00325861003427108
0.0089146084561168;0.004145854145854;0.00288740124000042;0.000994519758843015;-0.00719141524804812
0.00609571506356998;0.00718281718281732;0.00262041550890435;-0.00152121703225649;-0.00618012247878996
0.0117577047932197;0.00197802197802188;0.00370813515411006;0.00411854792786415;-0.00634867127366756
0.00106471537529962;-0.000209790209790173;-0.0118462557723302;0.024856642334197;-0.00679813472666946
-0.00224102131799853;0.00459540459540464;-0.013220737869454;0.397963762934437;-0.0151132086072256
