# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;FYAAAC
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=4)
"FYAAAC";"FSDXP";"GDP284A";"GDP274_2";"Sfygm6"
-0.0232843137254899;-0.0873333333333319;0.00921124243949023;0.0132943950928041;0.00184842883548963
-0.00214460784313791;0.00333333333333197;0.00702395744549766;0.0082479013673189;0.0129390018484291
-0.0064338235294118;-0.00533333333333208;0.00384058491902939;0.00650056818876088;-0.0591497227356748
-0.025735294117647;0.0486666666666661;0.011747671517031;0.00708708561932569;-0.0646950092421444
-0.0137867647058824;0.05;0.00753740462718594;0.0131722039614365;0.0536044362292054
-0.00183823529411764;0.0593333333333339;0.0100122200429242;0.00718483852441987;-0.00554528650646957
-0.00612745098039152;0.044666666666666;-0.00338875139914352;0.0120847028922642;0.0166358595194086
0.014399509803921;0.064666666666666;0.00322444830100321;0.00882219968474685;0.0240295748613676
0.0318627450980394;0.092666666666668;0.0134523161602366;0.0127200967753761;-0.00369685767097927
0.0202205882352942;-0.045333333333334;0.0173545147410685;0.0244504453866737;0.121996303142329
0.00765931372548995;-0.0439999999999999;0.0116860578552285;0.0189396253619912;-0.127541589648799
0.0251225490196085;0.053333333333334;0.0238034113430751;0.0245481982917679;0.10720887245841
0.0245098039215679;0.00866666666666605;0.022037153038067;0.0203570424858566;-0.229205175600739
0.00888480392156904;0.0253333333333339;0.0314537743502326;0.0157626559464312;-0.044362292051756
-0.00919117647058837;-0.0233333333333339;0.0189051252297676;0.0136609684869073;-0.00924214417744923
0.115196078431369;0.0459999999999998;0.0152801881270473;0.0230819047153558;-0.022181146025878
0.147058823529412;-0.0186666666666658;0.0245735821156078;0.0334070553159252;-0.022181146025878
-0.0863970588235294;0.0459999999999999;0.0118914367279038;0.0291181466049192;0.0573012939001848
0.0343137254902023;-0.136666666666668;0.0246043889465091;0.0264177226016936;0.11090573012939
0.115196078431369;-0.0660000000000001;0.0300469290724064;0.0222143476826454;-0.304990757855823
0.0306372549019577;0.034;0.0234748051467946;0.0277373868204643;-0.21441774491682
0.0753676470588236;0.0126666666666679;0.00403569484807098;0.0252569068537006;0.0628465804066541
0.0860906862745128;0.077333333333332;0.00151980365779769;0.0231307811679028;0.353049907578558
-0.0278799019607812;0.048666666666668;0.00326552407553826;0.0183897652708366;0.253234750462107
0.0361519607843106;0.102;0.00548361590043245;0.0181331638949647;-0.114602587800369
-0.0459558823529412;-0.024;-0.000564791899857364;0.0164102689426799;-0.0683918669131243
-0.069546568627454;0.0219999999999999;-0.00694180589642746;-0.000891995258984202;0.513863216266174
-0.172487745098033;-0.219333333333334;-0.00563765005493877;0.00551082002468295;-0.390018484288355
-0.00306372549020228;-0.0566666666666661;0.00405623273533851;-0.000537640978018006;-0.158964879852126
-0.0251225490196048;-0.076666666666668;0.00338875139914352;0.00147851268954913;0.0018484288354898
0.0710784313725459;-0.0113333333333319;0.00533985068955956;-0.00177177140483153;0.0517560073937156
0.00612745098039535;0.00533333333333197;0.00946796603033451;0.00167401849973725;0.00554528650646946
-0.0116421568627483;0.040666666666668;0.001242542179686;-0.0040934029008175;-0.0351201478743072
0.0854779411764706;0.0486666666666661;0.00627432456023247;0.00185730519678895;0.171903881700555
-0.0205269607843107;-0.00866666666666605;-0.0099916821556566;-0.00840674983809697;-0.11645101663586
-0.0588235294117647;-0.012;-0.0104743225064439;0.00138075978445484;-0.0166358595194084
-0.00857843137254577;-0.048666666666668;-0.0104537846191762;0.000195505810188568;0.0351201478743072
-0.0575980392156894;-0.019333333333332;-0.00370708865179026;0.000305477828419276;-0.0277264325323475
-0.0551470588235295;-0.013333333333334;-0.00989926166295285;-0.020589205635455;-0.022181146025878
-0.0416666666666635;-0.0313333333333341;-0.00138630739055867;0.000977529050941284;-0.0369685767097969
-0.0922181372549052;-0.0733333333333319;-0.00470317618426597;-0.0118403206295287;-0.022181146025878
-0.052389705882353;-0.0606666666666679;-0.00335794456824223;0.002370507948533;-0.00554528650646952
-0.0159313725490193;-0.000666666666666094;-0.00344009611731244;-0.00210168745952422;0.0129390018484288
-0.0140931372549017;0.00466666666666599;0.00820488596338098;-0.000317696941555701;-0.00554528650646946
-0.0284926470588234;-0.0786666666666661;0.00421026688984505;0.0116570339324769;-0.0258780036968577
0.0735294117647058;-0.0106666666666659;0.0125383801768312;-0.0062561859260255;0.175600739371534
0.0542279411764706;-0.042;0.00341955823004492;-0.00428890871100573;-0.101663585951941
0.041973039215683;0.154666666666666;0.0161325104486501;-0.00541306711958822;0.22735674676525
-0.0603553921568593;0.00533333333333397;0.0114601410952856;0.00184508608365186;-0.134935304990758
0.0232843137254899;0.0166666666666661;0.020486542549368;0.00669607399894911;-0.0129390018484292
0.0140931372549015;0.00933333333333386;0.0124151528532258;-0.00244382262735354;-0.0129390018484286
-0.0416666666666663;-0.00666666666666782;-0.00219755393762633;0.00103862461662541;-0.070240295748614
0.0162377450980394;-0.00533333333333208;0.010063564761093;-0.0045088527474676;-0.0480591497227354
-0.0183823529411763;-0.024;0.00110904591244698;-0.011094954728186;-0.0702402957486137
-0.0477941176470588;-0.04;-0.00630513139113376;0.00739256344774519;-0.0369685767097969
-0.00704656862745123;0.00400000000000011;-0.00306014520286302;-0.000928652598394697;0.00184842883549019
0.02791875;0.028666666666666;0.00100635647610925;-0.00272486222949919;0.0462107208872456
0.0185018075980394;-0.00866666666666605;0.00350170977911513;-0.00571854494800783;0.0314232902033272
0.000893351715685664;0.0373333333333321;0.00934473870672914;-0.00285927247400364;-0.0369685767097967
-0.0100974571078428;0.052666666666668;0.0150850781980058;-0.0061095565683843;0.0240295748613678
-0.0332413602941176;-0.0820000000000001;0.00403569484807098;0.0012707877662238;0.0258780036968577
-0.00240980392156898;-0.0519999999999999;-0.00587383575851552;-0.00453329097374089;0.0609981515711645
-0.0111241115196075;-0.013333333333334;-0.00679804068555456;-0.00911545840002947;-0.033271719038817
-0.0313257352941176;-0.00333333333333402;0.0022899744303303;-0.0101785212429282;-0.0147874306839187
-0.0153062193627453;-0.036666666666666;-0.00139657633419243;0.00261489021126848;0.0314232902033272
-0.000213664215685749;0.0146666666666659;0.000708557110729924;-0.00844340717750713;0.0092421441774494
-0.0273181678921572;-0.00666666666666593;0.000451833519885869;-0.0116203765930668;-0.0277264325323477
0.00385965073529421;-0.00133333333333407;-0.0021256713321901;-0.00519312308312669;0.0609981515711647
-0.0265090686274513;-0.033333333333332;0.000400488801716947;-0.016043695548577;-0.0277264325323474
-0.0300758884803916;-0.00333333333333402;0.00258777379570962;-0.00343357079143203;-0.00739371534195976
-0.0471222732843143;-0.00666666666666593;-0.00154034154506522;-0.00624396681288863;0.00184842883549025
-0.00454522058823531;-0.00933333333333397;-0.00126308006695353;-0.000806461467026787;0.0147874306839182
0.0292420343137261;0.000666666666665983;0.00492909294420885;-0.00102640550348854;0.0369685767097969
0.0721389705882353;0.030666666666668;0.00385085386266315;0.000891995258984202;0.120147874306839
0.0210496323529411;-0.012;0.0064899723765417;-0.00260267109813161;-0.00739371534195976
0.0363167892156857;0.00933333333333208;0.00666454441831565;-0.0221410330038248;0.044362292051756
-0.0266848651960782;-0.0100000000000001;0.0112958379971452;-0.00837009249868648;-0.10351201478743
-0.0570557904411764;-0.040666666666666;0.00816381018884593;-0.0151883576290033;-0.157116451016636
-0.0209746323529412;-0.0279999999999999;-0.00260831168297726;-0.0169723481469716;-0.0166358595194085
-0.0408831801470588;-0.0220000000000001;-0.00507285815508152;-0.0213223524236611;-0.00739371534195932
0.00555520833333367;-0.022;-0.00207432661402129;-0.0157015603807475;-0.0147874306839187
0.051929901960784;-0.00599999999999995;-0.00370708865179037;-0.0262955314703257;0.0942698706099814
-0.00216829044117645;0.00266666666666593;-0.00756821145808728;-0.014687373990396;0.00184842883549025
-0.0326107536764706;-0.038;-0.0101867920846983;-0.0231430002810394;-0.0166358595194087
0.0178530637254899;-0.025333333333332;-0.00257750485207575;-0.0227153313212528;-0.00924214417744923
0.013454473039216;-0.01;-0.000842053377969054;-0.0244626644998106;0.0776340110905731
-0.0371360294117647;-0.042666666666668;-0.00276234583748358;-0.0220066227593201;-0.0739371534195933
-0.0268177696078428;-0.00533333333333198;-0.00434376315708407;-0.0175710846906733;-0.00554528650646952
-0.0192757659313732;-0.015333333333334;-0.0101867920846983;-0.0200637837705738;-0.0462107208872459
-0.00252196691176473;-0.021333333333334;-0.00557603639313631;-0.0141130756729677;0.0757855822550832
-0.013652420343137;0.00866666666666799;-0.00784547293619908;-0.0318185706081452;-0.0462107208872458
-0.0145856311274512;-0.00466666666666798;-0.00303960731559527;-0.0256723567003507;-0.00554528650646952
0.00782009803921602;-0.032666666666666;-0.00214620921945763;-0.0180354109898703;-0.0166358595194085
0.0473874999999999;-0.011333333333334;0.00194083034678216;-0.0179620963110497;0.0683918669131238
0.0361243566176472;-0.000666666666666014;0.00205378872675366;-0.0195750192451032;-0.00184842883548958
0.0145658394607839;-0.00333333333333399;0.00474425195880102;-0.0198316206209752;0.0203327171903878
0.0208718137254908;-0.00666666666666602;0.00671588913648447;-0.00956756558608979;0.00369685767097983
0.00492233455882357;-0.00933333333333399;0.00542200223862976;-0.0101785212429282;0.0425138632162664
-0.0148268075980396;-0.00933333333333199;0.00240293281030179;-0.0132210804139836;-0.136783733826248
-0.0184306372549016;0.014;0.00106797013791193;-0.0168379379024671;-0.0499075785582255
-0.0301530024509807;0.014;0.00018484098540783;-0.0221165947775511;-0.0443622920517561
0.0134058823529411;0.00733333333333204;-0.00336821351187611;-0.0216033920258067;0.0831792975970426
-0.0104015012254898;0.02;-0.00518581653505301;-0.0169601290338346;-0.0147874306839187
-0.0172049019607849;0.00466666666666802;-0.00912909089042002;-0.0160314764354405;0.0369685767097967
-0.0276070465686269;-0.000666666666668016;-0.00270073217568112;-0.0208946834638741;0.0609981515711645
0.00848523284313699;0.02;0.00706503322003271;-0.0103251506005694;0.00739371534195915
-0.0333765318627454;0.053333333333334;0.00743471519084826;-0.0146140593115751;-0.0850277264325321
-0.00645575980392091;0.00533333333333399;0.00142738316509383;-0.0151272620633194;0.0184842883548983
-0.0254854166666674;0.021333333333332;0.0103613641264723;-0.0152738914209607;-0.00554528650646952
-0.0638015012254899;-0.029333333333332;0.00279315266838498;-0.0205281100697712;-0.00369685767097966
0.0355359068627455;-0.00133333333333399;0.00237212597940051;-0.0225809210767482;0.033271719038817
-0.00374944852941175;-0.01;0.0077838592743964;-0.00865113210083213;0.011090573012939
-0.0184873468137262;-0.009333333333334;0.014232755876403;-0.00552303913781935;-0.011090573012939
0.043536642156863;0.012;0.0125075733459299;-0.00772247950243776;0.105360443622921
-0.0261374693627454;0.018;0.00501124449327894;-0.0121946749104949;0.00369685767097927
-0.0146152573529412;-0.00866666666666599;0.0111828796171738;-0.00588961253192241;-0.0203327171903879
-0.0151425551470588;0.00466666666666604;0.0122713876423534;-0.00955534647295311;0.0166358595194086
-0.0159089460784311;0.015333333333334;0.00957065546667213;-0.0062195285866152;-0.0184842883548988
-0.00494947916666631;-0.00466666666666601;0.00698288167096239;-0.016679089431689;0
0.0260891850490193;0.007333333333332;0.00896478779227994;-0.0100807683378341;0.0314232902033273
0.00116691176470587;-0.00333333333333199;0.00813300335794453;-0.00983638607509858;-0.105360443622921
0.0464834865196075;0.011333333333332;0.0162660067158892;-0.0100685492246972;0.0240295748613676
-0.0196933210784311;0.00133333333333399;0.0133907024984339;-0.0111316120675961;-0.0369685767097965
-0.0269176164215689;-0.020666666666666;-0.00228997443033041;-0.0102151785823385;-0.0295748613678373
-0.00217735906862682;0.00666666666666602;0.0104845914500776;-0.0094453744547222;-0.0351201478743069
0.0197324448529412;-0.004;0.0153109949579486;-0.00874888500592619;0.0628465804066544
0.0159670955882353;0.009333333333334;0.0103408262392048;-0.0137831596182749;0.0295748613678376
-0.020483302696079;0.00800000000000001;0.0182376438935726;-0.01198694998717;0.0332717190388169
-0.00675894607843106;0.044;0.0267300602786992;-0.0040323073351336;-0.0720887245841036
0.0132221507352941;-0.00466666666666804;0.0324806687136094;-0.0116570339324771;0.0887245841035122
0.00490196078431343;0.037333333333334;0.0208664934638173;-0.00543750534586209;0.066543438077634
0.0159313725490202;0.138;-0.0820591285774432;-0.00909102017375578;0.0591497227356743
