# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;MOCMQ
# prediction_type;rolling
# method; Part-GFS_te(n_components=15)
"MOCMQ";"CES003";"FSDXP";"FSPCOM";"HHSNTN";"PMNV";"EXRUS";"GDP264";"PMCP";"LBPUR7";"GDP274A";"GDP274_2";"CES151";"CES155";"EXRCAN";"HSFR"
0.024284051293489;0.0309836558708516;-0.0159999999999999;0.00238939230097551;-0.00910125142207152;0.105116279069768;0.00111834078893347;0.00133945356560973;0.0328109696376111;0.0059864862696006;-0.00100307000212776;-0.00260267109813164;0.181818181818191;0.0744680851063852;0.00656548920390079;0.016817838246406
0.00384365079607545;0.0221096961796854;0.0186666666666679;-0.00028681959856819;0.0711035267349263;0.0716279069767454;0.00447336315574953;0.00173893971675648;0.0239960822722817;0.0130001444460494;-0.000151980303352655;-0.00200393455443004;-0.0909090909091148;0.0106382978723393;0.0177836872924751;-0.0156840513983334
-0.0132511236109535;0.0272235034593405;0.085333333333332;-0.00529922338967567;-0.0847554038680322;-0.231627906976745;0.0103192354615746;0.00128462213309939;-0.0553379040156714;0.00296916879323331;0.00179336757956172;-0.00239494617480662;0.142857142857155;0;0.0396514190503663;0.0621693121693085
0.0133030648379278;0.00536448410709429;0.0466666666666679;-0.00304861476542665;-0.0437997724687129;-0.173953488372095;0.00132167547784157;0.000759806993357559;-0.0617042115572968;0.00436548060410558;0.00153500106386211;-0.00249269907990085;0;-0.0106382978723393;0.00713415362314218;-0.0226757369614513
0.00666069851784207;-0.00120324877168355;-0.0159999999999998;0.00123980084542392;0.0728100113765626;0.151627906976746;-0.00259251728344856;0.000751973931570372;-0.0313418217433883;0.00752724412987318;-0.00275084349068368;-0.000989748164078125;-0.0909090909090761;0;-0.00248144473848422;0.0808767951625113
0.0174308646992138;-0.00310839266018763;-0.05;0.00411724907622112;0.00967007963595057;-0.0493023255813964;0.000711671411132819;-0.00143345030705602;0.0460333006856018;0.00702970773749319;1.51980303353411e-05;-0.000794242353890112;0.0519480519480371;0;0.00206787061539843;-0.0916477702192006
0.0145496542853046;0.019803469367297;-0.0280000000000001;0.00285894374056705;-0.0705346985210457;0.142325581395349;0.00310085400570337;0.00142561724526883;0.16209598432909;0.00364325035710279;0.00217331833794341;-0.00100196727721494;0.0779220779220778;0;-0.00020678706153518;0.129251700680272
-0.00336701365443255;0.0115311340619725;-0.00333333333333402;0.000899780837443855;0.0273037542662113;-0.0725581395348839;0.00208418056119364;0.00157444541922546;-0.0107737512242909;0.00449387709246155;0.0021277242469375;0.000562079204291438;0;0.0425531914893606;0.00516967653850328;0.0185185185185204
0.0157931883663873;0.00616664995487823;-0.00466666666666599;0.0016006384049129;0.0102389078498293;-0.146046511627906;-0.00142334282228029;-0.000211492668254161;0.141527913809991;0.00966183574879233;0.00232529864129618;0.00268820489008906;-0.012987012987001;0.0106382978723394;-0.00387725740388142;-0.0234315948601644
0.0100582658352002;0.00486313045221592;-0.012;0.00296534455939079;0.0278725824800905;0.126511627906976;0.000711671411147696;-5.48314325103366e-05;-0.131243878550442;-0.00531240470573136;0.00153500106386211;-0.000525421864881109;-0.0649350649350768;-0.0106382978723394;0.0030501091577253;0.00907029478458043
0.0144702147616962;0.0171462949964907;-0.00533333333333402;0.00191058861626889;-0.0216154721274182;0.0837209302325582;0.000508336722239822;0.00141778418348163;0.0190989226248777;0.0103680164347505;-0.000911881820116148;-0.0016007038209167;0.142857142857155;0.0531914893617033;0.000982238542311359;-0.0897581254724149
0.0140577403121976;0.0294795949062472;-0.00466666666666599;0.00178799636849381;0.0255972696245733;0.103255813953488;-0.000406669377800983;0.0017311066549693;0.0137120470127334;0.0121334681496461;-0.000759901516763384;-0.0033969134520217;0;0.0531914893617;-0.0034636832807956;0.0228647014361337
0.00230069081831874;0.0183996791336559;-0.002;0.00129994043867205;0.0329920364050119;0.107906976744187;-0.00345668971125468;0.00180160421105402;0.0954946131243879;0.00316176352576761;-0.00151980303352688;-0.00274930045577285;0.0649350649350381;-0.0106382978723392;-0.00630700537698572;-0.0173847316704478
0.0273669158827109;0.0411611350646801;0.000666666666666038;0.00126061839693291;0.0307167235494878;0.0260465116279059;-0.000457503050020347;-0.00245958140117809;-0.0337904015670911;0.000995072784759299;0.000577525152740154;-0.00206503012011386;0.0909090909091148;0.106382978723403;0.00351538004619101;-0.0523431594860148
0.00687151879202977;0.0301814900230677;-0.00200000000000006;0.000599082871202944;0.0136518771331057;-0.0381395348837218;0.00462586417242283;0.00775473116931947;0.0582761998041126;0.000320991220890049;-0.00288762576370099;-0.00233385060912281;-0.025974025974038;-0.0319148936170213;0.00527307006927896;0.0353363567649264
0.00576547619411355;0.0432166850496293;0.012666666666666;-0.000349272253095143;0.015358361774744;-0.107906976744184;0.000915006100040694;0.00030548940970046;-0.0161606268364347;0.00842601954836544;-0.00395148788716979;-0.00461882476569853;-0.0259740259740407;0.0212765957446819;-0.00129241913463771;0.00736961451247165
0.0191907556837454;0.0462248069788382;-0.013333333333332;0.00335162579294632;0.0273037542662113;-0.22418604651163;-0.00355835705570851;0.00360320842210804;-0.0117531831537708;0.0108174041439965;-0.00434663667588683;-0.00615843302093139;0.038961038961039;0.0851063829787246;-0.00641039890774556;0.0236205593348469
0.0258331220038311;0.0489822520806233;0.0253333333333319;-8.7896328593514e-05;-0.0989761092150165;0.0753488372093022;0.00137250915006082;0.00198176463215942;0.177766895200783;0.00929269584476877;-0.00110945621447461;-0.00120969220053996;0.155844155844153;0.0531914893617;0.00067205795000122;-0.0804988662131519
0.00038497615286609;0.0523914569337165;0.0333333333333341;-0.00241714903632081;-0.0773606370876054;0.0874418604651184;0.00183001220008139;0.00197393157037222;0.0303623898139085;0.00775193798449597;0.0025076750053193;0.00272486222949936;-0.0649350649350381;0.0319148936170213;0.00155090296155244;-0.0625472411186734
-0.00823115679223199;0.0352451619372411;0.060666666666666;-0.00465850541545477;-0.0784982935153579;0.0893023255813953;-0.0012708418056222;0.00456667502193258;-0.0773751224289917;0.00650007222302471;0.00276604152101891;0.00455772920001454;-0.0649350649350768;-0.0425531914893607;-0.00201617385001815;-0.105820105820102
-0.00172628195531196;0.00977639626992888;0.0193333333333339;-0.00112183472020627;-0.00455062571103426;-0.0204651162790715;0.00284668564457602;0.000979132723398918;-0.113124387855044;0.00630747749049065;0.00281163561202461;0.00541306711958861;-0.0389610389610362;-0.0531914893617033;0.00940881130009091;-0.0863567649281955
-0.0148490801819776;-0.00120324877168354;-0.0566666666666659;0.00503784746517396;0.0767918088737198;-0.264186046511626;-0.000813338755586646;0.00130812131846096;-0.103330068560234;0.0122297655159131;-0.00188455576157323;0.00322584586810684;-0.142857142857155;-0.106382978723403;-0.00139581266539754;0.0854119425547999
0.00694179221675967;-0.0291286473478446;-0.036;0.00318045925831688;-0.0136518771331058;-0.189767441860465;-0.00122000813338752;-0.00068147637548565;-0.0876591576885411;0.0124544593705364;0.00348034894677648;0.000684270335659015;-0.116883116883114;-0.0638297872340425;0.00155090296155277;0.075018896447466
0.0135261065772873;0.00260703900530934;-0.019333333333334;0.00192678004522037;0.0034129692832765;0.0734883720930225;-0.000559170394474395;0.00117495926807871;0.175318315377082;0.004798818752307;0.0081613422900392;0.0049609599335281;0.0779220779220751;0.0531914893617031;-0.0082714824616088;0.103741496598639
0.0130005835749616;0.018951168154016;0.000666666666666094;7.17048996420368e-05;-0.0494880546075084;0.182325581395348;0.0174867832452268;0.00470767013410201;0.173849167482859;0.00404448938321531;0.00749262895528743;0.00557191559036629;0.025974025974038;-0.0106382978723425;-0.000155090296155236;0.0273998488284239
0.0114942879927159;0.017096159631009;0.0273333333333339;-0.00202161555765015;0.0250284414106927;0.120930232558142;0.0236884912566034;0.0054596440656724;-0.0572967678746328;0.0221162951193285;0.00452901303990995;0.0117059103850244;-0.0389610389610362;0.0212765957446819;0.0144750943078192;0.00547996976568038
0.0054079983378808;0.028727564423945;-0.037333333333334;0.00443876459397096;-0.0523321956769041;0.0437209302325563;-0.00172834485562734;0.00151178092492794;-0.0945151811949063;0.00861861428089952;0.00445302288823378;0.0086511321008321;0.0519480519480372;0.0212765957446819;-0.0112181980885588;0.000188964474682418
0.000125270017996337;0.0171964303619724;-0.00599999999999995;0.00131381880634478;-0.00853242320819103;-0.106976744186046;-0.00320252135014221;0.00602362451435017;0.0132223310479921;0.00388399377277038;0.00601842001276625;0.00678160779090645;0.0259740259740379;0.0319148936170213;-0.00806469540007365;0.0370370370370352
0.0336579150791494;0.0240148400681894;-0.020666666666666;0.00367545437197469;0.0375426621160407;-0.170232558139535;-0.00223668157788237;-0.00090080210552701;0.0161606268364349;0.00932479496685751;0.0067175294081887;0.00775913684184809;-0.0259740259740379;0.0531914893617;-0.000258483826930556;0.0347694633408901
-0.00433250940289021;0.0332898826832401;0.036;-0.00296997068194829;0.0762229806598392;0.0372093023255805;0.00183001220008139;-0.00993232234615868;0.0930460333006851;0.00102717190684842;0.00370831940180552;0.00664719754640203;0;-0.0319148936170212;0.00263653503463945;0.0544217687074829
-0.00123742334849802;0.0242153815301316;-0.00133333333333407;0.000513499603888259;-0.0881683731513068;0.0893023255813953;0.00213501423342832;0.0188385135981953;0.0142017629774736;0.000369139904023597;0.00559287516337886;0.00846784540378057;0.0519480519480758;0;0.00454931535388264;-0.0755857898715023
0.00967634504862641;0.0197533340018152;0.0486666666666681;-0.0050008384847133;-0.0858930602957914;0.0176744186046532;0.00777755185034557;-0.00148828173956635;0.0465230166503418;0.00524820646155322;0.00361713121979391;0.00652500641503445;-0.0779220779220751;-0.0212765957446788;0.00217126414617341;-0.0759637188208616
-0.0123956210490291;-0.019502657174376;0.00800000000000001;-0.000129531431611471;-0.109215017064846;0.108837209302326;-0.0133184221228091;-0.00124545682416344;0.00391772771792398;0.00524820646155327;0.00460500319158644;0.00586517430564881;-0.025974025974038;-0.0319148936170213;-0.00471009229423519;-0.0559334845049149
-0.0420143418893777;-0.0245161937230525;0.0453333333333321;-0.00386743845811333;-0.0716723549488049;-0.103255813953488;-0.00366002440016278;-0.000360320842210798;-0.129285014691479;0.0032099122089011;0.00142861485151516;0.00376348684612476;-0.0909090909090788;-0.0851063829787245;-0.00480262950426433;-0.0430839002267574
-0.00149407411707558;-0.0542464654567388;0.0819999999999999;-0.00659685076706897;-0.0602957906712165;-0.187906976744188;-0.00696421309475903;0.00219325730041358;0.021057786483839;0.00345065562456875;0.00273564546034843;0.00475323501020292;-0.129870129870154;-0.0744680851063821;-0.0177764497453157;0.0434618291761167
-0.000146657582044185;-0.0421638423744063;0.00133333333333407;-0.000319202456471084;0.0426621160409554;0.0595348837209321;-0.0159109394062578;-0.000250657977190122;-0.0763956904995103;0.00863466384194383;0.00572965743639617;0.00182064785737851;-0.0649350649350381;-0.0319148936170214;-0.0593142837645792;0.0965608465608447
-0.0225119388437883;-0.0898927103178642;-0.078;0.00519976175468827;-0.0409556313993173;0;-0.00284668564457602;0.00177027196390524;-0.0548481880509301;-0.00470252138603994;0.0137086233624123;0.00608511834211078;-0.0779220779220751;-0.0851063829787245;-0.00543798275086768;0.126606198034773
0.0485222720925901;0.00521407801063384;-0.0880000000000001;0.00728614302814417;0.0529010238907849;0.0948837209302328;-0.00757421716145279;-0.00137078581275848;-0.018119490695396;0.015118686503924;0.0117936715401684;0.00489986436784418;0.103896103896077;0.0638297872340426;-0.0174300814172254;0.0678382464096713
-0.0136391551301128;0.00832247067080621;-0.031333333333334;0.00328454701586206;0.0130830489192268;0.213953488372091;-0.00427002846685653;0.00857720265697456;0.116552399608227;0.00834577174314277;0.00591203380041939;0.00577964051369145;0.025974025974038;0.0212765957446819;0.00623256203481563;0.109977324263039
0.0125575554625366;0.000952571944259684;0.018;-0.00202624168020792;0.0312855517633667;-0.182325581395348;-0.020892639284262;0.00270240631658102;-0.113614103819784;0.00571364373184408;-0.00223411045928446;0.00507093195175906;-0.0389610389610389;0;0.00522240723921204;0.0417611489040079
0.0187660597690751;0.0122831645442594;0.011333333333334;-0.00148035921841664;0.0147895335608651;-0.210232558139534;-0.040209434729555;-0.00848320591552826;-0.13026444662096;0.000577784197602182;-0.0046809933432627;0.00118525397426644;0.0909090909090761;0.0212765957446788;-0.0206128444749392;0.0610355253212416
0.0322891109800701;0.0394565326381335;-0.055333333333334;0.00624295239141625;0.16268486916951;0.225116279069766;-0.0643554290361985;0.0170369093871413;0.277179236043095;0.0210891232124801;0.0069758959238882;0.00361685748848356;0.0389610389610389;0.0638297872340427;0.000631165808591613;0.115835222978078
0.0134405563210943;0.0394565326381182;-0.010666666666666;0.00190596249371159;-0.072241183162684;0.0316279069767459;-0.0133692557950391;-0.00474683544303799;-0.0602350636630753;0.00881120901343357;0.00451381500957483;0.00292036803968759;0.0259740259740379;0.0957446808510639;-0.0232625621847518;-0.0933484504913096
0.0241190615136893;0.0208061766770231;-0.00333333333333391;0.000726301241535193;0.0978384527872572;0.0372093023255805;0.00320252135014226;0.00267107406943226;-0.0318315377081297;0.00805687964434165;0.00398188394784037;0.00438666161610002;0.0259740259740379;0.0106382978723426;-0.00763623260856133;0.0738851095993992
0.0490691826589637;0.0528928105885949;-0.0186666666666661;0.00335393885422555;-0.0563139931740613;0.278139534883722;0.00996339975599803;0.00592179471111669;0.0783545543584715;0.0137384242540965;-0.00300921000638318;0.00503427461234851;-0.012987012987037;0.0638297872340427;0.0090392311243467;0.0296674225245634
0.0518251230548774;0.0653765165948117;0.00466666666666599;0.000668474709566012;-0.21103526734926;-0.0223255813953488;-0.0537820252135007;0.00634478004762501;0.177277179236044;0.0144606545010996;0.00372351743214076;0.00437444250296321;0.025974025974038;0.0531914893616999;0.0127824388155868;-0.0258881330309921
-0.024476539369923;0.0404091045823627;0.0433333333333341;-0.00526452747049425;-0.114903299203639;-0.0520930232558149;-0.0631354209028064;-0.00414368968542424;0.0220372184133203;-0.00715810422584939;0.00604881607343692;0.00580407873996497;0.038961038961039;0.0106382978723426;0.00432893204305043;-0.135676492819348
-0.017253653454244;0.0223603730071245;0.024;-0.00161914289514292;-0.0608646188850969;0.069767441860465;-0.0383794225294843;-0.00385386639929815;-0.0852105778648385;-0.000481486831335198;0.00390589379616399;0.00646391084935066;-0.025974025974038;-0.0319148936170213;0.00608450249876318;-0.0697278911564626
0.0107640554487871;0.0255690363982757;0.052;-0.0019869196384683;0.012514220705348;0.0530232558139537;0.0388877592517285;0.00103396415590926;0.180705190989226;-0.00465437270290664;0.00250767500531929;0.00597514632387969;0.012987012987037;-0.0212765957446819;-0.00627707294982319;-0.211829176114892
-0.00327229729936174;-0.00125338413716525;0.0659999999999999;-0.0045451654127949;-0.199658703071671;-0.132093023255813;0.0576453843025623;-0.00466067176337887;-0.00881488736532821;-0.00778403710658515;0.00781178759232809;0.0159703808697565;-0.0649350649350769;-0.0744680851063821;-0.0307558015402534;-0.0319349962207087
0.00357477856232796;-0.0109295096761308;0.052;-0.00348809640839412;0.147326507394766;-0.0204651162790717;-0.0559678731191545;0.00701059029953628;-0.0416258570029379;-0.000529635514468718;0.0200614000425545;0.0264299417148303;-0.155844155844153;-0.0851063829787245;-0.022691261230476;-0.040060468631899
-0.0333218247869642;-0.0383034192319317;0.192666666666666;-0.0103972104480978;-0.0682593856655287;-0.103255813953488;0.037972753151688;-0.00242824915402932;-0.0827619980411369;0.000674081563869278;0.0326757652208274;0.0377081831400679;0.0519480519480371;0.0319148936170212;0.0239662068584036;-0.177248677248674
-0.0770227288698506;-0.0971623383134472;0.078;-0.00433005071386853;-0.0995449374288954;-0.287441860465117;-0.00310085400569293;-0.00137078581275848;-0.225759059745347;-0.00664451827242529;0.0270068999057722;0.036046383753467;-0.142857142857113;-0.148936170212767;0.00829205777423708;-0.101473922902494
-0.068305768837097;-0.172164845081712;-0.122666666666666;0.0065205197448693;0.00967007963594874;-0.349767441860464;-0.0451911346075652;-0.0135511968918411;-0.332027424094025;0.00884330813552253;0.0144533268488404;0.024022776426887;-0.246753246753271;-0.138297872340425;0.0191547372072476;-0.026832955404386
0.0152829421955248;-0.0770079213877477;-0.110666666666666;0.0071196026160723;0.262229806598407;-0.106976744186046;0.00838755591703944;-0.00975216192505328;-0.0568070519098928;0.0108495032660857;0.0179184777652815;0.018683023986119;0.0519480519480787;0;0.0363560087408838;0.0536659108087681
0.0501905020883431;0.0108793743106337;0.022;-0.00100618165626752;0.04778156996587;0.00279069767441865;0.0634912566083787;0.00930567740318336;0.310479921645445;-0.00272842537756596;0.010471442901;0.0114004325566051;0.20779220779219;0.106382978723403;0.0137544413983616;0.101473922902494
0.0104676849184064;0.0494836057354863;-0.0226666666666681;0.00103393839161284;0.0130830489192268;0.316279069767441;0.0189101260675074;0.00647010903622007;0.0739471106758089;-0.000128396488355997;0.0152284263959391;0.0164958027346375;0.116883116883117;0.0212765957446819;-0.0205473963699617;0.051965230536661
0.038525113583242;0.0623683946656028;-0.0873333333333319;0.00722600343489604;0.144482366325368;0.17953488372093;0.00411752745018296;0.0079975560847224;0.0352595494613125;0.0143001588906542;0.0127359494209549;0.0132943950928041;0.116883116883114;0.0851063829787246;-0.0346274756934687;0.056878306878305
0.0148979660426587;0.0174471071894116;0.00333333333333197;0.00145260248307126;0.0108077360637098;0.143255813953491;0.0214009760065062;0.00588262940218073;0.0798237022526929;0.01638660182644;0.011079364114411;0.0082479013673189;-0.0779220779220751;-0.0319148936170213;-0.0250630571295785;0.00434618291761335
0.00478775898048595;0.0074200340920435;-0.00533333333333208;0.00186895351325072;0.0767918088737197;-0.0297674418604663;-0.00686254575030509;0.00578079959894724;-0.028893241919687;0.00828157349896491;0.0117024833581567;0.00650056818876088;0.0519480519480371;0.0531914893617002;-0.00244112126148373;0.0608465608465589
0.0174278093329217;0.0168956181690516;0.0486666666666661;-0.00120279186496326;0.0136518771331057;-0.0669767441860465;0.00818422122814216;0.00487999749342023;-0.0759059745347689;0.00929269584476855;0.0165962491261132;0.00708708561932569;-0.0519480519480371;0.0106382978723425;0.0227133874460614;0.0761526832955386
0.0504013223625317;0.0483806276947815;0.05;-0.00055513470690622;-0.0227531285551773;0.119069767441861;0.00289751931679544;0.00721424990600325;0.115083251714005;-0.0012358162004269;0.00922520441350799;0.0131722039614365;-0.0389610389610389;0.0425531914893606;0.0582674242655311;0.0867346938775511
0.0108526610712725;0.065276245863833;0.0593333333333339;-0.00190596249371138;-0.015358361774744;0.0204651162790689;-0.00726921512810147;0.0014647825542048;-0.0475024485798232;0.00332225913621276;0.00553208304203784;0.00718483852441987;0.168831168831154;0.0425531914893608;0.0353848850031352;0.0421390778533672
0.0111551423342388;0.0351950265717441;0.044666666666666;-0.000680040015960125;-0.0398179749715578;-0.124651162790699;-0.00777755185034557;-0.00224808873292395;-0.105778648383937;0.00821737525478677;0.0107146113863643;0.0120847028922642;-0.0649350649350381;0;0.0267603136339258;0.0512093726379422
0.0129914174760838;0.0274240449212827;0.064666666666666;-0.0028496914954519;-0.0784982935153579;-0.0186046511627889;-0.0329910532736881;0.00224025567113675;-0.0543584720861898;0.00497536392379649;0.0141341682117996;0.00882219968474685;0.0389610389610361;0.0106382978723426;0.0495761640689906;0.0376039304610714
-0.0126919915794109;0.0228115912965058;0.092666666666668;-0.00318971150343203;-0.0403868031854384;0.0669767441860465;-0.0460044733631566;0.0107939591427497;0.118021547502448;0.0188421846662495;0.0159579318520319;0.0127200967753761;-0.246753246753268;0.0212765957446788;0.0178777754054808;-0.139455782312925
0.0564631690870233;0.0928506968815762;-0.045333333333334;0.00456366990302494;-0.0580204778156992;0.084651162790697;-0.0131150874339163;0.000548314325103397;0.122428991185112;-0.00669266695555881;0.0165506550351077;0.0244504453866737;0.27272727272727;0;0.0217472782945393;0.161375661375663
-0.0135413834087469;0.039606938734594;-0.0439999999999999;0.00397615233821602;-0.0193401592718994;0.0604651162790708;-0.0657787718584787;0.00225592179471111;0.060724779627817;0.00165310478758424;0.0177664974619289;0.0189396253619912;0.025974025974038;0.0106382978723426;0.025457038178573;-0.0536659108087698
0.0172505980879518;0.0434172265115714;0.053333333333334;-0.00313882415529919;-0.116609783845277;-0.00837209302325603;-0.0196217974786505;0.00242824915402931;0.000979431929479802;0.00576179241497737;0.0192407064044499;0.0245481982917679;0.0129870129869982;0.0319148936170214;0.0539429898410739;0.0115268329554081
-0.00365727345222777;0.0269728266319167;0.00866666666666605;0.00153818575038601;-0.0796359499431173;-0.0827906976744195;0.015148434322895;-0.000524815139741813;0.0225269343780617;0.00672476607764771;0.0186023891303688;0.0203570424858566;-0.0519480519480372;-0.0319148936170214;0.0122841853908094;-0.212018140589569
-0.0113476304106718;0.0334904241451821;0.0253333333333339;0.00126755758076945;-0.0836177474402726;0.00186046511627991;0.0217059780398548;0.000979132723398918;0.009304603330068;-0.00757539281300651;0.0202893704975836;0.0157626559464312;-0.168831168831154;-0.138297872340428;-0.0439851588925934;0.102040816326531
-0.0330223988902913;0.00601624385841781;-0.0233333333333339;0.00350197477606629;-0.0711035267349263;-0.00465116279069855;-0.0235359902399362;-0.00271023937836821;0.00881488736532832;-0.00641982441780226;0.0129943159366545;0.0136609684869073;0.0909090909090761;0.0425531914893639;0.0131687170465432;-0.0315570672713549
-0.0253900938914061;-0.0177980547478142;0.0459999999999998;-0.000638404912942162;0.0335608646188854;-0.22046511627907;0.0247559983733237;0.00378336884321344;-0.0220372184133203;8.02478052224775e-05;0.0202437764065779;0.0230819047153558;0.012987012987001;-0.0425531914893639;0.0129981177207723;-0.126039304610731
-0.00718927688645932;-0.015742504762865;-0.0186666666666658;0.00346727885688534;0.00170648464163824;0.00186046511627996;0.00127084180561154;0.000187993482892612;-0.0377081292850152;-0.00330620957516797;0.0338460135566429;0.0334070553159252;-0.0779220779220779;-0.0425531914893608;-0.0168262631975482;-0.182350718065006
-0.10009074437889;-0.0968615261205265;0.0459999999999999;-0.00131613186762373;-0.0602957906712165;-0.168372093023258;-0.00366002440016261;-0.0130107156285249;-0.194906953966698;0.00235928547354219;0.0274476427854952;0.0291181466049192;-0.155844155844153;-0.138297872340425;0.00997333997809607;-0.106575963718821
0.0364199662076494;-0.061165145893904;-0.136666666666668;0.0103231924871772;0.213310580204777;-0.0325581395348819;-0.0360410736071571;-0.0119219200401053;-0.0852105778648384;0.00322596176994572;0.0224778868658622;0.0264177226016936;-0.0129870129869982;0.0319148936170214;-0.018334257843826;0.189342403628118
0.0622469774788951;0.0415120826230827;-0.0660000000000001;0.00682584383366799;0.139931740614334;0.233488372093022;0.0309068727124839;0.00827171324727408;0.157688540646425;0.00402843982217072;0.0222195203501625;0.0222143476826454;0.20779220779219;0.0851063829787214;0.0393034998193302;0.0640589569160998
-0.0252862114374586;0.00782111701594324;0.034;-0.00110795635253388;-0.0841865756541531;-0.0567441860465108;0.0495628304188697;0.00688526131094123;-0.0328109696376098;-0.001877798642207;0.0169002097328188;0.0277373868204643;0;0;0.0146555160190077;-0.0786092214663662
0.0229366347584578;0.00581570239646023;0.0126666666666679;0.000897467776164812;0.122298065984073;0.103255813953489;0.0927714518096802;0.000297656347913261;-0.0617042115572966;-0.000834577174314399;0.0254415027812394;0.0252569068537006;0;-0.0212765957446788;0.00801299863469374;-0.10468631897203
-0.0311066842248377;0.00907450115312369;0.077333333333332;-0.00495226419785879;-0.0381114903299197;-0.0827906976744195;0.0799105327368899;-0.00191910013786188;-0.0435847208619008;0.0030975652815895;0.0200158059515488;0.0231307811679028;-0.0519480519480371;-0.0106382978723425;0.0199549514386484;-0.123393801965232
-0.0560415285386489;-0.059560814198336;0.048666666666668;-0.00243334046527251;-0.175767918088736;-0.0483720930232551;-0.0546970313135475;0.00478600075197393;-0.135651322233104;-0.00431733192097178;0.0175385270068998;0.0183897652708366;-0.0779220779220779;-0.117021276595743;-0.0307595754041369;-0.051398337112623
-0.00342201024769906;-0.0824726762258208;0.102;-0.00552590339499546;0.00455062571103415;-0.248372093023256;0.0551037006913331;-0.0048956636169946;-0.201273261508325;0.0185853916895373;0.011824067600839;0.0181331638949647;-0.298701298701308;-0.0425531914893639;0.0268306212348601;0.00377928949357538
0.00718622152016685;-0.0708914067983512;-0.024;-6.01395932484095e-05;0.0483503981797506;-0.111627906976744;0.0570862139081033;-0.002741571625517;-0.0626836434867781;-0.00325806089203468;0.0113073345694398;0.0164102689426799;0.168831168831193;-0.0212765957446787;0.0554706292582028;0.0385487528344671
