# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;FSDXP
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=4)
"FSDXP";"FYGT1";"GDP275_1";"GDP284A";"FYFF"
-0.078;-0.0841670291431057;0.0016276517922458;0.00139657633419253;-0.0658047086067151
-0.0880000000000001;-0.104175728577643;0.000182882223847838;0.0111212659553711;-0.0989965264376689
-0.031333333333334;0.0615484993475422;0.00386795903438188;0.000965280701574242;0.0409108452335002
0.018;0.0493692909960855;0.00232260424286758;-0.001817603023177;0.0526823620223852
0.011333333333334;-0.0667681600695952;0.0017465252377469;0.00243373964120305;-0.0418757236588188
-0.055333333333334;-0.0208786428882123;0.00435259692757864;0.011706595742496;-0.0700501736781166
-0.010666666666666;0.0284906481078726;0.00143562545720556;0.00319364147010197;0.0439984561945195
-0.00333333333333391;0.0202261852979556;0.00299012435991219;0.00155061048869906;0.0254727904284061
-0.0186666666666661;0.0184862983906051;0.00339246525237749;0.00930366293219415;0.0233500578927053
0.00466666666666599;0.0569812962157458;0.00791880029261155;0.0118914367279038;0.0806638363566194
0.0433333333333341;0.0461070030448023;0.0108723482077542;0.0194083034678223;0.0741026630644539
0.024;0.0972161809482383;0.0112106803218727;0.0262268820406445;0.15881898880741
0.052;-0.0713353632013923;0.0102505486466716;0.0243887411301999;-0.032612890775762
0.0659999999999999;-0.00391474554153981;0.0122165325530358;0.0350170977911502;-0.0389810883828642
0.052;0.0872118312309702;0.00785479151426483;0.0184635606535156;0.111539945966808
0.192666666666666;0.0208786428882123;0.0077359180687637;0.0312792023084585;0.0486298726360478
0.078;-0.0872118312309702;0.0123536942209217;0.0298723570306322;-0.15881898880741
-0.122666666666666;-0.0891692040017394;0.00587051938551578;0.0174572041774063;-0.176186800463142
-0.110666666666666;0.0143540669856459;-9.14411119237735e-06;-0.00187921668497965;-0.0511385565418755
0.022;0.0648107872988253;0.00760790051207016;-0.00189975457224717;0.0428406020841374
-0.0226666666666681;-0.0548064375815572;0.00599853694220925;0.00383031597539557;-0.043226553454265
-0.0873333333333319;-0.045889517181383;0.000155449890270637;0.00921124243949023;-0.0339637205712077
0.00333333333333197;0.0197912135711176;-3.65764447695371e-05;0.00702395744549766;0.0214203010420687
-0.00533333333333208;-0.0173988690735104;0.00477322604242866;0.00384058491902939;0.00501736781165529
0.0486666666666661;-0.0513266637668547;0.00381309436722752;0.011747671517031;-0.0237360092628328
0.05;0.0126141800782947;0.00666605705925383;0.00753740462718594;-0.0123504438440755
0.0593333333333339;0.0178338408003478;0.0103419897585955;0.0100122200429242;0.0287533770744888
0.044666666666666;0.0382775119617227;0.00479151426481347;-0.00338875139914352;0.0384021613276725
0.064666666666666;0.0443671161374511;0.00419714703730795;0.00322444830100321;0.0401389424932457
0.092666666666668;0.0228360156589821;0.00917154352596927;0.0134523161602366;0.0140872250096492
-0.045333333333334;0.0311004784688997;0.0156272860277981;0.0173545147410685;0.0304901582400613
-0.0439999999999999;0.0430622009569379;0.00975676664228239;0.0116860578552285;0.0472790428406022
0.053333333333334;0.0893866898651588;0.00749817117776153;0.0238034113430751;0.0858741798533383
0.00866666666666605;0.0315354501957371;0.0148683247988295;0.022037153038067;0.0283674257043596
0.0253333333333339;-0.0237059591126576;0.0105797366495977;0.0314537743502326;0.00617522192203968
-0.0233333333333339;0.0141365811222247;0.00629114850036572;0.0189051252297676;0.0443844075646488
0.0459999999999998;0.13810352327099;0.00917154352596922;0.0152801881270473;0.152257815515245
-0.0186666666666658;0.108525445846018;0.00893379663496713;0.0245735821156078;0.0851022771130838
0.0459999999999999;-0.238147020443671;0.0104059985369422;0.0118914367279038;-0.136626785025087
-0.136666666666668;-0.00956937799042623;0.0158193123628383;0.0246043889465091;-0.16499421072945
-0.0660000000000001;0.241626794258371;0.0151609363569861;0.0300469290724064;0.348321111539944
0.034;0.0182688125271857;0.00928127286027802;0.0234748051467946;0.0414897722886935
0.0126666666666679;0.0656807307525034;0.00420629114850041;0.00403569484807098;0.0700501736781166
0.077333333333332;0.0778599391039561;0.00780907095830286;0.00151980365779769;-0.0117715167888828
0.048666666666668;-0.180948238364504;0.00299926847110465;0.00326552407553826;-0.230991895021227
0.102;0.0513266637668508;0.00580651060716886;0.00548361590043245;0.0370513315322269
-0.024;-0.0350152240104349;0.00551389904901256;-0.000564791899857364;0.0165959089154728
0.0219999999999999;-0.127664201826884;0.00427029992684708;-0.00694180589642746;-0.20301042068699
-0.219333333333334;-0.176816006959548;0.000338332114118434;-0.00563765005493877;-0.0995754534928616
-0.0566666666666661;-0.0176163549369291;0.00189283101682525;0.00405623273533851;-0.0366653801621
-0.076666666666668;0.0208786428882123;0.00601682516459401;0.00338875139914352;0.0086839058278656
-0.0113333333333319;0.0728577642453263;0.0020391367959034;0.00533985068955956;0.0380162099575456
0.00533333333333197;-0.0224010439321469;0.00375822970007317;0.00946796603033451;-0.00173678116557319
0.040666666666668;0.0145715528490672;0.0100036576444769;0.001242542179686;0.0148591277499037
0.0486666666666661;0.0893866898651589;0.00192026335040241;0.00627432456023247;0.0503666538016228
-0.00866666666666605;0.0171813832100892;0.00437088514996337;-0.0099916821556566;0.0482439212659186
-0.012;-0.117007394519354;0.00195683979517192;-0.0104743225064439;-0.122925511385565
-0.048666666666668;-0.0408873423227512;0.00448975859546452;-0.0104537846191762;-0.0457352373600926
-0.019333333333332;-0.060243584167029;0.00179224579370885;-0.00370708865179026;-0.0320339637205716
-0.013333333333334;-0.0308829926054811;0.00180138990490125;-0.00989926166295285;-0.00135082979544554
-0.0313333333333341;-0.00913440626359285;0.00543160204828097;-0.00138630739055867;0.0117715167888844
-0.0733333333333319;-0.025880817746846;0.00442574981711774;-0.00470317618426597;-0.0160169818602853
-0.0606666666666679;-0.0554588951718138;0.00358449158741764;-0.00335794456824223;-0.0524893863373216
-0.000666666666666094;-0.0402348847324926;0.00811082662765183;-0.00344009611731244;-0.0412967966036278
0.00466666666666599;-0.0126141800782947;0.00462692026335038;0.00820488596338098;0.00347356233114632
-0.0786666666666661;0.00826446280991688;0.00614484272128746;0.00421026688984505;-0.0027016595908918
-0.0106666666666659;0.0550239234449765;0.00493782004389182;0.0125383801768312;0.024893863373215
-0.042;0.0234884732492388;0.00374908558888071;0.00341955823004492;0.0111925897336934
0.154666666666666;0.00739451935624164;0.00320043891733734;0.0161325104486501;0.00424546507140133
0.00533333333333397;-0.0300130491518051;0.00479151426481345;0.0114601410952856;-0.0146661520648401
0.0166666666666661;0.0339277946933449;0.00630029261155807;0.020486542549368;0.0285604013894253
0.00933333333333386;0.045889517181383;0.0111192392099489;0.0124151528532258;0.0478579698957927
-0.00666666666666782;0.0341452805567642;0.0057882223847841;-0.00219755393762633;0.0281744500192978
-0.00533333333333208;0.0498042627229228;0.00901609363569866;0.010063564761093;0.0563489000385948
-0.024;-0.0237059591126575;0.0106803218727139;0.00110904591244698;0.0164029332304134
-0.04;-0.0541539799913006;0.00701353328456467;-0.00630513139113376;-0.037244307217291
0.00400000000000011;-0.0176163549369291;0.00628200438917348;-0.00306014520286302;-0.0272095715939792
0.028666666666666;0.0195737277076991;0.0133138258961228;0.00100635647610925;-0.0210343496719411
-0.00866666666666605;0.00956937799043012;0.00493782004389176;0.00350170977911513;-0.000385951370127535
0.0373333333333321;-0.0291431056981292;0.00938185808339431;0.00934473870672914;-0.00482439212659186
0.052666666666668;-0.0341452805567642;0.00514813460131669;0.0150850781980058;-0.0241219606329605
-0.0820000000000001;-0.0565463244889078;0.0098390636430139;0.00403569484807098;-0.076225395600154
-0.0519999999999999;-0.0126141800782954;0.00715983906364304;-0.00587383575851552;-0.0326128907757627
-0.013333333333334;-0.0232709873858195;3.65764447696204e-05;-0.00679804068555456;-0.012736395214203
-0.00333333333333402;-0.0665506742061766;0.000704096561814138;0.0022899744303303;-0.0478579698957927
-0.036666666666666;-0.0332753371030883;0.00299012435991219;-0.00139657633419243;-0.0459282130451567
0.0146666666666659;-0.00891692040017422;0.00200256035113389;0.000708557110729924;-0.0146661520648396
-0.00666666666666593;-0.0524140930839493;0.00398683247988296;0.000451833519885869;-0.0297182554998068
-0.00133333333333407;0.00956937799043014;0.00167337234820775;-0.0021256713321901;-0.012736395214203
-0.033333333333332;-0.0102218355806868;0.00253291880029272;0.000400488801716947;0.000192975685063518
-0.00333333333333402;-0.00173988690735125;0.00455376737381108;0.00258777379570962;-0.00231570822076418
-0.00666666666666593;0.00282731622444521;0.00204828090709597;-0.00154034154506522;0.00347356233114623
-0.00933333333333397;0.00674206176598563;0.0046909290416971;-0.00126308006695353;-0.00405248938633726
0.000666666666665983;0.0250108742931708;0.00151792245793714;0.00492909294420885;0.0129293708992664
0.030666666666668;0.0798173118747279;0.00293525969275776;0.00385085386266315;0.0420686993438829
-0.012;0.0304480208786431;0.00614484272128746;0.0064899723765417;0.0316480123504441
0.00933333333333208;0.0650282731622447;0.00243233357717643;0.00666454441831565;0.0393670397529911
-0.0100000000000001;0.00848194867333618;0.00446232626188736;0.0112958379971452;0.0372443072172904
-0.040666666666666;-0.0493692909960855;0.00610826627651784;0.00816381018884593;0.012157468159012
-0.0279999999999999;-0.0206611570247936;0.00321872713972204;-0.00260831168297726;-0.0129293708992664
-0.0220000000000001;-0.0137016093953893;0.00413313825896122;-0.00507285815508152;-0.00443844075646493
-0.022;-0.0208786428882122;0.00551389904901245;-0.00207432661402129;-0.0206483983018142
-0.00599999999999995;0.0352327098738582;0.00733357717629846;-0.00370708865179037;-0.00694712466229253
0.00266666666666593;0.00782949108307956;0.00765362106803213;-0.00756821145808728;0.00366653801621036
-0.038;-0.0197912135711176;0.00773591806876384;-0.0101867920846983;-0.00154380548050964
-0.025333333333332;0.0108742931709441;0.00288039502560344;-0.00257750485207575;-0.00019297568506349
-0.01;0.0132666376685513;0.00246891002194582;-0.000842053377969054;0.0142802006947121
-0.042666666666668;-0.0202261852979556;0.00428858814923194;-0.00276234583748358;0.000578927055191025
-0.00533333333333198;-0.00369725967812118;0.00373079736649606;-0.00434376315708407;-0.00154380548050903
-0.015333333333334;-0.0110917790343628;0.00414228237015346;-0.0101867920846983;0.00077190274025446
-0.021333333333334;0.0063070900391477;0.00291697147037318;-0.00557603639313631;-0.00115785411038205
0.00866666666666799;-0.0206611570247936;0.00415142648134603;-0.00784547293619908;0.00192975685063662
-0.00466666666666798;-0.045889517181383;0.00526700804681779;-0.00303960731559527;-0.0389810883828636
-0.032666666666666;0.0178338408003478;0.00430687637161675;-0.00214620921945763;-0.00733307603242012
-0.011333333333334;0.0141365811222272;0.00336503291880019;0.00194083034678216;0.000771902740255098
-0.000666666666666014;0.0182688125271858;0.00393196781272864;0.00205378872675366;0.0200694712466226
-0.00333333333333399;0.0291431056981298;0.00518471104608631;0.00474425195880102;0.012350443844076
-0.00666666666666602;0.0378425402348848;0.00506583760058521;0.00671588913648447;0.0214203010420687
-0.00933333333333399;0.00195737277076991;0.00575164594001465;0.00542200223862976;0.0345426476263986
-0.00933333333333199;-0.00565463244889108;0.00760790051207016;0.00240293281030179;0.0142802006947126
0.014;-0.0150065245759025;0.00420629114850046;0.00106797013791193;-0.00270165959089169
0.014;-0.085036972596781;0.00789136795903445;0.00018484098540783;-0.0509455808568121
0.00733333333333204;-0.0532840365376253;0.00679407461594728;-0.00336821351187611;-0.0733307603241988
0.02;-0.0311004784688997;0.00833028529626911;-0.00518581653505301;-0.0480509455808568
0.00466666666666802;-0.0691605045672031;0.00544074615947332;-0.00912909089042002;-0.0789270551910463
-0.000666666666668016;0.0050021748586344;0.00470921726408191;-0.00270073217568112;-0.0231570822076418
0.02;0.00152240104393195;0.00231346013167522;0.00706503322003271;0.000964878425318602
0.053333333333334;-0.0345802522836016;0.00213972201901969;0.00743471519084826;-0.000578927055191053
0.00533333333333399;-0.0184862983906044;0.00363935625457223;0.00142738316509383;-0.0171748359706679
0.021333333333332;-0.0150065245759026;0.00459034381858081;0.0103613641264723;-0.0111925897336934
-0.029333333333332;-0.00956937799043084;0.00560534016093628;0.00279315266838498;-0.000192975685063497
-0.00133333333333399;0.00456720313179644;0.00641916605705928;0.00237212597940051;-0.0133153222693941
-0.01;0.0050021748586344;0.00887893196781275;0.0077838592743964;-0.00115785411038226
-0.009333333333334;-0.0050021748586344;0.00685808339429406;0.014232755876403;0.000385951370127157
0.012;0.0361026533275341;0.00978419897585947;0.0125075733459299;0.000385951370127553
0.018;0.0197912135711177;0.00632772494513545;0.00501124449327894;0.0245079120030874
-0.00866666666666599;0.02522836015659;0.00557790782735912;0.0111828796171738;0.0299112311848709
0.00466666666666604;0.0389299695519787;0.0027706656912948;0.0122713876423534;0.0301042068699344
0.015333333333334;0.0178338408003484;0.00849487929773229;0.00957065546667213;0.0274025472790426
-0.00466666666666601;0.0293605915615485;0.00413313825896122;0.00698288167096239;0.0299112311848709
0.007333333333332;0.0326228795128316;0.00648317483540595;0.00896478779227994;0.0301042068699344
-0.00333333333333199;0.0226185297955629;0.00626371616678867;0.00813300335794453;0.0275955229641067
0.011333333333332;0.02522836015659;0.00396854425749815;0.0162660067158892;0.0260517174835971
0.00133333333333399;0.00456720313179643;0.00821141185076801;0.0133907024984339;0.0196835198764955
-0.020666666666666;-0.00674206176598496;0.00554133138258961;-0.00228997443033041;0
0.00666666666666602;0.00152240104393192;0.0124177029992685;0.0104845914500776;0.000578927055191081
-0.004;-0.00500217485863441;0.0119696415508412;0.0153109949579486;-0.000385951370127535
0.009333333333334;-0.026750761200522;0.0129572055596197;0.0103408262392048;-0.0102277113083754
0.00800000000000001;-0.0589386689865156;0.0101773957571324;0.0182376438935726;-0.0333847935160166
0.044;-0.0991735537190082;0.0132955376737381;0.0267300602786992;-0.0764183712852181
-0.00466666666666804;-0.00173988690735123;0.0177029992684711;0.0324806687136094;-0.063103049015824
0.037333333333334;0.00326228795128315;0.0235552304316021;0.0208664934638173;-0.00849093014280219
0.138;-0.0737277076989994;0.0159016093635699;-0.0820591285774432;-0.0829795445773832
