# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;LHU27
# prediction_type;rolling
# method; FCBF(n_components=13)
"LHU27";"GDP254";"GDP265";"GDP266";"GDP267";"LBOUT";"GDP277A";"IPS13";"CES277R";"LHEM";"LHU680";"HSBR";"HSSOU";"Sfygm6"
-0.0101491041222904;0.00633834479279757;0.0209298590261562;0.0380740393626991;0.0121923950524296;0.0143540167078232;0.000486440471847263;0.00500154398750965;0.00467904805156555;0.00573263105903883;0.0343007915567256;0.0201368523949207;0.0412505427702988;0.0258780036968578
-0.00839493797769729;0.0153633582261407;0.0135784622607707;0.0275304592314901;0.00643749043791417;0.0101928229916461;0.00382519098316253;0.0103670412884397;0.0193343156720923;0.00555854692377183;-0.00527704485488389;0.0365591397849442;-0.0234476769431177;0.0295748613678372
-0.0140333291567471;0.00415611189700743;0.0114409973189024;0.0228574403832136;0.00560191124030551;0.0110439762517733;-0.00153670967242656;0.00736649010553594;0.00823090571013591;0.00420635852425195;-0.0263852242744037;-0.0355816226783987;-0.0542770299609197;0
-0.00776845006891378;0.00405741794694649;0.0115645502057156;0.0273742580443612;0.00353061632792359;-0.00357274207954603;0.00538401158612759;0.00445598922698115;0.0303915299949017;0.00510916694668616;-0.0923482849604245;-0.105376344086017;-0.0243161094224928;-0.00739371534195921
-0.0187946372635008;0.00316917239639879;0.017915168587914;0.0427861085077579;0.00531946193407171;0.000882677454946634;8.84437221540767e-05;-0.0119129048464694;0.011599088544206;0.00599982996433303;-0.029023746701844;-0.116520039100686;-0.101172383847156;0.0776340110905731
0.00187946372635008;-0.00179842308999793;0.0110209175037375;0.00898156825991894;0.0119923267938473;0.00535911311931905;0.00403524482327837;0.0090935799010726;0.00362351742143252;0.00690668685502883;-0.00263852242744117;-0.0713587487781037;-0.0529743812418575;-0.0480591497227359
-0.00588898634256333;0.00358588018554461;0.0294302976389043;0.0762391960845569;0.00591966670981864;0.00597908895076976;0.00154776513769583;-0.0206530373029633;0.0205295718052967;-0.00102831093855681;-0.0554089709762532;0.124926686217009;0.070343030829353;-0.1090573012939
-0.013406841247964;0.00225899485694864;-0.00391662651197844;-0.0171430802874102;0.00264796224594274;0.00524352440498085;0.00138193315865698;-0.00294426974268536;0.0217019795193471;0.00521442712149819;-0.0422163588390497;0.0826979472140743;0.0599218410768562;0.1090573012939
0.00451071294324019;0.000318013839084946;0.0074378837861547;0.0184968239091951;0.00190653281707875;0.000294225818315536;0.00189048456104274;0.00267599487763814;0.029507651975826;0.00865157667596551;-0.00527704485488151;0.0791788856304984;0.0642640034737294;0.186691312384473
0.00526249843378022;0.00263183866828966;0.00499153662725324;-0.00227793397896503;0.00852055407138902;0.00177586297483315;0.00414579947597095;0.0249398069996858;0.020836349296238;0.00610509013914504;0.0158311345646438;0.0404692082111436;0.0408163265306118;-0.0110905730129388
-0.000877083072296579;0.0104505927120001;0.0126888814757157;0.0204753722794961;0.00872062232997142;0.0146587505910786;0.00321714039335342;0.00876639712859589;0.0253105856250682;-0.00138052767735244;0.010554089709763;-0.000195503421307919;0.0225792444637437;-0.177449168207024
-0.012655055757424;0.00619578686493182;0.00337299381000042;-0.00984067478912842;0.00983865083381386;0.0068827825355961;0.00325030678916127;0.0062502415411802;0.00765858064259561;0.0102912063220877;-0.0474934036939314;-0.00156402737048089;-0.0134607034303091;-0.0351201478743072
-0.000375892745270017;0.00765426412694237;0.00161854281725293;-0.0101270436321984;0.00742606300973275;0.000147112909157893;0.00197892828319682;0.00541952748354083;0.0139493406439247;0.00182990765443936;0.00263852242744048;0.055131964809384;0.0421189752496751;-0.0184842883548981
-0.00238065405337664;-9.86939500608741e-05;0.000494211547252765;-0.00760179110694559;0.00449565145755615;-0.00108233068880376;0.00781621394536382;0.0169208273972043;0.020434601675464;0.00483387110486749;-0.00527704485488151;0.0158357771260997;0.0742509769865393;0.00184842883548969
-0.00764315248715724;0.00479213957517735;0.000815449052967071;-0.00632614807872545;0.00431912064115988;0.00246939526086271;0.00379202458735479;0.00504506830127979;0.017438604801293;0.00810908192885143;-0.0211081794195245;0.0285434995112433;-0.014329135909683;0.0277264325323475
0.00238065405337702;0.00250024673487517;-0.00320001976846188;-0.0188743101114235;0.00444857657318382;-0.000683024221089679;0.00391363470531657;-0.00854990118855067;0.0496727135256506;0.00532778423283595;-0.010554089709763;-0.0535679374389031;-0.0851063829787241;-0.00369685767097933
0.0071419621601303;0.000833415578291724;0.00103784424923092;0.000794022701239294;0.00112979722493559;0.00170230652025438;0.00299603108796834;0.00867747245304909;0.0203020170800716;0.00665568182278237;0.00527704485488151;-0.0508308895405688;-0.0373425966131125;0.044362292051756
-0.00325773712567359;0.00307047844633793;-0.0110456280811001;-0.0310970530042696;-0.00111802850384254;-0.00181789523459258;0.00499707030170363;-0.0111275911506068;0.032807223559842;0.00512940928799552;-0.00263852242744041;-0.0578690127077242;-0.0382110290924889;0.0129390018484287
0.00889612830472383;0.00528560932548167;-0.00394133708934113;-0.0221285015099449;0.00495463158018625;0.00292124205327579;0.00289653190054504;-0.02300822797135;0.02690540648277;0.00248980798115034;0.0158311345646438;-0.0488758553274662;-0.0395136778115497;-0.147874306839187
0.0215511840621474;0.00106370146176707;-0.00947650641857242;-0.0346766635426428;0.00296571771545581;0.00846950034151225;0.00842426453517298;0.00674551821511213;0.0243209348392244;-0.00175703522572154;0.0316622691292875;0.109872922776146;0.0725141120277902;0.0924214417744917
0.0136574364114771;0.00343235626322777;0.00318766447978053;-0.015568051650526;0.0122983135422674;0.0121683392003363;-0.00119399024907961;-0.00551070341669541;0.0440155222455489;-0.000238859627460369;0.0316622691292875;0.0527859237536656;0.100303951367781;0.0166358595194084
0.026061897005388;0.00410128192475129;4.94211547253376e-05;-0.00562324273664463;0.00280095562015276;-0.00419271791099671;0.00469857273943371;-0.018469317422445;0.0081439541031546;0.000327925929224704;0.0316622691292874;0.134701857282504;0.132001736864958;-0.0147874306839188
0.0447312366871319;0.00178745709554676;-0.0117622348246167;-0.0407554930750807;0.00254204375610503;0.0203015814637733;0.00695388765436192;0.048925080773246;0.0317950821715525;0.000902808422432955;0.0976253298153029;0.0306940371456481;0.0451584889274863;-0.042513863216266
0.0215511840621474;0.00193001502341233;-0.00224866254000017;-0.0144225762782464;0.00377775947087827;0.000714548415909344;0.00600311764120599;0.0114333869758001;0.0311618494123735;0.00295943029954659;0.0580474934036912;0.12316715542522;0.108119843682154;0.0702402957486136
0.0221776719709309;4.38639778048699e-05;-0.000580698568022092;-0.00450380089555352;0.00140047781007641;0.00839594388693315;0.00461012901727964;0.00925754649691143;0.026067601545235;0.00667997263235456;0.0316622691292875;0.0877810361681346;0.0338688666956143;0.033271719038817
0.00939731863175039;0.00437543178603153;-0.00532512942164892;-0.0306024159116943;0.00727306963552271;-0.0058740083013713;0.00354880435143118;0.00940200219347564;0.0204008597724894;0.00871635216815764;0.0316622691292874;0.0330400782013665;0.0729483282674772;-0.0499075785582256
0.0151610073925572;0.00338849228542287;0.00258225533439585;0.00397011350619607;0.00189476409598571;0.00717700835391155;0.00497495937116509;0.0161674065174658;0.0272926811668869;0.0119591752460449;0.0184696569920896;0.0535679374389092;0.130699088145896;0.107208872458411
-0.00914672346823694;0.0131811253303506;0.00436141690450598;0.0151905654482972;-0.00122394699368017;0.0176955813586929;0.00278597724785251;0.00912134541158011;0.0229664639757617;0.00803620950013606;0.0079155672823219;-0.0240469208211144;-0.0303951367781109;0.0536044362292049
-0.0249342187695776;0.0077639240714544;-0.0147027935307708;-0.0526007497656982;0.00469571971613836;0.00193348394893078;0.00452168529512563;0.0132659106693473;0.000377045839520473;0.00698765622026867;-0.0369393139841713;0.0903225806451612;0.0521059487624834;0.0240295748613683
-0.0196717203357977;0.00958427915035479;0.0043737721931873;-0.00304592314901586;0.00816749243859671;0.00777596805548253;0.00621317148132176;0.0266804043408752;0.040191663453598;0.00670021497366516;-0.0316622691292875;0.0304985337243401;0.0746851932262224;-0.1090573012939
-0.034707430146598;0.00622868484828543;0.00685718521813261;0.0150864313235446;0.00264796224594277;0.0143645247727632;0.00384730191370103;0.0148973220165118;0.0193151654066224;0.0101980915520617;-0.0633245382585751;-0.087585532746827;-0.043855840208428;-0.0129390018484287
-0.0195464227540408;-0.00491276551414063;-0.0041637322856049;-0.0142924086223055;0.00101211001400475;0.00230126622182514;0.0078162139453639;-0.00572044558391427;-0.0369444475271915;0.011606958507248;-0.0633245382585749;-0.130791788856305;-0.247069040382106;-0.055452865064695
-0.0129056509209371;0.00334462830761806;-0.00903171602604488;-0.038972196188691;0.00621388473714557;-0.010518573004781;0.00943031187467525;-0.00591555457667614;-0.0167485811711831;0.0064735007509909;-0.0237467018469657;-0.109090909090909;-0.0112896222318719;-0.0573012939001851
0.0129056509209371;-0.00211643692908289;0.0050533130706599;0.000520670623763486;0.0073319132409882;0.00336258078074914;0.00516290228074248;-0.00118528713102356;-0.00598502339281948;0.0109996882679443;0.0211081794195253;-0.240664711632451;-0.201910551454624;0.0166358595194084
-0.0022553564716201;-0.00745687622682062;0.0147398593968148;0.0279079454337187;0.00795565545892118;-0.0106026375242999;0.00915392524294389;-0.0337377217348035;-0.0460624331804627;0.00574882493208656;-0.0211081794195253;0.00586510263929618;-0.0603560573165432;-0.138632162661738
0.0101491041222904;-0.00197387900121723;0.00475678614230818;-0.00162709569926064;0.00786150569017668;0.00305784689749383;0.0143942157805711;-0.000204114023195867;-0.0231308968308944;0.00151007866173919;0.00791556728232184;-0.127663734115349;-0.05601389491967;0.146025878003697
0.011151484776344;0.00114046342292551;0.00107491011527489;0.00452983442674163;-0.000670817102305432;-0.00652550832764143;0.0197561164361602;0.00248126109447855;0.00820133076506391;0.00297967264085591;0.00527704485488151;-0.140566959921796;-0.217108119843682;0.11645101663586
0.0250595163513341;-0.00791744799377134;0.00255754475703326;0.00692491929605327;0.000341292911699209;0.00635737928860403;0.0194133970128133;-0.0341530787636238;-0.00495076678826789;-0.0059593452817131;0.00791556728232198;-0.0553274682306943;-0.117238384715588;-0.133086876155268
0.0933466984087208;0.00230285883475345;0.00879696554109982;-0.0105565968968032;0.0184180485106684;0.0108653391477959;0.01901540026312;-0.0545978747377759;0.00161749101128605;-0.0149590902282114;0.121372031662268;-0.0609970674486802;-0.0104211897524967;0.0110905730129392
0.156246084450569;0.0120296959129739;-0.00560930106131929;-0.00730240549828169;-0.00471925715832466;0.0123469763043137;0.0126142858722209;0.0224078926090086;0.0129099614751161;-0.000303635119652479;0.195250659630609;0.109872922776149;0.0403821102909249;0.123844731977819
0.139456208495176;0.00468247963066531;0.0128742108059355;0.0226882224304904;0.00786150569017663;0.00762885514632478;0.00653377997413024;0.0345207841730585;-0.0225660563464825;0.00976490544802378;0.134564643799472;0.068817204301075;0.082935301780287;0.0646950092421443
0.0260618970053903;0.00172166112883951;0.00627648665011063;0.00230396751015317;0.00821456732296905;0.00156570167603637;0.00779410301482544;0.0092282801479984;-0.0263952901027477;0.00438853959604346;0.0474934036939313;0.0428152492668621;0.0664350846721666;-0.0646950092421443
-0.0131562460844505;0.0113827022403526;0.00177916157011004;-0.00870821618244295;0.00702592649256806;0.0111385488362317;0.0049749593711651;0.0167062075051668;0.00369885391182312;0.0144368378224103;0.0237467018469657;0.0492668621700879;0.0455927051671733;0.00184842883548963
-0.0743014659817077;0.0078406860326129;-0.00820391168439652;-0.0019394980735187;-0.0112626660860765;0.00549571796353715;0.00982830862436845;0.00136538773972605;0.0319566280670626;0.0109956397996814;-0.0422163588390554;-0.00684261974584743;-0.0334346504559275;0.0129390018484291
-0.0309485026938968;0.00506628943645751;-0.00389191593461577;-0.00260335311881708;-0.00451918889974223;0.000220669363736659;0.00830265441721112;0.00472238804402181;0.00614213150388276;0.00694717153764879;-0.0343007915567255;0.101857282502446;0.0712114633087281;-0.0591497227356748
0.013657436411476;0.00517594938096963;-0.000555987990659423;0.00233000104134128;-0.00203598874910266;0.00519098408028162;0.00910970338186684;0.0202136668596486;0.00213801707262629;0.00494722821620397;-0.0237467018469657;0.0844574780058649;0.0247503256621798;-0.0646950092421444
-0.0330785615837614;0.003552982202191;0.00668421117659418;0.0076278246381339;0.00619034729495949;0.00410865339147787;0.0127911733165291;0.0210072351667454;-0.00756950141878243;0.00958272437623231;-0.0316622691292874;0.0428152492668621;0.135909683022145;0.0536044362292054
-0.0456083197594274;-0.00112949742847432;0.00769734484846235;0.0152165989794855;0.00380129691306447;0.00188094362423163;0.0117851259770267;0.0201660152402631;-0.0272151900627277;0.0158133170315012;-0.0184696569920818;0.0770283479960878;0.0508033000434216;-0.00554528650646957
-0.0507455206114533;0.00100887148951109;0.00137143704362649;0.0054410080183277;-0.000706123265584779;0.0105816213944203;0.0124263429626436;0.00844109040412694;-0.0115565237806706;0.00908071431174057;-0.0395778364116093;0.0119257086999061;0.0898827616152844;0.0166358595194086
-0.0179175541912042;0.01108662039017;-0.00240928129285742;-0.00922888680620644;0.00107095361947018;-0.00974097619923298;0.0127580069207213;0.00220660766620828;0.00146434202444146;0.0149428963551637;-0.0343007915567334;0.027761485826;0.0347372991749895;0.0240295748613676
-0.0592657561709059;0.0038380980579224;0.00122317357945073;0.00330625846089752;0.000164762095303139;-0.0032890243261704;0.0127580069207212;-0.013382976065005;0.00412533331045795;0.0110928030379714;-0.0817941952506568;-0.00156402737048089;-0.114198871037777;-0.00369685767097927
-0.0228041598797141;0.00682084854865062;0.0202626734373648;0.0223758200562325;0.0190653281707877;0.0163715651762729;0.0136756105380695;0.0217088771214819;0.00752810180934804;0.0155785058723025;-0.0343007915567255;0.0825024437927682;0.154580981328702;0.121996303142329
-0.0147851146472875;0.00673312059304093;0.00612822318593481;0.00329324169530355;0.00752021277847742;0.00173383071507377;0.0133550020452611;-0.00243848719991174;0.00683816816907379;0.00682166902152614;-0.0448548812664933;-0.0916911045943284;-0.0673035171515418;-0.127541589648799
-0.0319508833479513;0.00769812810474724;0.00704251454835242;0.00843486410496716;0.00630803450589018;0.00262701623496031;0.0143610493847634;0.000656616802561016;-0.00784503701006822;0.0121777925321959;-0.0369393139841713;0.032453567937437;-0.00998697351280975;0.10720887245841
0.00476130810675365;0.00319110438530118;-0.00700544868230846;0.00145787774653747;-0.0112626660860765;-0.00514895182052216;0.0143389384542248;0.000622847938430371;-0.00039502238041178;0.0103559818142798;0.0158311345646437;-0.140957966764416;-0.106817194963092;-0.229205175600739
-0.0109008896128304;-0.00260990667938721;0.00821626697307781;0.0120274914089348;0.00623742217933182;-0.00161824200073557;0.0185621261870806;-0.0218293194035517;-0.0171638919742285;0.0014412547012842;-0.0395778364116094;0.0484848484848446;0.0382110290924889;-0.044362292051756
-0.0067660694148603;0.00695244048206511;0.00111197598131874;-0.00158804540247839;0.00247143142954653;-0.000210161298796752;0.018672680839773;-0.0157719355975235;-0.0139792292678632;0.00813337273842485;-0.0290237467018416;-0.030889540566956;0.0117238384715588;-0.00924214417744923
0.0111514847763439;0.00528560932548167;0.00513980009142917;-0.000117150890346779;0.00773204975815284;-0.00181789523459258;0.0157982598697667;-0.00562964486035977;-0.0204066748299333;0.00724270972077679;0.0131926121371979;-0.147018572825026;-0.0998697351280941;-0.022181146025878
0.00664077183310338;-0.00169972913993705;0.0127506579191223;0.0314615224409039;0.00327170446387587;0.00476015341774799;0.01827468409008;-0.0192508790222945;-0.0407420280016839;0.00273676454513394;0.00263852242744583;-0.106353861192569;-0.11854103343465;-0.022181146025878
0.0632752787871196;-0.00846574771633168;0.00250812360230795;0.0255779443923774;-0.00906191524167071;-0.00963589554983435;0.0187832354924657;-0.0490988028187244;0.00733933655981733;-0.0110401729505642;0.0422163588390473;-0.132942326490715;-0.0890143291359093;0.0573012939001848
0.0748026563087331;-0.00116239541182794;-0.0111444703905507;-0.0141101739039884;-0.00960327641195224;0.000987758104345038;0.0165168651122682;-0.00548969167901414;-0.00535727358574412;-0.000659900326710983;0.0923482849604245;0.258651026392961;0.192357794181502;0.11090573012939
0.0701666457837349;0.0034652542465814;-0.000778383186923193;0.00342340935124427;-0.00288333666780438;0.00873220196500818;0.0171028047715388;0.0283253232336913;-0.00421552540857129;0.00728319440339792;0.0870712401055407;-0.0218963831867038;0.108119843682154;-0.304990757855823
0.0482395689763211;0.00604226294261501;0.0105884823998912;0.0214516296990525;0.00504878134893083;0.0158881941890401;0.0246205211546328;-0.00175898261166074;-0.0100887437159916;0.00899164800997504;0.0527704485488072;-0.0772238514174016;-0.0607902735562302;-0.21441774491682
-0.0402205237438917;0.00199581099011958;0.00174209570406619;0.0312662709569926;-0.0129455932023867;-0.00787054063994125;0.0189490674715046;0.0132970530662691;0.00517456122394933;0.00682166902152986;-0.0316622691292875;-0.0516129032258064;-0.137646547980895;0.0628465804066541
-0.00501190327026935;1.09659944512175e-05;-0.00182858272483549;-0.00117150890346771;-0.00213013851784721;0.0111385488362318;0.0142062728709937;-0.00368943601119209;0.0254760730753609;-0.00387033565850775;0.0158311345646437;-0.130596285434995;-0.170646982197134;0.353049907578558
0.0105249968675604;0.000997905495059848;0.00743788378615473;0.0116760387378945;0.00526061832860614;-0.0122839279146745;0.0162404784805368;-0.0228558928731561;0.019691841002262;-0.00492293740662808;-0.0554089709762531;-0.0774193548387095;-0.0503690838037347;0.253234750462107
0.046986593158752;0.000778585606035664;-0.000852514919011116;0.00150994480891389;-0.00203598874910255;-0.00511742762570272;0.011453462018949;-0.0175917021646213;0.0326649256330391;-0.00446950896128823;0.0501319261213771;0.0426197458455524;0.100303951367781;-0.114602587800369
0.13519609071545;0.00103080347841344;0.00478149671967087;0.0100489430386336;0.00209483235456798;0.00258498397520096;0.0104474146794469;0.0137270432695464;-0.00887296775773427;0.00044128304056118;0.0923482849604167;0.0510263929618767;-0.0169344333478073;-0.0683918669131243
0.0999874702418242;0.00368457413560547;0.00559694577263803;0.0166484431948349;3.53061632792362e-05;0.000346766143014765;0.00536190065558906;-0.00122093204316298;-0.00739902253229086;-0.00244932329853043;0.0817941952506646;0.0504398826979471;0.166304819800261;0.513863216266174
0.181430898383662;0.00643703874285834;0.0142209372721993;0.0332057690305113;0.00462510738958;0.0081647664582567;0.000718605242501669;-0.0125323758984866;0.00392891635379455;-0.00514560316104323;0.110817941952506;0.140175953079179;0.10551454624403;-0.390018484288355
0.122916927703295;0.00332269631871573;0.00632590780483583;0.0139669894824535;0.00245966270845344;0.00791257289970054;-0.00410157761489394;0.0198891105543842;0.00621405095167216;0.00028339277834194;0.14775725593667;0.125708699902246;0.221884498480243;-0.158964879852126
0.0270642776594411;0.00668925661523617;0.00716606743516579;0.0248229719879204;-0.00168292711631018;0.0152051699679504;-0.00482018285739561;0.0226514036403581;-0.026426078625039;0.00974061463845155;0.0738786279683429;0.123558162267841;0.02648719062093;0.0018484288354898
-0.0977321137702041;0.0100667829062078;0.0147645699741774;0.0335051546391752;0.00534299937625776;0.00345715336520774;-0.0021115938664279;0.0288157221828046;-0.0270904470101724;0.0202301959053834;0.0158311345646437;0.0173998044965806;0.0990013026487191;0.0517560073937156
-0.132815436662075;0.0068756785209067;-0.0146533723760456;-0.0431375611787982;-0.000411905238257793;0.00725056480849051;0.00215581572750501;0.019154825364319;-0.00196044270189211;0.0118701089442769;-0.0606860158311371;-0.0160312805474134;-0.0199739470256196;0.00554528650646946
-0.106628242074925;0.00379423408011748;0.00850043861274818;0.0102051442257627;0.00761436254722198;0.00401408080701943;0.00200103921373529;0.0220454401339948;-0.00968800012466497;0.0130684555498428;-0.0158311345646437;0.101075268817208;0.0104211897524967;-0.0351201478743072
-0.0780603934344078;0.0124902676799246;0.0184835118672549;0.037410184317401;0.0088265408198091;0.00751326643198658;0.0047759609963185;-0.0021266880210965;-0.00964159879447912;0.0167120769856726;-0.0712401055408968;-0.0385141739980468;-0.0703430308293529;0.171903881700555
