# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP260
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=14)
"GDP260";"GDP254";"GDP255";"IPS13";"FSPCOM";"CES046";"BUSLOANS";"GDP275_1";"GDP276A";"GDP276_7";"IPS299";"IPS18";"HHSNTN";"CES088";"LHEL"
0.000664893617021274;0.00316917239639879;0.00251748251748254;-0.0119129048464694;-0.00465850541545477;0.00605107545403372;0.00218037237339946;0.00149963423555229;0.00133609284535382;0.00139866748570618;0.00633112671302113;0.0094351248553155;-0.0784982935153579;0.00415753694027814;0
0.00165780141843971;-0.00179842308999793;0.00398601398601396;0.0090935799010726;-0.00112183472020627;0.00577142092869538;0.0008336717898292;0.00121616678858817;0.00150201287190098;0.00244766809998583;0.00720446325284449;0.0100364170056395;-0.00455062571103426;0.00292151244451877;-0.0147601476014756
-0.004104609929078;0.00358588018554461;0.00361638361638364;-0.0206530373029633;0.00503784746517396;0.00533370080208202;0.000876424189307584;-0.000667520117044625;0.000847065398688372;0.000982847422388154;0.00219122615924608;0.014516113281023;0.0767918088737198;0.00539356143603573;-0.011070110701107
0.00113475177304964;0.00225899485694864;0.00363636363636363;-0.00294426974268536;0.00318045925831688;0.00426371827035743;0.00134670058357025;0.000164594001463063;0.00101298542523556;0.00228701034824928;0.00189197885819622;0.00463269327264343;-0.0136518771331058;0.00702286645317211;-0.0147601476014767
-0.00141843971631205;0.000318013839084946;0.00431568431568431;0.00267599487763814;0.00192678004522037;0.00528911819659308;0.0011970671853958;0.00241404535479151;0.00120510335071129;0.00253272220384634;-0.00063904505192483;-0.00109888116876736;0.0034129692832765;0.0073037811112978;-0.00369003690036862
0.00319148936170212;0.00263183866828966;0.00239760239760241;0.0249398069996858;7.17048996420368e-05;0.00509862888223261;0.00076954319061158;0.00131675201170445;0.00148454760594865;0.00413929972121153;0.0121414805194513;0.018093638812687;-0.0494880546075084;0.00634867127366764;0.0184501845018453
0.00398936170212767;0.0104505927120001;0.00398601398601396;0.00876639712859589;-0.00202161555765015;0.00464469689907715;0.00130394818409181;0.00223116313094367;0.00195610978666178;0.00410149789727356;0.00541348505209038;0.00349567911367815;0.0250284414106927;0.00573065902578797;0.011070110701107
-0.00242021276595746;0.00619578686493182;0.00527472527472531;0.0062502415411802;0.00443876459397096;0.0049567751374972;0.00145358158226632;0.00197512801755671;0.00193864452070945;0.00320370457874595;0.00281149785476859;0.0054725491299405;-0.0523321956769041;0.00466318332490473;0.0258302583025826
0.00258865248226952;0.00765426412694237;0.0042057942057942;0.00541952748354083;0.00131381880634478;0.00602675766922056;0.00147495778200551;0.00215801024140454;0.00182512029201924;0.00305249728299387;0.00434790934271106;0.00916912399685776;-0.00853242320819103;0.00691050058992076;0.0332103321033209
0.00373226950354609;-9.86939500608741e-05;0.00412587412587409;0.0169208273972043;0.00367545437197469;0.00620103512704018;0.00190248177678974;0.00268836869056328;0.00202597085047112;0.00253272220384634;0.00657029927358377;0.00701507508711247;0.0375426621160407;0.00803415922242881;0.0516605166051662
0.00422872340425533;0.00479213957517735;0.00339660339660341;0.00504506830127979;-0.00296997068194829;0.00578763278523747;0.00258652016844443;0.00138990490124358;0.00217442561106598;0.00246656901195483;0.0063927033220201;0.0105116842737228;0.0762229806598392;0.00741614697454915;0.0295202952029512
0.00144503546099291;0.00250024673487517;0.00359640359640359;-0.00854990118855067;0.000513499603888259;0.00612402880846949;0.00226587717235609;0.00341989758595466;0.00232288037166088;0.00336436233048246;-0.00142302041527378;-0.00290322265620457;-0.0881683731513068;0.00741614697454912;0
0.00189716312056737;0.000833415578291724;0.00330669330669334;0.00867747245304909;-0.0050008384847133;0.00495677513749723;0.00104743378722172;0.00439831748354058;0.0022530193078515;0.00308084865094742;0.00563425972337836;0.0135860403493535;-0.0858930602957914;0.00758469576942525;-0.0184501845018442
-0.00058510638297872;0.00307047844633793;0.00460539460539461;-0.0111275911506068;-0.000129531431611471;0.00479465657208358;0.00106880998696009;0.00370336503291881;0.00231414773868469;0.00340216415442045;-0.00590647339120814;-0.00269488631950981;-0.109215017064846;0.00500028091465873;-0.00738007380073835
-0.00059397163120567;0.00528560932548167;0.00318681318681313;-0.02300822797135;-0.00386743845811333;0.0039435341036663;0.000491652594002065;0.00444403803950257;0.00232288037166085;0.00269337995558286;-0.00864024955047127;0.00483870442700718;-0.0716723549488049;0.0064610371369172;-0.0811808118081174
-0.000292553191489367;0.00106370146176707;0.00188811188811189;0.00674551821511213;-0.00659685076706897;0.00263037372382374;0.000256514396870515;0.00293525969275785;0.00228794983975619;0.00321315503473042;-0.000304879307969491;0.00641610811911825;-0.0602957906712165;0.00438226866677904;-0.0848708487084872
0.000664893617021281;0.00343235626322777;0.00433566433566437;-0.00551070341669541;-0.000319202456471084;0.00113077699375438;0.00156046258096214;0.00199341623994147;0.00229668247273237;0.00374238056986249;-0.00613550833931265;-0.00297809352720446;0.0426621160409554;0.00269678071801785;-0.0553505535055348
-0.00626773049645391;0.00410128192475129;0.00273726273726277;-0.018469317422445;0.00519976175468827;0.00233045437780838;0.000897800389046841;0.0016276517922458;0.00282064045130248;0.00397864196947503;-0.0106632664363555;0.00344824539416305;-0.0409556313993173;0.00466318332490648;-0.0442804428044278
0.00186170212765958;0.00178745709554676;0.00299700299700295;0.048925080773246;0.00728614302814417;0.00286949860780683;0.00117569098565699;0.000182882223847838;0.00249753303118421;0.00345886689032744;0.008399575121398;0.00556555642310647;0.0529010238907849;0.00528119557278442;-0.0147601476014756
0.00283687943262412;0.00193001502341233;0.00366633366633365;0.0114333869758001;0.00328454701586206;0.00340854283780526;0.000919176588785847;0.00386795903438188;0.00263725515880295;0.00225865898029581;0.00152364560558937;0.00546557358295297;0.0130830489192268;0.00601157368391542;0.0184501845018442
0.00104609929078014;4.38639778048699e-05;0.00344655344655351;0.00925754649691143;-0.00202624168020792;0.00303161717321923;0.00156046258096214;0.00232260424286758;0.00278570991939779;0.00254217265983082;0.0061907020071347;0.0110162488391523;0.0312855517633667;0.00556211023091183;0.011070110701107
0.00436170212765957;0.00437543178603153;0.00577422577422573;0.00940200219347564;-0.00148035921841664;0.00423534752140936;0.000919176588786472;0.0017465252377469;0.0018862487228524;0.0015404243254737;0.00991683778581026;0.0198854243155481;0.0147895335608651;0.00601157368391367;0.0147601476014766
0.00456560283687943;0.00338849228542287;0.00586413586413589;0.0161674065174658;0.00624295239141625;0.00673197342876755;0.00121844338513499;0.00435259692757864;0.00227921720678005;0.00193734347682277;0.013911057093907;0.0182182685855316;0.16268486916951;0.00466318332490648;0.0516605166051652
0.00297872340425533;0.0131811253303506;0.00464535464535459;0.00912134541158011;0.00190596249371159;0.00632667701523468;0.00258652016844423;0.00143562545720556;0.00157187393571034;0.00111515380617114;0.00786641179958056;0.00561112999675867;-0.072241183162684;0.00651722006854377;0.0332103321033208
0.00302304964539006;0.0077639240714544;0.00500499500499507;0.0132659106693473;0.000726301241535193;0.00530533005313519;0.00215899617366047;0.00299012435991219;0.00202597085047113;0.00195624438879177;0.00782961602103224;0.00815673961073565;0.0978384527872572;0.00516882970953306;0.0479704797047976
0.00972517730496456;0.00958427915035479;0.00737262737262737;0.0266804043408752;0.00335393885422555;0.00704405166718639;0.00297129176375002;0.00339246525237749;0.00192117925475709;0.0015876766053962;0.0169778725957424;0.0148062960357037;-0.0563139931740613;0.00528119557278617;0.0811808118081174
0.00795212765957445;0.00622868484828543;0.0038961038961039;0.0148973220165118;0.000668474709566012;0.00693867459966888;0.00619909792437123;0.00791880029261155;0.00170286343035289;0.00237206445210983;0.0134473551907776;0.00665048649789879;-0.21103526734926;0.00668576886341812;0.0774907749077487
0.00694148936170214;-0.00491276551414063;0.00432567432567432;-0.00572044558391427;-0.00526452747049425;0.00510268184636753;0.00643423612150211;0.0108723482077542;0.00306515417463518;0.00436611066483956;0.00286218591705406;0.00185642557161153;-0.114903299203639;0.00618012247879154;-0.00369003690036862
0.00212765957446807;0.00334462830761806;0.00241758241758239;-0.00591555457667614;-0.00161914289514292;0.00374493886103602;0.00480964494132233;0.0112106803218727;0.00342319212665815;0.00257997448376884;0.00418120193786098;-0.00142812698657807;-0.0608646188850969;0.0050564638462835;0.00738007380073724
0.00281914893617023;-0.00211643692908289;0.00197802197802199;-0.00118528713102356;-0.0019869196384683;0.00681303271147438;0.00158183878070177;0.0102505486466716;0.00338826159475342;0.003808533761754;0.00817204204180522;0.010590740472915;0.012514220705348;0.00382043935052589;-0.0147601476014756
0.000212765957446778;-0.00745687622682062;0.000189810189810152;-0.0337377217348035;-0.0045451654127949;0.00457174354464138;0.00339881575853446;0.0122165325530358;0.00447110808379834;0.00399754288144405;-0.00895489100377;-0.00690114115298379;-0.199658703071671;0.00640485420529241;-0.0405904059040592
-0.000203900709219856;-0.00197387900121723;0.00416583416583419;-0.000204114023195867;-0.00348809640839412;0.00445420758471665;0.00793057010324662;0.00785479151426483;0.00516971872189183;0.00703113925246893;0.00244579287205648;0.0056064796321007;0.147326507394766;0.00382043935052412;0.00369003690036973
0.00111702127659576;0.00114046342292551;0.00248751248751253;0.00248126109447855;-0.0103972104480978;0.00445015462058179;0.00568606913063018;0.0077359180687637;0.00504746186022551;0.00705004016443794;0.00174592214538916;-0.00134442042272787;-0.0682593856655287;0.00230350019664088;-0.0664206642066418
-0.00598404255319149;-0.00791744799377134;0.00431568431568424;-0.0341530787636238;-0.00433005071386853;0.00248851997908711;0.00247963916974861;0.0123536942209217;0.00500379869534461;0.00734300429995743;-0.0131199478551257;-0.0162032655790699;-0.0995449374288954;0.000393280521376993;-0.140221402214022
-0.0105939716312057;0.00230285883475345;0.00376623376623381;-0.0545978747377759;0.0065205197448693;-0.000988923249019003;-0.00051302879374103;0.00587051938551578;0.00540549981224839;0.00725795019609696;-0.0332089410738132;-0.0306677598123866;0.00967007963594874;-0.00174167088038596;-0.0996309963099627
-0.0028723404255319;0.0120296959129739;0.00465534465534467;0.0224078926090086;0.0071196026160723;0.00111861810134839;-0.002394134370792;-9.14411119237735e-06;0.00412180276475162;0.00223030761234233;0.00266243740493685;0.0125164564779351;0.262229806598407;0.000505646384628355;0
0.00161347517730495;0.00468247963066531;0.00247752247752245;0.0345207841730585;-0.00100618165626752;0.00539854822824676;-0.00162459118017978;0.00760790051207016;0.0047068891741549;0.00308084865094743;0.0147032927340724;0.026898174220331;0.04778156996587;0.00370807348727459;0.0332103321033209
0.00202127659574469;0.00172166112883951;0.0049450549450549;0.0092282801479984;0.00103393839161284;0.00441773090750003;-0.000619909792437298;0.00599853694220925;0.00496013553046377;0.00395974105750599;0.00810933903142214;0.0153713153416924;0.0130830489192268;0.00460700039327994;0.0258302583025826
0.00202127659574466;0.0113827022403526;0.00467532467532472;0.0167062075051668;0.00722600343489604;0.00768847296470232;-0.000812295590089565;0.000155449890270637;0.00433138595617967;0.00354392099418796;0.0119695165748094;0.0139292372611409;0.144482366325368;0.0043822686667791;0.0442804428044279
0.00302304964539009;0.0078406860326129;0.00284715284715281;0.00136538773972605;0.00145260248307126;0.00510673481050367;-0.00145358158226654;-3.65764447695371e-05;0.0033358657968964;0.00396919151349054;0.00456155013856546;0.00736617761881786;0.0108077360637098;0.0052250126411596;0.0221402214022139
0.00428191489361703;0.00506628943645751;0.00519480519480522;0.00472238804402181;0.00186895351325072;0.00410970563321483;0.001197067185396;0.00477322604242866;0.00477675023796426;0.00372347965789349;0.00533538788945831;0.00666397255540707;0.0767918088737197;0.0050564638462835;0.00369003690036962
0.00448581560283688;0.00517594938096963;0.00712287712287715;0.0202136668596486;-0.00120279186496326;0.00450284315434052;0.00181697697783267;0.00381309436722752;0.00483787866879745;0.00530170580730518;0.0137695059866353;0.0161135135411644;0.0136518771331057;0.00797797629080388;0.0258302583025826
0.00975177304964536;0.003552982202191;0.00360639360639359;0.0210072351667454;-0.00055513470690622;0.0061402406650104;0.00252239156922661;0.00666605705925383;0.00548409350903387;0.00314700184283892;0.0136471037028948;0.00867153497841572;-0.0227531285551773;0.00848362267543068;0.0516605166051662
0.00426418439716314;-0.00112949742847432;0.00289710289710288;0.0201660152402631;-0.00190596249371138;0.00784248560184486;0.00324918236036019;0.0103419897585955;0.00536183664736758;0.00380853376175405;0.0132889080627439;0.00242749035165601;-0.015358361774744;0.00915781785493519;0.0553505535055349
0.0042464539007092;0.00100887148951109;0.00687312687312686;0.00844109040412694;-0.000680040015960125;0.00986086174123446;0.00356982535644834;0.00479151426481347;0.00554522193986709;0.00346831734631195;0.00950232207645341;0.00472430545641178;-0.0398179749715578;0.00876453733355809;0.0479704797047965
0.00849290780141848;0.01108662039017;0.00512487512487514;0.00220660766620828;-0.0028496914954519;0.00967037242687524;0.00297129176375002;0.00419714703730795;0.00484661130177358;0.00349666871426543;0.00418157740498865;0.0162339579858165;-0.0784982935153579;0.011629866846452;0.0774907749077487
0.00287234042553189;0.0038380980579224;0.00701298701298708;-0.013382976065005;-0.00318971150343203;0.00881114403018568;0.00508753553793186;0.00917154352596927;0.00578100303022364;0.00506544440769269;0.0034569258478705;0.00727828572677519;-0.0403868031854384;0.0107309399404466;0.0479704797047965
0.0149822695035461;0.00682084854865062;0.00642357642357633;0.0217088771214819;0.00456366990302494;0.0112145517624322;0.00681900771680853;0.0156272860277981;0.00577227039724748;0.00643576052544531;0.0199733493432517;0.0161897795215602;-0.0580204778156992;0.0110118545985725;0.0811808118081185
0.00427304964539008;0.00673312059304093;0.00236763236763238;-0.00243848719991174;0.00397615233821602;0.00766415517989044;0.00521579273636713;0.00975676664228239;0.00537056928034374;0.00699333742853095;0.00658719529434565;-0.00301576148093557;-0.0193401592718994;0.0108433058036979;0.011070110701107
0.00586879432624113;0.00769812810474724;0.00247752247752253;0.000656616802561016;-0.00313882415529919;0.00749393068620691;0.00384771595305786;0.00749817117776153;0.0062525652109367;0.00676652648490292;0.0101999400003525;0.00404488717982771;-0.116609783845277;0.0101691106241918;0.0553505535055381
0.00800531914893621;0.00319110438530118;0.0049550449550449;0.000622847938430371;0.00153818575038601;0.00724669987395282;0.00694726491524317;0.0148683247988295;0.00394715010522828;0.00572697632660776;0.00656541820091966;-0.00549115058857336;-0.0796359499431173;0.0107871228720715;-0.0221402214022139
-0.00275709219858156;-0.00260990667938721;0.00459540459540464;-0.0218293194035517;0.00126755758076945;0.00528101226832328;0.00831534169855305;0.0105797366495977;0.00821740763057466;0.00825024807446958;-0.00390410719736695;-0.0039755967464194;-0.0836177474402726;0.0104500252823193;0.0221402214022139
0.00507092198581557;0.00695244048206511;0.00189810189810186;-0.0157719355975235;0.00350197477606629;0.00566199089704172;0.00739616510976654;0.00629114850036572;0.00785063704557562;0.00577422860653029;0.0002984963667923;-0.00814743888141989;-0.0711035267349263;0.00943873251306254;0
-0.00290780141843969;0.00528560932548167;0.00339660339660341;-0.00562964486035977;-0.000638404912942162;0.00504594034847389;0.00480964494132233;0.00917154352596922;0.00819120973164619;0.00440391248877753;0.00358871480981282;0.00550975204720788;0.0335608646188854;0.00735996404292427;-0.011070110701107
0.00183510638297868;-0.00169972913993705;0.00127872127872131;-0.0192508790222945;0.00346727885688534;0.0051107877746398;0.00589983112802206;0.00893379663496713;0.00868896981128778;0.00782497755516706;0.0052212458825332;0.00846505878758369;0.00170648464163824;0.00876453733355803;-0.077490774907752
-0.015177304964539;-0.00846574771633168;-0.00298701298701298;-0.0490988028187244;-0.00131613186762373;0.00250473183562799;0.00053440499348073;0.0104059985369422;0.00892475090164435;0.0121154845721306;-0.0178876294469854;-0.00930165938962052;-0.0602957906712165;0.00567447609416161;-0.180811808118081
0.0019237588652482;-0.00116239541182794;0.00630369630369632;-0.00548969167901414;0.0103231924871772;-2.837074894807e-05;0.00164596737991876;0.0158193123628383;0.00969322260354724;0.00800453621887259;-0.00120299667824231;1.76713857023003e-05;0.213310580204777;0.00584302488903921;0.00369003690036973
0.00338652482269503;0.0034652542465814;0.00768231768231764;0.0283253232336913;0.00682584383366799;0.00488382178306146;0.0102819520745606;0.0151609363569861;0.0108808606883061;0.00638850824552284;0.0175294338068346;0.00177457915362433;0.139931740614334;0.00780942749592622;0.0369003690036894
0.00584219858156035;0.00604226294261501;-0.00315684315684317;-0.00175898261166074;-0.00110795635253388;0.00410565266907992;0.0052157927363671;0.00928127286027802;0.0104180311405692;0.0101592401833389;0.00170687356407362;0.000618963536024641;-0.0841865756541531;0.00702286645317207;-0.0147601476014756
0.00200354609929076;0.00199581099011958;0.00429570429570431;0.0132970530662691;0.000897467776164812;0.00241961958878628;0.00525854513584578;0.00420629114850041;0.00807768550295601;0.00443226385673107;0.00516830501747956;-0.00149834749291866;0.122298065984073;0.0052250126411596;-0.00369003690036962
0.00528368794326237;1.09659944512175e-05;0.000109890109890098;-0.00368943601119209;-0.00495226419785879;0.00161307972585667;0.00754579850794146;0.00780907095830286;0.00918672989092939;0.00622785049378638;0.00435466775101573;0.00645145089052263;-0.0381114903299197;0.00365189055564968;-0.0258302583025826
-0.00196808510638297;0.000997905495059848;0.000909090909090915;-0.0228558928731561;-0.00243334046527251;-7.29533544357452e-05;0.00696864111498216;0.00299926847110465;0.00893348353462053;0.00681377876482531;-0.00241012349489345;0.012115595044385;-0.175767918088736;0.000898926906005459;-0.0959409594095941
-0.00421099290780139;0.000778585606035664;0.00231768231768231;-0.0175917021646213;-0.00552590339499546;-0.00098081732074673;0.011479019259956;0.00580651060716886;0.00787683494450409;0.00525445352738269;-0.00905326339131635;0.00316829344173009;0.00455062571103415;0.00146075622226016;-0.0553505535055349
-0.00836879432624116;0.00103080347841344;0.0026873126873127;0.0137270432695464;-6.01395932484095e-05;-0.00010537706751873;0.00934139928603514;0.00551389904901256;0.00685511688629242;0.00528280489533633;-0.00199260404851193;-0.0029320549170867;0.0483503981797506;0.00157312208550991;-0.0664206642066418
-0.00386524822695036;0.00368457413560547;0.00484515484515485;-0.00122093204316298;-0.000208383690604927;-0.00154823229969198;0.00718240311237467;0.00427029992684708;0.0090208098643822;0.00799508576288793;-0.0067415122839703;0.00645563621871492;0.0125142207053463;0.00162930501713632;-0.0774907749077487
-0.00390070921985813;0.00643703874285834;0.00938061938061929;-0.0125323758984866;0.0158833754503241;-0.00027560156120221;0.00359120155618736;0.000338332114118434;0.00875009824212097;0.00506544440769269;-0.00858205214562568;0.00203592964742283;0.135949943117178;0.00179785381201092;-0.0147601476014756
-0.000629432624113496;0.00332269631871573;0.00719280719280718;0.0198891105543842;0.00758901527198733;0.00308430570697921;0.00200936277548555;0.00189283101682525;0.00711709587557746;0.00464962434437466;0.00230912283745011;-0.00958021623265592;0.0455062571103513;0.00533737850441085;0.0295202952029523
0.0105141843971631;0.00668925661523617;0.0078821178821179;0.0226514036403581;0.0104690310008036;0.00649690150891813;-0.00156046258096215;0.00601682516459401;0.00394715010522823;0.00577422860653032;0.0109167067477831;0.0138013522330359;0.29692832764505;0.00780942749592622;0.062730627306272
0.0125709219858156;0.0100667829062078;0.00815184815184822;0.0288157221828046;0.00192883866975821;0.00648879558064835;0.0053226737350634;0.0020391367959034;0.00895094880057284;0.00134196474979914;0.0190913770594842;0.0173342342639797;-0.0250284414106927;0.0103938423506943;0.0774907749077487
