# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP253
# prediction_type;rolling
# method; Part-GFS_te(n_components=4)
"GDP253";"GDP285A";"FYGT5";"EXRUS";"CES015"
0.000230212835479499;8.4457319493577e-05;0.0291897332662307;0.0174867832452268;0.016921086675291
0.00847331758974589;0.00140199150359366;-0.00528434826371416;0.0236884912566034;0.0181630012936609
0.00267343937976205;0.00152023175088469;0.017362858580775;-0.00172834485562734;0.0200776196636427
0.00649794293692169;0.000405395133569266;-0.0251635631605432;-0.00320252135014221;0.0114877102199223
-0.000995113546911439;0.00145266589528979;0.0188726723704076;-0.00223668157788237;0.0143855109961243
0.00275512780525479;0.000844573194935951;0.0420231504781072;0.00183001220008139;0.0229236739974019
-0.000490130552956367;0.00090369331858145;0.0148465022647208;0.00213501423342832;0.0150064683053093
-0.000415868347963005;0.00150334028698598;0.0508303975842975;0.00777755185034557;0.0127813712807191
-0.000750048270433235;0.00538837698369127;0.0349773527931559;-0.0133184221228091;-0.0240103492884758
-0.00263630827726537;0.0022296732346309;0.00503271263210814;-0.00366002440016278;-0.0217335058214746
0.00150009654086647;0.00248304519311167;0.00301962757926527;-0.00696421309475903;-0.0506597671410194
0.000408442127463673;0.00532925686004575;-0.0218922999496728;-0.0159109394062578;-0.0423285899094329
-0.0107457410625436;0.00222122750268153;-0.0732259687971814;-0.00284668564457602;-0.095316946959896
0.0155653581666147;0.0057177605297163;-0.0777554101660794;-0.00757421716145279;0.00745148771021986
0.00348289741419003;0.000777007339341058;0.0505787619526923;-0.00427002846685653;-0.00708926261320064
0.00415125725913054;0.00284621166693414;0.0271766482133871;-0.020892639284262;-0.00610608020698045
0.00718858144336022;0.00349653302703477;-0.0538500251635629;-0.040209434729555;0.00512289780077624
0.00409927371563516;0.00400327694399635;-0.00629089079013556;-0.0643554290361985;0.0308926261319532
0.00421066702312525;0.00629207030227276;0.0196275792652239;-0.0133692557950391;0.0341526520051745
0.00461168293008955;0.0040539513356925;0.00780070457976817;0.00320252135014226;0.0165588615782559
0.00985459460262295;0.00568397760191885;0.00553598389531929;0.00996339975599803;0.0509702457956118
0.0122012802804141;0.0076349416822209;0.032209360845496;-0.0537820252135007;0.0581112548512234
-0.0026437344977647;0.0209538609663606;0.0105686965274281;-0.0631354209028064;0.0269598965071203
-0.00204963685781757;0.0135469540467725;0.0465525918470058;-0.0383794225294843;0.00703751617075787
-0.00510923970354527;0.022347406738005;-0.0382486160040263;0.0388877592517285;0.0237516170763259
-0.00493101041156115;0.0513416045201557;0.0148465022647208;0.0576453843025623;-0.00413971539457181
0.00112135929540019;0.0429465469624925;0.0785103170608957;-0.0559678731191545;-0.0069857697283312
0.00122532638239094;0.0216464109862082;0.0296930045294411;0.037972753151688;-0.0187322121604033
-0.0189294360528153;0.0143492985819615;-0.0608958228485156;-0.00310085400569293;-0.0819663648124187
0.00363142182417681;0.00678192275533557;-0.0286864620030195;-0.0451911346075652;-0.151772315653303
0.0032526845787105;0.00127530552435334;0.0352289884247611;0.00838755591703944;-0.0520569210866697
0.011607182640467;-0.0103122387101679;0.0352289884247611;0.0634912566083787;0.0109184993531641
0.00557709159500362;0.000574309772556514;-0.0274282838449929;0.0189101260675074;0.0384476067270425
0.0101962007455925;0.00752514716687919;-0.0284348263714136;0.00411752745018296;0.0513324708926154
0.000846589136924675;0.00694239166237343;0.00125817815802659;0.0214009760065062;0.022457956015529
0.00238381678028782;0.00835282889791644;-0.0130850528434824;-0.00686254575030509;0.0108667529107374
0.00350517607568804;0.0049069702625778;-0.0644187216909911;0.00818422122814216;0.00848641655886684
0.0090080054656983;0.016756332187529;0.024408656265727;0.00289751931679544;0.0330142302716581
0.00504982993955058;0.0137834345413546;0.0037745344740816;-0.00726921512810147;0.0380853816300233
0.00302989796373032;0.00677347702338621;0.0105686965274281;-0.00777755185034557;0.028253557567917
0.00452999450459682;0.00527858246834961;0.0309511826874685;-0.0329910532736881;0.0226131953428096
-0.00618604167594944;0.00881734415513119;0.0332159033719175;-0.0460044733631566;0.0323415265200621
0.0178674865214098;0.012829066831077;0.0266733769501758;-0.0131150874339163;0.0314618369986956
-0.00354230717818471;0.00896092159827022;0.0196275792652239;-0.0657787718584787;0.0251487710219921
0.00181942402233806;0.0095436771027762;0.0309511826874685;-0.0196217974786505;0.0366364812419144
-0.00252491496977528;0.0219082286766382;0.0251635631605439;0.015148434322895;0.0267529107373973
-0.00559937025650165;0.0303708520898964;-0.00478107700050379;0.0217059780398548;0.0135575679172003
0.00686925396188864;0.046037684855958;0.000754906894816276;-0.0235359902399362;-0.00688227684346165
-0.00636427096793363;0.0441627323632002;0.116004026170106;0.0247559983733237;-0.0201293661060854
-0.00317842237371713;0.0585035852132126;0.121540010065425;0.00127084180561154;-0.0140750323415317
-0.0261774272601702;0.0277020007938988;-0.14620030196276;-0.00366002440016261;-0.0791203104786437
0.009921430587117;0.0218997829446888;0.024911927528938;-0.0360410736071571;-0.0545407503234255
0.00700292593087673;0.0136736400260129;0.149723200805239;0.0309068727124839;0.0316688227684345
0.00670587711090317;0.0217730969654485;0.0415198792148966;0.0495628304188697;0.00786545924968185
-0.00940159515216324;0.00488163306672973;0.074987418218417;0.0927714518096802;0.018990944372569
0.00720343388435887;-0.022254503686562;0.0933568193256188;0.0799105327368899;-0.00108667529107376
-0.0169837662819884;0.00187495249275782;-0.0978862606945166;-0.0546970313135475;-0.0541785252263903
0.00732225341234832;-0.00266040556404812;0.019627579265224;0.0551037006913331;-0.0679430789133139
0.000638654962943158;-0.0144337559014552;-0.0249119275289381;0.0570862139081033;-0.061267787839591
0.0017674404788427;-0.0096534716181178;-0.0719677906391518;0.0693879625864176;-0.0615265200517409
0.0105972166525568;-0.00619072151888045;-0.199295420231504;0.0203334688897877;-0.0645278137128121
0.00216103016530769;-0.0168830181667694;-0.0259184700553649;-0.0433102887352586;-0.00739974126779308
0.017696683449925;-8.44573194935805e-06;0.00780070457977355;0.0381760878405808;0.0267529107373972
0.00993628302811569;0.0014948945550366;0.090337191746346;0.0561203741358277;0.0410349288486362
0.0133152133553149;-0.00495764465427395;-0.00100654252641919;0.0055917039446981;0.0499353169469648
0.0107828721650403;0.00234791348192198;0.0176144942123779;0.0134709231394825;0.0396895213453967
0.00654250025991771;0.00435799768586931;0.102918973326628;0.0199776331842214;0.0305821474773608
-3.71311024966459e-05;-0.0140030235720379;-0.0135883241066934;0.102582350549009;0.016093143596383
0.00959467688514609;-0.00958590576252283;-0.101157523905385;0.0507828385522574;-0.00015523932729633
0.0109313965750271;-0.0180992035674772;-0.0221439355812834;0.106954046360304;-0.00771021992238552
0.00358686450118079;0.00309958362541485;-0.0661801711122243;-0.0619662464416381;-0.0183182406209572
0.0208454009416448;-0.000608092700353779;-0.0410166079516886;-0.100294835298908;-0.0160413971539404
-0.0126097224078777;0.0148222595711257;-0.0407649723200804;-0.124339162261077;-0.00786545924968174
0.00681727041839328;0.00167225492597312;-0.0810266733769498;-0.0925172834485619;-0.00646830530399978
0.011629461301965;-0.0234200146955736;-0.057121288374434;-0.0742171614477332;-0.0121086675291073
0.030596028457277;0.00509277636546368;-0.0359838953195766;-0.0636945912972807;-0.0131953428201811
-0.00580730443048322;0.00899470452606788;-0.013085052843483;-0.00299918666124949;-0.00294954721862861
-0.0235039878804081;0.0197461212976022;-0.00100654252642152;-0.0860614070760426;0.00227684346700108
0.0147039165886914;0.0200839505755767;0.0913437342727728;-0.0452419682797893;0.00688227684347753
0.0150083916291642;0.00809101120748623;0.0357322596879716;0.0186051240341603;0.0160413971539403
-0.010820003267537;0.0125756948725961;0.015349773527932;-0.0773688491256607;0.020646830530401
0.0184318792793596;0.0113679552038378;-0.0543532964267739;-0.0418869459129734;0.00745148771021986
0.000155950630486068;0.0148391510350244;0.0387518872672367;-0.0120475803172023;0.0116429495472186
-0.00495328907305914;-0.0090876075775107;0.0259184700553595;0.0733529890199272;0.00253557567916673
0.0105749379910589;0.00699306605406957;0.0025163563160549;-0.0573912159414395;0.013609314359643
-0.00239866922128651;0.0133611479438865;0.0387518872672367;0.0258235054900364;0.0092108667529055
0.00552510805150824;0.00917206489700428;-0.0359838953195774;0.0576453843025621;-0.00331177231564805
0.00884462861471286;-0.0148729339628219;-0.0606441872169096;0.00503253355022387;-0.0125226390685692
-0.0128696401253546;0.00446779220121107;-0.0140915953699046;-0.0307543716958106;-0.0105562742561448
0.017652126126929;0.0127699467074314;0.0405133366884753;-0.0266876779178529;-0.0050194049159068
-0.013426606662805;-0.0150587400657077;0.020130850528435;0.00218584790565224;-0.00760672703751608
-0.00415125725913057;0.0248557891269646;-0.0166079516859587;-0.0667954453029689;-0.0236481241914565
-0.0112284453950007;0.048900787986791;-0.030196275792652;-0.0581537210248067;-0.0291849935316946
-0.0109833801185225;-0.0277864581133925;-0.0286864620030196;0.0172834485563232;-0.0367917205692107
0.00190853866833018;-0.0240449988598261;0.0100654252642171;0.0824522163481101;-0.0248382923673997
0.00580730443048311;-0.0102869015143198;-0.0216406643180677;0.000508336722244151;-0.00796895213455118
-0.00614891057345268;0.00880045269123253;-0.0704579768495215;-0.0583570557137055;-0.0092108667529055
0.014347458004723;-0.00400327694399638;0.002264720684449;0.00970923139487651;-0.0205950840879741
0.00300761930223231;0.00527013673640031;0.00452944136889788;0.00533753558357072;0.000672703751627646
0.00836192428225579;0.0133864851397346;-0.0787619526925009;-0.0617120780805215;-0.00646830530401565
0.00810943278527826;-0.00388503669670526;0.0226472068444891;0.0763013420089482;-0.00460543337646058
0.00393589686464968;-0.0129641985422667;-0.0319577252138907;0.0423444489629923;0.00605433376455367
0.0136122621752885;0.00631740749812082;-0.0226472068444891;-0.0369052460349738;-0.00584734799481479
0.00506468238054919;-0.00759271302247411;-0.0176144942123801;0.0277551850345672;-0.00150064683053575
0.0112210191745014;-0.0020607585956437;0.00176144942123777;0.0187576250508336;0.00734799482535053
0.0104561184630694;-0.00449312939705915;0.0379969803724212;0.00793005286701931;0.0114359637774955
0.0051983543495373;0.0109963429980658;0.0898339204831402;-0.0226209841398939;0.0150582147477361
0.00493101041156119;0.0141803839429745;0.0218922999496727;-0.0479869865799114;0.0164036222509755
0.0162485704525539;0.00418908304688226;0.0510820332159028;-0.0104209028060182;0.0169210866752909
-0.00917880853718311;0.0037752421813636;-0.0181177654755914;-0.0100142334282234;0.0124191461836999
0.00536915742102217;0.0155992669104669;-0.0749874182184192;-0.068269621797478;-0.000103492884869438
0.0139167372157614;-0.00615693859108302;-0.0239053850025165;0.0319743798291979;-0.00429495472186814
0.0088817597172095;-0.00766872461001833;-0.0299446401610463;0.0186051240341603;-0.00269081500646307
0.00527261655453082;-0.00352187022288286;-0.00880724710619046;0.0276535176901192;-0.00108667529107376
0.0163525375395446;-0.00389348242865473;0.0694514343231;0.0157076047173649;0.0011901681759432
0.00423294568462323;-0.00982238625710485;0.00402617010568662;-0.00543920292802003;0.00393272962483304
0.0104783971245674;0.00152867748283403;-0.0332159033719174;0.00726921512810144;0.00507115135834935
0.0151940471416478;-0.0101771069989781;0.0191243080020135;0.0661346075640498;0.006623544631296
-0.00173773559684542;-0.0164185029095547;0.0161046804227477;0.0217568117120785;0.00760672703751608
0.0247590191447964;-0.00552350869488094;-0.0332159033719174;0.0246543310288742;0.0104527813712912
0.0142212122562345;-0.00548128003513426;-0.0223955712128839;0.00920089467263063;0.0182147477360878
0.00257689851327048;-0.023614266530409;-0.0246602918973321;0.0385319235461577;0.0119534282018111
0.0268829182076075;-0.00891869293852343;0.00603925515853038;0.0177917852785676;-0.00103492884864698
0.0169392089589925;-0.00970414600981395;-0.0354806240563663;0.0212484749898345;-0.0168693402328484
0.0371162500556965;-1.68914638987161e-05;-0.054856567689985;-0.0806730378202524;-0.00610608020699621
-0.00248778386727844;-0.00413840865518611;0.0372420734776041;0.0116917446116297;-0.0117981888745149
0.031145568774228;0.0105149362769524;0.042274786109713;0.0381760878405868;-0.0115394566623491
0.0147113428091906;0.011536869842825;0.0249119275289381;-0.0125050833672227;-0.00512289780077613
0.00489387930906438;0.01081053689518;0.0218922999496728;-0.0266876779178529;-0.00217335058214752
0.0398936565224496;0.0118831448527487;0.0395067941620538;0.0346177307848722;0.00243208279431317
-0.0184764366023555;0.00140199150359366;-0.0128334172118772;0.0454961366409106;-0.000155239327296219
0.0107457410625436;0.00860620085639718;-0.0271766482133869;0.0285176901179343;-0.00217335058214752
0.00135157213087966;0.00152023175088478;-0.0382486160040263;0.0501220008133441;-0.0123156532988461
0.0121715753984168;-0.00641875628151312;-0.056869652742828;-0.0114375762505083;-0.0265459249676584
-0.00055696653745041;-0.0127530552435328;0.00276799194765928;0.0585603904026031;-0.0569728331177228
0.00574789466648828;-0.0112074862967999;-0.0264217413185707;-0.0156567710451457;-0.0654592496765738
0.0629372187318987;-0.0213930390277274;-0.029693004529441;0.0104717364782485;-0.0626131953428304
-0.00885948105571155;-0.00346275009923735;0.0279315551082032;0.044225294835299;-0.0488486416558754
0.00729254853035088;0.0196616639781088;-0.00125817815802742;-0.0642029280195204;-0.0275808538163053
0.0227836444919723;0.00700995751796829;-0.0827881227981875;-0.07111630744206;-0.0258732212160465
-0.011169035631006;0.00115706527706216;-0.0254151987921492;-0.00218584790564769;-0.0293919793014176
0.000868867798422768;0.0222713951504607;-0.00754906894816301;-0.0728954859699069;-0.0306338939197875
0.0330466812220588;-0.0083190459701189;-0.0254151987921492;-0.0646095973973167;-0.0368434670116533
0.0342200240609545;0.00541371417953929;0.0427780573729241;-0.00111834078893824;-0.0274773609314358
0.00151494898186522;0.000861464658834632;0.00830397584297934;-0.0804188694591296;-0.00915912031047861
0.0127656730383637;0.0186735133400336;-0.0193759436336187;-0.0398027653517692;-0.00476067270374106
0.00439632253560862;0.0154134608075809;0.0551082033215902;0.0408194387962579;0.0068305304010349
0.0173625035274549;0.0113172808121417;-0.0163563160543528;-0.0217059780398533;0.000879689521334853
0.0159515216325803;0.0148729339628219;-0.00100654252642224;-0.0690829605530707;-0.00424320827942548
0.00134414591038023;0.00514345075715983;0.0294413688978359;-0.00838755591703944;-0.00600258732212686
0.0276032615960434;0.0212325701206896;-0.000754906894816304;0.0344652297681985;-0.00429495472185229
0.0130552956378379;0.0231750884690421;0.0123301459486668;0.0192659617730782;-0.0071410090556274
-0.0306257333392742;0.0106247307922941;0.0266733769501758;0.0232309882065891;0.000310478654592494
0.0428121611786898;-0.00255061104870646;0.0118268746854557;-0.0119459129727543;0.0029495472186287
0.00451514206359815;0.0238423012930414;0.0334675390035226;-0.0425986173241151;-0.00134540750323942
0.0086663993227285;0.0121280710792802;-0.0110719677906394;-0.00594753965026437;-0.00864165588616306
0.0106120690935555;-0.0236227122623582;-0.0183694011071965;-5.08336722239988e-05;-0.0147994825355703
0.0228801853584638;0.00216210737903599;0.00352289884247636;0.00315168767791696;-0.00962483829236735
0.0128622139048553;0.0298641081729348;0.00880724710618971;-0.0346685644570962;-0.0127296248382923
0.00613405813245405;0.0181583236911227;-0.0196275792652239;-0.0339060593737288;-0.0124191461836998
0.00100996598791003;0.0313083283362752;-0.054101660795168;-0.0558153721024809;-0.00869340232858985
-0.011674018624961;0.0322204673868062;-0.0785103170608956;-0.0244001626677512;-0.0130401034928848
-0.00750790892483177;0.0710623886219098;0.0312028183190736;-0.018401789345263;-0.0223544631306597
-0.0414234579453134;0.0257848196413942;-0.0040261701056867;0.0392435949572996;-0.0250452781371227
-0.061503958175526;-0.130418992762008;-0.0699547055863111;0.103090687271249;-0.0505045278137231
