# max_attributes; 15
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 100
# predict; EXRUS
# lag_parameter; 4
# horizon; 1
# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te_(n_components=1)
# prediction_type; rolling
EXRUS;CES155
-0.0559678731191545;-0.0851063829787245
0.037972753151687993;0.0319148936170212
-0.00310085400569293;-0.148936170212767
-0.0451911346075652;-0.13829787234042498
0.00838755591703944;0.0
0.0634912566083787;0.10638297872340301
0.0189101260675074;0.0212765957446819
0.0041175274501829605;0.0851063829787246
0.0214009760065062;-0.0319148936170213
-0.00686254575030509;0.0531914893617002
0.00818422122814216;0.0106382978723425
0.00289751931679544;0.0425531914893606
-0.00726921512810147;0.0425531914893608
-0.007777551850345571;0.0
-0.0329910532736881;0.0106382978723426
-0.0460044733631566;0.0212765957446788
-0.0131150874339163;0.0
-0.0657787718584787;0.0106382978723426
-0.0196217974786505;0.0319148936170214
0.015148434322895;-0.0319148936170214
0.0217059780398548;-0.138297872340428
-0.0235359902399362;0.0425531914893639
0.0247559983733237;-0.0425531914893639
0.0012708418056115401;-0.0425531914893608
-0.00366002440016261;-0.13829787234042498
-0.0360410736071571;0.0319148936170214
0.0309068727124839;0.0851063829787214
0.0495628304188697;0.0
0.0927714518096802;-0.0212765957446788
0.0799105327368899;-0.0106382978723425
-0.0546970313135475;-0.11702127659574302
0.0551037006913331;-0.0425531914893639
0.0570862139081033;-0.0212765957446787
0.0693879625864176;0.0106382978723393
0.0203334688897877;-0.0106382978723393
-0.0433102887352586;0.0425531914893606
0.0381760878405808;0.127659574468085
0.0561203741358277;0.10638297872340301
0.0055917039446981;0.0638297872340425
0.0134709231394825;0.0319148936170213
0.0199776331842214;0.0
0.102582350549009;-0.0212765957446788
0.0507828385522574;-0.0319148936170212
0.106954046360304;0.0106382978723392
-0.0619662464416381;-0.0425531914893606
-0.100294835298908;0.0425531914893606
-0.124339162261077;0.0319148936170214
-0.0925172834485619;-0.0106382978723394
-0.0742171614477332;-0.0106382978723425
-0.0636945912972807;0.0212765957446819
-0.0029991866612494897;0.0106382978723394
-0.0860614070760426;0.0638297872340427
-0.0452419682797893;-0.0319148936170214
0.0186051240341603;0.0425531914893639
-0.0773688491256607;0.0531914893616999
-0.0418869459129734;-0.0212765957446787
-0.0120475803172023;0.0425531914893607
0.0733529890199272;-0.0425531914893607
-0.0573912159414395;0.0319148936170213
0.0258235054900364;0.0212765957446788
0.0576453843025621;-0.0531914893617
0.00503253355022387;-0.0106382978723426
-0.0307543716958106;-0.0425531914893607
-0.0266876779178529;0.10638297872340301
0.0021858479056522397;0.021276595744682002
-0.0667954453029689;-0.0319148936170214
-0.0581537210248067;-0.0531914893617033
0.0172834485563232;-0.0319148936170212
0.0824522163481101;0.0
0.000508336722244151;0.0957446808510639
-0.0583570557137055;0.0106382978723425
0.009709231394876509;-0.0106382978723425
0.00533753558357072;0.0957446808510639
-0.0617120780805215;-0.0531914893617
0.0763013420089482;0.0212765957446788
0.0423444489629923;0.0638297872340428
-0.0369052460349738;0.0638297872340424
0.0277551850345672;-0.0212765957446786
0.0187576250508336;0.0531914893617
0.007930052867019309;0.0425531914893638
-0.0226209841398939;0.0425531914893608
-0.0479869865799114;0.021276595744682002
-0.0104209028060182;0.0106382978723393
-0.0100142334282234;0.0106382978723393
-0.06826962179747799;-0.127659574468085
0.0319743798291979;0.0106382978723424
0.0186051240341603;0.0
0.0276535176901192;-0.0425531914893639
0.0157076047173649;0.0744680851063853
-0.0054392029280200295;0.0212765957446789
0.007269215128101441;0.0319148936170212
0.0661346075640498;0.0425531914893639
0.0217568117120785;0.0
0.0246543310288742;0.0
0.00920089467263063;0.0531914893617
0.0385319235461577;-0.0319148936170212
0.0177917852785676;-0.074468085106382
0.0212484749898345;-0.0425531914893608
-0.0806730378202524;0.0106382978723393
0.0116917446116297;0.0
0.0381760878405868;0.0
-0.0125050833672227;0.021276595744682002
-0.0266876779178529;0.0
0.0346177307848722;0.0
0.0454961366409106;-0.0531914893617031
0.0285176901179343;-0.0319148936170215
0.0501220008133441;-0.0531914893617031
-0.0114375762505083;-0.0957446808510639
0.0585603904026031;-0.0106382978723395
-0.0156567710451457;-0.0425531914893607
0.0104717364782485;-0.0531914893617033
0.044225294835299;0.0638297872340428
-0.0642029280195204;0.0638297872340426
-0.07111630744206;0.0
-0.00218584790564769;0.0212765957446819
-0.0728954859699069;-0.0319148936170215
-0.0646095973973167;-0.0319148936170212
-0.00111834078893824;0.0106382978723393
-0.0804188694591296;0.10638297872340301
-0.0398027653517692;0.0319148936170213
0.0408194387962579;0.0106382978723426
-0.0217059780398533;0.0
-0.0690829605530707;-0.0106382978723426
-0.00838755591703944;0.0
0.0344652297681985;-0.0425531914893605
0.0192659617730782;0.0319148936170213
0.0232309882065891;0.0319148936170212
-0.0119459129727543;0.0
-0.0425986173241151;-0.0106382978723393
-0.00594753965026437;-0.0531914893617031
-5.0833672223998796e-05;-0.0638297872340426
0.0031516876779169602;-0.0106382978723396
-0.0346685644570962;0.0106382978723396
-0.0339060593737288;-0.0319148936170215
-0.0558153721024809;0.0106382978723395
-0.0244001626677512;-0.0212765957446788
-0.018401789345263;-0.0531914893617033
0.0392435949572996;-0.0851063829787245
0.10309068727124901;-0.13829787234042498
