# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;HSWST
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=3)
"HSWST";"HSBR";"HSSOU";"GDP284A"
-0.197657393850659;-0.106353861192569;-0.11854103343465;0.0245735821156078
-0.165446559297219;-0.132942326490715;-0.0890143291359093;0.0118914367279038
0.215226939970717;0.258651026392961;0.192357794181502;0.0246043889465091
0.0102489019033682;-0.0218963831867038;0.108119843682154;0.0300469290724064
-0.142752562225476;-0.0772238514174016;-0.0607902735562302;0.0234748051467946
-0.00805270863836099;-0.0516129032258064;-0.137646547980895;0.00403569484807098
-0.132503660322107;-0.130596285434995;-0.170646982197134;0.00151980365779769
-0.0556368960468513;-0.0774193548387095;-0.0503690838037347;0.00326552407553826
-0.0475841874084926;0.0426197458455524;0.100303951367781;0.00548361590043245
0.0322108345534414;0.0510263929618767;-0.0169344333478073;-0.000564791899857364
0.0556368960468513;0.0504398826979471;0.166304819800261;-0.00694180589642746
0.134699853587115;0.140175953079179;0.10551454624403;-0.00563765005493877
0.128111273792095;0.125708699902246;0.221884498480243;0.00405623273533851
0.117862371888725;0.123558162267841;0.02648719062093;0.00338875139914352
0.0790629575402635;0.0173998044965806;0.0990013026487191;0.00533985068955956
-0.0417276720351392;-0.0160312805474134;-0.0199739470256196;0.00946796603033451
0.211566617862373;0.101075268817208;0.0104211897524967;0.001242542179686
-0.0944363103953146;-0.0385141739980468;-0.0703430308293529;0.00627432456023247
-0.0680819912152268;-0.131573802541542;-0.127225358228397;-0.0099916821556566
-0.0534407027818464;0.0197458455522933;-0.0733825445071653;-0.0104743225064439
0.173499267935578;0.056695992179865;0.028224055579679;-0.0104537846191762
-0.0373352855051243;0.00782013685239302;-0.0321320017368654;-0.00370708865179026
0.051244509516839;0.0649071358748796;-0.0138949196699948;-0.00989926166295285
-0.0300146412884343;-0.0375366568914955;0.0981328701693439;-0.00138630739055867
0.0300146412884343;0.032258064516129;-0.0273556231003039;-0.00470317618426597
0.0724743777452412;0.00997067448680344;-0.0429874077290491;-0.00335794456824223
-0.135431918008785;-0.0494623655913958;-0.0911854103343465;-0.00344009611731244
0.0805270863836025;0.00586510263929618;-0.0911854103343465;0.00820488596338098
-0.0380673499267951;-0.0271749755620762;-0.00434216239687324;0.00421026688984505
-0.131039531478768;-0.0899315738025395;-0.00217108119843717;0.0125383801768312
0.020497803806734;-0.0160312805474077;0.0351715154146764;0.00341955823004492
-0.0959004392386537;-0.0570869990224865;-0.0633955709943556;0.0161325104486501
0.00512445095168534;-0.00821114369501469;-0.100303951367781;0.0114601410952856
0.00439238653001461;0.0295210166177946;0.0655666521927928;0.020486542549368
0.0556368960468512;-0.00449657869012898;-0.00651324359531047;0.0124151528532258
0.0900439238653;0.0371456500488738;0.0316977854971772;-0.00219755393762633
-0.0966325036603219;-0.0903225806451611;-0.0221450282240556;0.010063564761093
-0.0241581259150804;0.00312805474096178;-0.0720798957881021;0.00110904591244698
-0.00292825768667571;-0.028934506353865;-0.00130264871906208;-0.00630513139113376
0.0124450951683732;0.0391006842619764;-0.0382110290924889;-0.00306014520286302
0.0424597364568098;0.0375366568914955;0.0633955709943556;0.00100635647610925
-0.191800878477307;-0.197849462365589;-0.0616587060356052;0.00350170977911513
-0.0102489019033659;-0.0367546432062579;-0.0646982197134177;0.00934473870672914
-0.164714494875549;-0.0774193548387095;-0.0369083803734255;0.0150850781980058
-0.0673499267935585;-0.0346041055718475;-0.0607902735562314;0.00403569484807098
0.104685212298683;0.0627565982404691;0.0212765957446804;-0.00587383575851552
-0.0124450951683756;0.00391006842619765;0.0503690838037347;-0.00679804068555456
0.00512445095168296;0.0283479960899313;0.0382110290924876;0.0022899744303303
0.0658857979502195;0.0525904203323576;0.0425531914893622;-0.00139657633419243
-0.0256222547584171;-0.0269794721407624;-0.0173686495874941;0.000708557110729924
0.0109809663250366;0.0217008797653959;0.014329135909683;0.000451833519885869
0.00585651537335125;0.0289345063538592;0.0421189752496738;-0.0021256713321901
-0.076866764275256;-0.00879765395894427;-0.00911854103343465;0.000400488801716947
0.116398243045388;-0.00684261974584743;0.0512375162831086;0.00258777379570962
-0.00512445095168296;0.0604105571847506;0.00998697351280975;-0.00154034154506522
0.0688140556368952;0.0879765395894426;0.0890143291359092;-0.00126308006695353
0.0571010248901903;-0.0203323558162229;-0.0230134607034295;0.00492909294420885
-0.0527086383601756;0.0281524926686216;0.0425531914893609;0.00385085386266315
0.0358711566617878;-0.00410557184750732;-0.00868432479374648;0.0064899723765417
-0.0183016105417292;0.00175953079178887;0.00521059487624836;0.00666454441831565
-0.0658857979502195;-0.0725317693059647;-0.0607902735562314;0.0112958379971452
0.0131771595900439;0.0142717497556188;-0.0369083803734255;0.00816381018884593
0.0541727672035146;0.0637341153470204;0.108554059921841;-0.00260831168297726
-0.00146412884333896;0.0217008797653959;0.00738167607468559;-0.00507285815508152
0.0702781844802341;-0.00547409579667452;-0.0182370820668693;-0.00207432661402129
-0.0109809663250365;0.0205278592375366;0.0360399478940504;-0.00370708865179037
-0.0351390922401171;-0.0183773216031318;0.00347372991749934;-0.00756821145808728
-0.0578330893118586;-0.0144672531769268;-0.0386452453321758;-0.0101867920846983
0.0622254758418732;0.0160312805474077;-0.0221450282240556;-0.00257750485207575
0.00439238653001461;-0.00508308895405862;0.0768562744246635;-0.000842053377969054
-0.0292825768667634;0.0285434995112433;-0.0212765957446804;-0.00276234583748358
0.0929721815519757;0.00801564027370671;0.0273556231003039;-0.00434376315708407
-0.0424597364568074;0.0748778103616773;-0.0117238384715588;-0.0101867920846983
0.0475841874084926;-0.0303030303030264;0.0534085974815458;-0.00557603639313631
0.0366032210834538;0.0369501466275659;0.0547112462006079;-0.00784547293619908
-0.0190336749633951;0.0570869990224808;0.0399478940512379;-0.00303960731559527
-0.013177159590044;-0.00312805474095601;0.0516717325227956;-0.00214620921945763
-0.0168374816983903;-0.0342130987292315;-0.194094659140252;0.00194083034678216
0.035139092240117;-0.0074291300097713;0.0720798957881033;0.00205378872675366
-0.0358711566617853;0.0195503421309853;0.00303951367781108;0.00474425195880102
0.000732064421668288;0.0129032258064516;0.0382110290924877;0.00671588913648447
-0.00951683748169763;-0.0699902248289325;-0.0651324359531046;0.00542200223862976
-0.00292825768667793;-0.00938416422287391;-0.0729483282674772;0.00240293281030179
0.0278184480234268;0.0136852394916892;0.0360399478940516;0.00106797013791193
0.0051244509516829;0.0547409579667624;0.0568823273990451;0.00018484098540783
0.0285505124450952;-0.0111436950146627;0.00477637863656022;-0.00336821351187611
-0.0351390922401171;-0.0349951124144634;-0.0108554059921837;-0.00518581653505301
-0.0622254758418732;0.023264907135871;-0.0295267042987412;-0.00912909089042002
0.0937042459736463;0.0480938416422286;0.11202778983934;-0.00270073217568112
-0.0102489019033684;0;0.0030395136778123;0.00706503322003271
-0.0124450951683756;0.0181818181818182;-0.0338688666956144;0.00743471519084826
0.130307467057102;0.0449657869012726;-0.012158054711247;0.00142738316509383
0.00732064421669021;-0.009188660801566;0.0369083803734268;0.0103613641264723
0.0241581259150805;0.0183773216031319;-0.0147633521493712;0.00279315266838498
-0.0585651537335292;0.058455522971648;0.10725141120278;0.00237212597940051
0.1896046852123;0.0205278592375366;0.0868432479374721;0.0077838592743964
-0.053440702781846;0.0130987292277653;-0.042553191489361;0.014232755876403
-0.0124450951683732;0.0500488758553255;0.0112896222318707;0.0125075733459299
0.0702781844802338;-0.00606060606060399;0.00390794615718626;0.00501124449327894
-0.0446559297218168;0.00957966764418161;0.00521059487624842;0.0111828796171738
0.0534407027818461;0.0111436950146628;0.0872774641771602;0.0122713876423534
-0.0585651537335291;0.0191593352883696;0.0264871906209342;0.00957065546667213
0.0973645680819903;0.0531769305962813;-0.0351715154146807;0.00698288167096239
-0.114934114202049;-0.0346041055718475;0.0963960052105987;0.00896478779227994
0.060029282576866;-0.00723362658846327;0.0230134607034218;0.00813300335794453
-0.152269399707173;-0.137047898338223;-0.202778983933994;0.0162660067158892
-0.132503660322107;-0.12316715542522;-0.0347372991749895;0.0133907024984339
-0.0146412884333829;-0.0776148582600175;-0.121146330872775;-0.00228997443033041
-0.0673499267935586;0;-0.0542770299609209;0.0104845914500776
-0.0190336749633952;-0.0584555229716538;-0.0412505427702988;0.0153109949579486
-0.109077598828698;-0.0856304985337242;-0.0924880590534086;0.0103408262392048
-0.119326500732064;-0.102834799608991;-0.0746851932262274;0.0182376438935726
-0.0285505124450951;-0.100684261974585;-0.0616587060356053;0.0267300602786992
-0.0278184480234268;0.0260019550342152;-0.05601389491967;0.0324806687136094
-0.096632503660322;-0.0975562072336285;-0.105080330004343;0.0208664934638173
-0.0783308931185951;-0.13822091886608;-0.0885801128962223;-0.0820591285774432
