# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;MSONDQ
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=15)
"MSONDQ";"GDP251";"GDP254";"CES049";"LBMNU";"IPS43";"LHEL";"PW561R";"GDP275_1";"GDP276_7";"BUSLOANS";"IPS18";"IPS32";"IPS38";"HSFR";"EXRJAN"
0.00698884519185227;0.00384918756901719;0.00165586516213219;0.00480351033189447;0.00602757294004496;0.00502241080850109;0.011070110701107;-0.000700266904283112;0.000923555230431593;0.000236261399612553;0.000470276394262606;0.0160586392381949;0.00584765568153455;0.0069020898844593;-0.0916477702192006;0.000431179035117246
0.00934526825423555;0.00371246779197558;0.00167779715103462;0.0035663889586918;0.00630009618467459;0.0080359305974147;-0.0073800738007383;-0.000800376738470124;-0.000283467446964144;0.00117185654207814;0.000555781193219492;0.00501867353928653;0.0133817825941051;0.0126181221945381;0.129251700680272;0.0126239639725986
0.00517930529752939;0.00566861229426304;0.0032020703797524;0.00205864728509846;0.00270920166720098;0.00200889101958637;0.0073800738007383;-0.00088872867615962;0.0013624725676664;0.00189954165288476;0.000513028793741047;0.00120444444651081;0.000337443888730679;0.00880445821612599;0.0185185185185204;0.0026230057969624
0.00588703645619706;0.00238733764526477;0.000263183866828977;0.00640790211277131;0.00780698941968583;0.00522362977762226;0.011070110701107;-0.00271492745899046;0.000384052670080483;0.00170108207721022;0.00113293858617811;0.00722666667906764;0.00618472546395657;0.00760012090135354;-0.0234315948601644;-0.000946198438175894
0.0170338022052259;0.0069306410054162;0.00756653617133267;0.00648522219859759;0.0188041038794486;0.00421863448922486;0.011070110701107;-0.000938289095192293;0.00174652523774688;0.0015593252374427;0.000876424189307648;0.0072262016426022;0.00562319189745672;0.00898002874595412;0.00907029478458043;-9.58175633570812e-05
0.0221165987083891;0.00367040016827049;0.00755557017688149;0.00438791487058454;0.00448861814684196;0.00733258050316395;0.0258302583025826;-0.000615991484229403;0.000429773226042434;0.00133251429381469;0.000684038391654752;0.0150550905449246;0.00865869047080152;0.0141128098044024;-0.0897581254724149;0.000263498299236997
-0.00989215142229836;0.00436451595940474;0.00753363818797913;0.00698780275646116;0.00663674254568775;0.00542411570860414;0.0258302583025837;-0.000659077688306808;0.00106986100950988;0.00192789302083826;0.000940552788525211;0.00361333333953384;0.010120697917761;0.0109385116295283;0.0228647014361337;-0.00123365112825069
0.0132297472273844;0.000872903191880978;0.00142557927865683;0.00798329886146357;0.0101154216094902;0.00532332296450957;0.0184501845018442;-0.000598710457441892;0.000886978785662013;0.00146482067759767;0.00128257198435262;0.00702577092582712;0.00843422668672376;0.0100674607442575;-0.0173847316704478;-0.00562928184736355
0.00840430750918766;0.00798233159804386;0.00490179951968947;0.00845688438713978;0.0164475793523565;0.0139629104692865;0.0258302583025836;-0.000836677158618668;1.82882223848067e-05;0.00122855927798518;0.00200936277548582;0.0114422222418576;0.0142818823682583;0.0130092236169148;-0.0523431594860148;-0.00334163752215788
0.00894314827772091;0.0045012357364463;0.00482503755853098;0.00948137552432676;0.0105963449823662;0.00813599030337225;0.0405904059040582;-0.000666572580722558;0.00221287490855886;0.00138921702972167;0.00181697697783286;0.000803583012961961;0.0112456355822984;0.0154425546404813;0.0353363567649264;0.00880323863364152
0.00940960745047895;0.00684650575800604;0.00633834479279757;0.00845688438714268;0.00254889387624226;0.00823678304746674;0.0295202952029523;-0.000594351486831318;0.00155449890270667;0.00123800973396966;0.00162459118017997;0.00381376405630751;0.00899613435953109;0.0119341198156215;0.00736961451247165;0.000598859770997051
0.0294030126828625;0.00832938949361092;0.0153633582261407;0.00716177294956791;0.0102436678422573;0.00662959692798336;0.0774907749077487;-0.000613067525367897;0.000521214337966338;0.00170108207721022;0.00153908638122314;0.0106386392288956;0.00393559834749804;0.0108364851715171;0.0236205593348469;-0.00249125664734562
0.0204437796060849;0.00862386285954672;0.00415611189700743;0.00813793903311337;0.0157742866303301;0.0112506693554505;0.0553505535055349;-0.00107379029602771;0.00384967081199707;0.00221140670037331;0.00188110557705056;0.00863154184235362;0.0140570444778729;0.0131648139653819;-0.0804988662131519;0.000179657931298594
0.0178621693568485;0.0012515118052269;0.00405741794694649;0.00829257920476287;0.0108688682269958;0.00873891417259634;0.011070110701107;-0.00110746760998209;0.00233174835406001;0.00220195624438876;0.00185972937731129;0.00722666667906763;0.0100080919194156;0.0113623465405161;-0.0625472411186734;0.00256311981986557
0.00186583669103435;0.00238733764526482;0.00316917239639879;0.00943305047068507;0.00524206476434752;0.00552417541456054;0;-0.000634515766628013;0.00149963423555229;0.00139866748570618;0.00218037237339946;0.0094351248553155;0.00843422668672375;0.0119579259891567;-0.105820105820102;0.000826426483974352
-0.0190122324896857;0.0029342167534311;-0.00179842308999793;0.0063982371020441;-0.00302981724911819;0.00401778203917283;-0.0147601476014756;-0.000213003992235075;0.00121616678858817;0.00244766809998583;0.0008336717898292;0.0100364170056395;0.00168684533734478;-0.00266799187699351;-0.0863567649281955;-4.79087816820378e-05
-0.0530074553043646;0.00326024083714574;0.00358588018554461;0.00518044575029283;-0.00125040076947747;-0.00266276103946309;-0.011070110701107;-0.00099580039298218;-0.000667520117044625;0.000982847422388154;0.000876424189307584;0.014516113281023;-0.0125000140289858;-0.00500184710400017;0.0854119425547999;-0.000503042207636639
0.0202829316154776;2.10338118525749e-05;0.00225899485694864;0.00398198442000461;-0.00686117345302975;-0.00231933267139953;-0.0147601476014767;-0.00138129986164628;0.000164594001463063;0.00228701034824928;0.00134670058357025;0.00463269327264343;-0.00760745174870461;0.000164092553301742;0.075018896447466;-0.00189239687634513
0.0155700854907062;0.00294473365935742;0.000318013839084946;0.00437824985985744;0.00365501763385689;0.00195977746428147;-0.00369003690036862;-0.000880843965528011;0.00241404535479151;0.00253272220384634;0.0011970671853958;-0.00109888116876736;0.00519895534554973;0.00229431997452745;0.103741496598639;0.000682700138935455
0.000812282352563531;0.00282904769416836;0.00263183866828966;0.00319911855102054;0.00508175697338903;0.0119455895111038;0.0184501845018453;-0.00161212376672416;0.00131675201170445;0.00413929972121153;0.00076954319061158;0.018093638812687;0.013129634943324;0.0303231135414194;0.0273998488284239;-0.000611316054235034
0.135956764060125;0.00776147657359204;0.0104505927120001;0.00393365936636292;0.00198781660788708;0.00569204114836322;0.011070110701107;-0.00238808526293445;0.00223116313094367;0.00410149789727356;0.00130394818409181;0.00349567911367815;0.00818394956747701;0.00755548432597242;0.00547996976568038;0.000439802615819551
-0.106875447358475;0.00653099858021775;0.00619578686493182;0.00880482477335356;0.0107887143315165;0.00521629939623316;0.0258302583025826;-0.00239912231103079;0.00197512801755671;0.00320370457874595;0.00145358158226632;0.0054725491299405;0.00999424998606449;0.0233819135147221;0.000188964474682418;7.89297178184212e-05
0.0359656106996091;0.00266077719934793;0.00765426412694237;0.00879515976262921;0.00793523565245277;0.00250002657263176;0.0332103321033209;-0.000738354306127245;0.00215801024140454;0.00305249728299387;0.00147495778200551;0.00916912399685776;0.00236173311480617;0.0199818818014981;0.0370370370370352;-0.00840882958846234
0.0173152861887882;0.00166167113635163;-9.86939500608741e-05;0.00836023427985916;0.00705354280218015;0.00750081275603684;0.0516605166051662;-0.00242360291263867;0.00268836869056328;0.00253272220384634;0.00190248177678974;0.00701507508711247;0.00649224084814315;0.00653181886392729;0.0347694633408901;-0.00575935418962426
0.0443297062111443;0.006236525214282;0.00479213957517735;0.00595364660854666;0.0107726835524206;0.00804362749787282;0.0295202952029512;0.000209353157050993;0.00138990490124358;0.00246656901195483;0.00258652016844443;0.0105116842737228;0.0107578009582366;0.0191346370897624;0.0544217687074829;-0.000906673693286564
0.00780112754441342;0.00114634274596415;0.00250024673487517;0.00827324918330857;0.0107406219942289;0.00125202914119857;0;0.00535452034586582;0.00341989758595466;0.00336436233048246;0.00226587717235609;-0.00290322265620457;0.00609568816293932;0.0146599266854876;-0.0755857898715023;0.00181358693048306
-0.00349844379569086;0.00250302361045382;0.000833415578291724;0.00902712002010225;0.00561077268355234;0.00455839766659336;-0.0184501845018442;-0.002398745281613;0.00439831748354058;0.00308084865094742;0.00104743378722172;0.0135860403493535;0.00805563110424629;0.00835469158039409;-0.0759637188208616;0.00260899247832114
-0.0549617583902334;-0.0019245937845086;0.00307047844633793;0.00835056926913191;-0.00357486373837768;-0.00359078732327861;-0.00738007380073835;-0.00233117870339679;0.00370336503291881;0.00340216415442045;0.00106880998696009;-0.00269488631950981;-0.00027309760396213;0.00229559530525253;-0.0559334845049149;-0.00443731135917091
-0.010599882580966;-0.000673081979281703;0.00528560932548167;0.00659153731660544;-0.00461686437960879;-0.0127530310210741;-0.0811808118081174;-0.00216333477291265;0.00444403803950257;0.00269337995558286;0.000491652594002065;0.00483870442700718;-0.0164879872594356;-0.00444282713614619;-0.0430839002267574;-0.000706055670004146
-0.0645804682285016;0.000757217226691864;0.00106370146176707;0.00128544642684739;-0.0154055787111253;-0.00328767605285352;-0.0848708487084872;-0.00208105975077054;0.00293525969275785;0.00321315503473042;0.000256514396870515;0.00641610811911825;-0.00678254734221748;-0.00389953624723782;0.0434618291761167;0.00321276289943828
0.0149427783273434;0.00358626492086028;0.00343235626322777;0.00233893259621332;-0.00585123436999055;-0.00295414369966579;-0.0553505535055348;-0.00498544974294567;0.00199341623994147;0.00374238056986249;0.00156046258096214;-0.00297809352720446;0.00316980273748513;0.00328397661723628;0.0965608465608447;-0.000367340583527831
-0.00267007664406829;-0.00436451595940474;0.00410128192475129;-0.00147874664140873;-0.00876883616543758;-0.0106862299885173;-0.0442804428044278;0.00218199947933941;0.0016276517922458;0.00397864196947503;0.000897800389046841;0.00344824539416305;-0.0113376657337703;0.00104109498195576;0.126606198034773;-0.00287608393618788
0.0347592507700605;0.0111689540937056;0.00178745709554676;-0.00377901919471038;0.00537031099711457;0.00960023398577384;-0.0147601476014756;0.0101709485400819;0.000182882223847838;0.00345886689032744;0.00117569098565699;0.00556555642310647;0.0111195617569083;-0.00251367685925152;0.0678382464096713;-0.000137617975374926
0.00416596295670618;0.00233475311563341;0.00193001502341233;0.00107281619082591;0.00368707919204858;0.00390782631834163;0.0184501845018442;-0.0023892452270794;0.00386795903438188;0.00225865898029581;0.000919176588785847;0.00546557358295297;0.00735979337360501;0.0232947659151713;0.109977324263039;-0.000888588128203804
-0.0108894089640577;0.00330230846085081;4.38639778048699e-05;0.00410762955946983;1.60307790959546e-05;0.00184505699554788;0.011070110701107;-0.00190415806605795;0.00232260424286758;0.00254217265983082;0.00156046258096214;0.0110162488391523;-0.00733285771951564;0.0204520537288335;0.0417611489040079;-0.0253734489531932
0.0101012538100876;0.00119892727559556;0.00437543178603153;0.00937506040631603;0.0122795767874319;0.0127288407624923;0.0147601476014766;-0.00113836799833437;0.0017465252377469;0.0015404243254737;0.000919176588786472;0.0198854243155481;0.0104854515668885;0.0195053332205369;0.0610355253212416;-0.085362190389496
0.0185940277141072;0.00747752011358258;0.00338849228542287;0.0133570448263208;0.014139147162552;0.0177600480286588;0.0516605166051652;-0.004630863072317;0.00435259692757864;0.00193734347682277;0.00121844338513499;0.0182182685855316;0.0276898524038388;0.030310360234168;0.115835222978078;-0.0712045465433813
0.0170659718033489;0.0101172635010779;0.0131811253303506;0.0109214621228209;0.00841615902532872;0.00956798030766268;0.0332103321033208;-0.00133710971391747;0.00143562545720556;0.00111515380617114;0.00258652016844423;0.00561112999675867;0.0113518817734278;0.0131257038231439;-0.0933484504913096;-0.0120925358118167
0.0428418622980336;0.00417521165273183;0.0077639240714544;0.00448456497786814;0.00665277332478367;0.00696936010535293;0.0479704797047976;0.000225764810994872;0.00299012435991219;0.00195624438879177;0.00215899617366047;0.00815673961073565;0.00443128920400354;0.00373841946562747;0.0738851095993992;-0.00837948545968237
0.0153770679019809;0.00724614818320451;0.00958427915035479;0.00993563102855133;0.0124238537992945;0.017235925759363;0.0811808118081174;-0.000375135449987463;0.00339246525237749;0.0015876766053962;0.00297129176375002;0.0148062960357037;0.0199282688567344;0.023217395851179;0.0296674225245634;-9.76141426736188e-05
0.0413459759853935;0.0114213598359362;0.00622868484828543;0.0141882357489407;0.0181468419365182;0.015784876763461;0.0774907749077487;-0.00094336715764011;0.00791880029261155;0.00237206445210983;0.00619909792437123;0.00665048649789879;0.0186503217127189;0.0140418163940359;-0.0258881330309921;-0.0744329995688208
0.0285424759331194;0.00533207130462218;-0.00491276551414063;0.0091914252024819;0.0127605001603077;0.00432309242401335;-0.00369003690036862;0.00912579368836343;0.0108723482077542;0.00436611066483956;0.00643423612150211;0.00185642557161153;0.00544436908280738;0.0026518376878093;-0.135676492819348;-0.0556497628515308
0.02332295863794;-0.00248198979860123;0.00334462830761806;0.0100419461465593;0.00831997435075355;0.00390526068485597;0.00738007380073724;0.00940201270621151;0.0112106803218727;0.00257997448376884;0.00480964494132233;-0.00142812698657807;0.00554949295501628;-0.00225606005277323;-0.0697278911564626;0.000731088008433134
0.0449007165777983;0.00442761739496239;-0.00211643692908289;0.00957802563161042;0.00617184995190773;0.00952546409560862;-0.0147601476014756;0.0157356733573528;0.0102505486466716;0.003808533761754;0.00158183878070177;0.010590740472915;0.00960742406483789;0.0211339305565409;-0.211829176114892;0.0353292531020913
0.0131493232320796;-0.00405952568754275;-0.00745687622682062;0.0156863124118067;-0.00532221865982702;-0.00422633138968309;-0.0405904059040592;0.0849271117439291;0.0122165325530358;0.00399754288144405;0.00339881575853446;-0.00690114115298379;-0.00271563768103511;0.0204758599023689;-0.0319349962207087;0.0554227949983255
-0.0417883079595628;0.00134616395856338;-0.00197387900121723;0.00741306322849827;0.00325424815646047;-0.000457782317726863;0.00369003690036973;0.00519268051566102;0.00785479151426483;0.00703113925246893;0.00793057010324662;0.0056064796321007;-0.000981280842726473;-0.00768769361114574;-0.040060468631899;-0.0375079049489772
0.0389091289277076;-0.00451175264237264;0.00114046342292551;0.00613728181238371;-0.00432831035588321;-0.00201842051539219;-0.0664206642066418;0.0273233992605543;0.0077359180687637;0.00705004016443794;0.00568606913063018;-0.00134442042272787;-0.00411853633152137;-0.00879042957814946;-0.177248677248674;0.062960163848032
-0.140733949381137;-0.00180890781931953;-0.00791744799377134;0.000695880772427659;-0.0205033664636103;-0.0221648742051575;-0.140221402214022;-0.00558932961680475;0.0123536942209217;0.00734300429995743;0.00247963916974861;-0.0162032655790699;-0.0293127255627214;-0.0559768161878577;-0.101473922902494;0.00908254683083298
-0.0563370087099188;-0.00550034179944262;0.00230285883475345;-0.0113467225948611;-0.0382815004809232;-0.039853451015276;-0.0996309963099627;-0.00537181758611896;0.00587051938551578;0.00725795019609696;-0.00051302879374103;-0.0306677598123866;-0.0385086326900828;-0.0789157648307148;-0.026832955404386;-0.0247390169117988
-0.0294190974819263;0.00332334227270339;0.0120296959129739;-0.00443623992422626;-0.0109009297851877;-0.00781198744598804;0;0.0143533398904409;-9.14411119237735e-06;0.00223030761234233;-0.002394134370792;0.0125164564779351;-0.0131472179397438;-0.00235085963667492;0.0536659108087681;-0.00254144109615284
0.0159641630676936;0.00774044276173955;0.00468247963066531;0.00672684746680063;0.0107085604360373;0.014457344693958;0.0332103321033209;0.0138162158836115;0.00760790051207016;0.00308084865094743;-0.00162459118017978;0.026898174220331;0.0114360556924581;0.0516092335644935;0.101473922902494;0.0205674795189971
-0.0226152274792699;0.00609980543724034;0.00172166112883951;0.00912377012738286;0.0202789355562681;0.011766361686149;0.0258302583025826;0.00352517661830343;0.00599853694220925;0.00395974105750599;-0.000619909792437298;0.0153713153416924;0.0144008481738184;0.0381549195245058;0.051965230536661;0.0195282182724081
0.019591285255869;0.0106010411736867;0.0113827022403526;0.0116753329596206;0.0198941968579673;0.0157298989030454;0.0442804428044279;-0.0212464116058823;0.000155449890270637;0.00354392099418796;-0.000812295590089565;0.0139292372611409;0.0206110128666386;0.0229631799266334;0.056878306878305;-0.00455097494370849
0.022969093058605;0.0035967818267866;0.0078406860326129;0.00959735565306469;0.000416800256492378;0.00791717841891695;0.0221402214022139;-0.00857126520241275;-3.65764447695371e-05;0.00396919151349054;-0.00145358158226654;0.00736617761881786;0.00878738304033883;0.00738161423711203;0.00434618291761335;-0.0113180903559622
0.0446192325942361;0.00232423620970709;0.00506628943645751;0.00432992480621563;0.00487335684514273;0.00697155921976844;0.00369003690036962;0.00605330203099633;0.00477322604242866;0.00372347965789349;0.001197067185396;0.00666397255540707;0.00658801206268367;0.00439734034028383;0.0608465608465589;-0.0295742107028218
-0.00376384298019156;0.0034916127675238;0.00517594938096963;0.00617594185529552;0.00657261942930421;0.00770716299213048;0.0258302583025826;0.00836946534669267;0.00381309436722752;0.00530170580730518;0.00181697697783267;0.0161135135411644;0.00637776431826464;0.00957730863556228;0.0761526832955386;0.0100980932304904
-0.000772070354911114;0.00593153494241994;0.003552982202191;0.00963601569597933;0.0131292080795127;0.0131411747156083;0.0516605166051662;-0.000253405938942103;0.00666605705925383;0.00314700184283892;0.00252239156922661;0.00867153497841572;0.0113283130761007;0.0278192142177265;0.0867346938775511;-0.0296719446174484
0.0380485921779622;0.00975968869958455;-0.00112949742847432;0.0126225040109784;0.0237896761782622;0.0180290730256262;0.0553505535055349;-0.0015979443266009;0.0103419897585955;0.00380853376175405;0.00324918236036019;0.00242749035165601;0.0195305938526104;0.0278965842817187;0.0421390778533672;-0.0369117999329276
0.0110261297560741;0.00907608981437663;0.00100887148951109;0.0147584713819033;0.0135941006732927;0.0069759574486018;0.0479704797047965;-0.00359586696138453;0.00479151426481347;0.00346831734631195;0.00356982535644834;0.00472430545641178;0.00388434578346653;0.00788877075547656;0.0512093726379422;-0.0325116178795573
0.0205885427976283;-5.2584529631361e-05;0.01108662039017;0.0142365608025824;0.0125521000320616;0.00527677504269031;0.0774907749077487;0.00751040047568993;0.00419714703730795;0.00349666871426543;0.00297129176375002;0.0162339579858165;0.0036733498264333;0.00244650944106029;0.0376039304610714;-0.0693764672064376
0.0200497020290974;0.00166167113635168;0.0038380980579224;0.0158022925405447;0.00597948060275738;0.000507628911171176;0.0479704797047965;0.00341950895220838;0.00917154352596927;0.00506544440769269;0.00508753553793186;0.00727828572677519;-0.00761792672529443;0.0105261546950668;-0.139455782312925;-0.0325510228524901
0.0479327012007311;0.0203922805910501;0.00682084854865062;0.0200259022287525;0.0381051619108688;0.0184802580001032;0.0811808118081185;0.000922820337040747;0.0156272860277981;0.00643576052544531;0.00681900771680853;0.0161897795215602;0.0292117168598863;0.0178491037188221;0.161375661375663;-0.0614365448186652
0.0339389260179676;0.00530052058684333;0.00673312059304093;0.0170394139137475;0.0112856684834884;0.00648848708625033;0.011070110701107;0.00303932920624184;0.00975676664228239;0.00699333742853095;0.00521579273636713;-0.00301576148093557;0.00574215770301684;-0.00757971560975124;-0.0536659108087698;-0.100279188425239
0.0303359310283809;0.00715149602986803;0.00769812810474724;0.0188950959735574;0.0163994870150688;0.0121655009527663;0.0553505535055381;0.00120400282364616;0.00749817117776153;0.00676652648490292;0.00384771595305786;0.00404488717982771;0.0126279583859112;0.0126440539192835;0.0115268329554081;-0.00792950222775707
0.0741670084686467;0.00107272440448014;0.00319110438530118;0.0164015232056918;0.00971465213209355;0.00232922868627433;-0.0221402214022139;0.00802472228420054;0.0148683247988295;0.00572697632660776;0.00694726491524317;-0.00549115058857336;-0.00125437844668852;-0.00283676064295457;-0.212018140589569;0.0395106117951432
-0.0669851456880667;0.000525845296313887;-0.00260990667938721;0.0122262385711228;0.00559474190445663;-0.00125606085096164;0.0221402214022139;0.0136497953386981;0.0105797366495977;0.00825024807446958;0.00831534169855305;-0.0039755967464194;0.00123791776918919;0.0111247099153987;0.102040816326531;0.0582621089445682
-0.0016969463009;0.00397539044013251;0.00695244048206511;0.00894979993427902;0.0115902532863097;-0.00132753206950298;0;0.0528692928569571;0.00629114850036572;0.00577422860653029;0.00739616510976654;-0.00814743888141989;-0.0046677243898981;0.00548987366148768;-0.0315570672713549;0.00434400900685228
0.00486565171584674;0.00163012041857286;0.00528560932548167;0.00706512284228711;0.00272523244629691;0.000193155549593926;-0.011070110701107;0.0567073857703681;0.00917154352596922;0.00440391248877753;0.00480964494132233;0.00550975204720788;0.00122594636737239;0.0007766764116105;-0.126039304610731;0.0703928520097733
0.00239663506003562;0.0017773571015407;-0.00169972913993705;0.00898845997719055;-0.00331837127284373;0.00145947893449933;-0.077490774907752;0.0575619922290136;0.00893379663496713;0.00782497755516706;0.00589983112802206;0.00846505878758369;0.00277137952074696;-0.00210217014527259;-0.182350718065006;0.0180189718775451
-0.0957849784061573;-0.0112846400588947;-0.00846574771633168;-0.00476485028898566;-0.0243347226675217;-0.0296030122003195;-0.180811808118081;0.0132337751522661;0.0104059985369422;0.0121154845721306;0.00053440499348073;-0.00930165938962052;-0.0325708173886108;-0.0502344270427934;-0.106575963718821;-0.0408738561778385
0.0156183398878906;-0.000914970815586003;-0.00116239541182794;0.000347940386213774;-0.00628406540557885;-0.0112327099210484;0.00369003690036973;0.0104642071519364;0.0158193123628383;0.00800453621887259;0.00164596737991876;1.76713857023003e-05;-0.0179398938361127;-0.0199257672495921;0.189342403628118;-0.0444995927753545
-0.000522755969471767;0.0101488142188568;0.0034652542465814;0.00947171051359985;0.0168323180506574;0.0251369773392254;0.0369003690036894;0.0271786884448381;0.0151609363569861;0.00638850824552284;0.0102819520745606;0.00177457915362433;0.0288701578017817;0.0428536630261641;0.0640589569160998;-0.0329630383749365
0.0104229497912998;0.0112951569648209;0.00604226294261501;0.00822492412966658;0.00761462007053532;0.000988135411203628;-0.0147601476014756;0.1755687409618;0.00928127286027802;0.0101592401833389;0.0052157927363671;0.000618963536024641;0.00107705205726705;0.00463030075274307;-0.0786092214663662;-0.0179114166626718
-0.0132458320264434;-0.00443813430088863;0.00199581099011958;0.00832157423694735;0.000496954151971873;0.00368095101435906;-0.00369003690036962;0.0208958265019451;0.00420629114850041;0.00443226385673107;0.00525854513584578;-0.00149834749291866;-0.00159107412280524;0.0072230481169534;-0.10468631897203;0.0513941455468774
