# max_attributes; 15
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 100
# predict; FYGT5
# lag_parameter; 4
# horizon; 1
# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_granger__graph(n_components=2)
# prediction_type; rolling
FYGT5;GDP284A;LHEL
0.0312028183190736;0.00538092646409461;0.0553505535055349
-0.00176144942123777;0.0027110011193148898;0.011070110701107002
0.0372420734776041;0.0038611228062968897;0.0
-0.0135883241066935;0.00575060843491033;-0.0147601476014756
-0.0415198792148967;0.0058841047021492895;-0.011070110701107002
0.00729743331655786;-0.00044156457625203093;-0.0147601476014767
0.0420231504781071;-0.000349144083548115;-0.00369003690036862
0.0291897332662307;0.00192029245951467;0.0184501845018453
-0.00528434826371416;0.00252616013390704;0.011070110701107002
0.017362858580775003;0.0072087984309054;0.0258302583025826
-0.0251635631605432;-0.0043232252698164894;0.0332103321033209
0.0188726723704076;0.00250562224663949;0.0516605166051662
0.0420231504781072;0.00542200223862969;0.0295202952029512
0.0148465022647208;0.000605867674392309;0.0
0.0508303975842975;0.00494963083147636;-0.0184501845018442
0.0349773527931559;0.008410264836056341;-0.00738007380073835
0.00503271263210814;-0.000349144083548109;-0.0811808118081174
0.00301962757926527;0.007332025754510609;-0.0848708487084872
-0.0218922999496728;-0.0008112465470676981;-0.0553505535055348
-0.0732259687971814;0.00139657633419253;-0.0442804428044278
-0.0777554101660794;0.0111212659553711;-0.0147601476014756
0.0505787619526923;0.000965280701574242;0.0184501845018442
0.0271766482133871;-0.001817603023177;0.011070110701107002
-0.0538500251635629;0.00243373964120305;0.0147601476014766
-0.00629089079013556;0.011706595742496;0.0516605166051652
0.0196275792652239;0.00319364147010197;0.0332103321033208
0.00780070457976817;0.00155061048869906;0.0479704797047976
0.00553598389531929;0.00930366293219415;0.0811808118081174
0.032209360845496006;0.0118914367279038;0.0774907749077487
0.0105686965274281;0.0194083034678223;-0.00369003690036862
0.0465525918470058;0.0262268820406445;0.00738007380073724
-0.0382486160040263;0.0243887411301999;-0.0147601476014756
0.0148465022647208;0.0350170977911502;-0.0405904059040592
0.0785103170608957;0.0184635606535156;0.0036900369003697296
0.0296930045294411;0.0312792023084585;-0.0664206642066418
-0.0608958228485156;0.0298723570306322;-0.140221402214022
-0.0286864620030195;0.0174572041774063;-0.0996309963099627
0.0352289884247611;-0.00187921668497965;0.0
0.0352289884247611;-0.0018997545722471698;0.0332103321033209
-0.0274282838449929;0.0038303159753955702;0.0258302583025826
-0.0284348263714136;0.00921124243949023;0.0442804428044279
0.00125817815802659;0.00702395744549766;0.0221402214022139
-0.0130850528434824;0.0038405849190293897;0.0036900369003696203
-0.0644187216909911;0.011747671517030999;0.0258302583025826
0.024408656265727004;0.0075374046271859405;0.0516605166051662
0.0037745344740816;0.0100122200429242;0.0553505535055349
0.0105686965274281;-0.00338875139914352;0.0479704797047965
0.0309511826874685;0.00322444830100321;0.0774907749077487
0.0332159033719175;0.0134523161602366;0.0479704797047965
0.0266733769501758;0.0173545147410685;0.0811808118081185
0.0196275792652239;0.0116860578552285;0.011070110701107002
0.0309511826874685;0.0238034113430751;0.0553505535055381
0.0251635631605439;0.022037153038067;-0.0221402214022139
-0.00478107700050379;0.0314537743502326;0.0221402214022139
0.0007549068948162759;0.0189051252297676;0.0
0.11600402617010601;0.0152801881270473;-0.011070110701107002
0.121540010065425;0.0245735821156078;-0.077490774907752
-0.14620030196276002;0.0118914367279038;-0.180811808118081
0.024911927528937998;0.0246043889465091;0.0036900369003697296
0.14972320080523902;0.0300469290724064;0.0369003690036894
0.0415198792148966;0.0234748051467946;-0.0147601476014756
0.074987418218417;0.00403569484807098;-0.0036900369003696203
0.0933568193256188;0.0015198036577976901;-0.0258302583025826
-0.0978862606945166;0.0032655240755382602;-0.0959409594095941
0.019627579265224;0.00548361590043245;-0.0553505535055349
-0.0249119275289381;-0.000564791899857364;-0.0664206642066418
-0.0719677906391518;-0.006941805896427461;-0.0774907749077487
-0.19929542023150398;-0.005637650054938771;-0.0147601476014756
-0.0259184700553649;0.0040562327353385105;0.0295202952029523
0.00780070457977355;0.00338875139914352;0.062730627306272
0.090337191746346;0.00533985068955956;0.0774907749077487
-0.00100654252641919;0.009467966030334509;0.0922509225092255
0.0176144942123779;0.0012425421796860001;0.0701107011070105
0.102918973326628;0.00627432456023247;0.0664206642066417
-0.0135883241066934;-0.0099916821556566;0.0184501845018453
-0.10115752390538499;-0.0104743225064439;0.0184501845018442
-0.0221439355812834;-0.0104537846191762;0.011070110701107002
-0.0661801711122243;-0.00370708865179026;0.0147601476014767
-0.0410166079516886;-0.00989926166295285;0.00369003690036862
-0.0407649723200804;-0.0013863073905586699;-0.00369003690036862
-0.0810266733769498;-0.00470317618426597;-0.00738007380073835
-0.057121288374434004;-0.00335794456824223;0.0
-0.0359838953195766;-0.00344009611731244;0.011070110701107002
-0.013085052843483;0.00820488596338098;0.0221402214022139
-0.00100654252642152;0.00421026688984505;0.011070110701107002
0.0913437342727728;0.0125383801768312;0.0405904059040593
0.0357322596879716;0.00341955823004492;0.0405904059040548
0.015349773527931999;0.0161325104486501;0.0147601476014833
-0.0543532964267739;0.0114601410952856;-0.011070110701107002
0.0387518872672367;0.020486542549368002;0.00369003690036529
0.0259184700553595;0.0124151528532258;-0.00369003690036529
0.0025163563160549;-0.00219755393762633;0.007380073800730691
0.0387518872672367;0.010063564761093;-0.0147601476014724
-0.0359838953195774;0.00110904591244698;-0.0332103321033208
-0.0606441872169096;-0.00630513139113376;-0.0405904059040593
-0.0140915953699046;-0.00306014520286302;0.0036900369003697296
0.0405133366884753;0.00100635647610925;-0.0295202952029523
0.020130850528435003;0.00350170977911513;-0.0627306273062732
-0.0166079516859587;0.00934473870672914;-0.0516605166051651
-0.030196275792652;0.0150850781980058;-0.11439114391143901
-0.0286864620030196;0.00403569484807098;-0.084870848708486
0.0100654252642171;-0.00587383575851552;-0.0221402214022139
-0.0216406643180677;-0.00679804068555456;-0.0184501845018453
-0.0704579768495215;0.0022899744303303;-0.0147601476014755
0.0022647206844489997;-0.00139657633419243;0.0184501845018442
0.00452944136889788;0.000708557110729924;0.0110701107011069
-0.0787619526925009;0.00045183351988586906;-0.00369003690036862
0.0226472068444891;-0.0021256713321901;0.0258302583025826
-0.0319577252138907;0.000400488801716947;0.0221402214022139
-0.0226472068444891;0.00258777379570962;0.00738007380073835
-0.0176144942123801;-0.00154034154506522;0.0332103321033209
0.00176144942123777;-0.0012630800669535302;0.0479704797047965
0.0379969803724212;0.00492909294420885;0.0811808118081184
0.0898339204831402;0.00385085386266315;-0.0036900369003697296
0.0218922999496727;0.0064899723765417;0.0221402214022139
0.0510820332159028;0.00666454441831565;0.0553505535055349
-0.0181177654755914;0.0112958379971452;-0.0184501845018442
-0.0749874182184192;0.008163810188845929;-0.0442804428044279
-0.0239053850025165;-0.00260831168297726;0.0147601476014756
-0.0299446401610463;-0.00507285815508152;0.011070110701107002
-0.00880724710619046;-0.00207432661402129;-0.0147601476014756
0.06945143432310001;-0.0037070886517903703;-0.0184501845018453
0.00402617010568662;-0.00756821145808728;0.00369003690036862
-0.0332159033719174;-0.0101867920846983;0.0258302583025837
0.0191243080020135;-0.00257750485207575;0.0258302583025826
0.0161046804227477;-0.000842053377969054;-0.0184501845018453
-0.0332159033719174;-0.00276234583748358;0.0184501845018453
-0.0223955712128839;-0.00434376315708407;0.0258302583025826
-0.0246602918973321;-0.0101867920846983;0.0221402214022139
0.00603925515853038;-0.00557603639313631;-0.011070110701107002
-0.0354806240563663;-0.00784547293619908;-0.0147601476014756
-0.054856567689985;-0.00303960731559527;-0.0221402214022139
0.0372420734776041;-0.00214620921945763;0.0479704797047965
0.042274786109713;0.0019408303467821602;-0.0442804428044279
0.0249119275289381;0.0020537887267536603;-0.0258302583025826
0.0218922999496728;0.00474425195880102;0.011070110701107002
0.0395067941620538;0.0067158891364844705;0.0332103321033209
-0.0128334172118772;0.0054220022386297605;-0.0479704797047965
-0.0271766482133869;0.00240293281030179;-0.0590405904059045
-0.0382486160040263;0.00106797013791193;-0.0258302583025826
-0.05686965274282799;0.00018484098540783;-0.0553505535055349
0.00276799194765928;-0.00336821351187611;-0.12177121771217699
-0.0264217413185707;-0.00518581653505301;-0.0738007380073801
-0.029693004529441003;-0.00912909089042002;-0.0922509225092243
0.0279315551082032;-0.00270073217568112;0.0
-0.00125817815802742;0.007065033220032709;0.0
-0.0827881227981875;0.00743471519084826;-0.0369003690036895
-0.0254151987921492;0.00142738316509383;-0.0332103321033209
-0.007549068948163009;0.0103613641264723;0.00738007380073724
-0.0254151987921492;0.00279315266838498;-0.0369003690036895
0.0427780573729241;0.00237212597940051;0.0036900369003686796
0.00830397584297934;0.0077838592743964;0.0
-0.0193759436336187;0.014232755876402998;0.0184501845018453
0.0551082033215902;0.0125075733459299;-0.00738007380073835
-0.0163563160543528;0.00501124449327894;-0.0147601476014756
-0.00100654252642224;0.0111828796171738;0.0
0.0294413688978359;0.0122713876423534;0.0405904059040593
-0.000754906894816304;0.009570655466672129;-0.0221402214022139
0.0123301459486668;0.00698288167096239;-0.011070110701107002
0.0266733769501758;0.008964787792279941;0.0
0.0118268746854557;0.00813300335794453;0.00369003690036862
0.0334675390035226;0.0162660067158892;-0.0553505535055348
-0.0110719677906394;0.0133907024984339;-0.0369003690036895
-0.0183694011071965;-0.0022899744303304104;0.00738007380073724
0.00352289884247636;0.0104845914500776;-0.00369003690036862
0.008807247106189709;0.0153109949579486;-0.0295202952029523
-0.0196275792652239;0.0103408262392048;-0.0369003690036895
-0.054101660795168004;0.0182376438935726;-0.0258302583025826
-0.0785103170608956;0.0267300602786992;-0.011070110701107002
0.0312028183190736;0.0324806687136094;-0.0332103321033209
-0.0040261701056867;0.0208664934638173;-0.0258302583025837
-0.0699547055863111;-0.0820591285774432;-0.0221402214022139
