# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP277A
# prediction_type;rolling
# method; Part-GFS_te(n_components=4)
"GDP277A";"GDP265";"IPS38";"GDP275_2";"FYGM6"
0.00259803433827512;0.00389191593461578;0.0141128098044024;0.00135171668018385;-0.00488485694347521
0.000409052214962456;0.000395369237802284;0.0109385116295283;-0.000985958049075225;0.000697836706210736
0.00333875051131526;-0.00176680628142878;0.0100674607442575;-0.000238538237679511;0.0146545708304257
0.000154776513769614;-0.0013467264662639;0.0130092236169148;0.00360987866354971;0.0107001628285645
0.000685438846693837;0.0076479236937371;0.0154425546404813;0.0028147512046181;-0.00325657129565038
0.000486440471847263;0.0209298590261562;0.0119341198156215;0.00527964632730628;0.00279134682484297
0.00382519098316253;0.0135784622607707;0.0108364851715171;0.00232177218008048;0.0246568969527802
-0.00153670967242656;0.0114409973189024;0.0131648139653819;0.00631331202391741;0.0309374273086762
0.00538401158612759;0.0115645502057156;0.0113623465405161;0.00693351144188414;-0.00255873458943956
8.84437221540767e-05;0.017915168587914;0.0119579259891567;0.00833293576960388;0.0416375901372414
0.00403524482327837;0.0110209175037375;-0.00266799187699351;0.00861918165481929;0.005582693649686
0.00154776513769583;0.0294302976389043;-0.00500184710400017;0.0104002671628261;-0.0623400790881598
0.00138193315865698;-0.00391662651197844;0.000164092553301742;0.00822161792535347;-0.0458246103745059
0.00189048456104274;0.0074378837861547;0.00229431997452745;0.00974826264650223;0.0681553849732498
0.00414579947597095;0.00499153662725324;0.0303231135414194;0.0088100122449629;0.0302395906024654
0.00321714039335342;0.0126888814757157;0.00755548432597242;0.0130718954248365;-0.0016282856478248
0.00325030678916127;0.00337299381000042;0.0233819135147221;0.0162365027113847;0.0283786927192366
0.00197892828319682;0.00161854281725293;0.0199818818014981;0.0154254727032743;-0.0248895091881828
0.00781621394536382;0.000494211547252765;0.00653181886392729;0.0129287724822289;0.0274482437776225
0.00379202458735479;0.000815449052967071;0.0191346370897624;0.0136920948428034;0.0388462433123984
0.00391363470531657;-0.00320001976846188;0.0146599266854876;0.0122449628675476;0.00674575482670342
0.00299603108796834;0.00103784424923092;0.00835469158039409;0.0133899464084092;0.0632705280297746
0.00499707030170363;-0.0110456280811001;0.00229559530525253;0.0117201787446528;0.0246568969527795
0.00289653190054504;-0.00394133708934113;-0.00444282713614619;0.00879410969578417;-0.0286113049546406
0.00842426453517298;-0.00947650641857242;-0.00389953624723782;0.00707663438449185;-0.0255873458943936
-0.00119399024907961;0.00318766447978053;0.00328397661723628;0.00941430911375091;-0.0223307745987438
0.00469857273943371;4.94211547253376e-05;0.00104109498195576;0.0127220393429066;-0.0697836706210747
0.00695388765436192;-0.0117622348246167;-0.00251367685925152;0.00742649046642196;-0.110956036287509
0.00600311764120599;-0.00224866254000017;0.0232947659151713;0.00803078733520979;0.0374505698999762
0.00461012901727964;-0.000580698568022092;0.0204520537288335;0.00494569279455487;0.0572226099092812
0.00354880435143118;-0.00532512942164892;0.0195053332205369;0.00419827298315933;-0.0607117934403349
0.00497495937116509;0.00258225533439585;0.030310360234168;0.00842835106467571;-0.0418702023726448
0.00278597724785251;0.00436141690450598;0.0131257038231439;0.00427778572905219;0.0300069783670621
0.00452168529512563;-0.0147027935307708;0.00373841946562747;0.00131991158182654;0.0344266108397307
0.00621317148132176;0.0043737721931873;0.023217395851179;0.0128015520888;0.0311700395440795
0.00384730191370103;0.00685718521813261;0.0140418163940359;0.0089213300892132;0.0567573854384745
0.0078162139453639;-0.0041637322856049;0.0026518376878093;0.0166022613424934;0.0560595487322632
0.00943031187467525;-0.00903171602604488;-0.00225606005277323;0.00707663438449174;0.112816934170738
0.00516290228074248;0.0050533130706599;0.0211339305565409;0.0109091487365426;-0.0553617120260531
0.00915392524294389;0.0147398593968148;0.0204758599023689;0.0208959496207241;-0.00930448941614304
0.0143942157805711;0.00475678614230818;-0.00768769361114574;0.030183038341046;0.0558269364968597
0.0197561164361602;0.00107491011527489;-0.00879042957814946;0.0319482212998743;0.0172133054198654
0.0194133970128133;0.00255754475703326;-0.0559768161878577;0.0158230364327402;-0.0746685275645499
0.01901540026312;0.00879696554109982;-0.0789157648307148;0.00291016649968978;-0.110956036287509
0.0126142858722209;-0.00560930106131929;-0.00235085963667492;0.00122449628675497;-0.00930448941614376
0.00653377997413024;0.0128742108059355;0.0516092335644935;0.00993909323664582;0.0735054663875324
0.00779410301482544;0.00627648665011063;0.0381549195245058;0.00578852790102241;-0.0572226099092812
0.0049749593711651;0.00177916157011004;0.0229631799266334;0.0112431022692939;-0.0493137939055597
0.00982830862436845;-0.00820391168439652;0.00738161423711203;0.0106706104988629;0.0183763665968827
0.00830265441721112;-0.00389191593461577;0.00439734034028383;0.0191148641127172;-0.00790881600372151
0.00910970338186684;-0.000555987990659423;0.00957730863556228;0.0109409538348998;-0.0414049779018374
0.0127911733165291;0.00668421117659418;0.0278192142177265;0.0188286182275018;0.00372179576645715
0.0117851259770267;0.00769734484846235;0.0278965842817187;0.00213094158993687;0.0139567341242149
0.0124263429626436;0.00137143704362649;0.00788877075547656;0.0210072674649748;0.0479181204931383
0.0127580069207213;-0.00240928129285742;0.00244650944106029;0.0061224814337737;0.0458246103745052
0.0127580069207212;0.00122317357945073;0.0105261546950668;-0.00547047691744984;0.0193068155384976
0.0136756105380695;0.0202626734373648;0.0178491037188221;0.0197986737273984;0.0211677134217257
0.0133550020452611;0.00612822318593481;-0.00757971560975124;9.54152950717324e-05;0.0423354268434522
0.0143610493847634;0.00704251454835242;0.0126440539192835;0.00591574829445163;0.101186322400558
0.0143389384542248;-0.00700544868230846;-0.00283676064295457;0.00356217101601397;0.0279134682484298
0.0185621261870806;0.00821626697307781;0.0111247099153987;0.0123403781626193;-0.00604791812049332
0.018672680839773;0.00111197598131874;0.00548987366148768;0.00281475120461827;0.0195394277739009
0.0157982598697667;0.00513980009142917;0.0007766764116105;0.0127061367937281;0.148639218422887
0.01827468409008;0.0127506579191223;-0.00210217014527259;0.0202280425552215;0.10258199581298
0.0187832354924657;0.00250812360230795;-0.0502344270427934;0.00943021166292957;-0.253547336589902
0.0165168651122682;-0.0111444703905507;-0.0199257672495921;0.0092393810727861;-0.0183763665968828
0.0171028047715388;-0.000778383186923193;0.0428536630261641;0.0167453842851009;0.272854152128404
0.0246205211546328;0.0105884823998912;0.00463030075274307;0.00874640204824828;0.0272156315422192
0.0189490674715046;0.00174209570406619;0.0072230481169534;0.0107183181463989;0.043963712491277
0.0142062728709937;-0.00182858272483549;-0.00424812664544227;0.0102571442202185;0.0546638753198396
0.0162404784805368;0.00743788378615473;-0.0391335233009299;0.00111317844250414;-0.198650849034662
0.011453462018949;-0.000852514919011116;-0.0124297983574598;0.0046117392618038;0.0597813444987231
0.0104474146794469;0.00478149671967087;-0.0143466204373445;0.00826932557288929;-0.0360548964875576
0.00536190065558906;0.00559694577263803;0.000636390031845013;0.00111317844250447;-0.151895789718535
0.000718605242501669;0.0142209372721993;0.00221227369787702;-0.0065836553599542;-0.147476157245874
-0.00410157761489394;0.00632590780483583;0.0301347897043401;0.00749010066313627;-0.00604791812049266
-0.00482018285739561;0.00716606743516579;0.0296790715252222;0.00925528362196459;0.020469876715515
-0.0021115938664279;0.0147645699741774;0.0235834157692942;0.0137079973919818;0.0583856710862993
0.00215581572750501;-0.0146533723760456;0.0165299866387859;-0.00869869440071236;-0.0230286113049546
0.00200103921373529;0.00850043861274818;0.012876589221499;0.00240128492597358;0.021400325657129
0.0047759609963185;0.0184835118672549;0.00681579250539222;-0.00928708872032169;0.065364038148407
0.00273069992150621;0.00647417126901167;-0.00695692910564039;0.0119905220806893;0.0218655501279342
0.00164726432511919;0.0190024339918702;-0.00875727097929702;0.00795127458931677;-0.10793207722726
0.00196787281792743;0.0102796001828582;-0.00440116633245913;0.0127856495396211;-0.0388462433123985
0.000917603617348273;0.0205715556543979;0.00276576723258803;0.00589984574527291;-0.0539660386136308
0.00346036062927713;0.02424107639275;0.00312328494586855;0.00408695513890889;-0.0274482437776232
0.00596995124539823;0.00569578808208854;0.00239847198374632;0.00615428653213113;-0.000465224470806602
0.00389152377477786;0.010427863647034;0.014844849640633;-0.01501200642463;-0.0216329378925332
0.00623528241186044;0.0206703979638485;0.0045907655002636;-0.0172542658588171;-0.0535008141428243
0.0077941030148253;0.022659599441541;0.0104496348515583;0.014137366219805;-0.0414049779018374
0.0074845499872862;-0.00564636692736342;0.0197293663179204;0.00505701063880537;-0.0125610607117934
0.00376991365681634;0.00261932120043995;0.0101222999654385;0.022247666300908;0.00953710165154648
0.00160304246404208;0.00705486983703374;0.0232318495993968;0.0171270454653881;0.0304722028378694
0.00169148618619619;0.00179151685879153;0.0221227369787673;0.0048820825978404;0.0141893463596183
0.00719710789028549;0.0139985420759355;0.0167791012404283;0.0211026827600465;0.0160502442428472
0.0075066609178247;-0.00604173616516557;0.00245798741758785;-0.000143122942607765;-0.0267504070714117
0.00578200833582077;0.00233514956076952;0.0065330941946512;0.0312962167835505;0.0323331007210976
0.00352669342089273;-0.00137143704362652;0.0062780280496243;0.00209913649157967;0.0541986508490349
0.0103147490962155;0.0200155676637385;0.00808474657690561;0.0228996708172319;0.0411723656664342
0.00539506705139692;-0.00659772415582494;0.00788749542475142;-0.00327592513079844;0.050709467317981
0.00603628403701373;0.0161730728838479;-0.00238231779456222;0.0076014185073866;-0.017911142126076
0.0044442970382409;0.00988423094505597;-0.0117304920098402;-0.0196078431372547;-0.0441963247266803
0.00512973588493471;0.00570814337076986;-0.00213277808267587;0.0190989615635385;-0.0130262851826009
0.00564934275258966;0.0166796397197821;0.0137497656579788;0.0249670022104544;0.0132588974180042
0.00300708655323767;0.00185329330219797;-0.00328822771965298;0.0273523845872493;0.00302395906024633
0.00682122207113089;-4.94211547251711e-05;0.0020579586801337;0.00585213809773699;-0.0234938357757614
0.00490862657954949;0.0110950492358253;-0.00554896398508531;0.00112908099168296;-0.0309374273086768
0.00867854023636594;0.0044355486365939;-0.0235927681946115;0.00480256985194738;-0.0642009769713887
-0.00098393640896377;0.00383013949120925;0.00314624089892113;0.00861918165481923;-0.0246568969527795
0.000464329541308706;-0.00512744480274796;0.0211131001546976;0.0159979644737052;-0.0169806931844613
-0.00344930516400788;-0.00444790392527517;0.00606462270828334;0.012531208752763;-0.0602465689695283
-0.00299603108796831;0.00859928092219886;0.00430636674855756;-0.0078399567450661;-0.0411723656664341
0.000397996749693208;-0.00116139713604413;0.0111842253492391;-0.00249670022104564;-0.0137241218888109
0.00150354327661895;0.00591818327835225;0.000224883317865854;0.00376890415533626;-0.0451267736682952
0.00254275701192874;0.000259461062307675;0.00175570529827673;0.00478666730276867;0.00674575482670414
0.00550562170408941;-0.0117128136698913;0.00645317346920993;-0.00297377669640464;-0.011165387299372
0.00349352702508487;-0.00112433127000022;0.00208644106632949;-0.0138352177854109;-0.000465224470807379
0.00244325782450561;-0.00315059861373657;-0.000544566219634834;0.000795127458931622;0.00279134682484297
0.00137087769338762;0.00407724526483566;0.00672609424438997;-0.000683809614681286;0.00581530588508933
0.00645639171724555;-0.0112433127000012;0.00671589159858876;-0.0221204459074789;0.0174459176552687
0.0030402529490452;0.00474443085362686;0.0186211039177735;0.00790356694178074;0.0669923237962317
0.00349352702508487;0.018026366186046;0.0139801754089877;-0.0111158818758647;0.0332635496627124
0.0026864780604291;-0.00951357228461658;0.0134147787875045;-0.0176200244899258;0.061642242381949
0.00487546018374196;0.00455910152340711;0.00889245603616562;-0.0180652958669274;0.0188415910676902
0.00355985981670037;0.00454674623472595;-0.00936602884543014;-0.00650414261406107;-0.0295417538962547
0.00113871292273326;-0.00363245487230823;-0.0192341128863247;-0.00400744239301554;-0.0181437543614794
-0.000674383381424559;-0.0126518156096718;-0.00687743349043912;-0.00230586963090207;-0.008374040474529
-0.00447746343404853;0.00670892175395688;-0.0140549948115299;-0.00284655630297515;-0.0248895091881835
-0.00348247155981563;0.0182487613823097;0.0134169043387171;-0.00776044399917308;0.0181437543614794
0.00349352702508487;-0.00375600775912133;0.0110350116543979;-0.0219137127681567;0.005582693649686
-0.00105026920057927;0.0101436920073638;0.0137093801850169;0.00609067633541649;-0.0104675505931612
-0.00171359711673469;0.00169267454934086;0.0211632631632191;0.0058362355485585;0.00465224470807185
-0.00203420560954326;0.0118981430001112;0.00877214983775243;0.0185264697931077;0.00883926494533643
-0.00065227245088606;0.000222395196263769;0.0179545310587752;-0.0163955282031708;-0.00930448941614376
-0.00213370479696628;-0.000432435103846163;0.0144733032893669;-0.00675858340091939;0.00232612235403618
-0.00673277834897679;-0.00626413136142923;0.000297577169207752;-0.0172224607604599;-0.00837404047452889
-0.00323925132389202;0.0231291004114311;-0.00138968538016526;-0.00892133008921314;0.00418702023726447
-0.00132665583231062;0.0105267059564845;-0.00566927018348606;0.010575195203791;-0.0165154687136546
-0.000574884194001313;0.0108355881735178;-0.00635284745217413;-0.0162365027113847;-0.0404745289602233
0.00191259549158118;0.00795680591076997;0.0110201327959374;-0.0218023949239062;0.00860665270993236
-0.000364830353885459;0.0072401991672536;0.0076502839098791;0.00960513970389454;0.0118632240055827
-0.00163620885984983;0.0149128334383534;0.00253280682012857;-0.00818981282699616;0.0134915096534082
0.00152565420715722;0.0194842902504416;0.0261515067394895;0.00513652338469872;0.0300069783670621
0.00556089903043577;-0.00927882179967143;-0.00561528118279275;-0.0141055611214478;0.0337287741335192
0.00322819585862266;0.0166549291424194;-5.48392211811022e-05;-0.00993909323664588;0.0188415910676902
0.00514079135020407;-0.00644946069164887;-0.0304952831893173;-0.00310099708983358;0.00395440800186114
0.00232164770654364;0.00399075824406625;-0.0192307120043905;0.00187650080307866;-0.00628053035589671
-9.94991874233575e-05;0.0161854281725293;-0.0313276490425834;-0.00141532687689838;-0.0893230983949757
0.00425635412866365;0.0239569047530794;-0.0316082218021233;-0.0208482419731882;-0.0702488950918821
0.00570462007893602;-0.00497918133857189;-0.00707213398114415;-0.0169044097768872;-0.0360548964875555
0.000552773263462814;0.026254988447805;-0.00815233910533797;-0.0140260483755547;-0.0835077925098856
-0.000641216985616921;0.0138626339004412;0.0136638933891532;-0.0063451171222747;-0.00511746917887929
0.00138193315865698;0.015407044985606;0.0307665035235256;-0.00437320102412408;0.000465224470807407
0.000442218610770317;0.00751201551824265;0.00588522618628473;-0.0115611532528664;-0.0158176320074438
0.00792676859805641;0.0157282824913203;-0.00658240698269907;-0.00993909323664588;-0.0193068155384969
0.00787149127171016;-0.0046826544102202;-0.00803330823765491;-0.0145667350476281;-0.0130262851826008
-0.00201209467900454;0.0202503181486837;-0.0135784462305686;-0.0141214636706265;-0.00860665270993231
0.00369252539993148;0.00502860249329706;-0.00551240450429757;0.00445271377001732;-0.00348918353105394
0.0097066985064066;0.00252047889098939;0.0109380865192868;-4.77076475358107e-05;0.000465224470806911
0.0114866284147569;0.00530041884428623;0.000488026557486143;-0.00567721005677213;-0.00139567341242129
0.0133439465799917;0.00460852267813228;0.0158685151026794;0.00543867181909252;0.0244242847173759
0.0113760737620643;0.00539926115373701;0.0211870693367554;-0.00359397611437107;0.029076529425448
0.0113318519009873;-0.00631355251615451;0.0233746866406089;-0.00384841690122939;0.0337287741335192
0.0137308878644158;-0.000728962032198188;0.0174911608952991;-0.000604296868787935;0.0390788555478018
0.0120504571434888;0.00318766447978069;-0.00728043799957589;-0.00815800772863884;0.0204698767155157
0.0150133218356494;0.0117869454019794;-0.034327226908126;-0.00768093125327995;0.0346592230751333
0.016417365924845;-0.00610351260857211;-0.010331879314599;-0.00419827298315911;0.0365201209583629
0.0159751473140748;0.0133437117758255;0.0347085507949303;-0.00523193867977045;0.0262851826006043
0.0109006887554861;0.00433670632714322;-0.00274578705122686;0.0113544201135442;0.0246568969527801
0.00520712414181956;0.00600467029912177;0.00914709707095607;-0.000143122942607654;0.00953710165154653
0.0104474146794469;0.00559694577263803;-0.00147640786947478;-0.00163796256539916;-0.00395440800186053
0.00511868041966546;0.00313824332505519;0.00995650697117023;0.000906445303182069;0.00116306117701748
-0.00107238013111777;0.0138379233230785;0.0108513640299813;-0.0161887950638487;-0.00930448941614304
-0.00102815827004088;0.0136031728381333;-0.000233810632950915;-0.0056295024092361;-0.0265177948360084
0.00435585331608668;0.0029282034174728;0.00402579398903047;0.00313280218819079;-0.0595487322633168
-0.00160304246404197;0.00696838281626444;-0.0135393360883267;-0.00171747531129252;-0.103047220283787
0.00122715664488737;0.0142209372721995;-0.0185067492627612;-0.0108614410890067;-0.0179111421260761
0.00645639171724555;0.020929859026156;-0.0631735074698205;0.0206256062846873;-0.000930448941614093
0.0141067736835704;0.00476914143098983;-0.0642800694290033;-0.0131196030723723;-0.0760642009769714
