# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;FYGM6
# prediction_type;rolling
# method; Part-GFS_te(n_components=15)
"FYGM6";"LHEL";"EXRUK";"HHSNTN";"UTL11";"GDP266";"MOCMQ";"GDP276_5";"PMP";"EXRSW";"CES017";"PMI";"sFYBAAC";"FSPCOM";"FSPXE";"FSDJ"
0.0309374273086762;0.0553505535055349;-0.00143249192985473;-0.0989761092150165;0.0500901266477867;0.0228574403832136;0.0258331220038311;0.000266299764768517;0.0968992248062023;0.00457214538254314;0.0617193240264516;0.141361256544503;-0.0186136071887033;-8.7896328593514e-05;0.00036910584110178;0.000935760443343415
-0.00255873458943956;0.011070110701107;-0.00511876070126815;-0.0773606370876054;0.0197220041343612;0.0273742580443612;0.00038497615286609;0.000585859482490812;-0.171317829457365;-0.00412902997101827;0.0660462078536862;-0.140488656195463;0.0603337612323491;-0.00241714903632081;-0.0189166743563735;-0.00429615978706625
0.0416375901372414;0;-0.00168807689282624;-0.0784982935153579;-0.0142453032695552;0.0427861085077579;-0.00823115679223199;0.00195286494163596;-0.0100775193798442;0.0011581425528453;0.0431055596375217;-0.0296684118673638;0.00320924261874205;-0.00465850541545477;-0.0631170988280889;-0.00614704677859733
0.005582693649686;-0.0147601476014756;0.00115709569959965;-0.00455062571103426;-0.0288052411659728;0.00898156825991894;-0.00172628195531196;0.00174870178864675;-0.0744186046511627;0.000805664384589733;0.0276757286309089;-0.123909249563702;0.0783055198973036;-0.00112183472020627;-0.0074743932822737;-0.00257077521577668
-0.0623400790881598;-0.011070110701107;0.0016980806020449;0.0767918088737198;-0.0884843726567808;0.0762391960845569;-0.0148490801819776;0.00126936221206338;-0.0937984496124024;0.00197387774224134;-0.0036737692872888;-0.18586387434555;0.0314505776636727;0.00503784746517396;0.044384977392269;0.00398373095734973
-0.0458246103745059;-0.0147601476014767;0.00113924594393722;-0.0136518771331058;-0.0796643113177292;-0.0171430802874102;0.00694179221675967;0.0014824020238782;-0.0790697674418605;-0.00437072928639193;-0.0253081884235367;-0.0689354275741701;-0.0263157894736849;0.00318045925831688;0.045676847836117;0.00220177940555992
0.0681553849732498;-0.00369003690036862;-0.00606460160031919;0.0034129692832765;-0.0363388291475182;0.0184968239091951;0.0135261065772873;0.00152678531800631;0.187596899224805;0.00462249940657777;-0.00620458812963498;0.196335078534031;-0.0147625160462137;0.00192678004522037;0.0200239918796706;0.00256562126073592
0.0302395906024654;0.0184501845018453;-0.0990661439368992;-0.0494880546075084;0.0594821172852045;-0.00227793397896503;0.0130005835749616;0.00135812880031958;0.0604651162790698;-0.00232001130347115;0.0137970446566984;0.0636998254799293;-0.000641848523747712;7.17048996420368e-05;-0.0143951278028975;-0.00165902869121044
-0.0016282856478248;0.011070110701107;-0.124212526644684;0.0250284414106927;0.0011306262993368;0.0204753722794961;0.0114942879927159;0.00209489148284583;-0.0139534883720931;0.00459530823359788;0.0235937627561352;0.0130890052356021;0.0269576379974326;-0.00202161555765015;-0.0249146442742457;-0.00241275071951378
0.0283786927192366;0.0258302583025826;-0.00831798613956491;-0.0523321956769041;-0.00195838001393855;-0.00984067478912842;0.0054079983378808;0.00181083840042609;0.0139534883720931;-0.0057357261699843;0.0173075353090133;0.0122164048865629;0.0115532734274711;0.00443876459397096;0.0274983851619442;0.00358091941806784
-0.0248895091881828;0.0332103321033209;-0.00139757702316679;-0.00853242320819103;-0.026588096225266;-0.0101270436321984;0.000125270017996337;0.00151790865918067;-0.0418604651162791;-0.00636182810485675;0.00767409584455048;-0.0715532286212905;0.02374839537869;0.00131381880634478;-0.00267601734797268;0.000166029135855256
0.0274482437776225;0.0516605166051662;-0.00172573791576636;0.0375426621160407;0.018980995480438;-0.00760179110694559;0.0336579150791494;0.00241445120056813;0.0922480620155046;-0.000857226905201514;0.0148583557841541;0.0994764397905759;-0.0282413350449282;0.00367545437197469;0.00950447540832244;0.00454818199142006
0.0388462433123984;0.0295202952029512;0.00137600039543873;0.0762229806598392;0.0254001299705625;-0.00632614807872545;-0.00433250940289021;0.0033997603302117;-0.0503875968992256;0.00435804007233476;0.0343701526655157;-0.0087260034904032;-0.0109114249037233;-0.00296997068194829;-0.0212235858632472;-0.00271589674944496
0.00674575482670342;0;0.000470566635591751;-0.0881683731513068;-0.032823448807179;-0.0188743101114235;-0.00123742334849802;0.00311570724779192;-0.0519379844961233;0.00232172334028946;0.0142052412441833;-0.0139616055846414;0.00641848523748334;0.000513499603888259;-0.000369105841099004;-0.000101992019116089
0.0632705280297746;-0.0184501845018442;-0.00184911699612345;-0.0858930602957914;-0.00341834349279724;0.000794022701239294;0.00967634504862641;0.00262749101238297;-0.0635658914728674;-0.00490760389067502;0.0155114703241248;-0.0471204188481674;-0.0333761232349159;-0.0050008384847133;-0.0222386269262702;-0.00729868460532225
0.0246568969527795;-0.00738007380073835;0.00472724298362204;-0.109215017064846;-0.0733436839304067;-0.0310970530042696;-0.0123956210490291;0.0032488571301762;-0.0418604651162791;0.00262173261550069;-0.0355131031104583;-0.0191972076788822;0.00320924261874261;-0.000129531431611471;-0.0172556980714238;-0.000861916352032671
-0.0286113049546406;-0.0811808118081174;0.00531569646706065;-0.0716723549488049;-0.146978478403417;-0.0221285015099449;-0.0420143418893777;0.00585859482490791;-0.103875968992249;-0.00159360415271759;-0.0341252347130546;-0.146596858638743;0.0603337612323485;-0.00386743845811333;-0.023622773830395;-0.00379084496459109
-0.0255873458943936;-0.0848708487084872;-0.000666913947895198;-0.0602957906712165;-0.0614846049571141;-0.0346766635426428;-0.00149407411707558;0.00237894456526561;-0.00697674418604666;0.000392257847248612;-0.0593517838190795;0.00261780104712045;-0.0243902439024397;-0.00659685076706897;-0.0143951278028975;-0.00395352248038473
-0.0223307745987438;-0.0553505535055348;-0.00861103597431723;0.0426621160409554;-0.0575487316107809;-0.015568051650526;-0.000146657582044185;0.00347077360081667;0.0689922480620164;-0.00162713993272601;-0.0570658829292191;-0.0209424083769634;0.13222079589217;-0.000319202456471084;0.0155024453261973;0.00108373266156332
-0.0697836706210747;-0.0442804428044278;0.000921910457383213;-0.0409556313993173;-0.120631504041735;-0.00562324273664463;-0.0225119388437883;0.00363055345967776;-0.154263565891474;0.00504164630265913;-0.130622907992482;-0.11692844677138;0.0911424903722715;0.00519976175468827;0.0245455384331466;0.0038615879035952
-0.110956036287509;-0.0147601476014756;0.0145151859248224;0.0529010238907849;0.0506341210961064;-0.0407554930750807;0.0485222720925901;0.00410101637743554;0.275193798449614;-0.00589907462395756;0.0209813045962771;0.230366492146597;0.0173299101412067;0.00728614302814417;0.0615483990034132;0.00711664102599855
0.0374505698999762;0.0184501845018442;0.00254996509489891;0.0130830489192268;0.00592071795504984;-0.0144225762782464;-0.0136391551301128;0.00471350583640319;0.0581395348837209;-0.0387789431153603;-0.00995999673441073;0.075043630017453;-0.0295250320924256;0.00328454701586206;0.0460459536772159;0.00331650293305484
0.0572226099092812;0.011070110701107;0.0131813580290261;0.0312855517633667;-0.0108210787556924;-0.00450380089555352;0.0125575554625366;0.00448271270693711;-0.00542635658914881;-0.0415791303920482;-0.00889868560700502;0.0052356020942409;-0.0269576379974326;-0.00202624168020792;-0.0283288733044191;-0.0024279853561574
-0.0607117934403349;0.0147601476014766;0.0368764182954916;0.0147895335608651;0.0766267639387564;-0.0306024159116943;0.0187660597690751;0.00119834894145841;0.0705426356589164;-0.0245149573103619;0.0062045881296599;0.0157068062827224;0.0584082156611033;-0.00148035921841664;-0.0203930977207723;-0.00258911616901042
-0.0418702023726448;0.0516605166051652;0.0552753972110036;0.16268486916951;0.114278531038559;0.00397011350619607;0.0322891109800701;0.00150015534152946;0.124031007751937;-0.0259644482462862;0.0408196587476365;0.13176265270506;-0.0622593068035937;0.00624295239141625;0.0353418842853198;0.00501168160952128
0.0300069783670621;0.0332103321033208;-0.000117690696687656;-0.072241183162684;0.0468452732763431;0.0151905654482972;0.0134405563210943;0.000958679153166747;-0.0488372093023254;-0.00872494245290167;0.0411462160176344;-0.00610820244328003;-0.0231065468549422;0.00190596249371159;-0.0140260219617984;0.00236420387145683
0.0344266108397307;0.0479704797047976;-0.0894056992504462;0.0978384527872572;0.0243533082213764;-0.0526007497656982;0.0241190615136893;0.00188185167103103;0.0488372093023254;-0.0186055097574535;0.0232672054861623;0.0663176265270496;-0.0385109114249038;0.000726301241535193;-0.0029528467287977;-0.000386538881633074
0.0311700395440795;0.0811808118081174;-0.0482139554097393;-0.0563139931740613;0.101180026876265;-0.00304592314901586;0.0490691826589637;0.00189072832985665;0.113178294573644;0.00301751524442972;0.0673524369336278;0.178883071553228;-0.0500641848523748;0.00335393885422555;0.00645935221924793;0.00337666683708803
0.0567573854384745;0.0774907749077487;0.032561092750271;-0.21103526734926;0.0857202927572271;0.0150864313235446;0.0518251230548774;0.00195286494163595;-0.0317829457364349;-0.101473127114807;0.0741285002857465;0.0340314136125653;-0.0494223363286271;0.000668474709566012;-0.0132878102795976;-0.000191078493495873
0.0560595487322632;-0.00369003690036862;0.0655733331711799;-0.114903299203639;-0.00521646568276879;-0.0142924086223055;-0.024476539369923;0.00253872442412678;-0.153488372093023;-0.0897089164790884;0.0386970364927752;-0.120418848167539;-0.0147625160462118;-0.00526452747049425;-0.0580418935129658;-0.00510748165259141
0.112816934170738;0.00738007380073724;-0.0311684195061308;-0.0608646188850969;-0.00934935323470998;-0.038972196188691;-0.017253653454244;0.00251209444764991;-0.154263565891472;-0.0658622577757428;0.0181239284839579;-0.117801047120419;-0.0051347881899878;-0.00161914289514292;-0.0346036726031189;-0.00162906809985862
-0.0553617120260531;-0.0147601476014756;-0.0584334309054594;0.012514220705348;0.0333527407028423;0.000520670623763486;0.0107640554487871;0.00297368070658202;0.0682170542635651;0.058580965191975;0.0289819577108255;0.121291448516581;0.0815147625160456;-0.0019869196384683;-0.0406939189812678;-0.000687879994443266
-0.00930448941614304;-0.0405904059040592;-0.0576880564931077;-0.199658703071671;-0.0673935608700416;0.0279079454337187;-0.00327229729936174;0.00292042075362833;-0.116279069767442;0.0226102659971441;-0.00759245652706353;-0.134380453752183;-0.0372272143774063;-0.0045451654127949;-0.0374642428716425;-0.00279181688276606
0.0558269364968597;0.00369003690036973;0.0692413598846182;0.147326507394766;-0.0362256194920559;-0.00162709569926064;0.00357477856232796;0.00561004837779061;-0.0379844961240302;-0.0689504700699205;0.00122458976242967;-0.106457242582895;0.00577663671373554;-0.00348809640839412;-0.034050013841469;-0.00137137551210332
0.0172133054198654;-0.0664206642066418;-0.027618083489386;-0.0682593856655287;-0.0441164795031717;0.00452983442674163;-0.0333218247869642;0.00668412409569039;-0.0666666666666675;0.00125381519851631;-0.0158380275940728;-0.143106457242584;0.0629011553273434;-0.0103972104480978;-0.0628402694472639;-0.00893137028584821
-0.0746685275645499;-0.140221402214022;-0.0125929045455876;-0.0995449374288954;-0.18611814383213;0.00692491929605327;-0.0770227288698506;0.00671963073099284;-0.227131782945737;-0.0703782080674579;-0.0835170217976984;-0.369982547993018;0.202824133504492;-0.00433005071386853;-0.0270370028605703;-0.00739370484156755
-0.110956036287509;-0.0996309963099627;0.0369941089921736;0.00967007963594874;-0.308578645424417;-0.0105565968968032;-0.068305768837097;0.00588522480138476;-0.0821705426356582;-0.0769044924148207;-0.162952077720648;-0.129144851657942;0.0397946084724011;0.0065205197448693;0.0296207437482698;0.00701774499490541
-0.00930448941614376;0;-0.040132527570517;0.262229806598407;-0.0751623896941004;-0.00730240549828169;0.0152829421955248;0.00569881496604678;0.318604651162791;0.00810639362163457;-0.0716793207608624;0.23647469458988;-0.101412066752247;0.0071196026160723;0.035157331364768;0.00837027087183957
0.0735054663875324;0.0332103321033209;-0.115572264147354;0.04778156996587;0.0839809807778825;0.0226882224304904;0.0501905020883431;0.00533487195419646;0.233333333333332;0.0441468834937808;-0.00816393174954727;0.25479930191972;-0.0564826700898581;-0.00100618165626752;0.0131032573590495;0.000436640179055987
-0.0572226099092812;0.0258302583025826;-0.0500185460922866;0.0130830489192268;0.0636047130502789;0.00230396751015317;0.0104676849184064;0.00816652611956858;0.0426356589147303;-0.00514285789097618;0.0249816311535637;0.103839441535777;0.0442875481386393;0.00103393839161284;0.0239918796714939;0.000709830781919066
-0.0493137939055597;0.0442804428044279;-0.0254431594145967;0.144482366325368;0.089906109498734;-0.00870821618244295;0.038525113583242;0.00840619590786029;0.0697674418604654;-0.0213370141453506;0.0569842436117322;0.120418848167539;-0.00256739409499496;0.00722600343489604;0.0429085540278675;0.00960634215341331
0.0183763665968827;0.0221402214022139;-0.113647628954185;0.0108077360637098;0.0335894518006197;-0.0019394980735187;0.0148979660426587;0.00427854955394788;-0.0666666666666677;-0.0253019907060572;0.036247856967916;-0.00959860383944233;-0.073170731707317;0.00145260248307126;-0.00572114053704714;0.0019975448995727
-0.00790881600372151;0.00369003690036962;-0.0241658230532165;0.0767918088737197;0.0258132717002314;-0.00260335311881708;0.00478775898048595;0.0034974035772935;-0.172868217054263;-0.00477789192475436;0.0191852396113887;-0.118673647469458;-0.0449293966623871;0.00186895351325072;-0.0218695210851712;5.8098190589953e-05
-0.0414049779018374;0.0258302583025826;-0.0668483157186325;0.0136518771331057;0.0293712894432728;0.00233000104134128;0.0174278093329217;0.00183746837690293;0.056589147286821;-0.0102757456851898;0.00653114539963284;-0.0191972076788848;0.0256739409499352;-0.00120279186496326;-0.0261142382578222;-0.00247420827659077
0.00372179576645715;0.0516605166051662;0.03646607006637;-0.0227531285551773;0.0642251607724136;0.0076278246381339;0.0504013223625317;0.00574319826017486;0.000775193798448703;0.0227461211539964;0.0382888399052903;0.0558464223385706;-0.05198973042362;-0.00055513470690622;-0.0131955338193209;-0.000384480914615251
0.0139567341242149;0.0553505535055349;0.00323943642632984;-0.015358361774744;0.0937111301264126;0.0152165989794855;0.0108526610712725;0.00632018108384008;0.112403100775195;-0.00284721793513659;0.0437586741774926;0.0453752181500864;-0.0243902439024378;-0.00190596249371138;-0.0175325274522479;-0.00223432730299934
0.0479181204931383;0.0479704797047965;0.00957511893135471;-0.0398179749715578;0.0156141109219382;0.0054410080183277;0.0111551423342388;0.00714571035462253;-0.118604651162791;-0.0344450729745602;0.0379622826353174;-0.0602094240837696;-0.0295250320924275;-0.000680040015960125;-0.0090430931069482;-0.00356877818730547
0.0458246103745052;0.0774907749077487;0.0466837802016397;-0.0784982935153579;0.00189515903751358;-0.00922888680620644;0.0129914174760838;0.0079268563312769;0.0852713178294557;-0.0646686659899767;0.0280022859008817;0.0418848167539267;-0.0243902439024377;-0.0028496914954519;-0.0194703331180218;-0.00419546400313575
0.0193068155384976;0.0479704797047965;0.0660888184226722;-0.0403868031854384;-0.0309738676829056;0.00330625846089752;-0.0126919915794109;0.00516621543650969;-0.0860465116279069;-0.0764986389810852;0.04261572373255;-0.0261780104712042;-0.030808729139923;-0.00318971150343203;-0.0163329334686721;-0.00439635463548684
0.0211677134217257;0.0811808118081185;-0.0540078684076764;-0.0580204778156992;0.0861025591263156;0.0223758200562325;0.0564631690870233;0.00191735830633347;0.116279069767442;-0.00371874538316347;0.0407380194301745;0.0881326352530548;-0.00706033376123305;0.00456366990302494;0.012272769216573;0.00445290354099439
0.0423354268434522;0.011070110701107;0.0568765791394399;-0.0193401592718994;0.00701458787274489;0.00329324169530355;-0.0135413834087469;-0.00237006790643998;0.0829457364341094;-0.0721293196073644;0.0387786758102622;0.0401396160558457;-0.0269576379974326;0.00397615233821602;0.0119036633754729;0.0032230293997501
0.101186322400558;0.0553505535055381;0.0312692412029637;-0.116609783845277;0.0440062103582421;0.00843486410496716;0.0172505980879518;0.0123740624029115;-0.0875968992248071;-0.0155453950086885;0.0488203118621849;-0.0191972076788822;-0.00834403080872909;-0.00313882415529919;-0.017809356833072;-0.00331443721961163
0.0279134682484298;-0.0221402214022139;0.0182216582658434;-0.0796359499431173;-0.0175548478726875;0.00145787774653747;-0.00365727345222777;-0.0195197727575341;-0.0658914728682163;0.0144795010278777;0.0378806433178305;-0.0558464223385707;0.0160462130937098;0.00153818575038601;-0.00415244071237428;0.00104525100225831
-0.00604791812049332;0.0221402214022139;0.0385868564206827;-0.0836177474402726;-0.0381604754217446;0.0120274914089348;-0.0113476304106718;0.0403000310683059;-0.134883720930232;0.0116356064583275;0.021144583231276;-0.0968586387434555;0.0442875481386393;0.00126755758076945;-0.0110731752329981;0.000790135392023356
0.0195394277739009;0;0.0881071785636619;-0.0711035267349263;-0.0362315005131171;-0.00158804540247839;-0.0330223988902913;0.0173094847099551;-0.0860465116279071;-0.0228295074178043;-0.00595967017714905;-0.112565445026178;0.00192554557124519;0.00350197477606629;-0.00470609947402417;0.00123942806591898
0.148639218422887;-0.011070110701107;-0.0418782729047202;0.0335608646188854;-0.0248561355222484;-0.000117150890346779;-0.0253900938914061;0.00646220762504993;0.0240310077519373;-0.00450295895351349;-0.0279206465833948;-0.0750436300174502;0.0154043645699615;-0.000638404912942162;-0.0117191104549229;-0.00249667291028555
0.10258199581298;-0.077490774907752;0.0545345342753542;0.00170648464163824;-0.0162963093652333;0.0314615224409039;-0.00718927688645932;0.00362167680085218;-0.0124031007751931;0.0127832753741722;-0.0118377010368111;-0.0157068062827225;0.02374839537869;0.00346727885688534;0.00424471717264915;0.00129649339978736
-0.253547336589902;-0.180811808118081;0.0175749478875442;-0.0602957906712165;-0.207067811113365;0.0255779443923774;-0.10009074437889;0.0114863965203497;-0.393023255813953;0.0057357261699843;-0.105804555473917;-0.37434554973822;0.267008985879333;-0.00131613186762373;-0.00858171080557348;-0.00150125724484437
-0.0183763665968828;0.00369003690036973;0.058338886045785;0.213310580204777;-0.0949784901654613;-0.0141101739039884;0.0364199662076494;0.0167413785451156;0.306976744186047;-0.0157935396391409;-0.0680871907910855;0.292321116928445;-0.12836970474968;0.0103231924871772;0.0239918796714959;0.00824736092196917
0.272854152128404;0.0369003690036894;0.00230026466676181;0.139931740614334;0.123670521675972;0.00342340935124427;0.0622469774788951;0.0345923394434334;0.368992248062016;0.0275539233690316;0.0444117887174383;0.315008726003492;0.00641848523748534;0.00682584383366799;0.0232536679892959;0.00161228934241632
0.0272156315422192;-0.0147601476014756;-0.044639688951333;-0.0841865756541531;-0.0232829623879311;0.0214516296990525;-0.0252862114374586;0.0173893746393858;-0.226356589147288;0.0516704796412134;0.0126540942117808;-0.166666666666667;0.00770218228498076;-0.00110795635253388;-0.000645935221924784;0.00073823434176299
0.043963712491277;-0.00369003690036962;-0.135616755153725;0.122298065984073;-0.00645295036124155;0.0312662709569926;0.0229366347584578;-0.00287603745950021;0.0961240310077535;0.0431936818187612;0.0224508123111926;0.0715532286212906;-0.0513478818998723;0.000897467776164812;0.00175325274522457;0.00221651052455175
0.0546638753198396;-0.0258302583025826;-0.142974581359483;-0.0381114903299197;-0.0245856085533571;-0.00117150890346771;-0.0311066842248377;-0.0131108250854379;-0.209302325581395;0.0177044748513372;-0.00408196587474863;-0.159685863874346;-0.0750962772785623;-0.00495226419785879;-0.0122727692165727;-0.00653488447755782
-0.198650849034662;-0.0959409594095941;0.0270568950173506;-0.175767918088736;-0.110277966460537;0.0116760387378945;-0.0560415285386489;-0.00118947228263283;-0.217829457364342;-0.0810397662848175;-0.0674340762511397;-0.205933682373471;0.186136071887035;-0.00243334046527251;-0.0136569161206978;-0.0035016425004015
