# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;LHNAG
# prediction_type;rolling
# method; Part-GFS_te(n_components=5)
"LHNAG";"LBMNU";"GDP254";"LBPUR7";"CES011";"LHU680"
-0.00244285736514505;-0.0162872715613978;0.00924433332236718;0.0222767907297734;-0.0053191489361708;0.0791556728232188
0.00416219328136813;0.00343058672651497;0.00373940410786167;0.00483091787439616;-0.0138850511190937;0.129287598944596
0.00605268480916543;-0.00564283424174428;0.000888245550547562;-0.000369139904023541;-0.000276319425254967;0.0263852242744036
-0.00381210225770201;0.00232446296890021;0.0102203068285246;-0.0117322291235333;0.000759878419453464;0.0765171503957808
0.010740014626021;-0.010708560436037;0.0109221304734022;0.00704575729853774;-0.0053191489361708;0.0316622691292874
0.0029835535016921;-0.0053703109971146;0.00655766468182173;0.0327732036528802;0.00642442663719256;0.084432717678095
-0.00215111484541142;0.00278935556268045;0.0218661929357065;0.0105124624841511;0.0110527770102232;0.00263852242744578
0.00747638830539599;0.0089612055145879;0.00532947330328637;0.0091642993564125;0.00891130146449293;0.0158311345646437
0.00456285300844883;0.00817569733889079;0.0136636290862038;-0.0168038904135971;0.0114672561481084;0.0211081794195199
0.00344645163298807;0.0012664315485732;0.00459475167505541;0.00962973662670319;0.0164410058027074;0.00263852242744578
0.00828159765982794;0.0104200064123117;0.00929916329462355;0.0135137303994736;0.0136778115501518;-0.0765171503957808
0.00628607882494292;0.0122314844501441;0.0147273305479706;0.00290497054905559;0.0190660403426361;0.0422163588390473
0.0049557329350115;0.00408784866944556;0.00739108026011348;0.00263212801129875;0.0100165791655147;-0.0211081794195196
0.0109734086417984;0.010500160307791;0.0129618054413263;-0.00243953327876467;0.0305332964907444;-0.0448548812664934
0.0107011156233954;0.00383135620391128;0.00924433332236752;-0.00112346927311546;0.0194114396242043;-0.0554089709762531
0.00421665188504172;0.0132574543122795;0.014738296542422;-0.00121976663938228;0.0263885051119106;-0.0290237467018495
0.00855000077798396;0.018756011542161;0.0137952210196183;0.0124384098094915;0.0311550151975677;-0.0369393139841635
0.00672174765439015;0.00214812439884582;0.0100887148951101;-0.0109297510713081;0.00932578060237643;-0.0237467018469657
0.00717297608489709;0.00931388265469701;0.00751170619907671;-0.00818527613269782;0.000759878419453464;0.0263852242744036
0.011836966500175;0.00907342096825914;0.0100009869395007;0.0491277063572312;-0.00373031224095055;-0.0765171503957808
0.004628981312923;-0.00118627765309387;0.0114594642015109;0.00243953327876489;0.000345399281568293;0.0422163588390554
0.000101137406829044;0.00452067970503356;0.00639317476505363;-0.0155680742131703;-0.00386847195357709;0.00791556728232179
0.00243507756461514;-0.00732606604680974;0.0040245199635931;0.00757539281300645;-0.0140922906880354;0.00527704485487612
0.000777980052595439;-0.00102596986213543;0.000866313561645016;-0.0025037315229427;-0.0122962144238752;-0.00263852242743823
-0.00199162893463811;-0.00823982045527405;-0.00125012336743724;-0.002696326255477;-0.021414755457308;-0.0131926121372058
-0.000715741648380175;-0.00856043603719148;0.0128302135079118;-0.0156001733352592;-0.0326747720364747;0.0316622691292877
-0.00854611087772494;-0.0194293042641873;-0.0250243993376541;-0.00446177797037262;-0.0243851892788051;0.058047493403699
-0.0151745009257922;-0.0412471946136581;-0.0325032075533769;0.0721106777729629;-0.0457999447361148;0.12664907651715
