# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP272A
# prediction_type;rolling
# method; Part-GFS_te(n_components=1)
"GDP272A";"p_gfsm"
0.00761045389877413;0.0109839029009211
0.00771764339030623;0.00622363777223034
0.00616826801270687;0.0107084445209606
0.01162518758161;0.00300421795644312
0.00580772154119003;0.0118963587845399
0.00441425815127372;0.0122665059826117
0.00820486835181522;0.00958939485237154
0.00766892089415527;0.0109322544546785
0.00329364073980232;0.0122320736851166
0.0115277425893086;0.00401136265817337
0.00163707587067108;0.00298700180769573
