# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;IPS25
# prediction_type;rolling
# method; Part-GFS_te(n_components=13)
"IPS25";"GDP252";"IPS18";"FM1";"CES015";"GDP257";"CES011";"PMCP";"GDP275_3";"EXRUS";"GDP274A";"GDP276_3";"GDP279A";"LHUR"
0.00293972211660022;0.00481563152013766;0.0128475624416089;0.000933952775516054;0.0263389391979352;0.00548380483804836;0.00856590218292273;0.0328109696376111;-0.000408430690162777;0.00111834078893347;-0.00100307000212776;8.23632769602492e-05;0.000258718824381702;-0.0779816513761469
0.00222432160151155;0.0026105271484935;0.00301064607981237;0.000670530197806185;0.0244760672703803;0.00361828618286184;-0.00131251726996335;0.0239960822722817;-0.000229742263216571;0.00447336315574953;-0.000151980303352655;8.23632769602492e-05;1.29359412190527e-05;-0.0779816513761469
0.00241248173698686;0.00299617320452097;0.00602222223255673;0.000694477704871147;0.0191979301422921;0.00521730217302173;0.0134705719812103;-0.0553379040156714;0.000502029389991755;0.0103192354615746;0.00179336757956172;-0.000123544915440373;0.000633861119735065;-0.0137614678899083
0.00229936165554012;0.00203700224465781;0.00481824282251009;-9.57900282578077e-05;0.00269081500647883;0.00143501435014351;0.00566454821773898;-0.0617042115572968;-0.000319086476689681;0.00132167547784157;0.00153500106386211;0.000384361959147821;-0.000116423470971753;0.00458715596330367
0.000527520379814669;0.00358947482917857;0.000802652940031165;0.000574740169548336;0.000620957309184988;-0.000871258712587135;-0.000759878419451441;-0.0313418217433883;0.00160394135616008;-0.00259251728344856;-0.00275084349068368;-0.000487316055348108;-0.000491565766325115;-0.00458715596330367
-7.53200542307174e-05;0.00171068635109614;0.0160586392381949;0.00110158532496744;0.00165588615781609;0.00207052070520703;-0.00531914893617093;0.0460333006856018;-0.000655190898802787;0.000711671411132819;1.51980303353411e-05;0.000178453766747198;0.000323398530477059;0.0321100917431201
0.00101780073281681;0.00247209010274006;0.00501867353928653;0.000981847789645325;0.0111772315653298;0.0083538335383354;0.0117435755733635;0.16209598432909;-0.000987040834560041;0.00310085400570337;0.00217331833794341;-0.000150999341093799;-0.000245782883162558;-0.00458715596330372
0.00346780249681752;0.00353014466671281;0.00120444444651081;0.00110158532496742;0.00501940491592257;0.00488929889298893;0.00898038132080612;-0.0107737512242909;0.000863660730240036;0.00208418056119364;0.0021277242469375;-0.000542224906654957;0.000336334471696112;-0.0321100917431186
0.0032415623339249;0.00223476945287701;0.00722666667906764;0.00107763781790315;0.00708926261318477;0.00618081180811809;-0.00193423597678844;0.141527913809991;-9.78531861848307e-05;-0.00142334282228029;0.00232529864129618;0.000418679991214583;-7.76156473145015e-05;0.00917431192660589
0.00331744238855909;0.00527049609904183;0.0072262016426022;0.000694477704871167;0.00652005174644238;0.00759532595325953;-0.00110527770102382;-0.131243878550442;-0.000216978804148983;0.000711671411147696;0.00153500106386211;-0.00077558752470898;2.58718824381978e-05;-0.0137614678899081
0.00467432336551227;0.00479585479931572;0.0150550905449246;0.000766320226063991;0.0108150064683105;-0.000553505535055371;0.00911854103343464;0.0190989226248777;-0.000744535112275898;0.000508336722239822;-0.000911881820116148;0.000995222929936303;0.00212149435992965;-0.0366972477064223
0.00275156198112491;0.00510239397205547;0.00361333333953384;0.00182001053690357;0.0244243208279377;0.00331078310783108;0.00752970433821641;0.0137120470127334;-0.000140398049743445;-0.000406669377800983;-0.000759901516763384;0.000144135734680436;9.05515885335547e-05;-0.0275229357798164
0.00335468241537162;0.000781180472465871;0.00702577092582712;0.00148474543799943;0.00957309184994054;0.00153751537515377;0.0113981762917933;0.0954946131243879;0.000821115866681407;-0.00345668971125468;-0.00151980303352688;-8.92268833735865e-05;0.00248370071406396;-0.00458715596330223
0.00490028352820359;0.00620989033808304;0.0114422222418576;0.000862110254322515;0.0411901681759324;0.00964534645346453;0.00262503453992671;-0.0337904015670911;0.00134016320209662;-0.000457503050020347;0.000577525152740154;-0.000247089830880748;0.000672668943392316;-0.00917431192660592
0.00523964377254382;0.00318405205232919;0.000803583012961961;0.000670530197806898;0.0289780077619716;0.00618081180811805;0.00352307267200884;0.0582761998041126;0.00074028062592003;0.00462586417242283;-0.00288762576370099;-0.000501043268174833;0.00117717065093658;-0.0321100917431188
0.00546560393523514;0.00499362200753496;0.00381376405630751;0.0013889554097416;0.0390168175937849;0.00613981139811398;0.0085659021829249;-0.0161606268364347;0.000191451886013809;0.000915006100040694;-0.00395148788716979;-0.000130408521853712;0.00130653006312738;-0.0412844036697246
0.00701120504806709;0.00831611110561756;0.0106386392288956;0.00210738062167704;0.0348771021992289;0.00523780237802382;0.0165100856590204;-0.0117531831537708;0.00075729857134347;-0.00355835705570851;-0.00434663667588683;0.000514770481001533;0.0022896615957777;-0.0366972477064223
0.00704872507508264;0.00447942726616499;0.00863154184235362;0.00208343311461277;0.0493661060802066;0.00895858958589583;0.00172699640784892;0.177766895200783;6.80717816938037e-05;0.00137250915006082;-0.00110945621447461;2.05908192400621e-05;-0.000789092414364069;-0.0321100917431186
0.00516432371831307;0.000850398995342602;0.00722666667906763;0.00131711288854877;0.0540232858990942;-0.00322878228782289;0.00276319425255522;0.0303623898139085;0.000199960858725529;0.00183001220008139;0.0025076750053193;0.00019904458598726;0.00461813101521266;-0.00458715596330363
0.00557844401647972;0.00354003302712377;0.0094351248553155;-0.000383160113032723;0.0337904269081551;-8.20008200081851e-05;0.000345399281570222;-0.0773751224289917;0.000914714566510385;-0.0012708418056222;0.00276604152101891;-0.000185317373160561;0.000983131532650321;-0.00917431192660451
7.53200542298743e-05;0.0012953752138358;0.0100364170056395;0.000359212605967718;0.0210608020698471;-0.00740057400574007;-0.0144376899696056;-0.113124387855044;0.00104660364354211;0.00284668564457602;0.00281163561202461;-4.11816384801242e-05;0.0042947324847356;-0.00917431192660592
-0.000417760300787148;0.00184912339684955;0.014516113281023;0.00122132286029025;0.000827943078923865;-0.00558630586305861;-0.00248687482730037;-0.103330068560234;0.000557337712617957;-0.000813338755586646;-0.00188455576157323;0.00029513507577421;0.00250957259650215;0.0183486238532104
-0.000133280095961946;0.00423221825589104;0.00463269327264343;0.00172422050864505;-0.0221992238033635;0.00593480934809348;-0.00918762088974781;-0.0876591576885411;0.000587119117108998;-0.00122000813338752;0.00348034894677648;1.3727212826724e-05;0.00243195694918756;0
-0.00207760149587279;0.00163157946780842;-0.00109888116876736;0.00277791081948391;-0.00201811125485118;0.00233702337023368;0.00870406189555124;0.175318315377082;0.000399921717451042;-0.000559170394474395;0.0081613422900392;0.00049417966176147;0.00315636965745628;-0.00458715596330229
0.00256592184746401;0.0019381186405482;0.018093638812687;0.00210738062167704;0.016921086675291;0.00747232472324721;0.00504282951091389;0.173849167482859;0.000255269181351745;0.0174867832452268;0.00749262895528743;0.000432407204041284;0.00466987478008905;0.0137614678899082
0.00400176288126927;0.00771292112054901;0.00349567911367815;0.00172422050864505;0.0181630012936609;0.00601681016810172;-0.000414479137883395;-0.0572967678746328;0.000544574253550369;0.0236884912566034;0.00452901303990995;0.00018531737316056;0.00344096036427608;-0.0229357798165141
0.00182224131201349;0.00510239397205547;0.0054725491299405;0.00227501317112912;0.0200776196636427;-0.00131201312013121;0.0109146172975967;-0.0945151811949063;-9.3598699828978e-05;-0.00172834485562734;0.00445302288823378;0.000274544256534148;0.00483804201593711;-0.0229357798165127
0.000578480416506183;0.00632855066301456;0.00916912399685776;0.00263422577709684;0.0114877102199223;0.00367978679786797;0.00732246476927255;0.0132223310479921;0.000744535112275898;-0.00320252135014221;0.00601842001276625;0.000350043927081059;0.00423005277864015;-0.00458715596330363
0.00408016293771704;0.00152280750328786;0.00701507508711247;0.00296949087599957;0.0143855109961243;0.00624231242312424;0.0167173252279642;0.0161606268364349;0.000255269181351729;-0.00223668157788237;0.0067175294081887;0.000109817702613649;0.00787798820242163;-0.0183486238532105
0.00445676320886981;0.00386634892068551;0.0105116842737228;0.0025384357488383;0.0229236739974019;0.00826158261582613;0.0128488532743852;0.0930460333006851;0.000953004943713146;0.00183001220008139;0.00370831940180552;0.00046672523610807;0.00358325571768595;0
0.0029299221095439;0.00220510437164412;-0.00290322265620457;0.0011494803390967;0.0150064683053093;0.00119926199261994;0.0138850511190937;0.0142017629774736;0.00158692341073663;0.00213501423342832;0.00559287516337886;0.00119426751592356;0.00465693883886991;0.00458715596330229
0.00290528209180257;0.0016118027469865;0.0135860403493535;0.000646582690741894;0.0127813712807191;0.00456129561295614;0.00725338491295938;0.0465230166503418;-0.000187197399657942;0.00777755185034557;0.00361713121979391;0.0011599494838568;0.00527786401738592;0.0183486238532118
-0.00163520117734428;0.0027687409150689;-0.00269488631950981;0.00117342784616169;-0.0240103492884758;-0.0069188191881919;0.00469743022934366;0.00391772771792398;-0.00018719739965794;-0.0133184221228091;0.00460500319158644;0.00165412914561827;0.00632567525613169;0
-0.00393960283651407;0.00213588584876742;0.00483870442700718;0.00155658795919297;-0.0217335058214746;-0.00100451004510044;-0.00324675324675178;-0.129285014691479;-0.00030632301762208;-0.00366002440016278;0.00142861485151516;0.000933450472216116;0.00562713443030109;0.0825688073394491
-7.64400550368471e-05;0.00166124454904132;0.00641610811911825;0.00110158532496814;-0.0506597671410194;-0.00593480934809348;-0.00525006907985776;0.021057786483839;0.00158692341073663;-0.00696421309475903;0.00273564546034843;0.0011462222710301;0.0091586463831109;0.0825688073394493
-0.0029663221357525;0.00313461025027439;-0.00297809352720446;0.00196369557928996;-0.0423285899094329;0.00463304633046333;-0.00186515612047528;-0.0763956904995103;-0.000450975553721407;-0.0159109394062578;0.00572965743639617;0.00183258291236547;0.00310462589257988;0.0550458715596327
-0.00865228622964583;-0.00102838948273987;0.00344824539416305;0.00270606829829038;-0.095316946959896;0.000194751947519459;0.00310859353412546;-0.0548481880509301;0.00168903108327732;-0.00284668564457602;0.0137086233624123;0.00347984845157038;0.00737348649487737;0.0917431192660538
-0.00264544190471791;0.0069416290084941;0.00556555642310647;0.00256238325590258;0.00745148771021986;0.00602706027060271;-0.000483558994196581;-0.018119490695396;2.9781404491027e-05;-0.00757421716145279;0.0117936715401684;0.00270426092686142;0.00759339749560181;0.0137614678899081
-0.00236824170513458;0.00339170762095939;0.00546557358295297;0.003304755974903;-0.00708926261320064;0.0112136121361213;0.0203094777562862;0.116552399608227;-0.00145503433370489;-0.00427002846685653;0.00591203380041939;0.00217576323303317;0.00695953637586667;-0.00458715596330223
0.00352044253471864;0.00295661976287712;0.0110162488391523;0.00275396331241965;-0.00610608020698045;0.00541205412054124;0.0102238187344563;-0.113614103819784;0.00162095930158352;-0.020892639284262;-0.00223411045928446;0.00280035141664835;0.00500620925178516;0.0183486238532104
0.00615104442875228;0.00624944377972686;0.0198854243155481;0.00150869294506441;0.00512289780077624;0.00801558015580156;0.0169245647969059;-0.13026444662096;0.00110191196616833;-0.040209434729555;-0.0046809933432627;0.00142763013397761;0.00329866501086623;-0.0137614678899082
0.00942844678848141;0.00504306380958972;0.0182182685855316;0.00320896594664448;0.0308926261319532;0.0132636326363264;0.00580270793036752;0.277179236043095;-0.00109765747981247;-0.0643554290361985;0.0069758959238882;0.00205221831759279;0.00670081755148505;-0.0229357798165127
0.00625884450636807;0.00728772162287775;0.00561112999675867;0.00273001580535465;0.0341526520051745;0.00553505535055351;0.00939486045868951;-0.0602350636630753;-0.00065093641244692;-0.0133692557950391;0.00451381500957483;0.00156490226224468;0.00410069336644936;-0.00917431192660595
0.00400400288288236;0.00603189985068575;0.00815673961073565;0.00354423104554864;0.0165588615782559;0.00343378433784339;0.00449019066040413;-0.0318315377081297;0.00180815670124146;0.00320252135014226;0.00398188394784037;0.00170903799692509;0.00375142295353406;-0.0183486238532105
0.00890036640826412;0.00929505878630268;0.0148062960357037;0.00423870875041905;0.0509702457956118;0.0148011480114801;0.00379939209726371;0.0783545543584715;0.00188048296929112;0.00996339975599803;-0.00300921000638318;0.00197671864704591;0.00346683224671429;-0.0275229357798164
0.0108855678376089;0.00736682850616538;0.00665048649789879;0.00354423104554792;0.0581112548512234;0.0142168921689217;0.0129179331307005;0.177277179236044;0.00130612731124971;-0.0537820252135007;0.00372351743214076;0.00318471337579617;0.00464400289765085;-0.0596330275229364
0.00611324440153541;-0.000217543929041136;0.00185642557161153;0.00213132812874202;0.0269598965071203;0.00299302993029932;0.0187897209173791;0.0220372184133203;0.00327170000765808;-0.0631354209028064;0.00604881607343692;0.0019904458598726;0.00840836179240401;0
0.00749364539542474;0.00148325406164404;-0.00142812698657807;0.00210738062167704;0.00703751617075787;-0.00103526035260354;0.0183752417794977;-0.0852105778648385;0.00171030351505662;-0.0383794225294843;0.00390589379616399;0.00172276520975182;0.00911983855945356;-0.0183486238532105
0.00784084564540943;-0.00123604505137004;0.010590740472915;0.00234685569232265;0.0237516170763259;-0.00352603526035261;6.907985631327e-05;0.180705190989226;0.00971724683678941;0.0388877592517285;0.00250767500531929;0.00398089171974524;0.0064032909034461;-0.00458715596330223
0.000929320669110584;-0.00357958646876763;-0.00690114115298379;0.00308922841132238;-0.00413971539457181;-0.00817958179581796;0.000483558994198552;-0.00881488736532821;0.0199237596045029;0.0576453843025623;0.00781178759232809;0.010823907313859;0.0108403187415917;0.0504587155963291
0.00142156102352367;0.00165135618863038;0.0056064796321007;0.00179606302983859;-0.0069857697283312;-0.0048687986879869;-0.00974025974025972;-0.0416258570029379;0.0115083855926074;-0.0559678731191545;0.0200614000425545;0.00986300241598947;0.0199213494773879;0.00917431192660592
0.00224140161380976;0.00184912339684953;-0.00134442042272787;0.00170027300158006;-0.0187322121604033;-0.00587330873308733;-0.0315004144791377;-0.0827619980411369;0.00202513550539044;0.037972753151688;0.0326757652208274;0.00730974083022182;0.0275923626203043;0.0596330275229351
-0.00243656175432477;-0.00599234640904192;-0.0162032655790699;0.00234685569232265;-0.0819663648124187;-0.0185731857318573;-0.025559546836144;-0.225759059745347;-0.00191877334649389;-0.00310085400569293;0.0270068999057722;0.00660278936964641;0.0309039635723896;0.13302752293578
-0.0188692135858335;0.00350047958548;-0.0306677598123866;0.00122132286029027;-0.151772315653303;-0.0189934399343994;-0.038408400110527;-0.332027424094025;0.00048501144456832;-0.0451911346075652;0.0144533268488404;0.0110160882934329;0.0280709924454103;0.229357798165137
-0.00961856692536851;0.0067339734398639;0.0125164564779351;0.00299343838306454;-0.0520569210866697;-0.00405904059040593;-0.0375794418347602;-0.0568070519098928;0.00259098219072008;0.00838755591703944;0.0179184777652815;0.00440643531737313;0.0191710648866811;0.0825688073394494
-0.000924840665885274;0.00596268132780906;0.026898174220331;0.00375975860912854;0.0109184993531641;0.00718532185321855;-0.00151975683890723;0.310479921645445;0.00843664644367488;0.0634912566083787;0.010471442901;0.00480452448934771;0.00958553244334059;-0.0550458715596329
0.00297696214341274;0.00442998546411019;0.0153713153416924;0.0013889554097416;0.0384476067270425;0.00546330463304634;0.0145758496822341;0.0739471106758089;0.00277392510402219;0.0189101260675074;0.0152284263959391;0.00811964638699758;0.0108661906240298;-0.0229357798165141
0.00636944458600042;0.00856332011589159;0.0139292372611409;0.00301738589012883;0.0513324708926154;0.0124538745387454;0.0157502072395689;0.0352595494613125;-0.00136994460658765;0.00411752745018296;0.0127359494209549;0.00492120579837468;0.00870588844044295;-0.0779816513761469
0.00514612370520881;0.00390590236232927;0.00736617761881786;0.00356817855261293;0.022457956015529;0.00528905289052889;-0.0065625863498211;0.0798237022526929;-0.00140398049743454;0.0214009760065062;0.011079364114411;0.00481825170217438;0.00981837938528407;-0.0229357798165128
0.00527016379451792;0.00462775267232943;0.00666397255540707;0.00215527563580629;0.0108667529107374;0.00329028290282904;-0.00497374965460071;-0.028893241919687;0.00262927256792288;-0.00686254575030509;0.0117024833581567;0.0043103448275862;0.010594535858429;0.0229357798165128
0.00797468574177407;0.00588357444452137;0.0161135135411644;0.00383160113032208;0.00848641655886684;0.0164514145141451;0.00815142304503932;-0.0759059745347689;0.00402048960628984;0.00818422122814216;0.0165962491261132;0.00907368767845379;0.0120045534513092;0.00458715596330372
0.0111790080488855;0.00536937970315141;0.00867153497841572;0.00524450404712869;0.0330142302716581;0.0121771217712177;0.0195495993368348;0.115083251714005;0.00421619597865949;0.00289751931679544;0.00922520441350799;0.00899132440149353;0.0171918658801614;-0.0366972477064225
0.0123589288984288;0.00248197846315099;0.00242749035165601;0.00438239379280614;0.0380853816300233;0.0194546945469455;0.0346780878695765;-0.0475024485798232;0.00239953030470631;-0.00726921512810147;0.00553208304203784;0.00380243795299801;0.0129876849839595;-0.0504587155963304
0.00977508703806268;0.00439043202246639;0.00472430545641178;0.00359212605967718;0.028253557567917;0.00482779827798274;0.0140232108317222;-0.105778648383937;-0.000182942913302106;-0.00777755185034557;0.0107146113863643;0.00616351855919176;0.0149151402256029;-0.0321100917431186
0.00231868166945057;0.00699107081054892;0.0162339579858165;0.00452607883519324;0.0226131953428096;0.00685731857318578;0.0124343741365018;-0.0543584720861898;0.00361205891612708;-0.0329910532736881;0.0141341682117996;0.00456429826488031;0.0148504605195073;-0.0321100917431187
0.0045505632764061;0.00267974567137025;0.00727828572677519;0.0049810814694195;0.0323415265200621;0.00309553095530954;0.00594086764299384;0.118021547502448;0.000604137062532456;-0.0460044733631566;0.0159579318520319;0.00344553041950363;0.0129359412190831;-0.0458715596330281
0.0148008106565837;0.0101355694212342;0.0161897795215602;0.00598687676612839;0.0314618369986956;0.0278495284952849;0.0500138159712641;0.122428991185112;-0.000272287126775184;-0.0131150874339163;0.0165506550351077;0.0086344168679991;0.0148633964607265;-0.0458715596330269
0.0113162081476693;0.00211610912794546;-0.00301576148093557;0.0042387087504191;0.0251487710219921;0.0117466174661747;0.0178226029289859;0.060724779627817;0.00336104422113118;-0.0657787718584787;0.0177664974619289;0.00221008126509994;0.0148763324019455;0.00458715596330223
0.0142769302793904;0.00395534416438409;0.00404488717982771;0.00397528617270915;0.0366364812419144;0.00892783927839275;0.00711522520033098;0.000979431929479802;0.00808352407613828;-0.0196217974786505;0.0192407064044499;0.0056212936525368;0.0160793749353204;-0.0183486238532104
0.0115866883424151;0.00257097370684972;-0.00549115058857336;0.00359212605967718;0.0267529107373973;0.00340303403034031;-0.00248687482730037;0.0225269343780617;0.0082622125030845;0.015148434322895;0.0186023891303688;0.00751564902262244;0.0198954775949498;-0.00458715596330234
0.00334544240871881;-0.000187878847808298;-0.0039755967464194;0.00718425211935436;0.0135575679172003;-0.00343378433784342;0.0256286266924571;0.009304603330068;0.0262757077338053;0.0217059780398548;0.0202893704975836;0.00782451131122339;0.0214865983648971;-0.0229357798165141
0.00716352515773816;0.00488485004301437;-0.00814743888141989;0.00581924421667704;-0.00688227684346165;0.00781057810578106;0.0134705719812103;0.00881488736532832;0.0344358125643491;-0.0235359902399362;0.0129943159366545;0.0134183505381067;0.0209432888336956;0.0229357798165141
0.0019409613974925;0.00143381225958927;0.00550975204720788;0.00193974807222566;-0.0201293661060854;-0.00408979089790895;-0.000898038132081946;-0.0220372184133203;0.0202258281357692;0.0247559983733237;0.0202437764065779;0.0126153085877443;0.0185113318845078;0.0137614678899083
0.00741384533796863;-0.000791068832876773;0.00846505878758369;0.00500502897648381;-0.0140750323415317;-0.00616031160311603;-0.00614810721193576;-0.0377081292850152;0.0381031798031024;0.00127084180561154;0.0338460135566429;0.0142076652756424;0.0226896408982719;0.0458715596330267
-0.0100595672428887;-0.0111342938227413;-0.00930165938962052;-0.001580535466258;-0.0791203104786437;-0.0373411234112341;-0.0328820116054164;-0.194906953966698;0.0145928882006075;-0.00366002440016261;0.0274476427854952;0.0182503294531079;0.0240737866087135;0.142201834862384
-0.00243600175392125;0.00531004954068576;1.76713857023003e-05;0.00965084534699914;-0.0545407503234255;0.00383353833538339;-0.0119508151423051;-0.0852105778648384;-0.000544574253550395;-0.0360410736071571;0.0224778868658622;0.0153950691851526;0.0226120252509573;0.045871559633028
0.0150836108602001;0.00656587131287756;0.00177457915362433;0.00723214713348358;0.0316688227684345;0.0157031570315704;0.00732246476927451;0.157688540646425;0.00381627426120848;0.0309068727124839;0.0222195203501625;0.00936195914781468;0.0225732174273001;-0.0366972477064222
0.00275184198132616;0.00213588584876739;0.000618963536024641;0.00404712869390278;0.00786545924968185;0.00299302993029926;-0.00746062448190105;-0.0328109696376098;0.0329680147715766;0.0495628304188697;0.0169002097328188;0.014296892159016;0.0319517748111352;0.00458715596330228
0.00130900094248049;0.000118660324931574;-0.00149834749291866;0.00771109727477409;0.018990944372569;0.00273677736777367;-0.00407571152252068;-0.0617042115572966;0.00399921717451052;0.0927714518096802;0.0254415027812394;0.0148459806720843;0.0282779675049156;-0.00458715596330228
0.00129108092957819;0.00198756044260301;0.00645145089052263;0.000838162747257565;-0.00108667529107376;4.10004100040995e-05;-0.016371925946394;-0.0435847208619008;-0.00502454838627336;0.0799105327368899;0.0200158059515488;0.017090379969251;0.0211502638932008;0
-0.00611128440012448;-0.0038070187582197;0.012115595044385;0.00373581110206422;-0.0541785252263903;-0.00149651496514969;-0.0142995302569771;-0.135651322233104;0.00263352705427872;-0.0546970313135475;0.0175385270068998;0.0121554469580497;0.0244489289040671;0.114678899082568
-0.0132045295072615;0.00329282401684977;0.00316829344173009;0.00739977968293504;-0.0679430789133139;-0.012740877408774;-0.0218292345951914;-0.201273261508325;-0.00811330548062922;0.0551037006913331;0.011824067600839;0.0175296507797057;0.0162992859360447;0.0825688073394492
-0.00693700499464334;0.00177990487397284;-0.0029320549170867;0.00335265098903226;-0.061267787839591;-0.0140118901189012;-0.00711522520033289;-0.0626836434867781;-0.0190090450379926;0.0570862139081033;0.0113073345694398;0.0122721282670766;0.013233467867122;0.0825688073394492
-0.0127366491703877;0.0038960140019183;0.00645563621871492;0.00359212605967718;-0.0615265200517409;-0.0108343583435834;-0.0183061619231825;0.0220372184133203;0.0138653710337551;0.0693879625864176;0.00417945834219879;0.00770096639578299;0.00584704543102554;0.0642201834862387
-0.00918652661429892;0.00924561698424786;0.00203592964742283;0.0130513913501606;-0.0645278137128121;-0.000645756457564622;-0.00725338491295938;-0.0186092066601376;-0.00491818622737683;0.0203334688897877;0.00384510167482288;0.0212222710300901;0.000802028355583184;0.105504587155967
0.00322196231981237;0.0050826172512336;-0.00958021623265592;0.00989032041764409;-0.00739974126779308;0.00832308323083231;0.00635534678087943;0.112144955925564;-0.0187069765067263;-0.0433102887352586;0.0100914921426184;0.00933450472216119;-0.00963727620821697;-0.0412844036697246
0.0044654432151191;0.0104124435127411;0.0138013522330359;0.0108003256860965;0.0267529107373972;0.0148523985239853;-0.000898038132082141;0.181684622918706;0.00902376556078383;0.0381760878405808;0.00496975591963278;0.00573797496156381;-0.0076322053192589;-0.0321100917431281
0.0135522897576489;0.00948293763411096;0.0173342342639797;0.00811820489487036;0.0410349288486362;0.0239134891348913;0.026181265542969;0.113614103819785;0.0052542906494899;0.0561203741358277;0.00746223289461689;0.000796178343949017;-0.00447583566180287;-0.105504587155958
0.0145390104680873;0.0085732084763025;-0.00571715831096897;0.00634608937209613;0.0499353169469648;0.0248257482574826;0.0241779497098633;0.0401567091087164;-0.00627536737489681;0.0055917039446981;0.00945317486853703;0.010261091587964;-0.00165580047604263;-0.114678899082569
0.0144354103934955;0.00475630135767191;0.0134325783156283;0.00632214186503183;0.0396895213453967;0.0140836408364084;0.0321221331859629;0.00146914789422148;0.00146354330641657;0.0134709231394825;-0.000562327122404893;0.00205221831759284;-0.00117717065093648;-0.0917431192660535
0.00969304697899442;0.0079799068516449;0.00426112913644072;0.00668135447099949;0.0305821474773608;0.0191061910619106;0.0192042000552645;-0.0523996082272288;-0.000433957608297897;0.0199776331842214;0.00952916502021339;0.00648610806061933;0.00377729483597211;-0.0596330275229365
0.0126837291322844;0.0043607669412335;-0.0137297366172965;0.00313712342545169;0.016093143596383;0.0103628536285363;0.0187206410610659;-0.122428991185112;-0.00990018975009152;0.102582350549009;0.00290282379403628;0.0125809905556776;0.000814964296802279;0
0.00884716636996041;0.00750526555191883;0.0124085680178607;0.00426265625748334;-0.00015523932729633;0.00891758917589175;0.0139541309754088;-0.0783545543584716;0.00111467542523591;0.0507828385522574;0.00284203167269514;0.00299253239622232;0.00107368312118394;-0.0183486238532105
0.000339920244741998;0.00969059320274102;0.00435088117434779;0.0106326931366444;-0.00771021992238552;0.00378228782287821;0.0138850511190937;-0.092066601371205;2.97814044910583e-05;0.106954046360304;0.00759901516763428;0.00120799472875027;0.00301407430404632;-0.00917431192660589
-0.00129584093300489;0.00532982626150758;0.00109655598643776;0.00972268786819269;-0.0183182406209572;0.00637556375563758;0.019342359767891;-0.0166503428011749;0.00796014397181824;-0.0619662464416381;0.00389069576582879;0.00321216780144956;0.00131946600434651;0.00917431192660589
