# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;LHEM
# prediction_type;rolling
# method; Part-GFS_te(n_components=5)
"LHEM";"HHSNTN";"LHU14";"GDP274_2";"CES278.R";"LHELX"
0.00555854692377183;0.0273037542662113;-0.0106175250183061;-0.00615843302093139;0.0145551837116412;0.115440115440115
0.00420635852425195;-0.0989761092150165;-0.0394190871369296;-0.00120969220053996;0.00947144879154105;0.107263107263107
0.00510916694668616;-0.0773606370876054;-0.0117158896753722;0.00272486222949936;0.00563072275993642;0.0160333493666859
0.00599982996433303;-0.0784982935153579;0.0214791310715159;0.00455772920001454;0.0122239691256796;0.00737534070867241
0.00690668685502883;-0.00455062571103426;-0.0156211862338298;0.00541306711958861;0.0086557372645894;-0.00705467372134194
-0.00102831093855681;0.0767918088737198;0.0346595069563096;0.00322584586810684;0.0111513264804252;-0.0405643738977056
0.00521442712149819;-0.0136518771331058;0.0120820112277276;0.000684270335659015;0.00895608056415015;-0.0198813532146849
0.00865157667596551;0.0034129692832765;0.000244081034903372;0.0049609599335281;0.0104276366361856;-0.00721500721500723
0.00610509013914504;-0.0494880546075084;0.0123260922626313;0.00557191559036629;0.00555289717433788;-0.0121853455186821
-0.00138052767735244;0.0250284414106927;-0.0309982914327558;0.0117059103850244;0.0352471588485205;0.0532307198973881
0.0102912063220877;-0.0523321956769041;-0.0141567000244079;0.0086511321008321;0.0125139294858398;0.0663780663780663
0.00182990765443936;-0.00853242320819103;-0.00488162069807199;0.00678160779090645;0.0029767505275724;0.0437710437710437
0.00483387110486749;0.0375426621160407;-0.00122040517451783;0.00775913684184809;0.0202609919523185;0.0889850889850889
0.00810908192885143;0.0762229806598392;0.0062240663900415;0.00664719754640203;0.0118596790333881;0.0311046977713659
0.00532778423283595;-0.0881683731513068;-0.0241640224554552;0.00846784540378057;0.00101361716618992;-0.0206830206830205
0.00665568182278237;-0.0858930602957914;0.0517451793995606;0.00652500641503445;0.017792441741551;-0.076158409491746
0.00512940928799552;-0.109215017064846;-0.00244081034903566;0.00586517430564881;0.0028962853283041;-0.0105820105820106
0.00248980798115034;-0.0716723549488049;0.059799853551379;0.00376348684612476;-0.00276249442594145;-0.21067821067821
-0.00175703522572154;-0.0602957906712165;0.0638271906272871;0.00475323501020292;0.00658480235510089;-0.163219496552828
-0.000238859627460369;0.0426621160409554;0.0595557725164767;0.00182064785737851;0.0143816568149333;-0.0899470899470897
0.000327925929224704;-0.0409556313993173;0.0785940932389567;0.00608511834211078;-0.0226607167309826;-0.0838544171877502
0.000902808422432955;0.0529010238907849;0.0154991457163766;0.00489986436784418;0.0525108236757474;-0.0184383517716854
0.00295943029954659;0.0130830489192268;-0.0181840371003185;0.00577964051369145;0.00874033086099191;0.0112233445566782
0.00667997263235456;0.0312855517633667;-0.00756651208200881;0.00507093195175906;0.00710786090945259;-0.000641333974667591
0.00871635216815764;0.0147895335608651;0.000976324139611962;0.00118525397426644;0.0136368232176192;0.0080166746833415
0.0119591752460449;0.16268486916951;-0.0385648035147658;0.00361685748848356;0.0383559974350884;0.040564373897707
0.00803620950013606;-0.072241183162684;0.0178179155479631;0.00292036803968759;0.030299995545089;0.027096360429694
0.00698765622026867;0.0978384527872572;-0.00939711984378933;0.00438666161610002;0.0172426752523163;0.0347923681257013
0.00670021497366516;-0.0563139931740613;-0.0156211862338309;0.00503427461234851;0.0326098956806153;0.0808080808080806
0.0101980915520617;-0.21103526734926;-0.0452770319746132;0.00437444250296321;0.01660130694069;0.0925124258457575
0.011606958507248;-0.114903299203639;0.0115938491579181;0.00580407873996497;-0.010238236265948;-0.00144300144300147
0.0064735007509909;-0.0608646188850969;-0.0148889431291165;0.00646391084935066;0.00119340204666962;0.0152316818983501
0.0109996882679443;0.012514220705348;-0.00402733707590922;0.00597514632387969;-0.0103804126738122;-0.0134680134680134
0.00574882493208656;-0.199658703071671;0.0422260190383196;0.0159703808697565;-0.0412306338013065;-0.0755170755170754
0.00151007866173919;0.147326507394766;0.0181840371003185;0.0264299417148303;-0.0032501353526313;-0.00689434022767199
0.00297967264085591;-0.0682593856655287;0.0467415181840348;0.0377081831400679;0.0166584017505234;-0.0886644219977583
-0.0059593452817131;-0.0995449374288954;0.131071515743227;0.036046383753467;0.00588141929651154;-0.146544813211478
-0.0149590902282114;0.00967007963594874;0.250549182328536;0.024022776426887;0.00126944907637561;-0.115760782427449
-0.000303635119652479;0.262229806598407;0.00549182328533071;0.018683023986119;0.0068453931412007;-0.0176366843033511
0.00976490544802378;0.04778156996587;-0.11484012692214;0.0114004325566051;0.0033037129719018;0.0211640211640211
0.00438853959604346;0.0130830489192268;-0.00829875518672329;0.0164958027346375;0.00163758261141522;0.0163540163540163
0.0144368378224103;0.144482366325368;-0.0975103734439822;0.0132943950928041;0.0313083589507877;0.0347923681257017
0.0109956397996814;0.0108077360637098;0.0258725896997816;0.0082479013673189;0.0259979579590522;0.0150713484046816
0.00694717153764879;0.0767918088737197;0.0600439345862828;0.00650056818876088;0.0269811242387783;-0.00785634118967435
0.00494722821620397;0.0136518771331057;0.0250183060776166;0.00708708561932569;0.00297407099274283;0.00833734167067482
0.00958272437623231;-0.0227531285551773;-0.0462533561142288;0.0131722039614365;0.0177990342369929;0.0303030303030302
0.0158133170315012;-0.015358361774744;-0.0508908957773981;0.00718483852441987;0.0158984910376767;0.0400833734167065
0.00908071431174057;-0.0398179749715578;0.0183060776177691;0.0120847028922642;0.0187902157192045;0.0336700336700337
0.0149428963551637;-0.0784982935153579;-0.0297778862582403;0.00882219968474685;0.0130625609755928;0.0492223825557161
0.0110928030379714;-0.0403868031854384;-0.0306321698803979;0.0127200967753761;0.019735503714426;0.0429693763027094
0.0155785058723025;-0.0580204778156992;-0.0288015621186246;0.0244504453866737;-0.00523588060170477;0.0649350649350648
0.00682166902152614;-0.0193401592718994;0.00695630949475223;0.0189396253619912;0.0137148236302911;0.000320666987335239
0.0121777925321959;-0.116609783845277;0;0.0245481982917679;0.0194656574171491;0.0373577040243674
0.0103559818142798;-0.0796359499431173;0.022455455211129;0.0203570424858566;0.0137272287822324;-0.0161936828603463
0.0014412547012842;-0.0836177474402726;-0.0342933854039518;0.0157626559464312;-0.0325171051716835;0.0291806958473593
0.00813337273842485;-0.0711035267349263;0.0286795216011704;0.0136609684869073;-0.0141992041006563;-0.0211640211640212
0.00724270972077679;0.0335608646188854;0.00866487673907856;0.0230819047153558;-0.0165402413533916;-0.0171556838223472
0.00273676454513394;0.00170648464163824;0.0742006346106883;0.0334070553159252;-0.0278013420371385;-0.0729517396184078
-0.0110401729505642;-0.0602957906712165;0.163534293385405;0.0291181466049192;-0.00776800799047606;-0.144941478274811
-0.000659900326710983;0.213310580204777;0.0259946302172321;0.0264177226016936;0.0157307354997305;-0.0171556838223507
0.00728319440339792;0.139931740614334;-0.0990969001708581;0.0222143476826454;0.016947436353084;0.0266153599486931
0.00899164800997504;-0.0841865756541531;-0.0124481327800829;0.0277373868204643;-0.00842071666071464;-0.0101010101010101
0.00682166902152986;0.122298065984073;0.0316084940200172;0.0252569068537006;0.0196918258510518;-0.00192400192400194
-0.00387033565850775;-0.0381114903299197;-0.00170856724432633;0.0231307811679028;0.00988970676671841;-0.00994067660734294
-0.00492293740662808;-0.175767918088736;0.126189895045156;0.0183897652708366;-0.00275240883024819;-0.0703864037197372
-0.00446950896128823;0.00455062571103415;0.103734439834024;0.0181331638949647;0.0202863281140402;-0.037999037999038
0.00044128304056118;0.0483503981797506;0.0771296070295351;0.0164102689426799;0.00390124029411265;-0.0371973705307037
-0.00244932329853043;0.0125142207053463;0.0259946302172323;-0.000891995258984202;-0.0104102723143258;-0.0338303671637002
-0.00514560316104323;0.135949943117178;0.0324627776421746;0.00551082002468295;-0.0196583795020698;-0.016033349366683
0.00028339277834194;0.0455062571103513;-0.0945814010251392;-0.000537640978018006;0.0101595509991087;0.0126663459996796
0.00974061463845155;0.29692832764505;-0.0759092018550146;0.00147851268954913;-0.00290119907071174;0.0221260221260221
0.0202301959053834;-0.0250284414106927;-0.0472296802538443;-0.00177177140483153;-0.00774282738355758;0.0368767035433698
0.0118701089442769;-0.000568828213880601;-0.088967537222358;0.00167401849973725;0.0167322496757694;0.0524290524290524
0.0130684555498428;0.130261660978385;-0.0467415181840385;-0.0040934029008175;-0.000273392396317518;0.0477793811127147
0.0167120769856726;-0.0915813424345849;-0.0486941664632659;0.00185730519678895;-0.00535927961681038;0.0392817059483722
0.00391891727765215;0.0580204778156995;0.0397852086892861;-0.00840674983809697;0.00543559645840586;0.00705467372134055
0.0070645771172394;-0.0625711035267352;-0.0145228215767648;0.00138075978445484;0.0135854261188894;0.0142696809363477
0.00814956661147259;-0.0392491467576789;0.0128142543324384;0.000195505810188568;0.00237419314098031;0.00208433541766861
0.00213354277409561;-0.0102389078498295;0.0167195508908971;0.000305477828419276;0.00191160204502749;0.00464967131633814
0.00480148335876707;-0.0250284414106926;0.00866487673907479;-0.020589205635455;-8.56694024752302e-05;0.00448933782267097
0.010165703805965;-0.0255972696245733;-0.0114718086404674;0.000977529050941284;-0.00128320879407406;0.00481000481000476
0.00863943127118683;0.0375426621160408;0.00292897241884305;-0.0118403206295287;-0.00355786199929986;-0.00272566939233615
0.00572048565425276;0.0358361774744025;0.0576031242372456;0.002370507948533;0.00434149069088297;-0.0117043450376782
0.0092831377248378;-0.0602957906712179;-0.0552843544056627;-0.00210168745952422;-0.0136222127665158;0.0126663459996791
0.00633990129834372;-0.0494880546075084;0.00463753966316949;-0.000317696941555701;-0.00952333870994049;0.0165143498476835
0.00867181901727487;-0.006825938566553;-0.0511349768123031;0.0116570339324769;-0.0173270582302802;0.0163540163540163
0.0115624253563665;0.00170648464163836;-0.0851842811813498;-0.0062561859260255;-0.0136537009144697;0.0384800384800384
0.00860704352508646;0.0409556313993171;-0.0216011715889676;-0.00428890871100573;-0.00849682976682109;0.0373577040243689
0.00801596715882547;-0.13367463026166;-0.0131803758847937;-0.00541306711958822;-0.00375668857805511;0.0171556838223521
0.00688239604544794;0.103526734926052;0.0151330241640212;0.00184508608365186;-0.00819491302349673;0.00577200577200571
0.00643301606837476;0.0420932878270749;-0.055894556992923;0.00669607399894911;-0.00463761060851386;0.0238896905563588
0.00740464845126254;0.0295790671217303;0.00366121552355386;-0.00244382262735354;-0.0157004181426238;-0.00513067179734006
0.0086799159537907;-0.0102389078498295;-0.00805467415181843;0.00103862461662541;0.00136761655070106;0.0155523488856806
0.0107851194500561;0.0426621160409555;-0.0142787405418599;-0.0045088527474676;-0.012033245162947;0.00384800384800388
0.00448570283434091;-0.119453924914675;0.0309982914327569;-0.011094954728186;-0.0242766607047257;-0.0216450216450216
0.00351002198318273;0.0517633674630255;-0.00134244569197095;0.00739256344774519;0.00472316506561388;-0.025012025012025
0.00340881027662354;0.0147895335608651;0.00414937759336342;-0.000928652598394697;-0.00509585580594429;-0.00945967612633958
0.016274842413373;-0.0625711035267351;0.0297778862582366;-0.00272486222949919;0.00225858356740405;-0.0139490139490139
-0.00144530316954583;-0.0352673492605239;0.0366121552355382;-0.00571854494800783;-0.000218802294199127;-0.033028699695368
-0.00344119802272391;-0.232081911262797;0.0378325604100549;-0.00285927247400364;-0.0104636902489988;-0.0519480519480519
-0.00426303707992082;-0.236632536973832;0.0705394190871383;-0.0061095565683843;-0.0126716489853569;-0.0772807439474106
-0.00702814090289361;0.251990898748576;0.102880156211862;0.0012707877662238;-0.00298815420940957;-0.0562770562770562
-0.000643706453663295;0.116040955631399;0.0290456431535258;-0.00453329097374089;0.00969516276330229;-0.0194003527336859
-0.000842081398498729;0.0227531285551773;-0.0290456431535258;-0.00911545840002947;0.00696197252331043;-0.00801667468334152
0.000226714222677948;-0.18316268486917;0.0102514034659508;-0.0101785212429282;-0.00550150971175323;-0.0144300144300144
0.00339666487183754;-0.0153583617747439;0.0252623871125214;0.00261489021126848;-0.01315369957504;-0.00416867083533712
0.0054451898124428;0.120591581342434;-0.0197705638271907;-0.00844340717750713;0.00590566450968466;-0.00432900432900435
0.00420635852424822;-0.0449374288964724;0.0165975103734427;-0.0116203765930668;-0.00308127028217564;-0.00288600288600288
0.000979729319416145;0.174630261660977;-0.0295338052233316;-0.00519312308312669;-0.00848093220291746;0.0158730158730159
0.00563141935247968;0.0261660978384518;-0.0508908957773981;-0.016043695548577;0.00483369501754538;0.0161936828603492
0.00804430643666798;-0.139362912400453;0.0146448620942152;-0.00343357079143203;0.00203534107815528;0.00304633637967
0.00808883958754214;-0.102389078498293;-0.0388088845496705;-0.00624396681288863;0.00781745583601412;0.0232483565816897
0.00639253138574614;0.138225255972696;-0.0369782767878937;-0.000806461467026787;0.0104843425590222;0.0248516915183584
0.0102264308298955;0.189988623435721;0.0301440078105919;-0.00102640550348854;0.0138895536677476;0.0176366843033506
0.00731153368123172;-0.0312855517633667;-0.0366121552355383;0.000891995258984202;-0.00580906703767947;0.0339907006573674
0.00788236770617845;-0.0381114903299214;-0.0169636319257981;-0.00260267109813161;-0.00680417731124783;0.0173160173160173
0.0146311642989917;0.0904436860068257;-0.0743226751281426;-0.0221410330038248;0.00904163502122957;0.0477793811127142
0.00484601650965355;-0.0261660978384521;0.00536978276787636;-0.00837009249868648;0.00408472476354937;0
-0.00266389211642604;-0.0346985210466433;0.0511349768123031;-0.0151883576290033;-0.00249181529097275;-0.0339907006573669
0.00369625152324449;0.0244596131968138;0.02916768367098;-0.0169723481469716;0.0129875250521366;0.00978034311367626
0.00349382811012633;-0.0460750853242317;-0.018061996582868;-0.0213223524236611;0.00331807632487136;0.0105820105820106
0.00389462646807992;-0.00853242320819103;-0.0286795216011704;-0.0157015603807475;0.00354468733287028;-0.00881834215167532
0.00896330873214124;0.0199089874857797;-0.0052477422504259;-0.0262955314703257;0.0183289860719585;-0.000801667468334322
0.0113964381576189;0.100682593856655;-0.0165975103734466;-0.014687373990396;0.0101028168561651;0.0137886804553473
0.00755444177695375;0.0665529010238906;0.0274591164266538;-0.0231430002810394;-0.0012484299047808;0.00481000481000482
0.0079592886031653;0.0238907849829348;-0.00720039052965338;-0.0227153313212528;0.0126551822009701;0.0153920153920153
0.0102507216394677;0.0466439135381108;-0.0577251647546999;-0.0244626644998106;0.00549763529570246;0.0112233445566778
0.00741679385603644;0.0887372013651873;-0.0134244569196986;-0.0220066227593201;0.0103944332555636;0.0198813532146864
0.00672045731498305;-0.0136518771331057;-0.04710763973639;-0.0175710846906733;0.0287277473303721;0.0298220298220284
0.00338451946705143;0.0403868031854435;-0.0135464974371491;-0.0200637837705738;0.0136023664506547;0.0128266794933477
0.00579335808296932;-0.0170648464163822;0.0156211862338272;-0.0141130756729677;0.00373869515399305;0.0214846881513563
0.00375293007890476;-0.0745164960182079;0.000732243104710761;-0.0318185706081452;-0.00669713564154606;-0.0269360269360268
0.00880946693819218;-0.105233219567691;-0.0292897241884306;-0.0256723567003507;0.009354651219734;0.00128266794933135
0.00789046464269416;0.139931740614334;0.0159873077861862;-0.0180354109898703;0.0140398609117611;0.0410453743787109
0.00329545316530322;-0.019908987485778;-0.0529655845740798;-0.0179620963110497;0.0157349602582377;-0.0202020202020202
0.00432376410385138;0.024459613196814;0.00390529655845862;-0.0195750192451032;0.0135133202698611;-0.0150713484046849
0.00855441343767172;0.000568828213878825;-0.0251403465950708;-0.0198316206209752;-0.00203443803431069;0.0229276895943578
0.0284728772868745;0.107508532423203;0.0251403465950708;-0.00956756558608979;0.00300916512145699;0.0222863556196873
0.00397559583332474;-0.0500568828213822;0.008176714669269;-0.0101785212429282;0.0058034670645053;-0.0218053551386868
-0.00305254506958119;0.0147895335608702;-0.00561386380278134;-0.0132210804139836;0.00839186674987347;-0.042007375340707
0.00784593149182011;-0.107508532423213;-0.0151330241640212;-0.0168379379024671;0.0169217016681991;-0.00272566939233765
0.00465169003307597;-0.238339021615471;0.053697827678787;-0.0221165947775511;-0.0156338358659556;-0.0678210678210677
-0.00772852591221695;0.0193401592718991;0.0342933854039554;-0.0216033920258067;0.0108886907680493;-0.0801667468334135
-0.00447760589781276;-0.0420932878270748;0.08103490358799;-0.0169601290338346;0.0280847801080102;-0.0598043931377263
-0.00599578149606272;-0.0722411831626858;0.142787405418599;-0.0160314764354405;0.0165663071084621;-0.0767997434664102
-0.00146149704260223;0.209328782707622;-0.0180619965828643;-0.0208946834638741;0.0245458483031162;-0.00336700336700335
0.00309302975219738;-0.00853242320819114;0.0444227483524519;-0.0103251506005694;0.001072597217743;-0.00849767516434152
0.00542494747112854;-0.160409556313992;-0.0722479863314609;-0.0146140593115751;0.00850021824615166;-0.0107423440756777
-0.00188253774184544;-0.0517633674630253;0.0107395655357566;-0.0151272620633194;0.019214733742999;-0.0161936828603492
0.00962725752710647;-0.114334470989761;0.0187942396875789;-0.0152738914209607;0.00183706582419063;0.00112233445566762
0.00256672887813714;0.254835039817973;0.0338052233341457;-0.0205281100697712;0.00596117555132014;-0.0216450216450216
-0.00135623686778519;-0.0574516496018206;-0.00256285086648766;-0.0225809210767482;0.00290405962731644;0.00256533589866907
0.00885400008906634;0.0790671217292385;-0.0560165975103736;-0.00865113210083213;0.00876057157026278;0.00865800865800863
0.00262340743379741;0.0938566552901019;-0.0388088845496705;-0.00552303913781935;-0.00855993959210666;0.00945967612634295
0.00501605217665901;-0.113765642775882;-0.00903099829143406;-0.00772247950243776;-0.00915316919646147;-0.000641333974667119
0.00773257438048736;0.05688282138794;0.00707835001220658;-0.0121946749104949;0.0123860076802103;-0.0032066698733367
0.00595934528170439;-0.0426621160409555;-0.0381986819624142;-0.00588961253192241;-0.00791302361774637;0.00224466891133573
0.00470027165222042;-0.0398179749715578;0.00854283622162821;-0.00955534647295311;0.00266797147691678;0.020041686708353
0.0133801876060234;-0.0887372013651873;-0.00781059311691745;-0.0062195285866152;-0.00189925470991814;-0.00481000481000482
0.00937625249486862;-0.0659840728100115;0.00805467415181849;-0.016679089431689;-0.0191856725254099;-0.00176366843033479
0.00412538915901584;-0.072241183162684;-0.0289236026360752;-0.0100807683378341;-0.00978925277435505;0.00272566939233576
0.0096232090588485;0.093287827076223;-0.0556504759580182;-0.00983638607509858;-0.00834764375636976;0.00945967612634296
0.00788236770617834;-0.0898748577929465;0.0168415914083476;-0.0100685492246972;-0.0147061200578575;-0.0245310245310245
0.00600792690086127;0.0290102389078497;0.00744447156456196;-0.0111316120675961;-0.0135961153498328;-0.0163540163540163
0.0128255474541208;0.173492605233219;-0.0290456431535295;-0.0102151785823385;0.026408831898833;0.0101010101010101
0.00557474079681952;-0.00796359499431243;0.041615816451063;-0.0094453744547222;-0.00440759116062517;-0.00481000481000481
-0.00252219572725076;-0.111490329920363;-0.0119599707102771;-0.00874888500592619;0.00529654560095327;-0.0144300144300144
0.00116595885946558;0.00625711035267212;0.0318525750549183;-0.0137831596182749;-0.00112021419694974;-0.0214846881513549
0.00372054233280428;-0.155858930602956;0.0269709543568477;-0.01198694998717;-0.0231817441249571;-0.0142696809363472
-0.00166392045569563;-0.0642775881683733;0.045521113009518;-0.0040323073351336;0.00599301473003977;-0.0080166746833415
-0.00180561684485847;-0.210466439135379;0.0818891872101551;-0.0116570339324771;-0.0137230377502034;-0.0208433541766873
-0.0083843777706788;0.142207053469851;0.0965340493043704;-0.00543750534586209;-0.017575396666066;-0.0177970177970178
-0.0152181921969823;-0.0779294653014775;0.0956797656822054;-0.00909102017375578;0.060373150191408;-0.0134680134680136
