# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;FSPCOM
# prediction_type;rolling
# method; Part-GFS_te(n_components=4)
"FSPCOM";"CES278.R";"HSMW";"LHU27";"sFYAAAC"
0.000599082871202944;0.0103714689605299;0.143410852713179;-0.0090214258864804;0.00768245838668374
-0.000349272253095143;0.00690360918463828;0.0387596899224815;-0.0101491041222904;0.00512163892445572
0.00335162579294632;0.0145551837116412;0.0651162790697675;-0.00839493797769729;-0.0422535211267606
-8.7896328593514e-05;0.00947144879154105;-0.12248062015504;-0.0140333291567471;-0.0371318822023048
-0.00241714903632081;0.00563072275993642;-0.0821705426356582;-0.00776845006891378;0.0691421254801536
-0.00465850541545477;0.0122239691256796;-0.0945736434108536;-0.0187946372635008;-0.0166453265044813
-0.00112183472020627;0.0086557372645894;-0.114728682170542;0.00187946372635008;0.0768245838668375
0.00503784746517396;0.0111513264804252;0.104651162790698;-0.00588898634256333;0.0601792573623562
0.00318045925831688;0.00895608056415015;0.124806201550386;-0.013406841247964;-0.0358514724711911
0.00192678004522037;0.0104276366361856;0.0697674418604651;0.00451071294324019;-0.0281690140845069
7.17048996420368e-05;0.00555289717433788;0.072093023255814;0.00526249843378022;0.00512163892445569
-0.00202161555765015;0.0352471588485205;-0.0372093023255814;-0.000877083072296579;0.0512163892445586
0.00443876459397096;0.0125139294858398;-0.0147286821705418;-0.012655055757424;-0.00256081946222808
0.00131381880634478;0.0029767505275724;-0.00155038759690007;-0.000375892745270017;0.0409731113956468
0.00367545437197469;0.0202609919523185;0.0410852713178304;-0.00238065405337664;-0.0550576184379005
-0.00296997068194829;0.0118596790333881;0.206976744186047;-0.00764315248715724;0.0192061459667094
0.000513499603888259;0.00101361716618992;-0.269767441860465;0.00238065405337702;0.00384122919334187
-0.0050008384847133;0.017792441741551;0.00542635658914647;0.0071419621601303;-0.125480153649168
-0.000129531431611471;0.0028962853283041;-0.180620155038758;-0.00325773712567359;-0.0140845070422537
-0.00386743845811333;-0.00276249442594145;-0.061240310077521;0.00889612830472383;0.137003841229194
-0.00659685076706897;0.00658480235510089;0.0596899224806209;0.0215511840621474;-0.0384122919334187
-0.000319202456471084;0.0143816568149333;0.031782945736435;0.0136574364114771;0.128040973111396
0.00519976175468827;-0.0226607167309826;0.135658914728681;0.026061897005388;0.112676056338027
0.00728614302814417;0.0525108236757474;0.0348837209302326;0.0447312366871319;0.0563380281690155
0.00328454701586206;0.00874033086099191;0.124806201550388;0.0215511840621474;0.0102432778489129
-0.00202624168020792;0.00710786090945259;0.0604651162790698;0.0221776719709309;-0.0588988476312446
-0.00148035921841664;0.0136368232176192;0.0596899224806186;0.00939731863175039;0.129321382842511
0.00624295239141625;0.0383559974350884;-0.0651162790697675;0.0151610073925572;-0.0806658130601793
0.00190596249371159;0.030299995545089;0.0248062015503884;-0.00914672346823694;-0.0256081946222804
0.000726301241535193;0.0172426752523163;0.0162790697674419;-0.0249342187695776;-0.0832266325224059
0.00335393885422555;0.0326098956806153;-0.106976744186047;-0.0196717203357977;-0.0588988476312424
0.000668474709566012;0.01660130694069;0.268217054263565;-0.034707430146598;-0.0563380281690139
-0.00526452747049425;-0.010238236265948;-0.130232558139535;-0.0195464227540408;-0.0448143405889887
-0.00161914289514292;0.00119340204666962;-0.0596899224806186;-0.0129056509209371;-0.0460947503201025
-0.0019869196384683;-0.0103804126738122;-0.266666666666668;0.0129056509209371;0.198463508322664
-0.0045451654127949;-0.0412306338013065;0.0519379844961232;-0.0022553564716201;-0.0204865556978235
-0.00348809640839412;-0.0032501353526313;-0.00542635658914636;0.0101491041222904;-0.00896286811779762
-0.0103972104480978;0.0166584017505234;-0.12248062015504;0.011151484776344;0.0781049935979503
-0.00433005071386853;0.00588141929651154;-0.0488372093023257;0.0250595163513341;0.124199743918056
0.0065205197448693;0.00126944907637561;-0.0519379844961232;0.0933466984087208;-0.0691421254801537
0.0071196026160723;0.0068453931412007;-0.00465116279069772;0.156246084450569;-0.131882202304739
-0.00100618165626752;0.0033037129719018;0.15891472868217;0.139456208495176;-0.0793854033290652
0.00103393839161284;0.00163758261141522;0.0356589147286839;0.0260618970053903;0.0499359795134444
0.00722600343489604;0.0313083589507877;0.0713178294573628;-0.0131562460844505;0.021766965428937
0.00145260248307126;0.0259979579590522;0.0503875968992257;-0.0743014659817077;-0.0166453265044814
0.00186895351325072;0.0269811242387783;0.0573643410852721;-0.0309485026938968;-0.0102432778489118
-0.00120279186496326;0.00297407099274283;-0.00542635658914892;0.013657436411476;0.0998719590268887
-0.00055513470690622;0.0177990342369929;-0.0333333333333325;-0.0330785615837614;-0.120358514724712
-0.00190596249371138;0.0158984910376767;0.188372093023256;-0.0456083197594274;-0.0140845070422537
-0.000680040015960125;0.0187902157192045;-0.0751937984496116;-0.0507455206114533;-0.0204865556978232
-0.0028496914954519;0.0130625609755928;0.0620155038759673;-0.0179175541912042;-0.0320102432778488
-0.00318971150343203;0.019735503714426;-0.125581395348837;-0.0592657561709059;-0.0256081946222793
0.00456366990302494;-0.00523588060170477;0.12403100775194;-0.0228041598797141;-0.0345710627400768
0.00397615233821602;0.0137148236302911;-0.089922480620156;-0.0147851146472875;-0.0332906530089631
-0.00313882415529919;0.0194656574171491;0.0558139534883721;-0.0319508833479513;-0.021766965428937
0.00153818575038601;0.0137272287822324;-0.425581395348837;0.00476130810675365;-0.00768245838668374
0.00126755758076945;-0.0325171051716835;0.283720930232558;-0.0109008896128304;0.0345710627400769
0.00350197477606629;-0.0141992041006563;-0.0589147286821697;-0.0067660694148603;-0.0345710627400769
-0.000638404912942162;-0.0165402413533916;-0.204651162790698;0.0111514847763439;-0.034571062740077
0.00346727885688534;-0.0278013420371385;-0.182170542635661;0.00664077183310338;0.0230473751600514
-0.00131613186762373;-0.00776800799047606;-0.105426356589147;0.0632752787871196;0.218950064020487
0.0103231924871772;0.0157307354997305;0.173643410852714;0.0748026563087331;-0.039692701664533
0.00682584383366799;0.016947436353084;0.0984496124031;0.0701666457837349;-0.0832266325224071
-0.00110795635253388;-0.00842071666071464;-0.0798449612403093;0.0482395689763211;-0.0781049935979517
0.000897467776164812;0.0196918258510518;-0.146511627906977;-0.0402205237438917;0.0115236875800256
-0.00495226419785879;0.00988970676671841;-0.0798449612403117;-0.00501190327026935;-0.0614596670934699
-0.00243334046527251;-0.00275240883024819;-0.0193798449612396;0.0105249968675604;0.175416133162612
-0.00552590339499546;0.0202863281140402;-0.0899224806201552;0.046986593158752;0.0717029449423818
-6.01395932484095e-05;0.00390124029411265;0.128682170542637;0.13519609071545;-0.0524967989756724
-0.000208383690604927;-0.0104102723143258;-0.00387596899224883;0.0999874702418242;0.0217669654289375
0.0158833754503241;-0.0196583795020698;0.0395348837209303;0.181430898383662;0.220230473751601
0.00758901527198733;0.0101595509991087;0.120155038759691;0.122916927703295;0.0268886043533931
0.0104690310008036;-0.00290119907071174;-0.0224806201550395;0.0270642776594411;-0.0973111395646596
0.00192883866975821;-0.00774282738355758;0.0503875968992257;-0.0977321137702041;-0.119078104993599
0.000164042305890788;0.0167322496757694;-0.0542635658914745;-0.132815436662075;0.00256081946222769
-0.00373878598978759;-0.000273392396317518;0.14108527131783;-0.106628242074925;-0.147247119078105
-0.00319301918106042;-0.00535927961681038;-0.0387596899224814;-0.0780603934344078;-0.125480153649168
0.00331563455944835;0.00543559645840586;-0.0449612403100769;-0.0595163513344179;0.0422535211267605
0.00322903354517096;0.0135854261188894;0.00155038759690007;-0.0393434406715962;0.185659411011524
0.00840700626261365;0.00237419314098031;-0.0263565891472884;-0.0293196341310613;0.0256081946222789
0.00520121898329368;0.00191160204502749;0.0472868217054279;-0.0142839243202606;0.0550576184379004
0.00243049539989962;-8.56694024752302e-05;-0.0162790697674419;-0.0215511840621463;-0.0473751600512167
0.00600750588384984;-0.00128320879407406;0.0286821705426349;-0.00263124921689006;0.0473751600512167
0.0159607936113243;-0.00355786199929986;0.106976744186047;-0.0323267760932214;0.0768245838668387
0.0143030457234389;0.00434149069088297;0.0100775193798441;0.0224282671344418;0.147247119078104
0.000399604466521569;-0.0136222127665158;0.0077519379844978;0.00250595163513467;0.0473751600512152
0.00175889805760657;-0.00952333870994049;-0.00465116279069772;-0.0141586267385052;-0.0422535211267606
0.024718020482158;-0.0173270582302802;0.168217054263565;-0.0194211251722817;-0.092189500640205
0.00969288328871029;-0.0136537009144697;-0.175968992248063;-0.0135321388297206;-0.134443021766964
0.0181076614372206;-0.00849682976682109;-0.0348837209302326;-0.0311990978574113;0.0217669654289374
-0.0444058728625866;-0.00375668857805511;0.00465116279069766;-0.0294449317128193;0.0806658130601794
0.00190001792622491;-0.00819491302349673;-0.112403100775193;-0.022177671970931;0.0192061459667093
0.00348742562062324;-0.00463761060851386;0.127906976744186;-0.0180428517729607;-0.0921895006402049
0.00262000451046907;-0.0157004181426238;-0.0565891472868209;-0.0071419621601303;-0.0140845070422537
0.00559478635987762;0.00136761655070106;0.0697674418604652;-0.0243077308607941;-0.119078104993598
0.0109185281991083;-0.012033245162947;-0.0232558139534884;-0.0216764816439044;-0.0281690140845069
0.0156758707230054;-0.0242766607047257;-0.0868217054263582;-0.00914672346823692;0.089628681177977
0.0198819413523313;0.00472316506561388;0.0224806201550395;-0.0230547550432279;0.0563380281690143
0.00238812011727219;-0.00509585580594429;0.058139534883721;0.0195464227540408;0.0473751600512163
-0.00631440285431739;0.00225858356740405;0.0170542635658906;-0.00363362987094323;-0.0817838668373878
0.00923496654735101;-0.000218802294199127;-0.0697674418604651;0.00325773712567323;-0.0199873239436621
-0.00986067275387267;-0.0104636902489988;-0.0472868217054256;0.0333291567472749;-0.00650973111395647
-0.0127262318496975;-0.0126716489853569;-0.00232558139534883;0.0304473123668713;0.075597823303457
0.0251805402154619;-0.00298815420940957;-0.0689922480620163;0.0352086204736249;0.00704250960307301
0.0175647165632531;0.00969516276330229;0.061240310077521;0.0512467109384787;-0.0536051216389245
0.00482590166019997;0.00696197252331043;0.0108527131782931;0.0419746898884863;0.0264928297055059
0.00103740798353094;-0.00550150971175323;-0.0116279069767442;0.0811928329783234;0.0969946222791282
0.0172749362462488;-0.01315369957504;0.178294573643412;0.123167522866806;-0.0473233034571051
-0.00127276196864667;0.00590566450968466;-0.0961240310077511;0.0984838992607442;-0.0290619718309859
0.00484815330970131;-0.00308127028217564;0.0372093023255814;0.0531261746648314;0.177763764404608
0.00451763998357774;-0.00848093220291746;-0.00697674418604649;-0.00826964039594036;-0.0325250960307273
0.012976782647414;0.00483369501754538;-0.00542635658914897;-0.0705425385290076;0.0671887323943637
0.00215003671984781;0.00203534107815528;0.00155038759690007;-0.060644029570228;-0.0142992317541587
0.0056129670215288;0.00781745583601412;0.0333333333333325;0.0126550557574214;-0.0535302176696545
0.00742180407214438;0.0104843425590222;0.0868217054263583;0.0119032702668851;-0.0151544174135723
0.00361859932574243;0.0138895536677476;-0.0883720930232558;-0.0149104122290452;-0.0544865556978247
-0.0128199339621005;-0.00580906703767947;0.1;-0.0313243954391668;-0.089037644046095
0.00685663067928871;-0.00680417731124783;-0.0387596899224815;-0.0436035584513218;-0.00805889884763128
-0.000598573997721674;0.00904163502122957;0.0333333333333325;-0.0308232051121413;-0.0415646606914211
0.013951529800903;0.00408472476354937;-0.123255813953489;-0.0656559328404973;0.0242005121638925
0.0302421890811945;-0.00249181529097275;-0.0193798449612395;0.0075178549054003;0.0931752880921894
0.0287209349393688;0.0129875250521366;0.0604651162790698;-0.027314872822952;0.0262980793854047
0.0226171363144834;0.00331807632487136;0.00775193798449525;-0.00726725974188941;-0.00568847631242003
0.0272975232896362;0.00354468733287028;0.031782945736435;0.00651547425134941;0.0168145966709347
0.0152351168963344;0.0183289860719585;-0.00387596899224896;0.0420999874702417;-0.094111139564662
0.00109521138488761;0.0101028168561651;0.0472868217054281;-0.0327026688384913;-0.0321092189500641
0.0459692941115238;-0.0012484299047808;-0.0697674418604652;-0.0414734995614609;0.0314449423815623
0.0407989313656892;0.0126551822009701;-0.0108527131782954;-0.0159127928830961;-0.0098944942381563
0.0269573644979794;0.00549763529570246;-0.000775193798448759;-0.0156621977195852;0.00501331626120344
0.0732661697440016;0.0103944332555636;-0.00465116279069772;-0.000626487908780893;0.0189346991037135
0.0144320682815694;0.0287277473303721;0.0255813953488372;-0.0339556446560594;0.0172430217669653
0.0489161804419124;0.0136023664506547;0.0775193798449605;-0.0107755920310735;0.0423609475032024
0.0613141657655342;0.00373869515399305;-0.0620155038759699;-0.0449818318506454;-0.0143811779769527
-0.0178491999699278;-0.00669713564154606;-0.00775193798449536;0.00551309359729368;0.0940313700384124
0.0266274988290082;0.009354651219734;0.127906976744186;-0.00238065405337701;0.143908450704223
0.0948507786342553;0.0140398609117611;-0.117054263565891;-0.0384663575992981;-0.087676312419972
0.0491210945405972;0.0157349602582377;0.0713178294573626;-0.000125297581756556;-0.0157838668373892
0.00861985416148636;0.0135133202698611;-0.0193798449612395;-0.0101491041222904;0.0190907810499372
0.0215221099744961;-0.00203443803431069;0.0852713178294583;-0.00764315248715722;-0.0377171574903995
0.031683619478289;0.00300916512145699;-0.0937984496124049;-0.0112767823581005;-0.0433731113956441
0.0196887776049454;0.0058034670645053;-0.00930232558139532;-0.0159127928830972;0.137088988476311
0.0195964864599153;0.00839186674987347;-0.0596899224806186;0.0230547550432275;0.046869782330347
-0.076424238569138;0.0169217016681991;-0.0387596899224815;-0.0239318381155241;0.0484537772087057
-0.0621908159901949;-0.0156338358659556;0.0883720930232559;0.0280666583134943;0.0724463508322662
-0.0296798144924831;0.0108886907680493;0.00620155038759773;-0.00501190327026677;-0.0284804097311139
-0.0627575160034973;0.0280847801080102;-0.0310077519379862;0.0415987971432152;0.067925096030731
-0.0176741012311269;0.0165663071084621;0.0534883720930234;0.0956020548803405;0.00876209987195664
0.0100537208482042;0.0245458483031162;0.0387596899224815;0.0759303345445432;-0.233174647887323
-0.0437908761297882;0.001072597217743;-0.0612403100775186;0.11590026312492;0.0264991037131883
-0.120601002712064;0.00850021824615166;0.0635658914728674;0.00814434281418486;0.18317413572343
-0.00467666294649305;0.019214733742999;-0.000775193798448703;0.0730484901641385;0.0703308578745212
-0.0193510706582397;0.00183706582419063;-0.0519379844961257;0.0127803533391806;-0.0732194622279142
0.0541040530616258;0.00596117555132014;0.0263565891472884;0.0669089086580628;-0.151406017925735
0.0433760748506609;0.00290405962731644;0.133333333333333;0.00313243954391929;-0.0870816901408464
0.0388040085352007;0.00876057157026278;-0.00232558139534889;-0.0106502944493196;-0.0361564660691409
0.0533352608843991;-0.00855993959210666;-0.12248062015504;-0.0182934469364716;0.0251693982074251
-0.00722507821038454;-0.00915316919646147;0.0100775193798467;-0.0374639769452462;-0.0408404609475019
-0.0129947782641656;0.0123860076802103;-0.00387596899224896;-0.0536273649918567;0.0047212548015364
0.0401959162903123;-0.00791302361774637;0.0162790697674419;0.0086455331412103;-0.0111449423815621
0.020751860568664;0.00266797147691678;0.00620155038759784;-0.0239318381155219;-0.110659795134442
-0.00716540122939202;-0.00189925470991814;-0.0294573643410861;-0.0467359979952411;-0.0139907810499373
0.0294843608144312;-0.0191856725254099;0.0534883720930233;-0.0330785615837613;-0.0411717029449425
0.0043908842255026;-0.00978925277435505;-0.0782945736434117;-0.0156621977195815;0.00275941101152377
0.0364779015908079;-0.00834764375636976;-0.0201550387596883;-0.043352963287811;-0.0258530089628681
-0.00087942589819523;-0.0147061200578575;-0.0604651162790698;0.00476130810675479;0.00220499359795118
0.00459998496510161;-0.0135961153498328;-0.0852713178294582;0.00726725974188575;-0.0157221510883483
0.0701419641359849;0.026408831898833;-0.0906976744186047;-0.0755544417992732;-0.0100628681177977
0.0248587008691351;-0.00440759116062517;-0.0813953488372093;0.0364615962911916;-0.0283058898847629
0.0493528632807304;0.00529654560095327;0.0790697674418605;-0.00902142588648042;0.0184464788732394
-0.00389473258120532;-0.00112021419694974;-0.029457364341086;0.0439794511965919;0.111544942381564
0.00227489576768081;-0.0231817441249571;-0.0767441860465117;0.0159127928830998;0.094932778489114
-0.0998530049557383;0.00599301473003977;-0.0813953488372093;-0.00288184438040467;0.20094596670935
0.0148861684718229;-0.0137230377502034;-0.00232558139534883;0.0759303345445432;-0.0305286811779795
-0.0830685070924289;-0.017575396666066;-0.0162790697674419;0.134193710061396;0.0294494238156223
-0.237413673661747;0.060373150191408;-0.0906976744186047;0.179927327402582;0.300896286811779
