# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP274A
# prediction_type;rolling
# method; Part-GFS_te(n_components=1)
"GDP274A";"p_gfsm"
-0.0153500106386214;0.0327732036528802
-0.0142405544241465;0.0105124624841511
-0.0123256026019027;0.0091642993564125
-0.00167178333687956;-0.0168038904135971
0.000896683789780806;0.00962973662670319
-0.00867807532143827;0.0135137303994736
0.000592723183075239;0.00290497054905559
0.00141341682118012;0.00263212801129875
-0.00310039818839469;-0.00243953327876467
-0.0108513936593817;-0.00112346927311546
-0.00322198243107708;-0.00121976663938228
-0.00317638834007117;0.0124384098094915
-0.00275084349068355;-0.0109297510713081
-0.00457460713091584;-0.00818527613269782
-0.00911881820116101;0.0491277063572312
-0.00621599440712495;0.00243953327876489
-0.0053497066780146;-0.0155680742131703
-0.00648955895315961;0.00757539281300645
-0.0051673303139913;-0.0025037315229427
-0.000258366515699548;-0.002696326255477
-0.00522812243533244;-0.0156001733352592
-0.00193014985257911;-0.00446177797037262
-0.0114441168424572;0.0721106777729629
