# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;EXRSW
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=3)
"EXRSW";"CES006";"CES140";"EXRUS"
0.0156500306706361;0.00628588398337071;0.00242634315424617;0.0157076047173649
-0.00610290771325962;0.000395961195801778;0.00106296938185779;-0.00543920292802003
0.0194970781070462;0.00222728172639082;0.00166377816291163;0.00726921512810144
0.0449157894408225;0.0102454959413978;0.00251877527441258;0.0661346075640498
0.00287017937009737;0.00717679667392707;0.00150202195262383;0.0217568117120785
0.012900700958227;0.00490001979805975;0.00272674754477642;0.0246543310288742
-0.0168786688571348;0.00242526232429172;0.00653957250144188;0.00920089467263063
0.0131121878591815;0.00470203920015885;0.00191796649335885;0.0385319235461577
0.00513611045175316;-0.0118293407246094;0.00512998266897746;0.0177917852785676
-0.00726105026610491;-0.0137101564046719;0.00702484113229107;0.0212484749898345
-0.0326294075758435;-0.0179172441100779;0.00577700751010746;-0.0806730378202524
0.0197287066176164;-0.0266778855672149;0.00628538417100177;0.0116917446116297
0.0265365706673902;-0.0227677687586613;0.00790294627383015;0.0381760878405868
0.0040887467517868;-0.00663235002969759;0.00878105141536911;-0.0125050833672227
0.00454193296812092;4.94951494763203e-05;0.00866551126516468;-0.0266876779178529
0.0262492506062362;0.00113838843793214;0.00947429231657526;0.0346177307848722
0.0139034509928957;0.00910710750346571;0.0215597920277296;0.0454961366409106
0.00993897797243076;0.0059394179370422;-0.009173887926052;0.0285176901179343
0.0113295547002319;0.00702831122549945;-0.00305025996533792;0.0501220008133441
-0.0249801277844148;0.00658285488022119;0.00875794338532399;-0.0114375762505083
0.0263519728152713;0.00534547614333802;0.0109069901790919;0.0585603904026031
-0.0181170757242927;-0.000494951494753065;0.0112536106296914;-0.0156567710451457
-0.012937560103822;-0.0104434765392987;0.00718659734257898;0.0104717364782485
0.0099731180007277;-0.00757275786972884;0.00559214326978152;0.044225294835299
-0.0261047345572516;-0.0157394575331619;0.00711727325245748;-0.0642029280195204
-0.032315399881951;-0.00772124331815485;0.00399768919699839;-0.07111630744206
-0.0064744197026041;-0.000692932092655391;0.00113229347197907;-0.00218584790564769
-0.0301848204169031;-0.00415759255592956;0.00305025996533803;-0.0728954859699069
-0.00897761894552024;-0.005840427638091;-0.0021259387637228;-0.0646095973973167
0.0108363873888135;0.00272223322114389;-0.00173310225303291;-0.00111834078893824
-0.0199617450408578;0.00534547614333793;-0.00124783362218372;-0.0804188694591296
-0.0157701753719888;0.0092060978024154;0.000854997111500944;-0.0398027653517692
0.00698168614075076;0.0139576321520491;0.00353552859618722;0.0408194387962579
-0.00610985656857671;0.0104434765392988;0.000878105141531971;-0.0217059780398533
-0.0221109554947972;0.00494951494753607;0.00402079722703641;-0.0690829605530707
-0.000436670096449161;0.019847554939615;0.00494511842865863;-0.00838755591703944
0.0133491538963007;0.0194020985943384;0.00228769497400338;0.0344652297681985
0.014653725951043;0.0102949910908726;0.00471403812824955;0.0192659617730782
0.00803489090750435;0.0248465650366276;-0.000231080300409081;0.0232309882065891
-0.00168947821448251;0.0242031280934469;0.00214904679376082;-0.0119459129727543
-0.0154544556412782;0.0266778855672136;0.00365106874639176;-0.0425986173241151
-0.00193359452301294;0.0165808750742434;0.00552281917966724;-0.00594753965026437
-0.000926514042278004;0.0191546228469611;0.00406701328711256;-5.08336722239988e-05
-0.000553894264403748;0.0151950108889325;0.00399768919699828;0.00315168767791696
-0.00339386122007904;0.0149475351415566;0.00545349508954596;-0.0346685644570962
-0.00722076704687648;0.0105919619877247;0.000415944540727908;-0.0339060593737288
-0.0158313051571685;0.015195010888934;0.00806470248411095;-0.0558153721024809
-0.0237066745165243;0.0231142348049883;0.00607741190063782;-0.0244001626677512
-0.0107254071198374;0.0191051276974863;0.00480647024840886;-0.018401789345263
0.0127798513005387;0.0358839833696304;0.00385904101675572;0.0392435949572996
0.0253482157001228;0.00900811720451306;-0.000323512420568495;0.103090687271249
