# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP279A
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=5)
"GDP279A";"FYAAAC";"FYBAAC";"GDP273A";"GDP275_2";"GDP285A"
0.0198954775949498;0.0245098039215679;0.030212302667395;0.00806027685298752;0.00356217101601397;0.0219082286766382
0.0214865983648971;0.00888480392156904;0.0193249863908493;0.0119249265035142;0.0123403781626193;0.0303708520898964
0.0209432888336956;-0.00919117647058837;0;0.011107217257559;0.00281475120461827;0.046037684855958
0.0185113318845078;0.115196078431369;0.116222101252047;0.0111266865253198;0.0127061367937281;0.0441627323632002
0.0226896408982719;0.147058823529412;0.135819270549807;0.0141444230282499;0.0202280425552215;0.0585035852132126
0.0240737866087135;-0.0863970588235294;-0.0100707675557951;0.0117886416291883;0.00943021166292957;0.0277020007938988
0.0226120252509573;0.0343137254902023;-0.0155144256940662;0.0116328874871017;0.0092393810727861;0.0218997829446888
0.0225732174273001;0.115196078431369;0.122754491017962;0.0126842279461869;0.0167453842851009;0.0136736400260129
0.0319517748111352;0.0306372549019577;0.047087642896029;0.0135700796293051;0.00874640204824828;0.0217730969654485
0.0282779675049156;0.0753676470588236;0.0427327163854085;0.00891692463446458;0.0107183181463989;0.00488163306672973
0.0211502638932008;0.0860906862745128;0.0577027762656533;0.00907267877655127;0.0102571442202185;-0.022254503686562
0.0244489289040671;-0.0278799019607812;0.0168753402286285;0.00847886610984555;0.00111317844250414;0.00187495249275782
0.0162992859360447;0.0361519607843106;0.0285792052259117;0.00715495590210852;0.0046117392618038;-0.00266040556404812
0.013233467867122;-0.0459558823529412;-0.0206859009254191;0.00547086424079585;0.00826932557288929;-0.0144337559014552
0.00584704543102554;-0.069546568627454;-0.0432770821992381;0.00904347487490997;0.00111317844250447;-0.0096534716181178
0.000802028355583184;-0.172487745098033;-0.151878062057703;0.00660008177092458;-0.0065836553599542;-0.00619072151888045
-0.00963727620821697;-0.00306372549020228;-0.0454545454545483;0.00512041742110075;0.00749010066313627;-0.0168830181667694
-0.0076322053192589;-0.0251225490196048;-0.0476320087098505;0.00550006814243731;0.00925528362196459;-8.44573194935805e-06
-0.00447583566180287;0.0710784313725459;0.0225911812738188;0.00795319588030285;0.0137079973919818;0.0014948945550366
-0.00165580047604263;0.00612745098039535;0.00653238976592252;0.00411775013141757;-0.00869869440071236;-0.00495764465427395
-0.00117717065093648;-0.0116421568627483;0.0111594991834462;0.00657087786928329;0.00240128492597358;0.00234791348192198
0.00377729483597211;0.0854779411764706;0.0781164942841618;0.00604520763974076;-0.00928708872032169;0.00435799768586931
0.000814964296802279;-0.0205269607843107;0.00081654872074044;0.00485758230632943;0.0119905220806893;-0.0140030235720379
0.00107368312118394;-0.0588235294117647;-0.0900925421883484;0.00397173062321127;0.00795127458931677;-0.00958590576252283
0.00301407430404632;-0.00857843137254577;-0.0174197060424659;0.00687265151957639;0.0127856495396211;-0.0180992035674772
0.00131946600434651;-0.0575980392156894;-0.0304844855743033;0.00488678620797067;0.00589984574527291;0.00309958362541485
0.00402307771913479;-0.0551470588235295;-0.0449101796407186;0.00418589256858054;0.00408695513890889;-0.000608092700353779
0.00565300631273935;-0.0416666666666635;-0.0402830702231874;0.00513988668886156;0.00615428653213113;0.0148222595711257
0.00214736624236789;-0.0922181372549052;-0.0783886771910727;0.00474076669976453;-0.01501200642463;0.00167225492597312
0.0086282727931285;-0.052389705882353;-0.060696788241704;0.000399119989097196;-0.0172542658588171;-0.0234200146955736
0.00873176032288103;-0.0159313725490193;-0.00762112139357379;0.0049938671806552;0.014137366219805;0.00509277636546368
0.00607989237296902;-0.0140931372549017;-0.00707675557975229;0.00476997060140577;0.00505701063880537;0.00899470452606788
-0.000168167235848116;-0.0284926470588234;-0.0353837778987454;0.00760274906060776;0.022247666300908;0.0197461212976022
-0.00196626306530068;0.0735294117647058;0.056886227544913;0.00586024959601272;0.0171270454653881;0.0200839505755767
-0.00139708165166086;0.0542279411764706;0.0449101796407188;0.00700893639390221;0.0048820825978404;0.00809101120748623
0.0099736106799132;0.041973039215683;0.0386499727817067;0.00588945349765396;0.0211026827600465;0.0125756948725961
0.0115647314498599;-0.0603553921568593;-0.0511703864997307;0.00606467690750156;-0.000143122942607765;0.0113679552038378
0.00622218772637928;0.0232843137254899;0.0185084376701171;0.00781691100597703;0.0312962167835505;0.0148391510350244
0.00514850460519511;0.0140931372549015;0.00762112139357374;0.00852753927924765;0.00209913649157967;-0.0090876075775107
0.012935941219083;-0.0416666666666663;-0.045726728361459;0.00705760956330437;0.0228996708172319;0.00699306605406957
0.00529079995860493;0.0162377450980394;0.0106151333696245;0.00865408951969315;-0.00327592513079844;0.0133611479438865
0.0047733623098416;-0.0183823529411763;-0.0225911812738108;0.00961781827385477;0.0076014185073866;0.00917206489700428
0.00583410948980645;-0.0477941176470588;-0.0391943385955387;0.00476023596752528;-0.0196078431372547;-0.0148729339628219
0.00651971437441812;-0.00704656862745123;-0.00598802395209636;0.00622043104958814;0.0190989615635385;0.00446779220121107
0.00610576425540699;0.02791875;0.0231635819270552;0.0112240328641241;0.0249670022104544;0.0127699467074314
0.00394546207182034;0.0185018075980394;0.0174825802939549;0.0082841734322372;0.0273523845872493;-0.0150587400657077
0.0093914933250544;0.000893351715685664;0.00844665215025048;0.00976383778206102;0.00585213809773699;0.0248557891269646
0.0105427920935527;-0.0100974571078428;0.0150359281437127;0.0102018963066799;0.00112908099168296;0.048900787986791
0.0119786815688712;-0.0332413602941176;-0.0322893304300518;0.00599653447033854;0.00480256985194738;-0.0277864581133925
-0.00227672565455883;-0.00240980392156898;-0.0229142896026134;0.00445846231723224;0.00861918165481923;-0.0240449988598261
-0.00362206354134331;-0.0111241115196075;-0.0194177735438215;0.00572396472168679;0.0159979644737052;-0.0102869015143198
-0.0044111559557074;-0.0313257352941176;-0.0232360097985841;0.00650273543212043;0.012531208752763;0.00880045269123253
-0.00178515988823325;-0.0153062193627453;-0.0162553347849759;0.0063664505577945;-0.0078399567450661;-0.00400327694399638
-0.00407482148401106;-0.000213664215685749;-0.00590250408274362;0.00529564083094836;-0.00249670022104564;0.00527013673640031
-0.00111249094484134;-0.0273181678921572;-0.0348499727817094;0.00581157642661068;0.00376890415533626;0.0133864851397346
-0.00235434130187295;0.00385965073529421;0.0137223189983672;0.00529564083094825;0.00478666730276867;-0.00388503669670526
0.00412656524888733;-0.0265090686274513;-0.0382325530756675;0.00437085061230846;-0.00297377669640464;-0.0129641985422667
0.000465693883886953;-0.0300758884803916;-0.0212796679368536;0.0054708642407959;-0.0138352177854109;0.00631740749812082
-0.000491565766325253;-0.0471222732843143;-0.042291317365269;0.00293012479800636;0.000795127458931622;-0.00759271302247411
0.000349270412915437;-0.00454522058823531;-0.00578064779531878;0.00451687012051472;-0.000683809614681286;-0.0020607585956437
0.00439822001448831;0.0292420343137261;0.0240740609689712;0.00341685649202739;-0.0221204459074789;-0.00449312939705915
0.00296233053916983;0.0721389705882353;0.0612909907457811;0.00471156279812324;0.00790356694178074;0.0109963429980658
0.00139708165166108;0.0210496323529411;0.0197874523679919;0.00770983003329229;-0.0111158818758647;0.0141803839429745
-0.00284590706819832;0.0363167892156857;0.0299992651061514;0.00391332281992873;-0.0176200244899258;0.00418908304688226
0.00131946600434651;-0.0266848651960782;-0.0269468971148616;0.00425403500574362;-0.0180652958669274;0.0037752421813636
0.00384197454206769;-0.0570557904411764;-0.0525508982035927;0.0048965208418511;-0.00650414261406107;0.0155992669104669
0.000388078236572498;-0.0209746323529412;-0.0146037289058248;0.00378677257948323;-0.00400744239301554;-0.00615693859108302
-0.00282003518576002;-0.0408831801470588;-0.0337719379422976;0.00373809941008119;-0.00230586963090207;-0.00766872461001833
-0.00792973196729796;0.00555520833333367;0.005534485574306;0.00557794521348054;-0.00284655630297515;-0.00352187022288286
-0.00809789920314608;0.051929901960784;0.0480412901469791;0.00578237252496938;-0.00776044399917308;-0.00389348242865473
-0.000142295353409816;-0.00216829044117645;-0.000544338595536653;0.00363101843739644;-0.0219137127681567;-0.00982238625710485
-0.00341508848183814;-0.0326107536764706;-0.0306020958083829;0.00610361544302329;0.00609067633541649;0.00152867748283403
-0.00525199213494776;0.0178530637254899;0.0127985302123025;0.00417615793470016;0.0058362355485585;-0.0101771069989781
-0.00459225913277439;0.013454473039216;0.00927101252041374;0.00175223409847547;0.0185264697931077;-0.0164185029095547
-0.00389371830694418;-0.0371360294117647;-0.0349307022319002;0.00250180090726793;-0.0163955282031708;-0.00552350869488094
-0.00683017696367583;-0.0268177696078428;-0.0261344855743058;0.00309561357397348;-0.00675858340091939;-0.00548128003513426
-0.0108791265652489;-0.0192757659313732;-0.0148260479041919;0.00072036290715094;-0.0172224607604599;-0.023614266530409
-0.00813670702680314;-0.00252196691176473;-0.000267827980402868;0.0015672760547476;-0.00892133008921314;-0.00891869293852343
-0.00592466107834011;-0.013652420343137;-0.0103850843767006;0.00308587894009305;0.010575195203791;-0.00970414600981395
-0.00509676084031885;-0.0145856311274512;0.00996518780620551;0.003455795027549;-0.0162365027113847;-1.68914638987161e-05
-0.00138414571044188;0.00782009803921602;0.0126324169842134;0.00237525066682243;-0.0218023949239062;-0.00413840865518611
-0.0051355686639758;0.0473874999999999;0.0273635274904737;0.00615228861242534;0.00960513970389454;0.0105149362769524
-0.00644209872710366;0.0361243566176472;0.0296264561785518;0.00521776375990501;-0.00818981282699616;0.011536869842825
-0.00144882541653724;0.0145658394607839;0.0111528034839415;0.00567529155228474;0.00513652338469872;0.01081053689518
0.00190158335920543;0.0208718137254908;0.00741888949374014;0.00835231586940022;-0.0141055611214478;0.0118831448527487
0.000892579944116623;0.00492233455882357;0.0217186173108324;0.00468235889648183;-0.00993909323664588;0.00140199150359366
0.00452757942667903;-0.0148268075980396;-0.0227848666303752;0.00449740085275396;-0.00310099708983358;0.00860620085639718
5.17437648761554e-05;-0.0184306372549016;-0.00828089275993515;0.00436111597842792;0.00187650080307866;0.00152023175088478
-0.00763220531925868;-0.0301530024509807;-0.0271402014153513;0.0079337266125421;-0.00141532687689838;-0.00641875628151312
0.00178515988823313;0.0134058823529411;0.0127581382689171;0.00626910421899041;-0.0208482419731882;-0.0127530552435328
0.000970195591431522;-0.0104015012254898;-0.00731456178551998;0.00141152191266081;-0.0169044097768872;-0.0112074862967999
-0.00328572906964741;-0.0172049019607849;-0.00212585737615706;0.00142125654654135;-0.0140260483755547;-0.0213930390277274
-0.000284590706819632;-0.0276070465686269;0.0026622482308114;0.00229737359577908;-0.0063451171222747;-0.00346275009923735
-0.000737348649487601;0.00848523284313699;0.0055635274904739;0.00693105932285887;-0.00437320102412408;0.0196616639781088
-0.00135827382800402;-0.0333765318627454;-0.032523380511704;0.00443899304947126;-0.0115611532528664;0.00700995751796829
0.00342802442305723;-0.00645575980392091;-0.00206777354382198;0.0041566886669393;-0.00993909323664588;0.00115706527706216
0.000245782883162682;-0.0254854166666674;-0.03935944474687;0.00770009539941208;-0.0145667350476281;0.0222713951504607
-0.00417830901376393;-0.0638015012254899;-0.0525879422972239;0.00171329556295385;-0.0141214636706265;-0.0083190459701189
0.00217323812480597;0.0355359068627455;0.0271323081110513;0.00599653447033854;0.00445271377001732;0.00541371417953929
0.00439822001448831;-0.00374944852941175;-0.0117419706042461;0.00380624184724421;-4.77076475358107e-05;0.000861464658834632
0.00354444789402886;-0.0184873468137262;-0.0317163309744154;0.00896559780386652;-0.00567721005677213;0.0186735133400336
0.0078391803787643;0.043536642156863;0.0317976864452916;0.00989038802250652;0.00543867181909252;0.0154134608075809
0.00412656524888733;-0.0261374693627454;-0.0173033206314644;0.00510094815333995;-0.00359397611437107;0.0113172808121417
0.0082531304977751;-0.0146152573529412;-0.0215704409363093;0.0079629305141834;-0.00384841690122939;0.0148729339628219
0.0141260478112389;-0.0151425551470588;-0.0181665215024494;0.00648326616435946;-0.000604296868787935;0.00514345075715983
0.00880937597019527;-0.0159089460784311;0.000523189983668765;0.00675583591301132;-0.00815800772863884;0.0212325701206896
0.00663613784538974;-0.00494947916666631;0.000824768644529392;0.0125284738041004;-0.00768093125327995;0.0231750884690421
0.0146822932836592;0.0260891850490193;0.0289937397931405;0.00896559780386652;-0.00419827298315911;0.0106247307922941
0.0143588947531824;0.00116691176470587;-0.00246728361458905;0.00478943986916647;-0.00523193867977045;-0.00255061104870646
0.0110343578598776;0.0464834865196075;0.0350359825802941;0.00893639390222534;0.0113544201135442;0.0238423012930414
0.0059505329607783;-0.0196933210784311;-0.0115749863908547;0.00858594708253024;-0.000143122942607654;0.0121280710792802
0.00984425126772226;-0.0269176164215689;-0.0254127653783338;-0.00138231801101951;-0.00163796256539916;-0.0236227122623582
0.00469574666252714;-0.00217735906862682;0.00108266194882967;0.00937445242684409;0.000906445303182069;0.00216210737903599
0.000983131532650616;0.0197324448529412;0.0160467610234075;0.0101629577711582;-0.0161887950638487;0.0298641081729348
-0.00222498188968234;0.0159670955882353;0.0114515242242787;0.0070381402955435;-0.0056295024092361;0.0181583236911227
0.0059117251371209;-0.020483302696079;-0.010214289602613;0.0121877616182856;0.00313280218819079;0.0313083283362752
0.00209562247749162;-0.00675894607843106;0.0199527762656506;0.0103381811810058;-0.00171747531129252;0.0322204673868062
0.00790386008485955;0.0132221507352941;0.0194759934676103;0.0122753733232093;-0.0108614410890067;0.0710623886219098
0.0145529338714685;0.00490196078431343;0.0176918889493743;0.0145727469189884;0.0206256062846873;0.0257848196413942
0.0163122218772638;0.0159313725490202;0.133641807294502;-0.014864785935401;-0.0131196030723723;-0.130418992762008
