# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;IPS38
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=5)
"IPS38";"HHSNTN";"FSDXP";"PW561R";"FYBAAC";"GDP275_1"
0.0296790715252222;0.29692832764505;-0.076666666666668;-0.0208851294058639;-0.0476320087098505;0.00601682516459401
0.0235834157692942;-0.0250284414106927;-0.0113333333333319;-0.0112138173310743;0.0225911812738188;0.0020391367959034
0.0165299866387859;-0.000568828213880601;0.00533333333333197;-0.00462230155376026;0.00653238976592252;0.00375822970007317
0.012876589221499;0.130261660978385;0.040666666666668;-0.00529461103482654;0.0111594991834462;0.0100036576444769
0.00681579250539222;-0.0915813424345849;0.0486666666666661;-0.00797303800228344;0.0781164942841618;0.00192026335040241
-0.00695692910564039;0.0580204778156995;-0.00866666666666605;-0.00711349067011025;0.00081654872074044;0.00437088514996337
-0.00875727097929702;-0.0625711035267352;-0.012;-0.0143075789447663;-0.0900925421883484;0.00195683979517192
-0.00440116633245913;-0.0392491467576789;-0.048666666666668;-0.0365289544416078;-0.0174197060424659;0.00448975859546452
0.00276576723258803;-0.0102389078498295;-0.019333333333332;-0.00461697335153116;-0.0304844855743033;0.00179224579370885
0.00312328494586855;-0.0250284414106926;-0.013333333333334;-0.00699035578143609;-0.0449101796407186;0.00180138990490125
0.00239847198374632;-0.0255972696245733;-0.0313333333333341;6.13250637707119e-05;-0.0402830702231874;0.00543160204828097
0.014844849640633;0.0375426621160408;-0.0733333333333319;-0.108080855640883;-0.0783886771910727;0.00442574981711774
0.0045907655002636;0.0358361774744025;-0.0606666666666679;-0.147084361744272;-0.060696788241704;0.00358449158741764
0.0104496348515583;-0.0602957906712179;-0.000666666666666094;-0.0138029378388745;-0.00762112139357379;0.00811082662765183
0.0197293663179204;-0.0494880546075084;0.00466666666666599;0.0168260489796984;-0.00707675557975229;0.00462692026335038
0.0101222999654385;-0.006825938566553;-0.0786666666666661;0.0507418269581054;-0.0353837778987454;0.00614484272128746
0.0232318495993968;0.00170648464163836;-0.0106666666666659;0.014112655708823;0.056886227544913;0.00493782004389182
0.0221227369787673;0.0409556313993171;-0.042;0.0227349240254058;0.0449101796407188;0.00374908558888071
0.0167791012404283;-0.13367463026166;0.154666666666666;-0.0227168354846314;0.0386499727817067;0.00320043891733734
0.00245798741758785;0.103526734926052;0.00533333333333397;-0.038952944670306;-0.0511703864997307;0.00479151426481345
0.0065330941946512;0.0420932878270749;0.0166666666666661;0.00411181769873534;0.0185084376701171;0.00630029261155807
0.0062780280496243;0.0295790671217303;0.00933333333333386;-0.0332569839562424;0.00762112139357374;0.0111192392099489
0.00808474657690561;-0.0102389078498295;-0.00666666666666782;-0.0201474132885272;-0.045726728361459;0.0057882223847841
0.00788749542475142;0.0426621160409555;-0.00533333333333208;0.0494323525969571;0.0106151333696245;0.00901609363569866
-0.00238231779456222;-0.119453924914675;-0.024;0.0355124067396159;-0.0225911812738108;0.0106803218727139
-0.0117304920098402;0.0517633674630255;-0.04;-0.0138579604897637;-0.0391943385955387;0.00701353328456467
-0.00213277808267587;0.0147895335608651;0.00400000000000011;0.00611346084995695;-0.00598802395209636;0.00628200438917348
0.0137497656579788;-0.0625711035267351;0.028666666666666;0.0196581643217342;0.0231635819270552;0.0133138258961228
-0.00328822771965298;-0.0352673492605239;-0.00866666666666605;-0.0582386357855048;0.0174825802939549;0.00493782004389176
0.0020579586801337;-0.232081911262797;0.0373333333333321;0.0873909127028337;0.00844665215025048;0.00938185808339431
-0.00554896398508531;-0.236632536973832;0.052666666666668;0.125247618163004;0.0150359281437127;0.00514813460131669
-0.0235927681946115;0.251990898748576;-0.0820000000000001;-0.140964009438526;-0.0322893304300518;0.0098390636430139
0.00314624089892113;0.116040955631399;-0.0519999999999999;-0.0557766131644841;-0.0229142896026134;0.00715983906364304
0.0211131001546976;0.0227531285551773;-0.013333333333334;0.0108556947475204;-0.0194177735438215;3.65764447696204e-05
0.00606462270828334;-0.18316268486917;-0.00333333333333402;0.00552197711193705;-0.0232360097985841;0.000704096561814138
0.00430636674855756;-0.0153583617747439;-0.036666666666666;-0.0466120409105448;-0.0162553347849759;0.00299012435991219
0.0111842253492391;0.120591581342434;0.0146666666666659;0.03325682944179;-0.00590250408274362;0.00200256035113389
0.000224883317865854;-0.0449374288964724;-0.00666666666666593;0.00696450414997635;-0.0348499727817094;0.00398683247988296
0.00175570529827673;0.174630261660977;-0.00133333333333407;-0.0160194008525553;0.0137223189983672;0.00167337234820775
0.00645317346920993;0.0261660978384518;-0.033333333333332;-0.0152707074608513;-0.0382325530756675;0.00253291880029272
0.00208644106632949;-0.139362912400453;-0.00333333333333402;0.00153197101518335;-0.0212796679368536;0.00455376737381108
-0.000544566219634834;-0.102389078498293;-0.00666666666666593;-0.034621245942535;-0.042291317365269;0.00204828090709597
0.00672609424438997;0.138225255972696;-0.00933333333333397;-0.0127195740917367;-0.00578064779531878;0.0046909290416971
0.00671589159858876;0.189988623435721;0.000666666666665983;-0.0292665335119649;0.0240740609689712;0.00151792245793714
0.0186211039177735;-0.0312855517633667;0.030666666666668;0.0378682097922201;0.0612909907457811;0.00293525969275776
0.0139801754089877;-0.0381114903299214;-0.012;0.0185243530780703;0.0197874523679919;0.00614484272128746
0.0134147787875045;0.0904436860068257;0.00933333333333208;-0.0196188083267905;0.0299992651061514;0.00243233357717643
0.00889245603616562;-0.0261660978384521;-0.0100000000000001;0.00516122583656575;-0.0269468971148616;0.00446232626188736
-0.00936602884543014;-0.0346985210466433;-0.040666666666666;0.0188718951811801;-0.0525508982035927;0.00610826627651784
-0.0192341128863247;0.0244596131968138;-0.0279999999999999;-0.0226715102047609;-0.0146037289058248;0.00321872713972204
-0.00687743349043912;-0.0460750853242317;-0.0220000000000001;-2.60830808909707e-07;-0.0337719379422976;0.00413313825896122
-0.0140549948115299;-0.00853242320819103;-0.022;0.0220267765807515;0.005534485574306;0.00551389904901245
0.0134169043387171;0.0199089874857797;-0.00599999999999995;0.0235478052127411;0.0480412901469791;0.00733357717629846
0.0110350116543979;0.100682593856655;0.00266666666666593;0.00485880508761111;-0.000544338595536653;0.00765362106803213
0.0137093801850169;0.0665529010238906;-0.038;0.0284327381167589;-0.0306020958083829;0.00773591806876384
0.0211632631632191;0.0238907849829348;-0.025333333333332;-0.0238687939054532;0.0127985302123025;0.00288039502560344
0.00877214983775243;0.0466439135381108;-0.01;-0.0357136889396954;0.00927101252041374;0.00246891002194582
0.0179545310587752;0.0887372013651873;-0.042666666666668;-0.00706778267410255;-0.0349307022319002;0.00428858814923194
0.0144733032893669;-0.0136518771331057;-0.00533333333333198;0.00118722407308608;-0.0261344855743058;0.00373079736649606
0.000297577169207752;0.0403868031854435;-0.015333333333334;-0.0559444605575476;-0.0148260479041919;0.00414228237015346
-0.00138968538016526;-0.0170648464163822;-0.021333333333334;-0.0166726428432645;-0.000267827980402868;0.00291697147037318
-0.00566927018348606;-0.0745164960182079;0.00866666666666799;-0.010537825611502;-0.0103850843767006;0.00415142648134603
-0.00635284745217413;-0.105233219567691;-0.00466666666666798;-0.0113172642326109;0.00996518780620551;0.00526700804681779
0.0110201327959374;0.139931740614334;-0.032666666666666;-0.00594778589698639;0.0126324169842134;0.00430687637161675
0.0076502839098791;-0.019908987485778;-0.011333333333334;0.0622004992363125;0.0273635274904737;0.00336503291880019
0.00253280682012857;0.024459613196814;-0.000666666666666014;0.0481046000366631;0.0296264561785518;0.00393196781272864
0.0261515067394895;0.000568828213878825;-0.00333333333333399;0.0273253509296094;0.0111528034839415;0.00518471104608631
-0.00561528118279275;0.107508532423203;-0.00666666666666602;0.0543090483907341;0.00741888949374014;0.00506583760058521
-5.48392211811022e-05;-0.0500568828213822;-0.00933333333333399;-0.00549905373597134;0.0217186173108324;0.00575164594001465
-0.0304952831893173;0.0147895335608702;-0.00933333333333199;0.0384360649253927;-0.0227848666303752;0.00760790051207016
-0.0192307120043905;-0.107508532423213;0.014;-0.000340880213815592;-0.00828089275993515;0.00420629114850046
-0.0313276490425834;-0.238339021615471;0.014;-0.0542118265121639;-0.0271402014153513;0.00789136795903445
-0.0316082218021233;0.0193401592718991;0.00733333333333204;-0.00145756960825361;0.0127581382689171;0.00679407461594728
-0.00707213398114415;-0.0420932878270748;0.02;-0.0143843212197486;-0.00731456178551998;0.00833028529626911
-0.00815233910533797;-0.0722411831626858;0.00466666666666802;-0.0814385703923803;-0.00212585737615706;0.00544074615947332
0.0136638933891532;0.209328782707622;-0.000666666666668016;0.015918656418527;0.0026622482308114;0.00470921726408191
0.0307665035235256;-0.00853242320819114;0.02;0.0531858497385188;0.0055635274904739;0.00231346013167522
0.00588522618628473;-0.160409556313992;0.053333333333334;0.00752710502089643;-0.032523380511704;0.00213972201901969
-0.00658240698269907;-0.0517633674630253;0.00533333333333399;-0.00247639503044877;-0.00206777354382198;0.00363935625457223
-0.00803330823765491;-0.114334470989761;0.021333333333332;0.0707886292609248;-0.03935944474687;0.00459034381858081
-0.0135784462305686;0.254835039817973;-0.029333333333332;-0.0540493946566813;-0.0525879422972239;0.00560534016093628
-0.00551240450429757;-0.0574516496018206;-0.00133333333333399;0.00934003432697908;0.0271323081110513;0.00641916605705928
0.0109380865192868;0.0790671217292385;-0.01;0.00384965106708773;-0.0117419706042461;0.00887893196781275
0.000488026557486143;0.0938566552901019;-0.009333333333334;0.0362289740782719;-0.0317163309744154;0.00685808339429406
0.0158685151026794;-0.113765642775882;0.012;0.0293546825728224;0.0317976864452916;0.00978419897585947
0.0211870693367554;0.05688282138794;0.018;0.044260956317604;-0.0173033206314644;0.00632772494513545
0.0233746866406089;-0.0426621160409555;-0.00866666666666599;0.0335878277442597;-0.0215704409363093;0.00557790782735912
0.0174911608952991;-0.0398179749715578;0.00466666666666604;0.0144968681846954;-0.0181665215024494;0.0027706656912948
-0.00728043799957589;-0.0887372013651873;0.015333333333334;0.0344442351360174;0.000523189983668765;0.00849487929773229
-0.034327226908126;-0.0659840728100115;-0.00466666666666601;0.0956517502696789;0.000824768644529392;0.00413313825896122
-0.010331879314599;-0.072241183162684;0.007333333333332;-0.0243533370244611;0.0289937397931405;0.00648317483540595
0.0347085507949303;0.093287827076223;-0.00333333333333199;0.0114128748364425;-0.00246728361458905;0.00626371616678867
-0.00274578705122686;-0.0898748577929465;0.011333333333332;0.0713208377443512;0.0350359825802941;0.00396854425749815
0.00914709707095607;0.0290102389078497;0.00133333333333399;0.00393483368298042;-0.0115749863908547;0.00821141185076801
-0.00147640786947478;0.173492605233219;-0.020666666666666;-0.114686740908448;-0.0254127653783338;0.00554133138258961
0.00995650697117023;-0.00796359499431243;0.00666666666666602;-0.0169725938504984;0.00108266194882967;0.0124177029992685
0.0108513640299813;-0.111490329920363;-0.004;0.0582007762315054;0.0160467610234075;0.0119696415508412
-0.000233810632950915;0.00625711035267212;0.009333333333334;0.104575185603406;0.0114515242242787;0.0129572055596197
0.00402579398903047;-0.155858930602956;0.00800000000000001;0.116051184402148;-0.010214289602613;0.0101773957571324
-0.0135393360883267;-0.0642775881683733;0.044;0.0885821867176254;0.0199527762656506;0.0132955376737381
-0.0185067492627612;-0.210466439135379;-0.00466666666666804;0.236782020279416;0.0194759934676103;0.0177029992684711
-0.0631735074698205;0.142207053469851;0.037333333333334;-0.0429237181091265;0.0176918889493743;0.0235552304316021
-0.0642800694290033;-0.0779294653014775;0.138;-0.568194557207525;0.133641807294502;0.0159016093635699
