# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;LHU15
# prediction_type;rolling
# method; Part-GFS_te(n_components=4)
"LHU15";"UTL11";"HSSOU";"LHEL";"PMI"
0.048247999378447;-0.18611814383213;-0.117238384715588;-0.140221402214022;-0.369982547993018
0.151037215445575;-0.308578645424417;-0.0104211897524967;-0.0996309963099627;-0.129144851657942
0.190971952451249;-0.0751623896941004;0.0403821102909249;0;0.23647469458988
0.0608344339989123;0.0839809807778825;0.082935301780287;0.0332103321033209;0.25479930191972
-0.0283583249164797;0.0636047130502789;0.0664350846721666;0.0258302583025826;0.103839441535777
-0.0522880895035343;0.089906109498734;0.0455927051671733;0.0442804428044279;0.120418848167539
-0.0789371455209394;0.0335894518006197;-0.0334346504559275;0.0221402214022139;-0.00959860383944233
0.0258721156087328;0.0258132717002314;0.0712114633087281;0.00369003690036962;-0.118673647469458
0.00240851526687824;0.0293712894432728;0.0247503256621798;0.0258302583025826;-0.0191972076788848
-0.0458394841115671;0.0642251607724136;0.135909683022145;0.0516605166051662;0.0558464223385706
-0.0504234325227271;0.0937111301264126;0.0508033000434216;0.0553505535055349;0.0453752181500864
-0.0144510916012742;0.0156141109219382;0.0898827616152844;0.0479704797047965;-0.0602094240837696
-0.02222049568798;0.00189515903751358;0.0347372991749895;0.0774907749077487;0.0418848167539267
-0.0428871105586202;-0.0309738676829056;-0.114198871037777;0.0479704797047965;-0.0261780104712042
-0.037603915779659;0.0861025591263156;0.154580981328702;0.0811808118081185;0.0881326352530548
-0.02727060834434;0.00701458787274489;-0.0673035171515418;0.011070110701107;0.0401396160558457
-0.00722554580063711;0.0440062103582421;-0.00998697351280975;0.0553505535055381;-0.0191972076788822
0.00637091135109863;-0.0175548478726875;-0.106817194963092;-0.0221402214022139;-0.0558464223385707
-0.0178696293994259;-0.0381604754217446;0.0382110290924889;0.0221402214022139;-0.0968586387434555
-0.0142957035195393;-0.0362315005131171;0.0117238384715588;0;-0.112565445026178
0.0184134876854945;-0.0248561355222484;-0.0998697351280941;-0.011070110701107;-0.0750436300174502
0.0336415196954386;-0.0162963093652333;-0.11854103343465;-0.077490774907752;-0.0157068062827225
0.0797140859296092;-0.207067811113365;-0.0890143291359093;-0.180811808118081;-0.37434554973822
0.0988268199829073;-0.0949784901654613;0.192357794181502;0.00369003690036973;0.292321116928445
0.0446740734985635;0.123670521675972;0.108119843682154;0.0369003690036894;0.315008726003492
-0.0024862093077469;-0.0232829623879311;-0.0607902735562302;-0.0147601476014756;-0.166666666666667
-0.0238520705461883;-0.00645295036124155;-0.137646547980895;-0.00369003690036962;0.0715532286212906
-0.00264159738947939;-0.0245856085533571;-0.170646982197134;-0.0258302583025826;-0.159685863874346
0.0275036904669412;-0.110277966460537;-0.0503690838037347;-0.0959409594095941;-0.205933682373471
0.0862403853624428;-0.0987496949220304;0.100303951367781;-0.0553505535055349;-0.0052356020942407
0.130603682697536;-0.0378076141579716;-0.0169344333478073;-0.0664206642066418;-0.0148342059336832
0.103099992230595;-0.0490962340881625;0.166304819800261;-0.0774907749077487;0.0340314136125654
0.170305337580609;-0.0747433669433659;0.10551454624403;-0.0147601476014756;0.051483420593369
0.0457617900707009;0.0619006871973114;0.221884498480243;0.0295202952029523;0.287085514834204
-0.0421878641908165;0.0846352443711261;0.02648719062093;0.062730627306272;0.117801047120419
-0.0874057959754488;0.109556071125067;0.0990013026487191;0.0774907749077487;0.186736474694592
-0.131380623106206;0.0912102259194245;-0.0199739470256196;0.0922509225092255;0.0968586387434553
-0.111568642685107;0.0901928092755494;0.0104211897524967;0.0701107011070105;-0.171029668411869
-0.0599797995493737;0.0331292619024512;-0.0703430308293529;0.0664206642066417;-0.0261780104712043
-0.0445963794576973;0.00548993316219298;-0.127225358228397;0.0184501845018453;-0.162303664921466
-0.0322430269598313;-0.00568253660200357;-0.0733825445071653;0.0184501845018442;-0.0645724258289687
-0.0231528241783847;-0.0312385136307349;0.028224055579679;0.011070110701107;-0.0322862129144869
-0.00559397094242875;-0.0223405287626039;-0.0321320017368654;0.0147601476014767;-0.0427574171029659
-0.0128972107839345;-0.0251722404043791;-0.0138949196699948;0.00369003690036862;0.0209424083769633
-0.00924559086317922;-8.38045501462825e-05;0.0981328701693439;-0.00369003690036862;0.0706806282722514
-0.00404009012508899;0.0248943621591584;-0.0273556231003039;-0.00738007380073835;-0.0034904013961598
0.00435086628855647;-0.0109372289216868;-0.0429874077290491;0;0.0034904013961598
0.0115764120891936;0.00940522293480417;-0.0911854103343465;0.011070110701107;-0.0052356020942409
-0.0242405407505245;0.0269791841259497;-0.0911854103343465;0.0221402214022139;-0.000872600349039354
-0.0152280320099465;0.0295580118620179;-0.00434216239687324;0.011070110701107;0.0837696335078535
-0.00567166498329497;0.0312414541412683;-0.00217108119843717;0.0405904059040593;0.0663176265270499
-0.0479372232149802;0.0358065967413259;0.0351715154146764;0.0405904059040548;0.0593368237347301
-0.0238520705461884;0.0796319657018854;-0.0633955709943556;0.0147601476014833;0.0314136125654452
-0.0125864346204646;0.0106358265922156;-0.100303951367781;-0.011070110701107;-0.106457242582898
-0.0353507885945156;0.0331660182840929;0.0655666521927928;0.00369003690036529;0.0200698080279241
0.00528319477896122;0.00609273782113906;-0.00651324359531047;-0.00369003690036529;-0.0157068062827226
-0.0224535778105812;0.0304975049768172;0.0316977854971772;0.00738007380073069;-0.0148342059336832
-0.0297568176520869;0.000432255048121388;-0.0221450282240556;-0.0147601476014724;-0.0593368237347304
-0.00714785175977078;-0.0512075206497364;-0.0720798957881021;-0.0332103321033208;-0.100349040139615
0.00404009012508891;-0.0515941977846184;-0.00130264871906208;-0.0405904059040593;-0.102966841186736
0.00683707559630103;-0.0201042705034447;-0.0382110290924889;0.00369003690036973;0.0349040139616048
-0.00714785175977081;0.0154494423321747;0.0633955709943556;-0.0295202952029523;0.0453752181500863
0.0104110014761876;8.82153159464938e-06;-0.0616587060356052;-0.0627306273062732;0.0218150087260052
0.0473156708880429;-0.0167329751791476;-0.0646982197134177;-0.0516605166051651;-0.100349040139618
0.0379146919431287;-0.0818770454926386;-0.0369083803734255;-0.114391143911439;-0.103839441535775
0.0492580219097188;-0.0976646465359343;-0.0607902735562314;-0.084870848708486;-0.0523560209424084
0.0802579442156779;0.00182605704002309;0.0212765957446804;-0.0221402214022139;0.159685863874346
0.0275036904669412;0.0449310009203814;0.0503690838037347;-0.0184501845018453;0.181500872600348
0.0701577189029602;-0.00029405105314545;0.0382110290924876;-0.0147601476014755;-0.0785340314136125
0.0924559086318089;-0.0137880538819151;0.0425531914893622;0.0184501845018442;0.0453752181500865
0.0694584725351566;0.045721998253337;-0.0173686495874941;0.0110701107011069;0.0636998254799318
0.0283583249164797;0.00870391117306102;0.014329135909683;-0.00369003690036862;-0.0427574171029685
-0.0111879418848574;-0.000139674250244859;0.0421189752496738;0.0258302583025826;0.00959860383944244
-0.070080024862094;0.0184972814980148;-0.00911854103343465;0.0221402214022139;0.0558464223385681
-0.0306891461424917;-0.00309047656854294;0.0512375162831086;0.00738007380073835;-0.117801047120419
-0.0110325538031224;-0.00295815359462875;0.00998697351280975;0.0332103321033209;0.0061082024432827
-0.0101779193535865;0.0399968242486262;0.0890143291359092;0.0479704797047965;0.0968586387434555
0.019423510216768;0.0190001087988911;-0.0230134607034295;0.0811808118081184;0.0575916230366491
-0.0575712842824956;0.0500048518423765;0.0425531914893609;-0.00369003690036973;0.0436300174520053
-0.0135187631108694;0.0146069860649222;-0.00868432479374648;0.0221402214022139;0.00959860383944244
-0.0162380545412175;0.0452559273341024;0.00521059487624836;0.0553505535055349;-0.00698080279232205
-0.083987258177297;0.00694548587525878;-0.0607902735562314;-0.0184501845018442;-0.0881326352530523
0.0223758837697149;-0.0366519935191161;-0.0369083803734255;-0.0442804428044279;-0.17888307155323
-0.023929764587057;-0.0159258050382723;0.108554059921841;0.0147601476014756;0.0157068062827224
-0.00512780669722634;-0.0121546002816976;0.00738167607468559;0.011070110701107;-0.061954624781848
0.0147618677647416;-0.0357874834228734;-0.0182370820668693;-0.0147601476014756;-0.0043630017452016
0.0062932173102323;0.0205600496358165;0.0360399478940504;-0.0184501845018453;0.1195462478185
-0.0333307435319711;0.00899796222620142;0.00347372991749934;0.00369003690036862;0.00349040139615964
-0.0181027115220246;-0.00825842382754327;-0.0386452453321758;0.0258302583025837;0.0549738219895288
-0.0107994716805238;0.0204012620671185;-0.0221450282240556;0.0258302583025826;0.0174520069808036
-0.00233082122601197;0.00173637146881567;0.0768562744246635;-0.0184501845018453;0.0349040139616047
-0.0143733975604055;0.0221802709386421;-0.0212765957446804;0.0184501845018453;0.0279232111692853
-0.0411001476186793;0.019463239207588;0.0273556231003039;0.0258302583025826;-0.0113438045375234
-0.0197342863802332;-0.0259808808005226;-0.0117238384715588;0.0221402214022139;-0.0610820244328089
-0.0648745241240012;-0.0527704019971946;0.0534085974815458;-0.011070110701107;-0.0663176265270499
0.0242405407505245;-0.040823107707959;0.0547112462006079;-0.0147601476014756;-0.0418848167539267
-0.0124310465387297;0.00348891574555166;0.0399478940512379;-0.0221402214022139;-0.0305410122164058
-0.0169373009090211;-0.010813727479366;0.0516717325227956;0.0479704797047965;0.0959860383944163
0.00745862792323831;-0.0132175948388179;-0.194094659140252;-0.0442804428044279;0.067190226876089
-0.0149172558464766;-0.0140909264666501;0.0720798957881033;-0.0258302583025826;0.0261780104712042
-0.0175588532359561;0.0352111433587098;0.00303951367781108;0.011070110701107;0.0671902268760918
-0.0154611141325453;-0.00096595770957697;0.0382110290924877;0.0332103321033209;-0.0497382198952881
-0.0127418227021995;-0.00459895847117142;-0.0651324359531046;-0.0479704797047965;-0.0706806282722512
0.0154611141325453;-0.0469393696133522;-0.0729483282674772;-0.0590405904059045;-0.06282722513089
-0.00357392587988425;-0.0641839936249746;0.0360399478940516;-0.0258302583025826;-0.0959860383944163
0.0313106984694267;-0.0941610282377225;0.0568823273990451;-0.0553505535055349;-0.118673647469458
0.0115764120891935;-0.0772883788083258;0.00477637863656022;-0.121771217712177;-0.00261780104712045
0.0723331520472373;-0.0760210187692819;-0.0108554059921837;-0.0738007380073801;0.0767888307155314
0.10721777639655;-0.0556447510416727;-0.0295267042987412;-0.0922509225092243;-0.0506108202443272
0.0824333773599574;0.0132117138177516;0.11202778983934;0;0.178010471204189
0.0727993162924396;0.0355610641119495;0.0030395136778123;0;0.074171029668411
-0.00139849273560722;0.022139103791203;-0.0338688666956144;-0.0369003690036895;-0.0706806282722514
0.0428094165177539;-0.00584573493650256;-0.012158054711247;-0.0332103321033209;-0.0165794066317617
0.00877942661797926;0.0218803388644354;0.0369083803734268;0.00738007380073724;-0.0235602094240839
0.056716649832957;-0.0136086827394958;-0.0147633521493712;-0.0369003690036895;-0.0200698080279239
0.0355838707171169;0.021123157402588;0.10725141120278;0.00369003690036868;0.109075043630018
-0.0341076839406435;0.0400659262461117;0.0868432479374721;0;0.149214659685864
-0.0241628467096557;0.0236902230965345;-0.042553191489361;0.0184501845018453;0.0663176265270499
-0.0560950975060222;0.0270144702523263;0.0112896222318707;-0.00738007380073835;0.0104712041884816
-0.0411778416595455;0.0304372245109215;0.00390794615718626;-0.0147601476014756;-0.0584642233856884
0.0197342863802354;0.0402555891753895;0.00521059487624842;0;-0.0532286212914478
-0.0308445342242242;0.0444796325538069;0.0872774641771602;0.0405904059040593;-0.0296684118673664
-0.0578820604459656;0.00520470364064585;0.0264871906209342;-0.0221402214022139;-0.0890052356020943
-0.0158495843368813;-0.00927878098195556;-0.0351715154146807;-0.011070110701107;0.0523560209424084
-0.014062621396938;0.041555294830287;0.0963960052105987;0;0.0567190226876099
-0.0209773910341077;0.0160625387779844;0.0230134607034218;0.00369003690036862;-0.0340314136125656
-0.0251728692409292;-0.0027523178574263;-0.202778983933994;-0.0553505535055348;-0.024432809773123
0.0035739258798842;0.000333747945319318;-0.0347372991749895;-0.0369003690036895;-0.0357766143106465
-0.0419547820682154;-0.0219185655013454;-0.121146330872775;0.00738007380073724;-0.0401396160558457
0.0166265247455537;-0.00212304860369694;-0.0542770299609209;-0.00369003690036862;-0.00698080279232199
0.0226866599331823;0.00793349741382232;-0.0412505427702988;-0.0295202952029523;0.0506108202443273
0.0229974360966522;0.00022494905565501;-0.0924880590534086;-0.0369003690036895;-0.0453752181500864
0.00792479216844066;-0.0191089076885554;-0.0746851932262274;-0.0258302583025826;-0.0287958115183247
0.00808018025017321;-0.0282171390596819;-0.0616587060356053;-0.011070110701107;-0.00959860383944228
0.085851915158109;-0.0611552677775921;-0.05601389491967;-0.0332103321033209;-0.0104712041884819
0.143811669644938;-0.0904206988417328;-0.105080330004343;-0.0258302583025837;-0.0453752181500863
0.179706316525522;-0.159656489559717;-0.0885801128962223;-0.0221402214022139;-0.296684118673647
